t_ms,ax_mg,ay_mg,az_mg,gx_mdps,gy_mdps,gz_mdps,dist_mm,event
2253,1014,75,60,2100,-2450,4690,113.0,0
2263,1029,16,37,1470,-1820,4270,110.0,0
2278,1020,43,52,1540,-1330,3990,113.0,0
2293,1022,10,53,1750,-1400,3220,113.0,0
2307,1004,80,79,1820,-1820,3360,112.0,0
2322,997,70,108,1890,-3430,3920,113.0,0
2337,1008,77,78,1680,-4130,4340,110.0,0
2352,1005,90,79,1890,-5110,5530,110.0,0
2362,1008,80,63,2030,-5530,6090,111.0,0
2377,1016,85,55,2170,-5880,7140,108.0,0
2392,1004,86,83,1750,-6160,7490,108.0,0
2402,1013,79,38,1820,-6300,7980,113.0,0
2417,1028,50,18,1750,-5740,8820,113.0,0
2432,1024,58,27,1400,-5250,9100,113.0,0
2442,1023,42,23,1190,-4900,9380,111.0,0
2457,1003,59,85,1330,-5390,9660,110.0,0
2472,1020,45,40,1470,-5880,10080,110.0,0
2482,1026,72,24,1750,-5950,10500,111.0,0
2497,1034,73,-2,1120,-4760,11830,113.0,0
2512,1034,81,13,1190,-4060,13300,113.0,0
2522,1063,53,8,1470,-4060,13720,113.0,0
2537,1043,-7,66,5110,-5390,13930,112.0,0
2552,1083,218,87,2380,-6090,14700,110.0,0
2574,1026,-67,-167,-4200,-3850,14560,111.0,0
2589,1047,49,-69,280,-2380,15260,111.0,0
2599,1035,104,74,560,-1050,15330,110.0,0
2614,969,-1,89,-3430,-1610,15330,112.0,0
2629,974,-67,109,-2940,-2800,15540,112.0,0
2639,1044,0,-11,-2380,-2450,15190,112.0,0
2653,1027,22,-4,-2100,-1610,15120,114.0,0
2668,970,-5,102,-7770,-420,14070,114.0,0
2678,994,-5,109,-11830,210,13230,114.0,0
2693,1087,120,-34,-15540,1330,12950,116.0,0
2708,1043,-6,-25,-20650,3920,13440,116.0,0
2718,1029,11,-14,-21210,4830,13650,110.0,0
2733,1065,5,-27,-19810,5180,15190,114.0,0
2748,1037,-67,-8,-14490,5600,15680,114.0,0
2758,1051,-53,-17,-11480,5600,15890,114.0,0
2773,991,-115,41,-6300,4830,14770,118.0,0
2788,917,-207,135,-5460,3850,13230,118.0,0
2798,993,-121,98,-5530,2730,11200,116.0,0
2813,1003,-101,167,-4480,-140,7140,118.0,0
2831,901,-227,177,-2310,-3920,3360,115.0,0
2846,915,-184,132,-1050,-5880,1820,115.0,0
2856,980,-117,51,420,-7210,700,119.0,0
2871,1052,-38,-44,2030,-7280,-700,114.0,0
2886,1069,-12,-40,2520,-6510,-560,114.0,0
2896,1042,-51,-28,3220,-5530,-420,113.0,0
2911,994,-45,-18,6020,-4060,70,116.0,0
2926,1024,-36,-73,7070,-1330,1890,115.0,0
2941,1158,188,-110,5320,980,2870,115.0,0
2951,1127,122,-112,3500,3290,4060,116.0,0
2966,1084,67,-30,-2310,7560,5460,118.0,0
2981,1009,31,70,-4200,8330,6090,118.0,0
2991,977,-12,86,-5390,8470,6790,115.0,0
3006,1032,92,9,-8400,8750,7630,121.0,0
3021,1095,110,-6,-10080,9380,8890,121.0,0
3038,893,29,142,-14630,11270,9450,117.0,0
3053,1130,117,-96,-18690,11410,11410,116.0,0
3068,1200,-308,379,-20020,12180,11550,118.0,0
3090,910,225,-30,-27090,4270,4270,121.0,0
3105,1002,48,-72,-32830,3500,2450,122.0,0
3120,1034,154,4,-40040,2170,-840,122.0,0
3130,1157,126,29,-40040,2100,-1120,124.0,0
3145,1168,180,70,-39900,2520,-1330,124.0,0
3160,1162,163,42,-38500,3150,-630,124.0,0
3170,1109,195,1,-37310,3430,-210,127.0,0
3185,1064,176,26,-35700,4760,980,130.0,0
3200,972,181,-3,-31920,5460,1400,130.0,0
3210,933,165,-1,-29680,6230,1750,132.0,0
3225,890,159,-7,-25060,7560,1260,137.0,0
3240,849,157,18,-23380,7840,560,137.0,0
3250,883,144,29,-22330,7770,-490,140.0,0
3265,921,154,44,-18690,7210,-2450,136.0,0
3280,961,126,55,-15960,6790,-4340,136.0,0
3290,981,118,49,-13090,6300,-5810,137.0,0
3305,935,111,44,-6720,5390,-7420,134.0,0
3320,897,93,21,-4060,5250,-11480,134.0,0
3334,849,116,63,-2660,5110,-13790,136.0,0
3349,863,129,68,-5320,3290,-17990,134.0,0
3364,914,123,108,-6090,1960,-19950,132.0,0
3379,951,119,95,-5110,-910,-22680,132.0,0
3389,1015,98,118,-3150,-2100,-23800,131.0,0
3404,1061,116,122,-140,-3360,-24430,133.0,0
3419,1034,114,104,7000,-5950,-24780,133.0,0
3434,936,108,102,10500,-7070,-24920,133.0,0
3444,917,98,83,13440,-9030,-25340,131.0,0
3459,1001,94,99,18690,-9800,-25900,129.0,0
3474,1046,96,94,24710,-11340,-26390,129.0,0
3484,1117,78,81,28210,-11620,-26670,129.0,0
3499,1178,109,100,31850,-11900,-26600,129.0,0
3514,1176,128,58,40530,-12880,-24710,129.0,0
3524,1165,89,62,45290,-12670,-23730,130.0,0
3539,1052,110,35,49000,-12390,-22820,131.0,0
3554,981,123,15,53830,-10780,-20930,131.0,0
3564,941,130,7,54530,-9730,-20090,127.0,0
3579,943,85,10,53760,-7350,-19880,122.0,0
3601,952,95,119,50120,-5950,-20650,123.0,0
3616,1069,89,18,49700,-6510,-19530,124.0,0
3631,1004,87,34,50400,-6580,-18830,124.0,0
3641,948,67,87,49910,-6580,-18410,123.0,0
3656,897,66,43,48930,-6720,-17990,121.0,0
3671,766,64,27,47250,-6440,-17570,121.0,0
3681,722,39,-4,46340,-5950,-17150,123.0,0
3696,686,35,11,44730,-4060,-17220,122.0,0
3711,745,113,25,44240,-3290,-16940,122.0,0
3721,876,21,77,44030,-2940,-15610,121.0,0
3736,1017,33,138,45360,-4690,-15120,122.0,0
3751,1112,54,172,46760,-6230,-14140,122.0,0
3761,1317,466,-76,48370,-5530,-3080,117.0,0
3776,1272,-297,414,61810,2450,18830,114.0,0
3791,600,-568,-753,57400,6860,11340,114.0,0
3801,556,333,164,54320,8960,14980,114.0,0
3816,1241,-1037,232,53830,10500,25200,115.0,0
3831,1082,-551,288,49000,13930,30590,115.0,0
3845,1030,-630,192,48230,16590,36400,114.0,0
3860,1123,232,-276,45220,14910,33110,112.0,0
3875,983,175,-1,43890,17080,30520,111.0,0
3890,1327,-3,-514,12040,11830,29400,111.0,0
3900,941,430,295,-4410,9100,25130,110.0,0
3915,972,202,153,-20510,4410,20160,111.0,0
3930,1026,49,-41,-31710,700,16660,111.0,0
3940,1005,193,66,-42630,-3220,13020,110.0,0
3955,948,171,191,-63490,-10430,7140,109.0,0
3970,1020,-199,101,-65520,-13230,5880,109.0,0
3980,1058,-395,207,-56280,-14000,6510,107.0,0
3995,1047,-340,334,-5740,-8680,11060,110.0,0
4010,992,180,66,13930,-6020,9170,109.0,0
4025,1033,93,-146,6650,-5460,8260,109.0,0
4044,1043,-23,54,-1680,-3570,6300,109.0,0
4059,1031,11,-2,2590,-980,5250,109.0,0
4074,1020,45,12,980,-1260,4690,112.0,0
4089,979,100,182,1050,-3150,4900,107.0,0
4112,1007,110,114,4690,-5320,6090,107.0,0
4127,1013,93,75,5670,-6860,7350,107.0,0
4137,998,81,67,6930,-7070,7910,109.0,0
4152,1013,60,53,8680,-7140,8190,104.0,0
4167,999,61,55,12460,-7070,8890,104.0,0
4177,1022,79,32,13650,-7210,9520,109.0,0
4192,1014,61,-12,14770,-7000,10080,109.0,0
4207,1038,72,1,16170,-6720,11620,109.0,0
4222,1036,-7,62,16310,-7980,11830,109.0,0
4232,1075,-73,-151,10150,-8470,11270,105.0,0
4247,1017,9,69,4550,-7350,10220,105.0,0
4262,1021,-22,-115,4830,-5810,8470,105.0,0
4272,1029,-42,-76,3850,-4270,7280,105.0,0
4287,1032,-33,-152,3220,-2520,6300,108.0,0
4302,1026,-37,-17,2450,-70,3920,108.0,0
4312,1023,-12,-55,2170,630,3010,110.0,0
4327,1026,16,-33,2240,1610,2100,107.0,0
4342,1011,-4,20,2310,2310,1820,107.0,0
4356,1015,13,23,2450,2240,1050,110.0,0
4371,1011,21,62,2100,1750,1120,104.0,0
4386,1012,12,14,1960,1190,910,105.0,0
4401,1007,31,60,2170,1120,980,105.0,0
4411,1007,16,32,2170,700,840,107.0,0
4426,1017,43,52,2520,280,1120,106.0,0
4441,1021,32,-28,1820,350,1750,106.0,0
4451,1027,58,-23,2310,910,2170,109.0,0
4466,1031,5,-77,2310,2800,2660,107.0,0
4481,1033,-11,-67,2590,4270,1470,107.0,0
4491,1034,5,-29,2590,6510,700,106.0,0
4506,1024,-28,-8,2100,7210,-280,108.0,0
4521,1024,-8,9,1890,7770,-2520,108.0,0
4531,1013,-3,39,1890,7700,-3360,106.0,0
4546,1042,-17,-15,2170,7560,-4060,108.0,0
4561,1053,60,14,1750,8750,-4900,106.0,0
4576,1048,-5,-20,1610,9310,-5390,106.0,0
4586,1018,49,56,2100,9730,-5880,109.0,0
4601,1012,7,66,2450,9240,-6090,109.0,0
4623,991,32,124,4690,7210,-5740,106.0,0
4638,997,79,91,4690,5390,-5460,106.0,0
4648,1011,50,89,3850,4480,-5180,106.0,0
4663,991,93,135,4480,3570,-4130,110.0,0
4678,1011,113,56,1820,2170,-3640,110.0,0
4688,1030,63,36,1190,1960,-2800,106.0,0
4703,1034,53,19,1890,2450,-980,104.0,0
4718,990,157,95,2450,2170,-770,104.0,0
4728,1015,94,43,0,1540,-980,110.0,0
4743,1022,2,37,70,1890,-1260,110.0,0
4758,1053,54,-21,490,2520,-1680,109.0,0
4773,1074,27,-7,-770,4130,-2310,109.0,0
4783,1062,42,31,-1190,4760,-2450,108.0,0
4798,1047,108,26,-2310,5320,-3710,110.0,0
4813,1021,146,23,-9940,5810,-4200,110.0,0
4823,1025,127,-31,-14840,6090,-5110,109.0,0
4838,1075,96,-91,-19810,9520,-5530,107.0,0
4853,1134,124,-170,-22750,12250,-5600,107.0,0
4867,1054,216,-74,-34300,14210,-7000,111.0,0
4882,1013,183,-12,-41300,14490,-7840,113.0,0
4897,1029,175,-41,-52780,15470,-9170,109.0,0
4912,1072,179,-76,-57890,16100,-9870,109.0,0
4922,1026,248,-27,-63630,16520,-10570,111.0,0
4937,909,310,205,-80570,13230,-12460,113.0,0
4952,890,306,232,-90580,4340,-13510,113.0,0
4962,867,284,247,-98910,490,-12880,116.0,0
4977,909,223,223,-109270,-2800,-11760,118.0,0
4992,957,200,144,-109830,-6370,-6580,118.0,0
5002,960,212,109,-107730,-7420,-2940,116.0,0
5017,851,252,367,-105420,-10010,1050,118.0,0
5032,814,195,458,-100940,-18900,8050,118.0,0
5049,803,92,375,-91910,-23590,14420,119.0,0
5064,1121,-67,-54,-80640,-22890,18970,119.0,0
5079,1069,-20,7,-53900,-18340,28490,117.0,0
5094,1280,-373,587,-42840,-18340,32970,117.0,0
5109,903,51,161,0,-18620,38150,117.0,0
5126,1456,517,-252,9310,-21420,44310,115.0,0
5141,1014,-48,-70,8750,-18970,46830,114.0,0
5156,929,-147,97,4200,-13090,45430,117.0,0
5171,1125,110,-70,2380,-11410,45710,117.0,0
5181,1203,197,-207,-1260,-9030,46550,117.0,0
5196,1178,107,-106,-6930,-2940,48930,118.0,0
5211,1031,13,29,-7420,-630,51100,118.0,0
5221,1021,-88,-32,-5950,2520,52150,119.0,0
5236,1122,-20,-124,-1330,3990,52920,118.0,0
5251,1084,-67,-104,2170,7280,52570,120.0,0
5266,894,-283,159,3780,7560,51100,120.0,0
5276,845,-340,230,6090,6090,49140,121.0,0
5291,786,-398,365,12180,-420,43820,127.0,0
5306,785,-472,311,15820,-4410,41020,127.0,0
5316,884,-353,209,19460,-7980,35980,130.0,0
5331,946,-256,64,27790,-12670,35140,125.0,0
5346,981,-280,-3,31430,-12250,34790,125.0,0
5356,1057,-197,-72,34020,-10710,34580,125.0,0
5371,1097,-117,-101,37450,-8890,35000,133.0,0
5389,1071,-121,-68,36890,-3780,34720,129.0,0
5404,1067,-99,-52,34650,1890,34020,129.0,0
5414,1077,-79,-34,25970,4900,33180,128.0,0
5429,1102,-6,-5,19530,7770,32060,133.0,0
5444,1076,-22,33,4410,12810,29050,133.0,0
5454,1033,-79,114,-3500,14770,27160,128.0,0
5469,994,-126,128,-10850,16240,25130,130.0,0
5484,1008,-157,70,-22120,18340,21910,130.0,0
5494,1000,-216,49,-26880,19670,20370,140.0,0
5509,998,-248,55,-31430,22750,16170,136.0,0
5524,973,-279,62,-41300,24430,13860,136.0,0
5534,857,-168,213,-47740,25760,10780,139.0,0
5549,946,-254,219,-60480,25830,7070,136.0,0
5564,996,-84,277,-63840,23730,4200,136.0,0
5574,1376,-155,217,-65030,19600,-560,139.0,0
5589,1222,-22,196,-59990,13160,-9660,140.0,0
5604,1281,-15,132,-55860,10570,-13650,140.0,0
5614,1277,37,220,-49840,9660,-15680,143.0,0
5629,1176,83,91,-33600,7490,-16590,145.0,0
5653,1010,126,16,-16240,10010,-19320,150.0,0
5668,1001,173,54,-1610,10990,-20020,149.0,0
5683,972,178,63,9730,12110,-21350,149.0,0
5693,985,152,65,14280,12250,-22890,152.0,0
5708,1016,151,122,18130,11970,-25130,155.0,0
5723,990,162,126,23800,9380,-29610,155.0,0
5733,967,130,90,25620,7910,-32620,155.0,0
5748,869,141,84,26600,6930,-35840,156.0,0
5763,755,109,66,25340,4970,-42280,157.0,0
5778,698,126,33,22890,4130,-49070,157.0,0
5788,693,104,30,19110,3710,-52780,156.0,0
5803,748,108,136,8050,2310,-56490,153.0,0
5818,805,76,123,70,-2030,-62020,153.0,0
5828,860,31,223,-1400,-5670,-64680,145.0,0
5843,935,74,226,-910,-9800,-66570,146.0,0
5858,916,67,119,7140,-17290,-66150,146.0,0
5868,914,-14,155,14910,-19320,-66360,146.0,0
5883,899,-37,69,23380,-21000,-65730,144.0,0
5905,973,-63,80,51170,-23590,-64610,138.0,0
5920,1065,-54,73,60900,-24430,-63490,138.0,0
5930,1106,-138,76,70000,-25130,-62790,134.0,0
5945,1118,-270,-30,91350,-26040,-62860,131.0,0
5960,1142,217,88,107940,-25130,-56840,135.0,0
5975,1122,24,79,134540,-25130,-54810,135.0,0
5985,1040,-4,6,140140,-25480,-52920,132.0,0
6000,1011,27,45,146230,-27020,-47950,132.0,0
6015,977,65,7,147630,-26950,-44940,132.0,0
6025,943,131,48,148260,-26740,-41090,127.0,0
6040,1018,14,135,143780,-27440,-33740,128.0,0
6074,997,107,56,124040,-30310,-24990,122.0,0
6089,978,120,-8,102830,-29330,-19250,122.0,0
6104,981,134,-27,89600,-27720,-14840,125.0,0
6119,1006,161,81,58030,-24150,-12950,128.0,0
6134,1007,127,61,41440,-23100,-10220,128.0,0
6148,941,123,61,9100,-22330,-9170,125.0,0
6163,934,95,37,-16170,-20230,-7210,127.0,0
6178,1742,631,112,-26110,-19600,-6370,123.0,0
6193,1192,-1198,1077,-55720,-7700,20650,123.0,0
6203,1176,-139,-155,-60690,-3010,19530,122.0,0
6218,1140,-24,-65,-60900,3360,23100,120.0,0
6233,1016,-302,488,-58870,11760,41440,120.0,0
6243,1246,-62,26,-60200,11970,43610,120.0,0
6258,896,485,-186,-54250,9940,40180,117.0,0
6273,879,84,133,-48440,12950,41720,117.0,0
6283,1235,-114,135,-48510,12390,41720,121.0,0
6298,1067,-124,-183,-37100,13930,39690,118.0,0
6313,1015,49,112,-36610,13160,37240,118.0,0
6323,965,11,83,-35210,12180,36330,116.0,0
6338,983,86,152,-32900,8750,34720,115.0,0
6353,1018,61,175,-32760,6440,35210,115.0,0
6363,1057,-111,62,-32270,4550,32060,118.0,0
6378,1014,-57,56,-22260,3990,29680,114.0,0
6393,971,-4,-50,-17010,6650,25970,114.0,0
6410,1048,-39,143,-2940,7560,24920,113.0,0
6425,1030,-17,4,11060,9380,23240,113.0,0
6440,1039,1,101,19040,10570,21700,111.0,0
6455,1037,-44,21,28210,11620,20580,110.0,0
6470,1019,8,4,31570,12880,18410,110.0,0
6480,1083,76,153,24430,11130,17990,112.0,0
6495,1008,-4,-163,5600,7490,17780,114.0,0
6510,1014,303,145,-10150,3010,15050,114.0,0
6520,985,264,110,-18270,490,13720,110.0,0
6535,1005,-28,82,-22750,-1820,11760,111.0,0
6550,1007,59,348,-17220,-2870,9870,111.0,0
6560,997,19,250,-23590,-4130,7980,109.0,0
6575,975,24,289,-33180,-5880,3710,113.0,0
6590,980,96,47,-48720,-7070,980,111.0,0
6605,1023,104,62,-61250,-6930,-3010,111.0,0
6615,981,37,61,-65380,-6580,-5040,109.0,0
6630,1037,-347,-272,-58310,-5670,-3430,111.0,0
6645,1023,-482,-150,-12530,-5040,2170,111.0,0
6659,1052,60,15,6300,-4620,3150,111.0,0
6674,989,246,-14,1470,-3640,2380,112.0,0
6689,1042,-40,-24,1680,-3500,2520,112.0,0
6704,1023,140,-39,1890,-1540,3010,112.0,0
6714,1040,13,-45,840,-420,3990,110.0,0
6729,1023,38,-8,1680,980,4550,113.0,0
6744,1001,21,59,2660,700,5040,113.0,0
6754,996,-58,48,5460,-280,5530,112.0,0
6769,995,-77,51,17920,-2940,7210,114.0,0
6784,1012,-23,-34,23800,-3920,7840,114.0,0
6794,1029,58,-4,27230,-4060,8260,110.0,0
6809,1013,21,44,27860,-3920,8610,111.0,0
6824,1042,56,98,25270,-3990,6720,111.0,0
6834,1030,179,135,20440,-4340,5250,107.0,0
6849,985,-41,170,770,-4200,3500,109.0,0
6864,1004,-127,-54,-3290,-4970,1050,109.0,0
6874,1040,-12,-127,2660,-4060,350,108.0,0
6889,1025,4,-20,1120,-3780,-350,109.0,0
6904,1023,-16,43,2030,-3080,-1330,109.0,0
6921,1030,24,-34,1330,-1890,-1820,111.0,0
6936,1030,45,-11,1190,-770,-1400,111.0,0
6951,1021,54,9,1260,210,-490,110.0,0
6966,1026,41,-11,1330,560,-70,112.0,0
6981,1018,52,48,1750,910,770,112.0,0
6991,1016,47,42,1610,560,980,111.0,0
7006,1012,42,48,1750,140,1260,111.0,0
7021,1019,35,9,1470,-280,1750,111.0,0
7031,1020,7,-2,1540,-70,1750,108.0,0
7046,1023,16,-8,1750,910,1050,113.0,0
7069,1026,30,13,1750,2030,-70,112.0,0
7084,1020,39,31,1470,2100,-420,112.0,0
7099,1020,21,34,1540,2030,-1050,112.0,0
7109,1020,74,97,1750,1750,-1470,111.0,0
7124,1006,2,81,2100,-70,-1820,112.0,0
7139,987,88,112,2450,-1330,-1820,112.0,0
7149,1003,47,83,2100,-2520,-1470,109.0,0
7164,1016,92,12,2100,-3360,70,109.0,0
7182,1034,56,-7,1470,-2450,2170,111.0,0
7197,1022,103,2,1470,-1470,3430,111.0,0
7207,1024,76,-1,1120,-700,4690,109.0,0
7222,1038,122,22,980,840,6650,109.0,0
7237,1000,96,89,490,840,9100,109.0,0
7247,986,137,127,910,-210,10570,110.0,0
7262,1027,123,63,1540,-2870,12390,111.0,0
7277,1031,195,40,2310,-3990,16310,111.0,0
7287,1071,92,17,2240,-3430,17360,110.0,0
7302,1114,329,-77,350,-1470,20020,111.0,0
7317,983,-17,-16,-910,1050,24430,111.0,0
7327,1056,81,-97,560,1960,26110,110.0,0
7342,1114,445,5,210,3080,29960,116.0,0
7357,1007,-56,135,-6510,2940,35350,116.0,0
7367,1001,66,139,-8960,2450,35070,114.0,0
7382,1099,251,4,-10220,2730,40530,117.0,0
7397,1192,251,-177,-9310,4340,44800,114.0,0
7412,1115,181,-81,-2030,6720,53200,114.0,0
7422,1022,67,18,560,6720,56140,118.0,0
7440,972,-44,74,1890,6160,58100,118.0,0
7455,1029,13,8,2100,6160,58520,118.0,0
7465,1013,37,47,2310,6160,59500,121.0,0
7480,998,31,108,4130,4340,63000,123.0,0
7495,922,-108,137,4200,3360,64260,125.0,0
