t_ms,ax_mg,ay_mg,az_mg,gx_mdps,gy_mdps,gz_mdps,dist_mm,event
773,1020,28,169,2100,-16590,15330,112.0,0
788,1028,95,19,2100,-18060,16730,109.0,0
803,1061,-92,-351,1680,-17010,16660,110.0,0
818,1099,-63,-206,4270,-13370,13860,110.0,0
828,1057,-119,-209,3080,-8750,11130,106.0,0
843,1036,-188,-275,140,490,4760,108.0,0
858,1023,-189,-236,560,8120,-2030,108.0,0
868,1031,-186,-215,1470,11130,-5040,109.0,0
883,1098,-15,-100,-770,12670,-7910,108.0,0
898,1009,-266,5,3570,12390,-9590,108.0,0
908,1006,50,233,3430,9520,-9310,110.0,0
923,927,341,432,3080,4620,-5950,110.0,0
938,935,386,464,1750,-7280,4340,110.0,0
948,922,409,494,1470,-13720,10430,107.0,0
963,945,269,363,1470,-19950,20370,106.0,0
978,1128,264,-28,3640,-28490,23870,106.0,0
988,1130,302,-20,2100,-27230,26250,110.0,0
1003,1117,-93,-294,8120,-21560,27020,108.0,0
1038,995,-434,-654,13370,280,13370,108.0,0
1053,985,-425,-220,700,17920,-560,108.0,0
1068,992,-471,-308,-3990,24150,-8190,111.0,0
1083,1027,-6,14,4410,30520,-18760,111.0,0
1098,1371,194,160,0,31780,-22190,111.0,0
1108,1066,408,250,-13440,28560,-18270,110.0,0
1123,1016,481,398,-19950,23380,-11480,111.0,0
1138,874,498,482,-6860,9590,10500,113.0,0
1153,1129,419,601,6230,-8820,22050,113.0,0
1163,1362,188,438,7700,-17920,27930,115.0,0
1178,966,252,67,6720,-32480,32550,112.0,0
1193,993,299,57,4410,-32270,36400,112.0,0
1203,1088,235,69,4760,-30870,36050,115.0,0
1218,1245,261,-62,8330,-26390,34510,116.0,0
1233,1055,132,-75,12180,-15400,24990,116.0,0
1243,749,56,-316,16100,-6230,15820,120.0,0
1258,492,2,-239,20020,4060,4200,121.0,0
1273,381,53,-223,-210,19950,-21490,121.0,0
1283,301,92,-113,-19950,26040,-33740,116.0,0
1298,572,115,-7,-41580,30380,-44730,113.0,0
1313,997,36,362,-116970,23380,-60410,113.0,0
1323,1978,220,-753,-228550,13440,-55440,113.0,0
1338,1291,114,800,-269780,31290,-31710,114.0,0
1353,1090,26,170,-283080,17290,-34230,114.0,0
1363,382,-337,-395,-242620,11130,-28070,115.0,0
1378,341,-181,192,-133630,18340,-27580,118.0,0
1393,1136,-1712,-1466,-86730,-13790,-18970,118.0,0
1403,717,-1010,-1673,-57750,-9170,-3850,116.0,0
1418,970,-379,1166,-46130,-16240,3570,114.0,0
1433,1132,-455,-194,-26950,-13790,4550,111.0,0
1448,1667,130,68,10430,1050,9450,111.0,0
1458,1102,551,327,10430,70,9170,111.0,0
1473,986,296,-291,-910,-4970,11900,113.0,0
1488,742,-133,920,-140,-11830,12670,113.0,0
1498,907,-138,473,15610,-23100,14630,111.0,0
1513,924,-268,266,101570,-38710,21560,111.0,0
1528,946,-133,221,156520,-45150,24570,111.0,0
1538,1291,32,41,197120,-48510,26320,108.0,0
1553,1690,396,-915,153160,-58940,25760,113.0,0
1568,726,-88,-286,143920,-47600,29960,113.0,0
1578,888,-160,-585,146300,-41090,26530,111.0,0
1593,1165,-158,-788,126910,-17850,29190,116.0,0
1608,1036,-84,-362,97020,1680,24150,116.0,0
1618,1010,377,-80,84280,7140,18200,114.0,0
1633,1794,354,102,73150,11690,12110,113.0,0
1648,1433,615,11,43680,17360,1190,113.0,0
1658,1508,497,147,28280,20720,-2310,120.0,0
1673,966,437,-31,10920,21840,-6510,122.0,0
1688,569,335,28,-27720,27790,-17990,122.0,0
1698,-81,266,148,-48160,29120,-25340,124.0,0
1713,-341,161,132,-67130,24920,-41230,125.0,0
1728,-445,-14,239,-97790,22260,-49420,125.0,0
1738,-387,-40,284,-108500,17780,-56980,118.0,0
1753,-261,-96,245,-142520,-23240,-58100,108.0,0
1768,460,-822,8,-226380,-12250,-4550,110.0,0
1783,-11,379,-262,-3500,15400,11340,110.0,0
1793,-30,-336,398,13300,-10430,12110,112.0,0
1808,826,299,184,-2380,-9450,10430,112.0,0
1823,1167,-243,-49,2940,-8610,7840,112.0,0
1833,880,117,-18,3710,-4900,5180,109.0,0
1848,1005,-117,-309,-980,-2870,1540,112.0,0
1863,1051,24,28,2310,1610,420,112.0,0
1873,986,63,27,1330,2450,210,107.0,0
1888,994,50,394,3570,-1960,2170,111.0,0
1903,1004,238,504,3640,-8330,4270,111.0,0
1913,991,260,706,3010,-15750,7490,110.0,0
1928,1061,312,523,34650,-39550,17220,109.0,0
1943,959,-19,26,67200,-52780,24920,109.0,0
1953,981,-130,-281,104440,-63630,26040,110.0,0
1968,972,-74,-714,168700,-63350,27020,111.0,0
1983,1078,-69,-878,197750,-49700,24290,111.0,0
1993,1094,138,-935,190750,-34300,22540,113.0,0
2008,980,-269,-896,173740,-17080,21140,112.0,0
2037,954,-304,-762,92750,37660,9170,114.0,0
2052,919,-617,-242,28490,66220,-8400,113.0,0
2067,858,-341,-84,-4270,75600,-17360,116.0,0
2082,706,490,566,-50540,76860,-36120,116.0,0
2092,1773,523,-358,-48720,54880,-46200,114.0,0
2107,862,1017,686,-91210,62160,-41790,116.0,0
2122,752,325,993,-120400,61040,-40320,115.0,0
2137,734,207,1150,-129990,34300,-32410,115.0,0
2147,591,308,1125,-122500,15610,-24430,116.0,0
2162,635,368,1233,-106400,-1050,-15330,115.0,0
2177,716,303,1067,-76720,-36820,4410,115.0,0
2187,744,-21,875,-68040,-53130,11480,114.0,0
2202,732,234,328,-60130,-65800,18130,112.0,0
2217,1346,-159,-791,-56560,-67620,19950,112.0,0
2227,1651,-919,-1309,-49210,-61320,21210,109.0,0
2242,1045,-81,-1450,14000,-21070,20860,110.0,0
2257,999,-479,-1153,32970,-6580,15050,110.0,0
2267,1181,-181,-710,29050,9170,8330,109.0,0
2282,1229,-13,-447,-9520,36680,-840,109.0,0
2297,1460,142,-385,-11970,40040,-6790,109.0,0
2307,1182,307,83,-30800,48160,-10990,110.0,0
2322,1081,154,554,-49840,46620,-10430,113.0,0
2337,605,140,967,-50260,22820,-5180,113.0,0
2347,556,322,891,-46690,5250,-2590,114.0,0
2362,901,300,898,-35210,-7420,-280,115.0,0
2377,393,111,591,1960,-34020,4340,115.0,0
2387,281,-52,265,26180,-37450,1470,111.0,0
2402,810,-505,749,47950,-39200,-1750,113.0,0
2417,1556,-62,-129,-30660,-36400,3080,113.0,0
2427,1784,712,-1124,-41650,-22260,7910,108.0,0
2442,1058,-593,-896,-30520,-9450,4830,108.0,0
2457,1050,-525,-764,-6020,4760,-280,108.0,0
2472,1204,191,-506,-1540,20860,-9870,108.0,0
2482,1485,80,-256,-23450,29540,-12390,110.0,0
2497,996,135,39,-38010,32690,-16380,108.0,0
2512,953,2,361,-50960,31080,-17360,108.0,0
2522,954,181,473,-51450,25480,-15400,109.0,0
2537,819,240,662,-48370,17780,-10360,114.0,0
2552,669,-2,762,-20510,-15050,-1120,114.0,0
2562,782,-35,784,7840,-29330,1820,113.0,0
2577,380,-109,489,42280,-44380,6510,110.0,0
2592,228,-383,48,117600,-55160,6300,110.0,0
2602,1481,517,294,111020,-64470,4410,108.0,0
2617,507,-422,-788,11060,-34580,13440,107.0,0
2632,1352,-654,-331,13020,-18900,11130,107.0,0
2642,1157,-313,-378,-980,3150,9450,108.0,0
2657,978,25,-732,1190,24570,1260,108.0,0
2672,1130,-473,-62,560,35420,-3360,108.0,0
2682,1239,-132,-276,1820,39620,-16310,107.0,0
2697,1170,-211,-641,-12110,45150,-18340,111.0,0
2712,1058,-48,-47,7700,44030,-9940,111.0,0
2722,771,124,939,11830,37520,-11200,109.0,0
2737,804,199,696,-980,28070,-10220,113.0,0
2752,679,366,877,-6020,4620,-3780,113.0,0
2762,565,344,892,-6720,-8540,280,112.0,0
2777,642,273,914,-4060,-21420,7560,113.0,0
2792,627,69,737,8820,-48440,16660,112.0,0
2807,921,28,73,17080,-59500,21980,112.0,0
2817,1293,-21,-102,31360,-66570,28280,112.0,0
2832,1107,917,-29,46410,-60410,27650,108.0,0
2847,1575,-12,-394,77560,-51100,29960,108.0,0
2857,863,-340,-1392,90300,-37170,29120,109.0,0
2872,947,-389,-843,104020,-32550,24920,111.0,0
2887,1149,-28,-653,86030,-4340,18200,111.0,0
2897,1137,57,-579,66780,9660,16240,109.0,0
2912,1018,-251,-464,47250,21560,13230,114.0,0
2927,923,265,236,26530,31290,1470,114.0,0
2937,911,645,470,17220,29820,-5250,114.0,0
2952,1935,335,358,10780,22470,-12880,111.0,0
2967,1662,603,327,11970,10710,-12530,111.0,0
2977,1184,566,289,20720,9730,-11900,117.0,0
2992,925,563,464,38850,3780,-16100,121.0,0
3007,43,440,117,44100,2730,-19810,121.0,0
3017,-137,522,59,41720,4130,-26530,127.0,0
3048,-76,409,31,-16730,12530,-59220,121.0,0
3063,619,371,285,-61950,12250,-68180,121.0,0
3078,817,360,185,-64470,-3430,-84910,115.0,0
3093,331,-1648,27,-164850,-28910,36820,112.0,0
3108,1007,-922,-367,79800,9450,16100,112.0,0
3118,240,879,45,67480,12670,22680,115.0,0
3133,1349,166,-761,10150,5320,19530,112.0,0
3148,1251,618,484,-28140,20300,12320,113.0,0
3163,1312,167,-734,-38920,26740,9520,113.0,0
3173,1117,-126,-562,-42210,28980,8750,115.0,0
3188,833,385,688,-60550,24850,5740,117.0,0
3203,605,563,1013,-71120,-1120,3780,117.0,0
3213,869,746,779,-72310,-15400,5460,115.0,0
3228,926,379,955,-63350,-23590,4830,119.0,0
3243,833,273,22,38080,-36190,8260,119.0,0
3253,724,-75,290,118020,-32830,2450,114.0,0
3268,947,373,64,189420,-32690,-1540,120.0,0
3283,1029,696,-36,246890,-24360,-4550,120.0,0
3293,858,923,-60,234500,-17640,-8190,119.0,0
3308,875,757,-222,180670,420,-19880,123.0,0
3323,974,780,53,150780,8190,-27860,123.0,0
3333,846,730,-43,119000,13650,-36260,119.0,0
3348,660,686,88,45080,24360,-56210,119.0,0
3363,487,616,183,4550,26950,-66360,119.0,0
3373,452,593,262,-35000,27720,-75180,119.0,0
3388,468,-18,107,-93520,18550,-82810,117.0,0
3403,775,-753,-364,-172760,770,-31360,117.0,0
3413,950,-1297,-282,-168420,-18340,-3290,116.0,0
3428,731,-538,423,-206780,-22820,14560,119.0,0
3443,924,725,380,-163590,-18340,19250,120.0,0
3458,1509,-1073,129,-118860,-8260,27930,120.0,0
3468,1133,-673,9,-81900,-2310,29400,119.0,0
3483,947,-282,474,-8610,10570,37310,118.0,0
3498,1036,-288,217,12810,7980,36120,118.0,0
3508,897,-13,411,27020,6580,36820,119.0,0
3523,726,213,700,35210,-5390,36680,117.0,0
3538,734,78,727,34020,-26460,35560,117.0,0
3548,770,-160,738,35070,-36750,33670,116.0,0
3563,1264,431,72,43400,-45150,29750,114.0,0
3578,1050,-373,87,33040,-50330,21700,114.0,0
3588,1173,-95,766,85050,-40950,18900,113.0,0
3603,1223,-819,-340,152880,-33040,19320,113.0,0
3618,1063,418,-736,236110,1400,20300,113.0,0
3628,953,-108,-1229,230860,13300,23870,109.0,0
3643,1177,-177,-1149,212450,26390,22120,108.0,0
3658,1030,62,-1535,71680,32900,16730,108.0,0
3668,1283,76,107,-3780,37800,12110,112.0,0
3683,1009,-295,486,5110,38920,4480,112.0,0
3698,1076,409,90,-3080,38360,4130,112.0,0
3708,735,-92,665,-2940,32830,8750,112.0,0
3723,673,-111,852,5530,11480,9800,110.0,0
3738,683,251,901,3570,-980,10850,110.0,0
3748,652,-51,969,770,-14280,10850,114.0,0
3763,640,-73,889,5950,-42420,9170,111.0,0
3778,861,-18,415,10430,-68250,7070,110.0,0
3793,1031,-471,-331,4900,-53760,12320,110.0,0
3803,1015,-351,-538,15120,-47110,10850,111.0,0
3818,1207,318,-1438,7630,-15610,10500,111.0,0
3833,1142,-127,-951,-2240,6720,9800,111.0,0
3843,1157,-47,-1088,-420,23380,6930,109.0,0
3858,1065,-487,-325,14700,44660,2310,109.0,0
3873,1228,96,321,26740,45500,910,109.0,0
3883,1304,222,278,24500,39690,4270,109.0,0
3898,544,-297,1242,43680,16590,10850,112.0,0
3913,409,-316,1204,89810,-24430,19180,112.0,0
3923,442,-131,1034,117670,-47810,23380,113.0,0
3938,1289,-661,-135,141890,-71820,28700,111.0,0
3953,1494,1981,430,125020,-70560,15050,111.0,0
3963,1660,-26,-1816,151900,-78400,23520,110.0,0
3978,811,-710,-1028,152250,-59220,21420,115.0,0
3993,1146,179,-1158,107520,-22470,11340,115.0,0
4003,878,-705,-935,60830,3710,10360,115.0,0
4018,906,-666,-765,19950,46060,-4760,114.0,0
4046,1169,-856,676,-77000,75950,-32970,113.0,0
4061,1171,-238,-150,17360,68040,-31640,110.0,0
4076,1326,479,1404,7630,56770,-34720,113.0,0
4091,675,264,1253,-41160,48370,-34160,113.0,0
4101,671,450,1536,-56000,34790,-31570,117.0,0
4116,783,4,153,2520,-6930,-7490,112.0,0
4131,318,812,1835,24500,-22470,1470,112.0,0
4141,529,763,1492,14700,-46270,6230,114.0,0
4156,701,255,-578,-7980,-82600,12180,111.0,0
4171,997,460,-546,7420,-70980,22890,111.0,0
4181,983,-976,552,11970,-68950,15680,109.0,0
4196,1193,558,-1654,14070,-56630,11970,107.0,0
4211,865,-848,-1088,-13930,-6720,1890,110.0,0
4226,1008,-119,-1475,-25550,15050,-5600,110.0,0
4236,1061,-361,-1006,-40810,38990,-11760,109.0,0
4251,1222,-144,101,-6580,65940,-25340,110.0,0
4266,1047,-407,302,-9170,67970,-30730,110.0,0
4276,1244,-42,448,-2660,62020,-33180,111.0,0
4291,947,788,253,-21000,43890,-27440,114.0,0
4306,1144,1121,533,-44730,21350,-25970,114.0,0
4316,643,931,127,-77910,12740,-21980,114.0,0
4331,534,463,813,-117180,3430,-19320,113.0,0
4346,698,120,726,-110390,-17360,-11200,113.0,0
4356,830,-190,632,-88760,-25550,-4970,113.0,0
4371,1178,-574,356,-54670,-33600,4410,113.0,0
4386,890,-203,144,33460,-36400,26040,113.0,0
4396,765,1032,-569,13020,-40880,33810,112.0,0
4411,1353,-1055,669,-5740,-39550,43050,111.0,0
4426,1126,-301,-36,8120,-46690,47390,111.0,0
4436,1081,-62,-240,12810,-43820,45290,108.0,0
4451,1306,19,-165,21630,-39760,41090,112.0,0
4466,1154,428,-270,25620,-35700,36050,112.0,0
4476,902,-631,-451,23380,-29540,33180,112.0,0
4491,797,-955,-715,20860,-14280,18340,111.0,0
4506,1031,-134,-545,4200,-840,12530,109.0,0
4521,871,-618,-762,-23590,22540,-280,109.0,0
4531,860,-263,-401,-33390,33180,-6720,112.0,0
4546,1116,-457,65,-38640,41370,-18620,110.0,0
4561,1065,-297,-290,7840,38990,-20580,110.0,0
4571,887,13,903,10080,40740,-21000,109.0,0
4586,1007,153,353,-7910,29190,-21350,112.0,0
4601,1225,533,62,1470,22960,-18410,112.0,0
4611,967,611,805,-420,20790,-13790,114.0,0
4626,914,-229,285,4130,6160,-3850,111.0,0
4641,926,286,460,2380,1610,4480,111.0,0
4651,957,58,256,1470,-5250,8470,112.0,0
4666,1007,74,180,2030,-15260,13160,111.0,0
4681,1051,252,188,3780,-20790,17990,111.0,0
4691,1169,413,97,-2520,-20580,21000,111.0,0
4706,1020,11,-43,490,-21840,24640,111.0,0
4721,999,29,113,630,-21560,28910,111.0,0
4731,1104,248,-245,-2380,-19180,30940,111.0,0
4746,999,-195,-332,-2170,-15190,32200,112.0,0
4761,1015,55,-457,-2100,-3360,30030,112.0,0
4771,1118,-19,-597,-6230,5600,28770,111.0,0
4786,1097,-327,-687,-11900,29470,21280,117.0,0
4801,1134,-271,-378,-18970,41370,14350,117.0,0
4811,1526,713,-70,-42910,51240,3710,116.0,0
4826,1222,1040,-35,-142240,70840,-12950,117.0,0
4841,785,6,154,-177660,78680,-24220,115.0,0
4856,900,30,231,-253330,89460,-47810,115.0,0
4866,1071,167,-6,-279650,91280,-54950,118.0,0
4881,971,-124,77,-298060,91910,-60760,119.0,0
4896,1028,25,93,-294840,84210,-63350,119.0,0
4906,1199,-1597,-1174,-236810,63420,-51170,125.0,0
4921,576,-1998,-307,-143150,27790,-13300,127.0,0
4936,1,800,1941,36260,18060,1260,127.0,0
4946,502,1462,1407,23170,-7070,2240,127.0,0
4961,946,143,619,-5040,-32130,8820,128.0,0
4976,819,78,541,21910,-41790,15120,128.0,0
4986,999,535,311,22120,-47670,15820,125.0,0
5001,1105,173,132,9800,-53340,18200,121.0,0
5016,1146,165,-220,16170,-54530,24010,121.0,0
5026,1120,172,90,15890,-51520,26950,124.0,0
5055,1357,-630,11,30870,-44240,25970,123.0,0
5070,1689,-137,-141,159740,-30450,29820,123.0,0
5085,1382,549,-178,223230,-11270,35350,123.0,0
5100,1883,597,-28,220850,840,33530,129.0,0
5115,1159,544,-299,189420,21560,23590,129.0,0
5125,678,724,-198,162960,32760,16800,130.0,0
5140,63,528,-43,133770,41160,7000,135.0,0
5155,-236,500,63,69160,45150,-16450,135.0,0
5165,-524,416,295,34160,44380,-28140,133.0,0
5180,-411,518,564,-2520,27790,-43820,130.0,0
5195,840,14,-331,-189910,-2240,-50820,130.0,0
5205,714,800,-45,-287070,25900,-20230,126.0,0
5220,307,124,-69,-281400,22820,-22540,130.0,0
5235,376,-1272,428,-278250,5810,-27090,125.0,0
5250,955,-272,-949,-237230,-3360,-33320,125.0,0
5260,1706,179,-894,-215670,350,-31360,123.0,0
5275,822,-971,-477,-189770,3290,-31920,119.0,0
5290,1029,-665,-325,-134540,3360,-32970,119.0,0
5300,1296,-177,-460,-106120,3640,-33040,118.0,0
5315,1361,-876,-1016,-64820,-1050,-17780,120.0,0
5330,752,317,692,10710,-700,-14350,120.0,0
5340,977,658,338,1050,-3150,-15890,122.0,0
5355,1086,67,-13,-4690,-4620,-9450,121.0,0
5370,894,32,541,4060,-7000,-5110,121.0,0
5380,759,40,653,14490,-11760,-560,123.0,0
5395,656,15,733,37520,-23520,9660,123.0,0
5410,830,-88,724,50470,-30240,20230,123.0,0
5420,895,8,410,64120,-45430,21770,120.0,0
5435,1118,328,-492,65240,-55300,22540,117.0,0
5450,1360,-306,-7,90090,-57680,33670,117.0,0
5460,984,-302,-160,105490,-54530,35280,116.0,0
5475,1304,-18,-417,105350,-50050,34790,118.0,0
5490,1386,441,-472,70420,-29470,30450,118.0,0
5500,1330,477,-219,40110,-16100,27230,116.0,0
5515,1197,356,-196,6720,-3010,15540,114.0,0
5530,1198,180,-327,-53690,20510,10500,114.0,0
5540,1140,9,-256,-70490,28630,6230,118.0,0
5555,1112,-61,-167,-75600,35210,3220,119.0,0
5570,1068,-96,-18,-64190,34860,5250,122.0,0
5585,1010,-165,91,-34230,26320,12110,122.0,0
5595,843,-340,282,-12460,18200,16240,124.0,0
5610,698,-507,517,12950,7910,20440,122.0,0
5625,706,-523,502,70490,-17640,29750,122.0,0
5635,699,-517,542,98910,-31150,33740,122.0,0
5650,645,-494,493,125090,-44730,39620,121.0,0
5665,858,-275,268,158760,-66850,40390,121.0,0
5675,978,38,59,164290,-74410,38990,124.0,0
5690,1077,109,60,159320,-78540,34930,120.0,0
5705,1100,42,-75,146440,-74410,32200,120.0,0
5715,1141,107,-109,125510,-67130,27930,118.0,0
5730,1170,112,-277,67620,-50190,16030,122.0,0
5745,1288,436,215,12180,-31290,7630,122.0,0
5755,1038,-436,-797,-19460,-21140,7700,121.0,0
5770,1014,-396,-461,12600,-2870,6160,120.0,0
5785,1097,49,-49,15260,11410,1260,120.0,0
5795,1102,54,-85,-3990,15680,350,123.0,0
5810,1050,-164,-127,-6160,16800,280,119.0,0
5825,1082,0,128,910,13020,2660,119.0,0
5835,1125,228,139,1120,10150,6230,120.0,0
5850,979,59,302,5670,4970,11620,125.0,0
5865,845,-188,288,24430,-9450,19950,125.0,0
5875,807,-220,239,33740,-15680,22470,125.0,0
5890,919,-214,111,42000,-21210,24920,124.0,0
5905,1069,-41,-153,46900,-23940,25690,122.0,0
5920,1139,39,-277,41370,-13160,24920,122.0,0
5930,1161,103,-271,14700,-4830,23590,126.0,0
5945,1187,113,-328,-4060,4550,21420,126.0,0
5960,1225,128,-398,-50400,28070,14280,126.0,0
5970,1229,108,-460,-75040,41090,10150,127.0,0
5985,1247,95,-425,-98910,53900,5950,128.0,0
6000,1221,84,-154,-136010,73290,-840,128.0,0
6010,1120,-30,-55,-146790,77000,-2870,131.0,0
6025,948,-111,46,-154210,76230,-9660,128.0,0
6040,652,-154,521,-160720,68950,-10640,128.0,0
6074,1569,-412,197,10710,10150,-15050,130.0,0
6089,1148,-464,427,99890,-3080,-14840,130.0,0
6104,916,-143,1,249060,-10780,-13440,133.0,0
6119,634,240,47,295050,-17360,-12390,135.0,0
6134,436,150,-275,313600,-21980,-13580,135.0,0
6144,260,422,-78,301350,-19460,-18760,137.0,0
6159,169,193,-178,285670,-19390,-31920,134.0,0
6174,200,320,-138,253680,-16590,-39620,131.0,0
6189,259,325,-115,234010,-16030,-55300,131.0,0
6199,417,49,-24,179060,-16870,-64890,125.0,0
6214,627,457,175,125020,-23310,-68740,123.0,0
6229,770,664,286,3220,-32900,-78750,123.0,0
6239,950,482,578,-43330,-38290,-82670,120.0,0
6254,444,-835,-349,-217000,-57610,-65800,115.0,0
6269,503,-276,264,-390040,-55650,-29470,115.0,0
6279,461,294,-149,-384300,-35000,-36750,115.0,0
6294,1245,-74,-294,-376180,-42560,-38570,114.0,0
6309,829,-160,-643,-227920,-33880,-31010,114.0,0
6319,857,-1149,-27,-142940,-13440,-32620,116.0,0
6334,1033,-151,-278,21560,1890,-37380,116.0,0
6349,1343,-425,-273,43960,-5460,-32830,116.0,0
6359,1040,81,386,45220,2380,-35840,112.0,0
6374,1078,542,209,59360,-4410,-35910,114.0,0
6389,1160,512,88,60830,-5390,-36540,114.0,0
6399,1068,451,296,54460,-4060,-38220,119.0,0
6414,996,476,18,36680,-6300,-40530,121.0,0
6429,841,439,94,27020,-1190,-42770,121.0,0
6439,746,372,84,3360,1190,-44870,121.0,0
6454,565,321,83,-9660,3360,-46690,125.0,0
6469,515,263,130,-32830,4830,-50190,125.0,0
6479,542,242,155,-40600,4760,-50750,122.0,0
6494,741,168,124,-43190,4620,-49840,121.0,0
6509,1580,-1180,-752,-54040,-19390,-28070,122.0,0
6524,871,-368,-292,-61670,-5740,-14070,122.0,0
6534,543,-43,-161,-74830,-23590,-11340,124.0,0
6549,935,-165,91,-23730,-19950,-2940,121.0,0
6564,677,-223,-91,65590,-11550,2100,121.0,0
6574,1374,-451,-249,111230,-2170,14420,120.0,0
6589,1299,-753,519,144270,2380,26950,120.0,0
6604,1108,-443,237,169260,13230,38430,120.0,0
6614,929,9,99,174930,13230,39480,119.0,0
6629,950,260,-160,174860,13510,37030,121.0,0
6644,1077,-135,224,183750,16240,35210,121.0,0
6654,1074,-115,-47,184450,15400,33250,119.0,0
6669,1016,79,-127,189210,19390,31150,118.0,0
6684,1037,-53,-29,197400,21630,29190,118.0,0
6694,1039,-57,-113,199920,23800,27020,117.0,0
6709,1115,-144,-181,206710,29050,23030,115.0,0
6724,1245,-139,-186,193480,28700,21700,115.0,0
6734,991,121,-272,184520,26600,22820,116.0,0
6749,1040,456,-513,126280,22260,23590,113.0,0
6764,962,337,-503,89320,19460,25970,113.0,0
6774,1052,227,-577,49210,16660,26530,112.0,0
6789,1021,216,-362,-20860,17430,26740,112.0,0
6804,999,183,-230,-71190,14840,27370,110.0,0
6819,1068,191,363,-83790,11830,28560,110.0,0
6829,894,192,622,-85820,5740,29750,114.0,0
6844,825,288,859,-62090,-8680,36120,112.0,0
6859,872,-67,690,-49350,-16730,37800,112.0,0
6869,974,135,628,-35560,-23870,38850,111.0,0
6884,982,-130,186,2380,-30730,40880,113.0,0
6899,990,-14,124,34230,-23030,42140,113.0,0
6909,1019,-5,-13,65940,-16590,43190,109.0,0
6924,1578,-310,-673,102760,-14490,42700,107.0,0
6939,1008,-603,-1126,-10710,-5670,36330,107.0,0
6949,1001,299,353,21280,-12460,30170,107.0,0
6964,1109,23,-920,30660,-8890,30590,106.0,0
6979,817,-707,-309,44240,-280,22050,106.0,0
6989,924,-16,-460,52850,1890,15750,109.0,0
7004,1022,-252,64,51450,7000,9100,113.0,0
7019,962,-168,-4,52080,7140,5460,113.0,0
7029,1006,-1,392,37870,8050,3780,107.0,0
7044,1019,113,498,-3220,4970,3150,110.0,0
7073,1008,11,63,10710,-6230,5950,110.0,0
7088,1020,181,441,6090,-11060,7770,110.0,0
7103,987,-28,-49,13300,-21000,10640,109.0,0
7118,1041,-25,-111,32760,-24920,10570,109.0,0
7128,1002,-87,-84,51800,-27440,10010,111.0,0
7143,951,-216,-141,75600,-30940,6790,112.0,0
7158,1011,-117,-166,78190,-30030,2030,112.0,0
7168,1001,-149,-61,73290,-25480,-140,111.0,0
7183,986,-164,-135,52570,-22750,-2170,114.0,0
7198,994,-157,-93,18760,-13580,-5600,114.0,0
7213,1000,-97,-429,-1540,-6370,-6510,114.0,0
7223,995,-121,-573,-22190,3290,-7210,109.0,0
