t_ms,ax_mg,ay_mg,az_mg,gx_mdps,gy_mdps,gz_mdps,dist_mm
120402,939,-136,48,42140,-10220,-28770,116.0
120521,913,-67,-7,40320,-8750,-32830,116.0
120536,907,-70,-13,37170,-5880,-39480,124.0
120551,888,-57,-1,35140,-4760,-42630,126.0
120566,869,-22,-24,30380,-2100,-47390,128.0
120581,836,-1,-59,28070,-280,-48860,128.0
120591,807,7,-76,25620,2100,-50190,128.0
120606,790,1,-71,20860,7420,-52430,127.0
120625,786,-20,-52,15330,12250,-55020,126.0
120640,811,-5,77,12250,14070,-58030,126.0
120650,853,-13,-1,9310,13370,-59220,129.0
120665,883,19,66,3500,14000,-60130,125.0
120680,919,29,7,840,13860,-61110,125.0
120690,939,26,71,-4690,13300,-61460,127.0
120705,1006,59,91,-7490,12810,-61320,124.0
120720,1021,77,110,-16450,10220,-61180,124.0
120742,1110,93,135,-27510,6440,-60410,123.0
120757,1112,81,144,-35420,2380,-59360,123.0
120772,1156,80,137,-37100,350,-58380,123.0
120787,1192,76,138,-37660,-3710,-56770,123.0
120802,1209,75,138,-37590,-6160,-56210,121.0
120817,1237,153,141,-36190,-10150,-53830,121.0
120827,1262,115,117,-34860,-12110,-51520,123.0
120842,1243,85,148,-33530,-13650,-49210,121.0
120857,1203,97,66,-27510,-17500,-48300,121.0
120872,1161,77,50,-12740,-18060,-44380,124.0
120887,1122,79,10,-1960,-17430,-42070,128.0
120902,1104,94,0,20930,-16310,-36260,129.0
120917,1080,144,47,30660,-16240,-33180,129.0
120927,1056,157,50,37870,-16520,-30380,129.0
120942,1046,215,98,43680,-17990,-25690,131.0
120957,1066,244,139,43680,-19530,-21210,131.0
120967,1045,233,109,43330,-21490,-19180,132.0
120982,914,216,122,43680,-25690,-17710,137.0
120997,847,221,81,45570,-28630,-15820,137.0
121007,774,222,79,47040,-29680,-15120,135.0
121022,678,244,82,48650,-30940,-14420,134.0
121037,643,245,85,49700,-33110,-13720,135.0
121052,611,270,69,48860,-34090,-13510,135.0
121062,608,267,93,47180,-34580,-13580,141.0
121077,612,293,66,42140,-35770,-14070,140.0
121092,703,309,85,39200,-35980,-13930,140.0
121102,767,308,75,36190,-35700,-13720,140.0
121117,828,311,78,30100,-35560,-13370,139.0
121134,833,262,64,26670,-34650,-12600,137.0
121149,873,242,46,27440,-33670,-11760,137.0
121159,875,216,34,29960,-32270,-11270,136.0
121174,889,200,2,38080,-28630,-10500,136.0
121189,874,175,-4,47460,-23660,-9310,136.0
121199,846,154,6,52080,-21420,-9030,133.0
121214,876,144,4,56350,-18970,-8820,133.0
121229,902,139,9,63140,-14560,-8190,133.0
121239,930,133,12,65870,-12530,-7700,129.0
121254,1036,133,7,68180,-10500,-7070,129.0
121269,1077,132,5,72170,-6020,-5320,125.0
121284,1068,126,5,73640,-3850,-3430,125.0
121294,1050,127,2,74480,420,-2590,124.0
121309,1010,131,0,73640,2590,-1960,121.0
121324,998,136,-12,70210,6930,-70,121.0
121334,1024,168,-2,67690,9170,1260,119.0
121349,1240,312,-131,64820,11690,1960,117.0
121364,1995,21,1264,180250,34790,39550,117.0
121374,935,688,117,183260,9240,36400,116.0
121393,698,500,71,174720,32830,41090,111.0
121408,679,-225,-123,153440,20230,34510,114.0
121423,1057,637,155,142660,18900,34440,114.0
121433,913,130,-487,118230,12600,35770,111.0
121448,817,274,-316,99400,910,35770,111.0
121463,1098,105,-334,49280,-4340,35980,111.0
121473,954,198,-321,27300,-5530,36190,111.0
121488,924,170,-406,-14700,-12740,33390,110.0
121503,1026,61,-398,-29260,-13510,31290,110.0
121513,1044,32,-421,-40670,-12670,28840,108.0
121528,1017,38,-484,-54950,-9030,23590,108.0
121543,988,38,-472,-59080,-6580,18130,108.0
121553,998,27,-467,-61390,210,15610,109.0
121568,957,109,-452,-61390,3920,13650,109.0
121583,962,148,-418,-60830,10150,10920,109.0
121593,980,149,-337,-62230,11830,10220,110.0
121608,982,187,-224,-64610,12530,10010,112.0
121623,969,214,-105,-67760,11690,10360,112.0
121633,957,210,-85,-66640,10850,10500,112.0
121652,958,238,-1,-57680,9660,11130,108.0
121667,971,192,35,-49210,9240,11550,109.0
121682,973,210,121,-27020,8750,12110,109.0
121692,981,152,75,-14560,8050,12460,109.0
121707,991,177,60,-770,8960,12390,106.0
121722,969,176,20,26460,10010,12110,109.0
121743,998,127,-32,45500,10710,10850,109.0
121758,1014,114,-86,47390,8750,8680,109.0
121768,1022,141,-127,41440,6860,7770,107.0
121783,1005,146,-178,31710,4410,6020,107.0
121798,986,194,-192,5880,-350,5390,107.0
121808,972,220,-205,-7840,-2940,4970,107.0
121823,993,173,-228,-30310,-6300,4410,106.0
121838,980,237,-160,-37520,-7280,4830,106.0
121848,993,226,-165,-41160,-7700,5600,108.0
121863,972,264,-96,-37240,-6230,7910,106.0
121878,974,251,-121,-31710,-5250,9450,106.0
121888,976,279,-101,-24430,-3640,11060,106.0
121907,961,301,-137,-10850,-420,14560,108.0
121922,958,288,-197,-3150,2240,18270,106.0
121937,966,307,-195,-1470,3710,22050,106.0
121947,956,289,-181,-2730,4550,23800,105.0
121962,981,226,-191,-10360,4690,25480,105.0
121977,959,288,-155,-16380,4830,28350,105.0
121987,963,265,-190,-17430,5600,29820,105.0
122002,981,216,-165,-17430,6790,31220,106.0
122017,981,199,-150,-15330,9310,33600,106.0
122027,978,177,-144,-13860,10360,34580,105.0
122042,987,165,-157,-12740,11340,36120,101.0
122057,982,157,-175,-13160,12950,36680,101.0
122067,986,140,-185,-14210,13720,36960,104.0
122082,995,119,-197,-15190,16310,37450,103.0
122097,1003,89,-246,-17360,18130,37450,102.0
122112,1007,85,-260,-22610,22190,37450,102.0
122122,1011,82,-305,-26390,24430,37520,105.0
122137,1011,91,-306,-31080,26810,37660,101.0
122152,1013,140,-332,-42630,31640,39060,101.0
122167,999,189,-390,-49350,34370,41930,101.0
122182,976,208,-270,-68250,39690,43960,97.0
122197,970,208,-263,-80220,41160,48300,101.0
122212,974,121,34,-100940,40040,50540,101.0
122222,1508,-1005,501,-99120,39060,53830,100.0
122237,989,582,1528,3920,36190,51030,99.0
122252,1643,-258,49,-28070,45010,54950,99.0
122262,1190,1086,210,-13580,35350,55160,102.0
122277,830,527,448,-54460,25830,51800,103.0
122292,802,611,52,-57820,20860,41300,103.0
122302,832,812,333,-54600,20930,39620,106.0
122317,982,683,184,-49700,20930,35770,108.0
122332,1224,564,223,-43680,19390,31290,108.0
122342,1146,588,350,-34370,16450,29680,109.0
122357,1145,469,291,-23870,16240,27440,109.0
122372,1140,447,235,-3500,10780,24080,109.0
122382,1159,361,248,8190,9590,22400,110.0
122397,1094,294,164,20440,8400,21000,112.0
122412,993,273,87,34860,8260,17780,112.0
122427,942,272,59,35070,9870,14420,110.0
122442,955,106,134,28140,11060,12250,114.0
122457,983,83,119,19600,9450,5530,114.0
122472,1029,-32,189,15540,7770,1540,114.0
122482,1032,-81,238,12250,5390,-3150,118.0
122497,1014,-142,199,11060,-1820,-14000,118.0
122512,940,-235,206,12950,-5110,-20370,118.0
122527,921,-254,120,20160,-10500,-33740,118.0
122537,868,-222,71,24360,-11970,-40040,118.0
122552,862,-195,26,28350,-12250,-50540,123.0
122567,866,-132,-15,34300,-11550,-54670,123.0
122577,871,-109,-33,36120,-10430,-58170,124.0
122592,881,-87,-41,36750,-7210,-63840,125.0
122607,906,-89,-41,36120,-5670,-65870,125.0
122617,918,-43,-59,35140,-4060,-68390,122.0
122632,934,-53,-72,31220,-70,-72660,121.0
122647,949,18,-95,28980,2240,-75180,121.0
122657,953,15,-45,26320,4900,-75740,120.0
122672,981,1,-7,20020,8260,-76440,122.0
122689,1003,14,45,12530,9660,-77840,122.0
122704,1055,-6,63,6790,9590,-78050,122.0
122714,1082,84,76,1120,8890,-78470,123.0
122729,1163,114,50,-10150,7910,-77490,119.0
122750,1151,120,77,-20370,7630,-74270,118.0
122765,1171,112,62,-31990,6510,-71190,118.0
122775,1189,112,139,-37730,5250,-69720,123.0
122790,1217,88,154,-42770,3150,-68390,125.0
122805,1167,142,199,-48790,-1400,-64120,125.0
122815,1152,138,168,-50120,-4900,-60970,127.0
122830,1176,113,239,-50960,-7840,-55650,131.0
122845,1175,110,245,-50120,-16310,-53200,131.0
122855,1141,82,227,-47670,-20790,-50680,132.0
122870,1085,107,218,-40320,-29330,-45430,131.0
122885,1088,120,141,-36750,-31850,-42280,131.0
122900,1086,-22,-43,-24290,-37170,-37660,131.0
122910,1089,136,-39,-12530,-35560,-34300,135.0
122925,932,57,-24,1120,-34860,-31010,138.0
122942,817,88,76,27020,-34230,-25340,138.0
122952,776,113,3,38710,-35420,-22190,139.0
122967,721,116,74,55860,-36960,-16450,143.0
122982,635,163,65,61600,-38430,-14140,140.0
122997,581,230,96,67550,-40740,-9800,140.0
123007,530,184,74,69300,-42630,-7700,138.0
123022,544,117,-30,70630,-43960,-7070,141.0
123037,638,249,89,69510,-44030,-5670,141.0
123047,689,299,34,69370,-45080,-4130,144.0
123062,712,310,27,69510,-44100,-560,137.0
123077,789,314,-28,71890,-42980,1120,137.0
123087,867,344,14,74270,-40950,3220,138.0
123102,938,387,-4,75250,-36820,7980,138.0
123117,1008,414,20,73220,-34160,10220,136.0
123132,1036,371,0,66290,-28840,13720,136.0
123142,1072,363,0,62300,-25480,14350,132.0
123157,1109,346,-5,58730,-18130,14700,132.0
123172,1114,326,-14,52920,-13930,14770,132.0
123182,1096,298,-12,50400,-9660,14490,131.0
123201,1072,291,2,45080,-1330,12740,125.0
123216,1067,293,21,36260,6020,10290,125.0
123231,1009,303,29,30380,9380,9100,125.0
123241,983,312,34,23450,12530,7840,126.0
123256,962,303,84,5460,17990,5320,120.0
123271,933,287,69,-3990,19810,2450,120.0
123281,953,262,82,-13160,21840,700,122.0
