t_ms,ax_mg,ay_mg,az_mg,gx_mdps,gy_mdps,gz_mdps,dist_mm
122470,930,408,13,-43050,26110,-20440,125.0
122485,930,433,22,-35420,23520,-23870,127.0
122500,883,410,42,-21560,17850,-25060,127.0
122510,840,395,25,-13720,14700,-26110,128.0
122525,787,369,-1,-5810,9590,-28210,127.0
122540,714,340,9,5880,7490,-29540,127.0
122550,719,323,37,7840,4970,-31220,129.0
122569,819,249,106,5110,-1750,-35770,127.0
122584,857,201,179,420,-11130,-41440,128.0
122599,874,86,224,700,-16940,-44450,128.0
122609,879,31,225,3150,-22820,-47600,131.0
122624,903,-26,200,11130,-33950,-54880,124.0
122639,924,-48,173,15330,-38780,-62020,124.0
122649,924,-44,145,18760,-46130,-65520,126.0
122664,982,-73,131,22050,-48720,-68950,126.0
122679,965,-52,111,22330,-53270,-75600,126.0
122689,954,-84,93,22330,-54880,-78540,122.0
122704,976,-63,104,22750,-56280,-80710,126.0
122723,1024,12,58,26600,-58870,-83230,128.0
122738,1046,-81,11,37590,-58380,-82670,128.0
122748,1034,-58,-31,44450,-57540,-82180,126.0
122763,1024,-46,-12,51940,-56140,-81270,124.0
122778,1018,-45,-16,65940,-54110,-78330,124.0
122788,1014,-40,-13,71680,-53130,-76860,123.0
122803,1021,-13,-11,77000,-51380,-72800,124.0
122822,1030,3,-44,86380,-48790,-67200,125.0
122837,1045,38,-51,94570,-47110,-63910,125.0
122847,1047,33,-64,98560,-45220,-60270,125.0
122862,1036,42,-98,106260,-39970,-52640,131.0
122877,1004,213,-149,108220,-36820,-48510,131.0
122887,970,43,-66,104790,-32760,-43960,125.0
122902,972,179,-24,92750,-28980,-36540,131.0
122917,1000,160,-14,84700,-27090,-29190,128.0
122932,949,242,41,60900,-23240,-25830,128.0
122942,942,232,56,45150,-22260,-22540,128.0
122957,968,249,47,27790,-20300,-16800,126.0
122972,1093,216,52,-4830,-18550,-13790,126.0
122982,1123,206,52,-18620,-16940,-10920,121.0
122997,1115,203,35,-40740,-13370,-5180,121.0
123012,1908,-170,-856,-19250,-17080,4900,121.0
123022,1873,-1054,1372,99960,16800,67060,120.0
123037,317,854,-1040,79870,4130,50400,117.0
123052,505,1384,-441,89670,15400,48510,117.0
123062,692,-449,244,66360,6370,48090,119.0
123079,931,570,-281,56280,9450,47600,117.0
123094,867,244,-296,18200,4130,49000,117.0
123109,988,117,-338,4620,2520,45920,117.0
123119,948,116,-441,-5390,2240,44100,116.0
123134,986,111,-332,-12390,4480,42630,116.0
123149,974,76,-339,-9730,9870,38920,116.0
123159,986,42,-309,5180,12950,36470,113.0
123174,1000,31,-219,14070,15820,34160,116.0
123189,982,114,-227,28140,19880,30310,116.0
123199,979,95,-294,31570,21630,28700,115.0
123214,969,129,-334,30940,22750,27510,115.0
123229,974,107,-378,21140,24570,25340,115.0
123239,991,92,-410,12810,25550,24570,113.0
123254,988,104,-416,3430,27720,23310,113.0
123269,969,122,-496,-15470,29400,22820,113.0
123279,975,111,-466,-22260,31990,22260,111.0
123294,993,78,-391,-29750,37450,21000,111.0
123309,993,72,-352,-30940,40250,20370,111.0
123319,988,97,-289,-31080,42910,19600,112.0
123338,971,136,-231,-32620,45570,19040,108.0
123353,978,159,-127,-34020,46410,18480,109.0
123368,930,305,-171,-36050,45850,18410,109.0
123378,973,181,-82,-39270,45290,18830,110.0
123393,973,223,49,-46410,41230,19040,109.0
123408,926,346,87,-51100,35700,18830,109.0
123418,895,433,98,-56980,32200,16870,110.0
123433,834,965,183,-81900,27790,12530,108.0
123448,943,845,152,-108990,19670,7700,108.0
123458,1204,-398,-13,-63490,18270,14490,109.0
123473,1026,548,295,-25760,17220,15750,109.0
123488,1019,609,151,-14490,13160,13650,109.0
123498,987,622,164,-19390,10850,9100,108.0
123513,918,601,168,-26390,8260,140,108.0
123528,756,652,192,-53060,2310,-4550,109.0
123543,692,640,197,-91420,-5250,-10360,109.0
123553,653,596,191,-108430,-8750,-12600,107.0
123568,635,385,125,-119420,-11760,-14700,111.0
123583,556,333,119,-126700,-16170,-18690,111.0
123598,1209,1022,579,-124880,-18130,-20580,108.0
123613,1979,-793,1035,25340,-7630,48370,108.0
123628,805,659,-70,55020,-18480,57890,106.0
123643,391,-450,415,53410,3010,63980,106.0
123653,525,293,-523,47320,-5040,51100,106.0
123668,796,439,-467,56000,9870,45360,101.0
123683,1056,260,264,82180,19390,42140,101.0
123693,982,-11,-530,80710,18060,38850,104.0
123708,1028,-192,6,85470,26040,39130,103.0
123727,880,154,206,66430,25060,35770,103.0
123742,1013,-193,-6,54670,21140,35350,103.0
123752,935,138,134,44030,20580,35420,103.0
123767,997,118,79,7980,14700,35210,103.0
123782,1108,70,15,-6720,9800,34860,103.0
123792,962,99,172,-10990,6720,35420,102.0
123807,1134,-306,542,840,4550,35910,101.0
123822,1138,25,153,3570,-3430,33460,101.0
123832,1020,134,-47,2940,-6020,32480,99.0
123847,967,-265,347,5320,-7630,30730,103.0
123866,1019,-96,-68,280,-11900,25550,100.0
123881,1033,-70,134,-11970,-11620,19390,100.0
123891,1025,38,54,-24290,-10360,16170,103.0
123906,1019,-21,32,-36400,-9380,9240,101.0
123921,1010,-198,-119,-47600,-7280,7070,101.0
123931,1051,-267,-181,-44170,-6230,5880,102.0
123946,1042,-276,-172,-36470,-4970,5880,101.0
123961,1014,-282,-88,-15610,-5250,6510,101.0
123971,1008,-260,-88,-4130,-6090,7420,100.0
123986,1028,-222,-80,17150,-8470,9660,97.0
124001,982,-93,21,24290,-9590,10990,97.0
124011,1015,40,29,27300,-10150,11760,100.0
124026,1042,125,40,21210,-9800,12950,101.0
124041,1018,122,93,14980,-9450,13160,101.0
124056,1045,140,40,-1960,-8750,12880,101.0
124066,1044,-38,-91,-7280,-8120,13440,100.0
124081,1044,-149,-150,1890,-7070,16240,100.0
124096,1052,49,-52,4970,-6160,17430,100.0
124106,1052,18,-47,2030,-4760,17710,102.0
124125,1046,-86,-134,1400,-1820,18480,102.0
124140,1050,-28,-88,1120,1470,18970,102.0
124155,1071,-47,-142,-1400,3220,18830,102.0
124165,1111,144,-269,-5180,5390,18200,99.0
124180,1101,-110,-137,-16870,10990,17010,104.0
124195,1019,-48,-136,-20510,14980,16030,104.0
124205,1065,-138,-161,-21140,16870,16310,102.0
124220,1058,-133,-139,-17360,18270,16800,103.0
124235,1061,-133,-127,-10150,20650,18690,103.0
124245,1067,-108,-143,-6440,22050,20020,105.0
124260,1078,-67,-146,-3640,23800,21140,106.0
124275,1080,-39,-130,-2100,27930,23310,106.0
124285,1087,23,-126,-4200,30730,23940,106.0
124300,1134,80,-129,-8120,33950,24220,108.0
124315,1167,211,-113,-23240,41720,24150,108.0
124325,1157,195,-87,-34020,45780,23940,108.0
124340,1130,198,-48,-45080,52430,23240,111.0
124355,1053,117,163,-69930,55020,22680,111.0
124365,966,124,167,-81620,55860,23100,111.0
124384,810,413,279,-99680,47880,18200,112.0
124399,1655,305,193,-98700,37100,14420,118.0
124414,1168,293,33,-91420,26320,12670,118.0
124424,1114,254,315,-81410,23380,11340,117.0
124439,1101,322,134,-51450,15400,7910,121.0
124454,1048,189,45,-28140,13510,9380,121.0
124464,1024,205,68,-1470,13020,9380,123.0
124479,1001,342,61,41720,12460,9940,123.0
124494,984,338,95,59080,10570,9450,123.0
124504,974,298,5,57470,10570,7490,126.0
124519,891,370,52,51730,10220,6440,130.0
124534,916,314,5,39270,9170,2380,130.0
124544,833,342,30,31990,8890,0,130.0
124559,772,271,31,24290,8190,-6300,131.0
124574,798,193,112,9660,6090,-9870,134.0
124589,839,127,153,3850,140,-19040,134.0
124599,898,79,210,-770,-4410,-24290,136.0
124614,999,-7,305,-5670,-10080,-29680,139.0
124629,1028,-63,303,-1960,-22400,-41230,139.0
124644,1049,-125,279,2520,-28560,-47320,139.0
124659,1030,-135,187,13580,-38150,-59010,135.0
124674,975,-138,131,18620,-41230,-64610,128.0
124689,953,-84,44,24780,-44100,-74340,128.0
124699,915,-50,-2,25760,-44100,-78260,127.0
124714,912,-77,-2,25900,-41720,-84980,124.0
124733,931,-30,-83,24080,-36610,-90160,122.0
124748,983,20,-96,21910,-33250,-91840,122.0
124758,1001,-2,-55,20720,-29960,-92890,121.0
124773,1007,13,-54,17780,-24780,-94570,122.0
124788,1078,0,-13,16450,-22260,-95130,122.0
124798,1105,-1,-23,14980,-20510,-95900,122.0
124813,1114,10,-19,12110,-16800,-97160,122.0
124828,1132,23,-4,10500,-15120,-96810,122.0
124838,1149,169,-12,9730,-13720,-94360,119.0
124853,1154,135,-15,8260,-10290,-92120,121.0
124868,1157,97,24,6650,-8190,-87430,121.0
124878,1141,192,94,1260,-9030,-84490,122.0
124893,1148,182,107,-2660,-10290,-81760,123.0
124910,1164,158,140,-12880,-13580,-76230,125.0
124925,1158,168,170,-18270,-18060,-70770,125.0
124935,1165,142,158,-22960,-20510,-67970,129.0
124950,1205,156,170,-26110,-23100,-64610,133.0
124965,1222,84,187,-21350,-28490,-57960,133.0
124975,1251,85,152,-16660,-30800,-54600,132.0
124990,1247,80,180,-11410,-33460,-50890,136.0
125005,1212,110,68,-140,-38010,-43470,136.0
125015,1182,93,39,5670,-38360,-39620,140.0
125030,1018,77,8,11060,-38080,-32900,143.0
125045,851,90,-39,20300,-35840,-29750,143.0
125055,785,114,-22,24150,-34300,-26530,145.0
125070,723,89,-33,30100,-31640,-20510,145.0
125085,741,203,-44,32620,-30240,-16800,143.0
125100,771,180,71,38150,-29680,-8540,143.0
125110,799,255,217,41930,-32830,-4410,141.0
125125,751,247,245,46690,-36820,-630,142.0
125140,726,302,167,60690,-44450,6930,142.0
125150,614,251,151,72030,-46620,10850,143.0
125169,547,254,65,97650,-49140,15750,139.0
125184,481,183,47,109900,-49000,16380,140.0
125199,528,358,79,118300,-47530,15610,140.0
125209,632,349,-22,117460,-46760,15890,137.0
125224,708,301,100,109130,-42910,13860,136.0
125239,871,353,21,102690,-40320,12460,136.0
125254,938,261,-12,89180,-34230,8750,136.0
125264,1002,296,3,82880,-30240,6720,136.0
125279,1123,254,-40,77210,-26040,4900,132.0
125294,1159,268,-60,67060,-15820,1750,132.0
125304,1170,268,-87,62090,-10080,700,127.0
125319,1140,267,-66,56980,1820,-1120,126.0
125334,1094,240,-50,47810,7490,-2100,126.0
125344,1092,245,-48,43400,12810,-3150,125.0
125359,1078,268,-17,32410,22260,-5250,122.0
125374,1995,-1518,-1731,132090,14140,11830,122.0
125384,1528,685,1488,329700,49000,46270,118.0
125399,811,-123,-1491,273350,41720,49210,115.0
125414,146,806,657,294000,57260,38150,115.0
125430,973,-394,-360,270270,47670,37520,117.0
125445,1496,24,55,232890,41720,38710,112.0
125460,825,155,-679,202370,38430,39060,111.0
125475,773,210,-616,128310,30100,38570,109.0
125490,1100,-121,-419,89110,25830,38430,109.0
125500,1035,-23,-430,47040,22330,38570,110.0
125515,904,22,-495,-23310,15960,38010,108.0
125530,931,0,-379,-46200,11970,37380,108.0
125540,991,-56,-278,-60550,10990,36750,105.0
125555,1005,-81,-171,-63490,10850,35700,106.0
125570,983,-113,-184,-37730,12670,30940,106.0
125580,993,-133,-167,-18900,14630,27650,107.0
125595,1014,-157,-189,1050,17010,24080,108.0
125610,1012,-161,-274,37030,22190,16940,108.0
125620,1006,-142,-285,49560,24640,13860,106.0
125635,975,-92,-294,57050,26250,9170,105.0
125650,991,-64,-278,54460,26950,7700,105.0
125660,994,-34,-258,45780,26110,6580,104.0
125675,982,-15,-262,20790,22890,5390,105.0
125692,980,-65,-288,8400,21490,3710,105.0
125702,988,-53,-272,-2450,20440,2730,104.0
125717,996,-77,-262,-21140,18900,1820,104.0
125746,997,-54,-165,-38780,16940,-1400,104.0
125761,1014,-53,-152,-42840,14770,-3010,104.0
125776,994,8,-109,-47040,13790,-3430,105.0
125791,990,27,-98,-44590,11690,-3360,106.0
125806,992,66,-69,-40670,10990,-2870,106.0
125816,994,83,-52,-35000,10500,-2240,104.0
125831,980,121,-100,-21490,9800,-560,104.0
125846,969,154,-100,-14910,9730,2520,104.0
125856,970,167,-131,-9800,9590,4620,105.0
125871,963,182,-160,-3920,9380,6860,105.0
125886,965,177,-171,-2730,9380,11200,105.0
125896,959,163,-187,-2380,9380,13090,104.0
125911,978,136,-162,-2660,9310,14840,105.0
125926,961,157,-196,-3080,9450,18480,105.0
125939,978,142,-169,-2730,9940,20440,103.0
125954,966,129,-174,-1190,10780,23800,101.0
125969,1003,33,-112,1960,11550,24850,102.0
125984,1042,-21,-209,11270,12250,25900,102.0
125994,1126,-174,-206,4970,12390,25480,103.0
126009,1049,-128,-347,-9590,11550,23240,104.0
126024,1029,-113,-56,-910,15400,20440,104.0
126034,1001,-224,-298,-3640,15540,18060,100.0
126049,1005,-131,-108,-350,16730,11970,103.0
126064,995,-126,-96,560,15890,9310,103.0
126074,987,-101,-104,1470,15190,7210,105.0
126089,1006,-77,14,1890,12950,4690,102.0
126104,996,-21,-85,2030,11690,4270,102.0
126114,1003,-15,-58,2240,10780,4340,101.0
126129,1007,-11,-81,1960,9170,4900,100.0
126144,1007,-8,-81,2100,8610,5320,100.0
126154,1012,-20,-89,2100,8400,5180,100.0
126169,1008,-51,-150,2170,8960,4830,102.0
126184,1003,-88,-183,2380,11200,2940,102.0
126201,1008,-87,-228,2380,13020,560,103.0
126216,1009,-84,-266,2100,17850,-840,103.0
126231,1012,-57,-271,1820,23520,-2590,101.0
126246,1012,-31,-288,1680,26250,-3010,102.0
126261,1020,2,-246,700,31710,-2310,102.0
126271,1025,13,-198,140,34020,-1540,101.0
126286,1031,83,-226,-1470,36260,-280,102.0
126301,1003,35,-66,1470,39060,3360,102.0
126311,1018,129,-64,840,39550,5390,100.0
126326,1034,99,14,1470,39620,8190,101.0
126341,1016,-21,195,4480,36400,7910,101.0
126351,1095,108,-55,1190,34090,8120,100.0
126366,1202,404,-106,-140,32970,11550,98.0
126381,1281,387,604,-24360,34860,11130,98.0
126391,1057,503,-85,-46410,36190,11340,101.0
126406,1059,181,-12,-73360,42140,11130,104.0
126421,1152,90,-411,-75530,45220,11760,104.0
126431,1258,72,-463,-74270,49910,13020,102.0
126446,1204,188,-188,-70490,59990,17010,107.0
126463,1138,257,-100,-77840,67760,23450,111.0
126478,1102,382,41,-84280,70070,27790,111.0
126488,1027,249,108,-93310,70840,31150,111.0
126503,953,326,196,-101290,67620,37520,114.0
126518,772,180,266,-106050,65660,41160,114.0
126528,679,299,308,-109550,59990,43330,118.0
126543,1096,146,85,-108220,45780,42770,118.0
126558,971,200,252,-107240,32200,39970,118.0
126568,931,221,-45,-90440,28700,38640,122.0
126583,898,18,-35,-77910,24360,32550,120.0
126598,919,-6,-40,-40810,20230,25550,120.0
126608,945,-262,111,-22330,17430,19040,123.0
126623,979,-66,167,-11270,12740,13440,121.0
126638,983,-95,201,-2450,2100,1400,121.0
126648,972,-92,178,-420,-3500,-5390,126.0
126663,977,-74,142,770,-12670,-18550,125.0
126678,997,-88,91,1400,-15890,-24920,125.0
126688,968,-111,-23,280,-18130,-31360,125.0
126703,995,-64,58,-5390,-20020,-43120,124.0
126722,983,-9,-24,-13650,-21000,-51170,124.0
126743,979,37,-2,-22470,-19740,-57470,126.0
126758,971,45,-32,-26600,-18900,-61600,124.0
126773,993,17,-44,-33530,-15540,-63560,124.0
126783,1004,23,-29,-35910,-13650,-65450,121.0
126798,1000,28,-15,-37450,-10570,-67900,124.0
126813,952,35,9,-39970,-9170,-69020,124.0
126823,921,40,37,-42350,-8400,-70140,120.0
126838,910,39,65,-49280,-8820,-72520,122.0
126853,957,60,127,-52570,-9800,-73500,122.0
126863,978,85,150,-54740,-11550,-73850,120.0
126878,993,90,136,-54320,-15540,-72310,121.0
126893,1034,85,134,-52920,-17500,-70350,121.0
126903,1070,82,145,-51100,-19460,-69300,122.0
126918,1085,76,126,-46200,-23660,-68390,127.0
126933,1067,75,114,-41230,-26950,-66850,127.0
126943,1058,67,110,-39130,-28560,-66360,126.0
126958,1071,101,112,-36890,-30170,-65450,127.0
126977,1139,95,97,-31010,-33040,-62860,128.0
126992,1179,88,57,-21630,-34930,-59640,128.0
127002,1222,89,34,-15120,-35000,-57680,130.0
127017,1210,71,32,-8190,-34720,-55720,130.0
127032,1197,92,-8,4270,-33810,-52150,130.0
127042,1188,114,-21,9520,-32690,-50120,130.0
127057,1177,128,-26,14000,-29890,-45220,131.0
127072,1174,162,-1,19670,-28560,-42630,131.0
127082,1163,172,18,20860,-27720,-39900,134.0
127097,1141,200,26,21210,-27510,-34020,138.0
127112,1031,176,86,20790,-28490,-31360,140.0
127127,963,170,111,16940,-32130,-27300,140.0
127137,889,231,149,14070,-34650,-24710,138.0
127152,739,221,101,12320,-37870,-19180,137.0
127167,656,173,86,13230,-43190,-17010,137.0
127177,653,161,64,16170,-45360,-14910,138.0
127192,650,120,63,20300,-48720,-11760,139.0
127207,672,113,39,32130,-50260,-10430,139.0
127217,686,93,34,40810,-51240,-8960,136.0
127234,696,118,36,59850,-53060,-5880,141.0
127249,704,134,55,67970,-54880,-2940,138.0
127264,718,169,38,78470,-55790,-1540,138.0
127274,713,167,49,82320,-56350,-70,140.0
127289,730,157,41,90090,-57050,2870,138.0
127304,781,143,-8,94220,-56490,4060,138.0
127314,815,155,-9,98420,-55300,5250,138.0
127329,854,154,-15,104160,-52080,7140,134.0
127344,991,147,-1,104510,-50120,8050,134.0
127354,1073,169,-7,103810,-48160,8470,135.0
127369,1098,224,-10,98630,-43960,9380,130.0
127384,1019,232,-67,93800,-37240,10850,129.0
127399,663,190,12,77210,-34510,10220,129.0
127409,373,162,21,66290,-32340,8050,126.0
127424,147,101,-58,41580,-28070,-840,122.0
127439,-40,27,-27,29190,-24990,-7350,122.0
127449,384,293,-321,19040,-22540,-14140,116.0
127464,1351,-511,441,85750,52710,58450,113.0
127479,394,-550,-279,67060,21700,52570,113.0
127494,-67,354,-304,93030,21140,53340,115.0
127509,1555,-1015,620,104510,25690,47740,108.0
127524,721,-3,-1173,82810,18200,49700,108.0
127539,233,1213,-1311,79310,29190,46760,108.0
127549,1068,-198,8,69720,27720,46270,109.0
127564,948,4,-295,59570,28980,43750,109.0
127579,786,-274,-191,33530,21210,37170,109.0
127589,1028,-128,11,25410,18550,34510,107.0
127604,1014,-23,-234,15050,15120,30030,104.0
127619,963,-21,-184,11130,13370,27020,104.0
127629,1009,-128,-201,11690,12320,24220,108.0
127644,1037,-127,-149,14840,10780,19320,103.0
127659,964,-40,-145,14910,8540,17360,103.0
127669,983,-32,-97,17290,6510,15540,105.0
127684,1012,-46,-208,24080,3080,12390,108.0
127699,973,-43,-308,21840,2100,10920,103.0
127714,982,-78,-421,-560,910,8540,103.0
127724,998,-59,-332,-3080,2660,6720,103.0
127743,989,-70,-372,3360,7490,2730,104.0
127763,981,-50,-286,560,9870,140,103.0
127778,995,-7,-205,4060,10430,-2240,105.0
127793,995,-15,-259,4900,10360,-2940,105.0
127803,975,17,-266,5740,10780,-3640,102.0
127818,983,33,-256,6440,11690,-4340,104.0
127833,994,46,-252,6580,12180,-4340,104.0
127843,990,64,-222,6790,12670,-3990,101.0
127858,974,157,-167,14000,13860,-2170,103.0
127873,981,170,-204,21140,15960,1400,103.0
127883,966,231,-275,26950,16240,3920,102.0
127898,955,206,-387,11410,15890,6860,104.0
127913,945,184,-299,-7770,15610,12460,104.0
127923,971,196,-194,-4060,16100,14630,101.0
127938,974,147,-147,-1890,15470,16730,101.0
127953,963,125,-143,-6370,12950,20440,101.0
127963,1006,-43,-90,-5180,12250,21210,103.0
127978,1002,7,-112,-4480,11480,20300,102.0
127993,1003,-97,-141,-4130,10010,19040,102.0
128006,1010,-75,-135,-3360,9450,17290,103.0
128021,987,-166,-155,-1540,8960,12670,101.0
128036,998,-103,-84,-210,8260,7210,102.0
128051,997,-66,-55,1330,5600,5110,102.0
128061,1001,-18,-38,1960,3850,3640,105.0
128076,997,13,-73,2170,560,2870,101.0
128091,997,25,-126,2240,-420,3010,101.0
128101,1006,28,-145,1890,-1050,3220,102.0
128116,997,4,-205,1400,-910,3150,102.0
128131,1001,-12,-186,1260,-420,2730,102.0
128141,1000,-2,-225,1260,0,1610,99.0
128156,1001,1,-224,1400,1680,1120,102.0
128171,998,-7,-250,1190,3920,350,102.0
128181,1002,1,-261,1400,5530,-140,104.0
128196,989,-18,-383,1330,7490,-700,102.0
128211,997,-25,-344,1680,13090,-2030,102.0
128221,1009,-34,-355,2520,15540,-3150,103.0
128236,994,-25,-425,2870,18410,-4060,99.0
128251,999,10,-344,1330,25340,-4970,99.0
