t_ms,ax_mg,ay_mg,az_mg,gx_mdps,gy_mdps,gz_mdps,dist_mm
30079,997,120,16,70000,-32410,-33950,134.0
30180,1080,104,16,61600,-30660,-35280,134.0
30210,1056,101,4,47460,-25550,-40180,129.0
30225,1030,93,24,36960,-20650,-42980,129.0
30240,1004,65,20,31850,-18760,-45430,129.0
30255,1053,95,23,24430,-15050,-45850,127.0
30270,1064,92,42,22050,-11550,-45430,125.0
30285,1013,149,18,18060,-9870,-44730,125.0
30295,934,107,50,15820,-7980,-43260,122.0
30310,896,131,25,10430,-4760,-40180,127.0
30325,820,75,33,5320,-3220,-38850,127.0
30335,833,121,30,-770,-1680,-38360,127.0
30350,850,123,53,-15960,1540,-37380,123.0
30365,922,106,61,-25410,3010,-36890,123.0
30375,938,132,107,-35980,4270,-36680,119.0
30390,1987,-38,-954,-22820,-2590,-26250,119.0
30405,1671,-343,1434,157430,26320,44100,119.0
30415,611,527,567,114730,19740,55790,117.0
30430,338,1836,218,150640,26040,56840,118.0
30445,314,644,-463,47810,11760,44870,118.0
30455,603,515,-761,40180,4760,37660,117.0
30470,1377,103,-44,51520,4340,39200,119.0
30485,1305,29,-892,20650,7490,39200,119.0
30500,815,500,-627,18620,18340,34790,115.0
30515,1010,-14,-654,1960,24640,32550,116.0
30530,1113,82,-459,-14980,34090,29190,112.0
30545,941,167,-461,-26740,36540,28000,112.0
30555,922,188,-339,-41300,36960,26320,110.0
30570,935,146,-185,-72030,34020,24570,108.0
30585,977,120,-124,-84350,31500,24080,108.0
30595,982,108,-68,-93240,29330,23800,111.0
30610,958,124,29,-98070,26320,22960,111.0
30625,937,143,90,-96740,22050,22050,111.0
30640,953,205,254,-94710,17360,22260,111.0
30650,983,221,256,-94500,12810,22890,109.0
30665,1019,-33,370,-89250,2870,22540,112.0
30680,881,361,281,-89320,-2240,23520,112.0
30690,1015,268,325,-85960,-7910,24780,111.0
30705,1019,128,333,-69930,-15120,27230,111.0
30720,968,165,345,-56910,-18130,26530,111.0
30730,1004,91,319,-41510,-20300,26040,110.0
30745,1012,61,220,2030,-19530,25340,108.0
30762,1016,23,117,50890,-14770,23240,108.0
30772,1023,17,45,72870,-11760,22050,106.0
30787,1021,17,-19,91350,-8540,20860,107.0
30802,1027,43,-126,114450,-3080,18620,107.0
30812,1002,83,-200,118580,-700,17990,108.0
30827,1013,36,-232,117530,1680,16450,106.0
30842,1020,67,-250,101640,1610,16030,106.0
30857,1009,92,-260,76230,1260,15120,106.0
30867,1004,111,-263,61810,980,14770,107.0
30882,1002,134,-273,46970,700,14770,107.0
30897,1000,126,-290,15260,0,14910,107.0
30907,1009,113,-263,350,0,14910,106.0
30922,1009,92,-269,-12810,140,14770,105.0
30937,1011,81,-194,-28280,1820,14630,105.0
30947,1017,55,-162,-30520,3150,14420,108.0
30962,1022,56,-112,-24780,6510,14280,104.0
30977,1010,79,-115,-17990,8750,14280,104.0
30987,1012,83,-95,-9940,11200,14350,104.0
31002,1008,88,-155,4130,15960,14840,104.0
31021,1001,105,-185,8960,20090,15400,105.0
31036,1008,88,-194,7070,21700,15750,105.0
31046,1006,101,-194,3150,23100,16170,104.0
31061,1006,110,-157,-7210,25340,17150,104.0
31076,999,111,-147,-12040,26250,18620,104.0
31086,999,110,-129,-15960,28210,19390,102.0
31101,1030,112,-16,-20230,29260,20020,103.0
31116,1061,107,206,-11830,30100,21140,103.0
