t_ms,ax_mg,ay_mg,az_mg,gx_mdps,gy_mdps,gz_mdps,dist_mm,event
611,1054,-90,-176,420,12950,-11620,108.0,0
626,1030,87,-15,910,14980,-10920,111.0,0
641,1027,114,198,980,15400,-9940,111.0,0
651,989,129,99,-350,13370,-8890,111.0,0
666,988,169,137,-8120,9030,-5810,110.0,0
681,983,35,309,-7350,7070,-1750,110.0,0
691,961,68,274,0,4760,140,109.0,0
706,937,303,147,2590,-1330,2170,112.0,0
721,954,197,169,420,-6090,7630,112.0,0
731,1012,40,175,2660,-8260,8750,112.0,0
746,1007,126,49,2660,-9170,9310,111.0,0
761,1029,37,-17,1260,-9520,10640,111.0,0
771,1036,-7,-3,910,-9310,10360,112.0,0
790,1038,6,0,1470,-8610,9030,111.0,0
805,1029,-17,-37,1330,-8610,8400,112.0,0
820,1028,133,2,2030,-8050,7980,112.0,0
830,1031,190,13,2100,-7980,9590,113.0,0
845,1012,136,62,1120,-10500,11060,111.0,0
860,1241,406,239,-5950,-12040,14700,111.0,0
870,918,380,-34,-8540,-13160,22400,113.0,0
885,865,478,279,-27230,-14350,27020,111.0,0
900,1734,268,24,-32130,-13440,26600,111.0,0
910,1152,560,351,-31920,-9590,26600,116.0,0
925,976,348,-83,-26250,-5460,25480,115.0,0
940,597,271,55,-23240,-700,20510,117.0,0
955,197,114,-4,-18690,8540,4970,117.0,0
965,101,74,-46,-17500,13090,-4620,116.0,0
980,109,3,61,-18060,18340,-23450,111.0,0
995,772,1006,-541,-105910,-3150,-41860,111.0,0
1005,1431,-194,703,-192990,22050,-21420,111.0,0
1031,918,-198,264,-184380,28980,-9660,113.0,0
1047,925,-755,-399,-159530,30520,-15470,110.0,0
1062,1246,-267,-495,-115990,27230,-16240,114.0,0
1077,1157,-1052,-864,-10430,19040,-3570,114.0,0
1087,904,-988,160,16380,17640,-2100,114.0,0
1102,884,89,543,28770,8680,-2310,112.0,0
1117,826,-209,720,49000,-3640,630,113.0,0
1132,805,-200,675,62510,-12320,2800,113.0,0
1142,730,-217,624,83090,-20650,9100,110.0,0
1157,820,182,-68,128450,-42420,9660,111.0,0
1172,882,279,-460,133350,-66080,12740,111.0,0
1182,1518,428,-551,127610,-58170,13090,110.0,0
1197,1389,365,515,66920,-44590,6930,112.0,0
1212,1081,-699,-1804,82950,-25340,8890,112.0,0
1222,834,46,-446,98910,-15190,5320,110.0,0
1237,1140,13,-1085,113890,-7560,2310,113.0,0
1252,985,-242,-359,96040,18200,-2800,113.0,0
1262,939,-121,-367,87010,25900,-7070,111.0,0
1277,1139,-288,-22,70490,33390,-14000,109.0,0
1292,1261,173,337,18550,41720,-16660,109.0,0
1307,1051,139,-195,-4900,42420,-17850,108.0,0
1322,1035,44,144,-140,36540,-13580,109.0,0
1337,781,258,463,7630,26250,-1190,113.0,0
1352,828,219,864,5320,19110,2730,113.0,0
1362,475,253,898,3780,6510,4690,112.0,0
1377,815,102,538,-490,-17360,10360,115.0,0
1392,948,105,530,6650,-24920,14560,115.0,0
1402,996,89,398,9800,-32270,14910,114.0,0
1417,1161,196,166,210,-37660,11900,109.0,0
1432,1453,218,-437,-22050,-27090,11410,108.0,0
1447,1007,-272,-712,-19810,-16030,12600,108.0,0
1457,906,-741,-494,-5390,-10010,9870,109.0,0
1472,948,-403,-328,2660,770,-840,108.0,0
1487,1102,-61,-285,70,6860,-3710,108.0,0
1497,1084,128,-117,-1890,10780,-6790,110.0,0
1512,1100,374,90,-40460,17360,-12600,110.0,0
1527,1021,464,102,-57820,19040,-12320,110.0,0
1537,869,173,370,-72100,14910,-13790,110.0,0
1552,1620,277,-71,-81620,8050,-13510,112.0,0
1571,699,280,928,-68250,10080,-10780,116.0,0
1586,815,313,-184,-59640,-420,-11340,116.0,0
1596,518,190,134,-54810,-2240,-13860,114.0,0
1611,1188,621,464,-48440,-3850,-16870,111.0,0
1626,1407,-785,-1036,-75110,-13860,-4690,111.0,0
1636,1025,8,55,-73850,-13020,-1820,113.0,0
1651,1307,-837,181,-56420,-17430,12600,115.0,0
1666,1020,194,-234,8890,1540,7980,115.0,0
1676,1094,34,-318,11970,6720,8610,113.0,0
1691,1061,99,-405,-1960,10500,4550,116.0,0
1706,1256,232,-41,-10850,11200,2730,116.0,0
1716,1084,103,-155,-13440,13510,2380,111.0,0
1731,989,-16,333,-15610,12250,2310,115.0,0
1746,871,75,336,-18060,9240,980,115.0,0
1756,726,160,498,-18830,4060,1190,114.0,0
1771,897,23,302,-12460,-10570,1680,115.0,0
1786,767,-27,316,6230,-15050,3990,115.0,0
1796,925,-116,315,25060,-23310,5320,112.0,0
1811,1118,78,109,39830,-23310,8120,114.0,0
1828,1338,462,-389,27370,-16800,10990,111.0,0
1843,1066,-269,-191,46970,-6020,14140,111.0,0
1853,1046,-180,-176,66430,70,12810,112.0,0
1868,1049,128,-677,50960,8400,9800,109.0,0
1883,1240,9,-599,5250,16940,5460,109.0,0
1893,1095,-45,58,-980,16590,3570,113.0,0
1908,1223,-52,-375,1260,22820,3290,113.0,0
1923,1024,7,44,350,28350,2100,113.0,0
1933,1027,13,106,-1260,28490,1680,116.0,0
1948,953,140,308,-4550,26250,1540,114.0,0
1963,928,202,450,-10990,18410,2100,114.0,0
1973,647,239,667,-14840,10570,3500,116.0,0
1988,799,331,651,-20650,-8120,7210,116.0,0
2003,637,11,505,-23940,-12530,6720,116.0,0
2013,591,159,453,-19950,-23030,6230,117.0,0
2036,1321,120,288,4550,-31640,12180,115.0,0
2051,1258,275,217,1190,-29610,14420,112.0,0
2066,1269,440,-771,1540,-22330,21770,113.0,0
2085,1141,-99,-306,4410,-10360,26250,112.0,0
2100,1182,232,-358,4270,-4410,27440,112.0,0
2110,1232,242,-321,6860,350,29960,114.0,0
2125,1230,84,151,30450,7140,36750,118.0,0
2140,1647,111,295,66990,7910,39130,118.0,0
2150,1674,255,147,105210,6230,41790,118.0,0
2165,1644,412,286,162750,5040,46830,122.0,0
2180,1247,536,259,175420,4130,47320,122.0,0
2190,989,446,-43,178290,9030,44660,131.0,0
2205,558,408,112,163030,12530,39830,138.0,0
2220,391,478,-13,129710,18900,24920,141.0,0
2235,256,373,122,111090,22050,17430,141.0,0
2245,275,274,195,94080,22120,8680,143.0,0
2260,279,275,286,62930,17220,-9450,139.0,0
2275,273,199,317,48860,12600,-17570,139.0,0
2285,256,162,284,35140,7210,-33040,137.0,0
2300,170,62,279,6090,-2520,-41090,130.0,0
2315,212,-9,264,-8680,-11970,-57750,130.0,0
2325,272,-100,286,-22890,-19320,-60200,119.0,0
2342,767,-1296,-310,-233870,-40390,-89390,116.0,0
2357,1692,481,-495,-254380,5670,-6650,116.0,0
2367,-27,-775,-478,-231910,630,-12180,117.0,0
2382,1013,-1374,104,-206150,-7280,-21350,114.0,0
2397,1360,-173,-1291,-140700,-2450,-20580,114.0,0
2407,1209,-811,-1222,-95900,-2380,-15260,115.0,0
2422,1088,-900,-551,-10710,2730,-7000,113.0,0
2437,988,-613,-417,27090,3360,-4760,114.0,0
2452,1033,-397,-20,80850,210,-2240,114.0,0
2462,985,-317,159,101430,-3990,-630,113.0,0
2477,850,-296,209,122080,-9520,1190,114.0,0
2492,913,-62,149,154350,-21420,2240,114.0,0
2502,930,20,100,167020,-26880,3920,114.0,0
2517,961,100,67,176750,-35350,7000,114.0,0
2532,988,211,-86,183820,-37590,7910,114.0,0
2542,1051,181,-242,178500,-37380,7630,114.0,0
2557,1149,246,-430,151200,-27300,5530,111.0,0
2572,1346,442,-354,129220,-18060,5670,111.0,0
2582,1157,316,-94,101150,-7000,1890,110.0,0
2601,1063,196,30,41370,11200,-7490,113.0,0
2616,1060,183,29,-19180,25480,-20160,112.0,0
2631,1074,147,-29,-42700,30520,-28770,112.0,0
2641,1242,305,121,-59500,32550,-28840,115.0,0
2656,1156,-812,-436,-13020,30800,-17500,111.0,0
2671,838,306,943,700,24010,-12600,111.0,0
2681,983,487,873,-4690,17710,-12670,114.0,0
2696,830,276,420,-7420,9800,-9170,115.0,0
2711,711,307,905,4270,-6160,3150,115.0,0
2721,472,319,924,11200,-16940,9590,116.0,0
2736,755,21,582,17710,-26180,14000,115.0,0
2751,1095,536,-226,16520,-40250,14000,115.0,0
2761,1109,335,-130,-5320,-38220,10010,112.0,0
2776,1115,-168,-303,-11130,-30590,10220,111.0,0
2791,1306,-82,-639,-2100,-24570,8820,111.0,0
2801,1153,-76,-319,-1260,-14630,8050,111.0,0
2816,1111,-332,-540,420,-1120,1190,111.0,0
2831,1119,-148,-300,1400,7980,-2660,111.0,0
2846,1117,-123,-282,1960,17850,-8610,111.0,0
2859,1171,79,-212,4830,20510,-8890,113.0,0
2874,980,273,536,7070,18830,-2870,113.0,0
2889,820,281,534,4480,12600,560,113.0,0
2899,811,312,565,4550,5600,5040,114.0,0
2914,776,334,694,2450,-12040,14070,112.0,0
2929,795,85,533,4830,-22470,22470,112.0,0
2939,1045,27,291,15960,-35700,26600,113.0,0
2954,1362,225,-311,15470,-36120,28280,110.0,0
2969,1507,541,-604,-14490,-15050,31080,109.0,0
2984,985,-436,-988,-9660,-5250,32410,109.0,0
2994,1013,-402,-473,-4620,6720,28980,116.0,0
3009,1130,18,-35,-28490,24220,16100,112.0,0
3024,1218,502,-276,-56560,33180,11340,112.0,0
3041,932,-39,46,-79800,40600,6510,115.0,0
3056,929,-197,266,-72520,35350,6510,117.0,0
3071,911,-10,342,-63140,29470,9730,117.0,0
3086,864,20,659,-39690,12180,20370,117.0,0
3096,762,-308,724,-27230,1050,23380,118.0,0
3113,671,-159,745,-420,-23240,29540,119.0,0
3128,925,-144,167,3080,-26250,30100,119.0,0
3143,1065,-111,-280,7140,-27650,29960,119.0,0
3153,1191,98,-333,5880,-23380,29960,119.0,0
3168,1127,-33,-276,3290,-18060,29750,119.0,0
3183,1104,-34,-313,-6370,-6090,26950,119.0,0
3193,1166,15,-316,-12180,490,25340,119.0,0
3208,1165,-7,-314,-17010,12110,23590,119.0,0
3223,1113,-27,-204,-20860,16380,23520,119.0,0
3233,1051,-88,-113,-19810,19110,23940,120.0,0
3248,980,-146,8,-14000,19460,25200,125.0,0
3263,957,-117,155,-9240,16940,26250,125.0,0
3273,932,-130,215,-3220,13370,27720,120.0,0
3288,880,-283,288,10360,3640,30310,123.0,0
3303,834,-299,300,16450,-1330,30450,123.0,0
3313,870,-264,265,21490,-6090,29750,125.0,0
3328,958,-189,124,25200,-12250,28700,124.0,0
3343,1006,-127,62,22820,-11480,25270,124.0,0
3353,1034,-83,7,9380,-8610,23240,127.0,0
3372,1073,-45,-65,-14770,1260,17710,126.0,0
3387,1114,-14,-135,-29680,7910,14490,127.0,0
3402,1145,8,-196,-60200,22610,7980,127.0,0
3412,1152,-2,-215,-74550,30240,4760,128.0,0
3427,1131,-40,-219,-87430,37380,1820,131.0,0
3442,1146,63,-117,-107450,48860,-2520,128.0,0
3457,1097,20,-53,-114170,51730,-3990,128.0,0
3467,1054,-141,18,-119070,53060,-5740,125.0,0
3482,917,-221,227,-121870,52290,-6650,130.0,0
3497,752,-263,170,-106680,40530,-9590,130.0,0
3507,1402,-215,983,-62720,25480,-12740,127.0,0
3522,1378,-182,-259,9870,16100,-12460,130.0,0
3537,1467,-196,-12,145180,8960,-7840,130.0,0
3547,1614,135,447,192150,10150,-3080,138.0,0
3562,880,833,164,216160,1260,1960,137.0,0
3577,1442,530,434,218050,-9590,6090,137.0,0
3587,1108,748,-76,210350,-14000,6160,149.0,0
3602,1001,535,147,197540,-15540,7280,155.0,0
3617,752,633,37,164150,-16380,4970,155.0,0
3630,615,500,-34,143920,-14630,-1610,156.0,0
3645,414,497,30,101500,-10430,-6650,160.0,0
3660,310,433,-67,56000,-5740,-18690,159.0,0
3675,214,324,30,32690,-3710,-26040,159.0,0
3685,177,233,88,9870,-2800,-34370,152.0,0
3700,160,188,132,-26320,-4270,-51520,145.0,0
3715,233,40,205,-36470,-5740,-58940,145.0,0
3725,246,6,201,-41510,-8750,-66290,147.0,0
3740,230,-19,352,-46760,-15400,-79450,147.0,0
3755,156,-75,383,-48790,-21560,-92400,147.0,0
3765,111,-109,376,-50610,-34860,-99470,136.0,0
3780,18,-140,366,-55930,-41160,-106750,126.0,0
3795,1002,615,410,-553140,-127610,-44450,126.0,0
3805,589,-1028,-450,-567210,-163170,-101150,114.0,0
3820,-594,-566,350,-404950,18690,-31500,121.0,0
3835,-15,442,839,-230090,-63630,-46900,121.0,0
3845,1323,-980,-1008,-255990,-94780,-27370,116.0,0
3860,1784,-1998,506,-132790,-76300,12180,112.0,0
3875,852,1854,-1523,96600,-32200,12390,112.0,0
3890,841,378,476,140420,-10640,20650,114.0,0
3905,1217,-81,-783,181440,-910,19460,112.0,0
3920,619,790,-210,182700,7140,20860,113.0,0
3935,1314,-573,-581,171150,10220,19040,110.0,0
3950,1027,92,-374,133560,17710,14140,110.0,0
3960,945,375,-597,96600,15050,13440,109.0,0
3975,1028,343,-790,42000,13720,12460,111.0,0
3990,993,-66,271,-30660,18550,10710,111.0,0
4000,1153,-395,40,-11760,20720,13230,109.0,0
4015,1295,273,-478,2100,32480,13720,114.0,0
4030,1202,338,-541,-23590,37170,14630,114.0,0
4045,1158,301,-259,-70980,42560,5110,111.0,0
4060,976,232,-18,-88830,42910,2030,116.0,0
4075,956,143,403,-107590,36050,-1750,114.0,0
4090,737,145,615,-108990,29820,-980,114.0,0
4100,632,16,849,-108710,20720,350,113.0,0
4115,586,-359,1103,-110460,-4340,-2170,114.0,0
4130,582,2,1088,-109200,-32060,-5320,114.0,0
4145,592,-613,751,-79940,-40250,-2380,113.0,0
4160,795,-603,607,-14770,-51450,6370,112.0,0
4175,1228,-860,250,26460,-49490,13580,111.0,0
4190,1201,134,-608,35700,-47250,13020,111.0,0
4200,1123,1184,-94,-3010,-43890,9940,108.0,0
4215,1380,-408,-542,-17220,-39480,11830,110.0,0
4230,995,273,-93,3780,-19390,16310,106.0,0
4245,1220,-116,-124,4970,-13020,18550,106.0,0
4255,1093,-158,-464,4060,-9730,17640,106.0,0
4270,1149,358,69,24430,-10360,18830,105.0,0
4285,1010,9,167,16310,-9800,19880,105.0,0
4295,952,-219,41,17500,-10570,17710,109.0,0
4310,949,-99,95,21280,-13440,15120,109.0,0
4325,1001,-13,75,8750,-12110,9590,109.0,0
4335,1003,-125,-142,3290,-11060,8120,107.0,0
4350,1028,-100,-247,2730,-8890,6720,109.0,0
4365,1083,59,-222,-140,-70,6440,109.0,0
4375,1047,-62,-239,-1470,4200,6370,107.0,0
4390,1038,-69,-152,1960,9170,5670,106.0,0
4407,1037,106,176,3290,8470,6090,111.0,0
4422,987,-343,34,13300,-490,8820,111.0,0
4432,923,-276,13,29120,-5460,9660,110.0,0
4447,983,-25,15,41930,-10780,8680,110.0,0
4461,1038,225,99,33110,-8400,7770,110.0,0
4471,1087,260,66,11900,-3080,6580,111.0,0
4486,1092,113,-233,-10850,7770,7350,110.0,0
4501,1147,-109,-387,-1190,12950,8820,110.0,0
4511,1281,-40,-508,7280,16590,10710,108.0,0
4526,1293,225,-193,12040,29260,14280,111.0,0
4541,1053,107,-12,10640,32550,15960,111.0,0
4551,981,72,167,7980,33600,16730,112.0,0
4566,923,-65,531,11060,24500,19530,117.0,0
4581,745,-283,641,15260,15820,19880,117.0,0
4591,730,-286,623,21700,-5460,20020,116.0,0
4606,733,-372,485,45290,-17710,20230,116.0,0
4621,748,-437,368,74970,-38010,18130,116.0,0
4631,797,-432,261,89320,-44590,16870,116.0,0
4646,1000,-201,-130,99680,-48580,16800,115.0,0
4667,1243,276,-299,97720,-42420,18760,115.0,0
4682,1337,453,-302,74270,-28700,19740,115.0,0
4692,1224,659,48,47180,-16520,18200,118.0,0
4707,1090,275,130,-15400,700,16100,115.0,0
4722,1103,10,-223,-25200,6440,14140,115.0,0
4732,1157,7,-37,-29540,9450,12530,117.0,0
4747,985,-73,157,-25620,7070,12460,117.0,0
4762,821,-356,241,-19040,2940,12180,116.0,0
4777,856,-268,96,-3150,-7420,10990,116.0,0
4787,909,-211,-49,2520,-10360,10360,119.0,0
4802,1017,-176,-142,4200,-7280,7980,118.0,0
4817,1109,-33,-275,-2660,-2660,6860,118.0,0
4827,1168,63,-330,-10430,3640,5740,117.0,0
4842,1203,104,-375,-30520,19670,4410,118.0,0
4857,1232,117,-382,-41790,28840,3780,118.0,0
4867,1135,10,-169,-53060,37450,2310,118.0,0
4882,970,-89,249,-64400,41370,-1610,119.0,0
4897,867,-160,372,-64610,37660,-4060,119.0,0
4910,832,-189,492,-57190,23170,-4130,117.0,0
4925,787,-274,535,-49490,13930,-3850,115.0,0
4940,739,-393,495,-24990,-8330,-1400,117.0,0
4955,843,-339,260,-9870,-18620,3570,117.0,0
4965,948,-223,-24,5180,-25970,6160,116.0,0
4980,1187,-38,-477,28980,-27160,9310,115.0,0
4995,1250,82,-513,40950,-15820,16380,115.0,0
5005,1265,149,-520,42070,-8330,20300,116.0,0
5020,1274,191,-454,39480,0,23450,115.0,0
5035,1262,224,-395,25830,17290,28490,115.0,0
5051,1281,285,-330,15820,26180,31570,116.0,0
5066,1097,166,-16,-5600,39480,32340,123.0,0
5081,1030,51,77,-15890,45220,31920,123.0,0
5096,857,-182,432,-34930,45290,29190,123.0,0
5106,740,-314,547,-38360,39970,26180,126.0,0
5121,546,-244,558,-40460,21630,19670,125.0,0
5136,611,-223,970,-35980,3360,7630,125.0,0
5146,718,-605,773,-30940,-14700,-3780,124.0,0
5161,464,-307,242,4900,-41650,-20650,124.0,0
5178,-128,-165,27,57470,-46060,-22610,120.0,0
5193,1929,-259,-856,27510,-56560,-21770,120.0,0
5203,1014,-313,-662,-9030,-26180,-1750,117.0,0
5218,1478,839,-393,-6090,-18480,5740,120.0,0
5233,807,-75,-728,-9310,5460,15050,120.0,0
5243,1229,-85,-755,-12390,5180,15540,120.0,0
5258,1253,97,-185,-24500,27300,15050,121.0,0
5273,877,-267,-277,-30380,33880,9870,121.0,0
5283,912,-398,-47,-39270,38080,4550,120.0,0
5298,914,-290,162,-55230,41650,-630,121.0,0
5313,762,-395,226,-61950,34790,-11550,121.0,0
5323,705,-521,812,-59780,26740,-17080,121.0,0
5338,496,-709,912,-52360,14840,-22610,121.0,0
5353,384,-642,786,-15680,-18480,-35000,121.0,0
5363,439,-610,720,8470,-35910,-40250,118.0,0
5378,623,-580,577,30730,-51030,-42630,118.0,0
5393,1109,-560,-172,58590,-69860,-37100,116.0,0
5408,1059,-274,-438,76930,-68530,-24570,116.0,0
5418,1352,358,-694,91770,-63840,-20790,115.0,0
5439,1383,33,-671,102830,-46690,-10920,113.0,0
5454,1296,847,222,61740,-23240,-13160,115.0,0
5469,1021,-339,-785,-22750,2100,-7980,115.0,0
5479,1078,-512,-716,-28770,14280,-10710,114.0,0
5494,1059,-325,-753,-8190,27580,-15050,116.0,0
5509,1424,-19,-441,-3710,33600,-17360,116.0,0
5519,1232,167,-470,-12530,44940,-20090,115.0,0
5534,1085,-98,-254,-27020,58940,-23240,117.0,0
5549,987,-96,82,-31430,61110,-27790,117.0,0
5559,973,-243,238,-40110,60830,-32830,115.0,0
5574,720,-88,888,-43890,49140,-36260,114.0,0
5589,701,-324,1174,-37170,35840,-35210,114.0,0
5599,116,-196,1189,-24500,14560,-36820,118.0,0
5614,526,-231,1111,-3290,-41020,-39760,115.0,0
5629,717,-189,932,47740,-81270,-39830,115.0,0
5639,585,-295,743,75530,-95340,-40460,111.0,0
5654,696,-122,-81,102480,-104020,-42350,111.0,0
5669,1748,41,-818,9730,-46130,-31080,112.0,0
5686,1461,348,-1639,69230,-49910,-26460,112.0,0
5697,1008,223,2,118090,-40530,-24150,113.0,0
5712,904,638,-1422,140910,-20090,-15470,111.0,0
5727,1067,392,-683,161910,14770,-6160,111.0,0
5737,1181,-291,-840,157360,27300,-5110,110.0,0
5752,1119,-290,-1108,146720,36260,-11760,110.0,0
5767,1099,60,-476,115570,54600,-14770,108.0,0
5782,989,67,-597,95200,61040,-19880,108.0,0
5792,1060,5,-396,76300,61950,-22680,112.0,0
5807,1007,32,-157,39900,62020,-25480,113.0,0
5822,980,20,-49,13440,57050,-31010,113.0,0
5832,1359,72,346,-5740,43890,-33250,116.0,0
5847,857,362,341,-16800,38990,-38780,111.0,0
5862,618,206,757,-27930,21070,-39830,111.0,0
5872,666,241,701,-37590,8050,-41650,114.0,0
5887,790,185,751,-41580,-700,-43820,117.0,0
5902,780,214,522,-45710,-17850,-43470,117.0,0
5912,789,207,523,-44800,-25200,-42280,118.0,0
5927,793,201,542,-38500,-39060,-38360,116.0,0
5946,1162,-197,-14,-15190,-33390,-18410,117.0,0
5961,761,466,-96,-18410,-37100,-19040,117.0,0
5971,907,914,-483,-19460,-36540,-14210,118.0,0
5986,914,750,-423,-18690,-21980,2660,119.0,0
6001,983,617,-478,-21700,-16590,10430,119.0,0
6011,984,573,-549,-24990,-8890,17360,119.0,0
6026,1015,546,-598,-34930,5810,30310,119.0,0
6041,971,525,-575,-40600,19950,42280,119.0,0
6063,940,436,132,-56840,28000,50540,117.0,0
6078,1233,726,794,-38990,24850,48930,117.0,0
6093,1094,495,88,-58240,20300,49490,116.0,0
6108,800,-316,638,-65240,9800,41790,116.0,0
6123,1509,70,533,-76300,-7490,35350,116.0,0
6133,965,-81,556,-73570,-14630,28140,117.0,0
6148,777,-65,165,-49700,-29680,14630,118.0,0
6163,411,-162,192,-35000,-30870,5320,119.0,0
6178,169,-145,-20,-6650,-27090,-12250,119.0,0
6193,11,-74,37,-2450,-23590,-21910,114.0,0
6208,1039,-1005,-389,-69650,-14980,56490,111.0,0
6223,1006,-499,-117,16450,-10710,-8540,114.0,0
6238,543,540,319,28700,6860,-4550,114.0,0
6248,1241,-386,232,11970,1050,-3360,114.0,0
6263,1354,-781,-624,6090,9310,-11760,114.0,0
6278,949,428,-190,-4060,9940,-13720,114.0,0
6288,1130,36,-154,-5320,13300,-11130,116.0,0
6303,1182,-189,-120,3010,19950,-11060,118.0,0
6318,1103,270,-140,7210,23520,-11130,118.0,0
6328,1128,373,-302,2030,24290,-10920,116.0,0
6343,969,326,141,-10990,25830,-8050,120.0,0
6358,841,302,109,-16520,22540,-280,120.0,0
6368,665,694,240,-14560,18480,4410,118.0,0
6383,1227,149,739,-18480,13860,5040,118.0,0
6398,1512,544,531,-24220,-1190,10570,118.0,0
6408,1211,387,339,-22820,-10360,16730,120.0,0
6423,1194,363,337,-21700,-18410,21420,121.0,0
6438,1088,498,248,-14910,-24430,27650,121.0,0
6451,754,418,196,-8680,-26250,30100,127.0,0
6466,711,381,88,6160,-26390,30590,126.0,0
6481,703,329,120,15260,-24010,29610,134.0,0
6496,649,291,-93,44660,-16520,27860,134.0,0
6506,645,265,-5,60830,-10150,26040,132.0,0
6521,645,333,19,72520,-5250,19110,131.0,0
6536,726,331,85,74970,3290,14560,131.0,0
6546,752,375,106,67130,6370,9030,131.0,0
6561,763,374,113,43820,10290,-980,126.0,0
6576,845,343,123,31500,12180,-5530,126.0,0
6586,861,284,114,21490,13930,-9800,126.0,0
6601,852,254,119,8190,16730,-18760,122.0,0
6616,762,199,119,3290,17640,-23170,117.0,0
6631,692,746,490,-5110,17640,-33950,117.0,0
6641,878,-1195,-504,-110810,-16450,-19740,114.0,0
6656,283,-81,-621,-225820,-13580,-7630,117.0,0
6671,348,241,64,-211820,-27160,-3990,117.0,0
6681,782,-782,68,-174020,-19880,2100,115.0,0
6696,1227,-824,-228,-142030,-24850,7420,114.0,0
6715,1036,-765,291,-70000,-12320,14490,113.0,0
6730,1088,-477,106,-36260,-9380,19110,113.0,0
6740,1086,-717,109,-6370,-6720,22750,112.0,0
6755,1012,-343,406,38220,-7000,22260,115.0,0
6770,934,-447,343,52430,-9450,18620,115.0,0
6780,954,-402,317,65450,-12950,17080,111.0,0
6795,881,-406,446,91070,-20580,15960,113.0,0
6810,873,-447,417,105420,-30240,13300,113.0,0
6820,1355,-12,161,129990,-29050,10430,110.0,0
6835,993,1080,329,138880,-24640,1330,108.0,0
6850,997,-188,-394,183540,-14700,5810,108.0,0
6860,1017,-283,-160,195930,-10010,7490,107.0,0
6875,1028,167,-831,200550,-6090,10500,109.0,0
6890,1029,-106,-368,202720,6090,14420,109.0,0
6900,1005,381,-1154,153370,70,8610,111.0,0
6915,866,598,-706,78050,-2590,13370,109.0,0
6930,1160,206,-22,2940,3990,12110,109.0,0
6940,981,122,-499,2310,6230,12390,108.0,0
6955,1002,58,-133,-770,10430,11200,110.0,0
6974,1229,9,77,-28070,20230,5390,113.0,0
6989,993,159,-128,-41510,22820,2660,113.0,0
6999,962,62,146,-51450,24150,0,114.0,0
7014,974,-86,233,-64540,22820,-5460,115.0,0
7029,768,-153,475,-68530,20090,-10990,115.0,0
7039,925,-386,276,-63350,13090,-12250,111.0,0
7054,1005,-322,139,-38850,3780,-12460,111.0,0
7075,917,-440,332,18270,-6860,-9450,112.0,0
7090,901,-265,432,46970,-11060,-7420,112.0,0
7105,1083,-257,-94,57610,-10220,-4270,112.0,0
7115,1138,-58,-185,73430,-7910,-2100,113.0,0
7130,1050,358,-69,73220,-4340,490,113.0,0
7145,1032,522,-177,59220,-4830,-1120,113.0,0
7155,1066,628,-170,38710,-6090,-2240,109.0,0
7170,1009,34,47,140,-7630,-1890,110.0,0
7185,1018,-22,155,9030,-8470,2310,110.0,0
7195,992,172,129,12880,-9240,4830,112.0,0
7210,995,129,126,11130,-11690,6440,112.0,0
7229,1011,-28,535,24780,-14980,8330,111.0,0
7244,971,-114,347,66920,-20090,9730,111.0,0
7254,998,-87,216,94570,-20300,10500,111.0,0
7269,1173,-55,-188,116690,-20160,11200,110.0,0
