t_ms,ax_mg,ay_mg,az_mg,gx_mdps,gy_mdps,gz_mdps,dist_mm
63,1018,35,24,1610,-1120,1960,108.0
80,1018,35,26,1540,-1120,1960,107.0
95,1018,30,22,1540,-1120,1960,107.0
110,1018,32,26,1540,-1050,1890,107.0
125,1019,37,28,1540,-1120,1890,109.0
140,1016,35,26,1610,-1190,2030,109.0
150,1016,34,29,1540,-1190,2030,109.0
165,1017,34,30,1540,-1330,2030,109.0
180,1017,31,28,1540,-1400,2100,109.0
190,1017,33,26,1540,-1400,2030,107.0
205,1019,38,28,1540,-1470,2100,107.0
220,1017,32,26,1540,-1470,2100,107.0
230,1017,34,34,1540,-1540,2100,107.0
245,1016,41,38,1540,-1890,2170,107.0
260,1016,36,37,1470,-2030,2310,107.0
274,1017,33,42,1540,-2450,2240,108.0
289,1016,43,46,1540,-2660,2380,104.0
304,1019,10,20,1610,-3080,2240,106.0
319,1021,38,31,1820,-3150,2170,106.0
329,1019,58,18,1610,-3080,2590,107.0
344,1020,25,26,1470,-3080,2800,106.0
359,1020,34,7,1820,-2870,2940,106.0
369,1020,45,14,1750,-2660,3080,107.0
384,1016,56,16,1820,-2450,3430,108.0
399,1022,66,25,1750,-2380,4200,108.0
409,1016,69,31,1610,-2520,4690,110.0
424,1019,61,44,1470,-2870,5670,109.0
439,1018,49,25,1540,-3220,6090,109.0
454,1022,43,29,2030,-3640,6790,109.0
464,1029,67,16,1820,-3640,7210,105.0
479,1050,24,-12,1470,-3780,7420,107.0
494,1035,58,-9,2030,-2870,8260,107.0
504,1056,33,23,2660,-2520,8540,107.0
519,1065,104,-33,2310,-2170,8820,110.0
543,1050,3,-8,1680,-840,14140,111.0
558,984,-39,1,140,-700,13020,110.0
573,992,64,22,-6790,2030,12810,110.0
583,957,-35,79,-9730,2170,12110,108.0
598,968,101,69,-14490,1680,11200,109.0
613,1049,59,13,-17220,1960,10990,109.0
623,1037,46,46,-20650,2450,10990,108.0
638,1026,47,39,-25760,2870,10500,113.0
653,1011,7,37,-27930,3290,9730,113.0
663,1004,25,41,-28770,3500,8680,111.0
678,1023,41,68,-25410,3500,7490,109.0
693,1028,45,44,-21910,4200,6720,109.0
703,1027,38,55,-18130,4410,6160,113.0
718,1027,42,56,-9800,4970,5530,111.0
733,1024,32,58,-1120,5740,3920,111.0
743,1026,34,65,2730,5810,2730,111.0
758,1036,56,80,5950,5600,1680,112.0
773,1039,75,80,10500,5250,0,112.0
785,1037,84,68,11970,5180,-700,114.0
800,1036,76,69,13790,5390,-2660,112.0
815,1028,89,61,13720,5670,-3850,115.0
830,1028,100,65,10640,6300,-6370,115.0
840,1025,117,70,7700,6510,-7560,111.0
855,1017,128,72,4270,6650,-8680,116.0
870,1008,124,88,-2660,6510,-10990,116.0
880,1012,127,81,-5460,6230,-12040,114.0
895,1007,117,76,-7350,6160,-13860,113.0
910,993,94,86,-8750,6090,-14980,113.0
920,993,90,82,-8330,5880,-16170,116.0
935,994,89,86,-5460,5390,-18340,112.0
950,986,98,101,-3220,4830,-19110,112.0
960,986,97,91,-630,4200,-19810,118.0
975,986,89,92,5180,3500,-21420,116.0
990,985,98,92,8190,3080,-23100,119.0
1005,995,103,85,13440,2310,-24010,119.0
1027,1003,105,100,17290,1610,-25690,114.0
1046,1009,108,109,19880,280,-27580,115.0
1061,995,125,93,20580,-1190,-29470,115.0
1076,993,134,103,20020,-1680,-30380,115.0
1091,991,141,88,18760,-2800,-31640,116.0
1106,999,139,93,18270,-3640,-32620,116.0
1116,1014,137,108,17780,-4270,-33180,118.0
1131,998,133,108,17570,-5110,-33600,115.0
1146,978,144,99,16870,-6090,-34580,115.0
1156,969,158,93,15960,-6370,-34720,116.0
1171,967,161,86,14910,-6720,-34720,118.0
1186,974,156,85,12670,-6720,-34720,118.0
1196,982,168,84,11060,-6650,-34790,120.0
1211,973,168,85,8960,-6510,-34650,117.0
1226,958,164,86,3850,-6300,-34580,117.0
1236,954,161,86,980,-6160,-34440,116.0
1251,973,168,91,-1680,-6090,-33600,119.0
1266,1001,163,88,-5390,-6020,-32760,116.0
1281,1006,150,75,-6580,-5600,-30520,116.0
1294,987,141,68,-6300,-5250,-29400,118.0
1309,953,127,73,-5530,-4410,-27230,115.0
1324,1355,-170,-112,-560,-5390,-25340,115.0
1334,1815,-1642,-422,40740,-6580,-12390,121.0
1349,1512,-1267,320,129430,-1960,13020,114.0
1364,716,407,41,113540,-910,15750,114.0
1374,844,346,-105,103110,2030,15050,117.0
1389,486,18,5,110320,5670,10360,114.0
1404,1369,483,131,105980,6090,12460,118.0
1419,947,65,-224,88480,1750,13230,118.0
1429,857,457,-2,73850,70,11760,114.0
1444,925,540,39,35630,-8260,11200,115.0
1459,990,318,-78,18900,-12040,12040,115.0
1469,982,342,-178,2380,-15470,12600,113.0
1484,1010,231,-76,-21490,-18060,12880,116.0
1499,1018,170,-109,-29260,-18480,11760,116.0
1509,993,186,-113,-33320,-18410,11480,116.0
1524,991,241,-22,-33950,-17080,11690,115.0
1539,986,213,-49,-31780,-14980,12460,115.0
1554,996,173,-5,-24780,-14210,12530,112.0
1569,1004,167,14,-15610,-12600,12460,109.0
1584,994,160,16,-10570,-11900,12250,113.0
1599,984,214,-73,1260,-9450,12670,113.0
1609,997,175,-41,7630,-7210,13090,113.0
1624,1006,185,-68,12810,-5390,14140,112.0
1639,1005,195,-126,18900,-1750,14350,112.0
1649,1016,196,-117,19950,-70,14770,112.0
1664,1004,219,-86,20020,2100,16380,109.0
1679,992,244,-142,18410,3360,17430,109.0
1689,992,239,-117,17500,4620,18550,111.0
1704,1003,204,-155,14910,7140,20230,109.0
1719,1006,217,-149,13230,8680,21140,110.0
1734,1002,202,-159,7700,11060,22540,110.0
1744,1006,188,-140,3990,12110,22960,110.0
1759,1007,189,-124,-280,12740,23800,109.0
1774,994,181,-92,-9380,13230,24080,109.0
1784,1002,147,-48,-13090,13370,24150,109.0
1799,1013,99,-15,-16800,13160,23590,109.0
1816,1015,82,3,-16660,13160,22330,109.0
1826,1008,86,6,-16030,13370,21630,111.0
1841,1013,60,53,-16100,12670,20720,108.0
1856,1021,35,61,-17430,10430,18550,108.0
1866,1028,17,97,-20860,8680,17150,108.0
1881,1015,36,103,-22540,6930,15680,108.0
1896,1016,51,91,-25130,3990,13300,109.0
1911,1013,48,116,-26250,2590,12250,109.0
1921,1012,58,129,-27650,770,11340,107.0
1936,1010,47,151,-30660,-3220,9800,108.0
1951,1018,45,192,-31990,-5600,8190,108.0
1961,1024,29,193,-33390,-11060,7350,108.0
1976,1019,41,167,-33320,-13370,6510,107.0
1991,1003,63,144,-28770,-16730,5600,107.0
2001,990,70,116,-24500,-17360,5530,108.0
2016,995,109,12,-19180,-17010,5810,110.0
2037,1016,145,-82,-3850,-12180,9450,109.0
2052,995,197,-178,12740,-4480,11410,109.0
2067,1006,192,-185,19530,3710,15470,107.0
2082,994,199,-139,27580,6930,17500,105.0
2097,993,202,-119,27370,11130,20930,110.0
2112,1008,169,-120,23800,12180,22540,110.0
2122,991,143,-97,18830,12740,23660,109.0
2137,994,131,-60,5950,12250,24430,109.0
2152,1024,29,-61,980,12390,24360,107.0
2167,1050,-25,-11,-4200,12950,23170,107.0
2177,1153,-75,203,-4690,13860,22330,103.0
2192,1201,-305,175,-6370,12530,19180,105.0
2207,1062,109,82,-70,10430,16380,105.0
2217,1037,-8,145,-5250,9730,13370,107.0
2232,987,-208,85,-3570,6930,8330,106.0
2247,965,-198,124,350,5600,6020,106.0
2257,1008,-72,73,3080,4340,3850,109.0
2272,1002,-94,89,1050,3430,-280,104.0
2287,978,-109,118,1540,2450,-3500,104.0
2297,988,-33,138,2660,1400,-4620,105.0
2312,981,6,148,1610,-1120,-5740,106.0
2329,995,-9,140,2660,-4200,-6370,105.0
2344,1014,124,114,3220,-5740,-6090,105.0
2354,1003,89,95,2660,-6860,-4550,106.0
2369,1007,150,61,3360,-8820,-3430,104.0
2384,1046,148,-31,2940,-8120,-490,104.0
2394,1033,112,-17,2310,-7420,910,107.0
2409,1028,81,-16,2240,-6720,1820,104.0
2424,1036,81,-32,1960,-4550,3430,104.0
2434,1030,67,-37,2030,-3220,3850,105.0
2449,1041,52,-61,2310,-1750,4270,104.0
2464,1064,2,-122,2100,2520,4270,104.0
2474,1064,20,-77,2030,4970,4060,103.0
2489,1046,36,-51,1890,6720,4200,106.0
2504,1035,93,-15,1680,9310,4760,106.0
2514,1017,128,45,1470,10080,5740,105.0
2529,1006,117,85,1190,9030,8470,105.0
2544,993,118,158,1260,7700,9800,105.0
2554,986,122,178,1260,5600,11480,104.0
2569,991,100,185,980,980,14630,104.0
2590,969,23,226,-630,-3570,16660,107.0
2605,975,2,197,490,-8400,16450,104.0
2620,1015,58,157,2730,-10220,15960,104.0
2630,1013,30,114,2520,-11760,15540,105.0
2645,1024,3,89,6930,-14630,15750,107.0
2660,1008,50,125,8400,-15330,16030,107.0
2670,1024,69,86,7280,-16100,16310,104.0
2685,1086,185,26,-2520,-14980,16520,111.0
2700,1052,-9,-118,-3500,-14840,19040,111.0
2710,1019,-39,-69,-910,-13370,20160,104.0
2725,1067,94,-53,700,-10570,20860,105.0
2740,1090,63,-151,-2030,-6020,21980,105.0
2750,1074,-2,-168,-280,-3850,22610,105.0
2765,1068,49,-116,-700,-1400,23170,108.0
2780,1108,132,-51,-10430,4620,23590,108.0
2790,1108,218,-8,-20020,8190,23520,108.0
2805,1064,35,-84,-28070,10780,23170,109.0
2820,1053,-60,-154,-33320,15260,22960,109.0
2833,1088,-81,-203,-29960,16800,23590,109.0
2848,1103,-61,-266,-17990,20650,26040,110.0
2863,1092,-67,-233,-11970,23380,28840,113.0
2878,1125,117,-100,-8610,29260,30240,113.0
2888,1119,208,23,-11830,31640,31150,110.0
2903,1087,264,124,-16870,33320,33740,115.0
2918,975,119,373,-29680,32760,35560,115.0
2928,956,134,393,-31220,30870,40530,117.0
2943,989,-254,447,-37660,20020,38990,119.0
2958,1592,324,306,-42350,11550,38780,119.0
2968,1183,83,478,-45850,8120,38990,119.0
2983,1081,269,193,-43540,-3850,40110,124.0
2998,1030,242,85,-39060,-5670,41860,123.0
3013,1023,327,100,-25760,-3850,42980,123.0
3023,1026,247,-16,-16870,-3290,44170,125.0
3042,1045,208,81,6930,630,44800,129.0
3057,1049,163,88,19460,2520,43470,134.0
3072,1074,143,158,45360,1610,42140,134.0
3084,1101,108,168,54390,1050,38010,135.0
3099,1136,79,180,65660,-770,35140,138.0
3114,1116,-40,186,68040,-3990,25900,138.0
3124,1107,-56,213,68460,-6720,19390,140.0
3139,1092,-89,237,59850,-10080,12320,138.0
3154,1049,-138,238,45780,-16940,-2590,138.0
3164,1005,-112,225,38850,-20160,-9520,139.0
3179,917,-105,139,32410,-22330,-15750,141.0
3194,853,-124,81,21210,-24780,-27300,132.0
3209,762,-149,43,16590,-25270,-38080,132.0
3219,742,-127,27,12950,-24990,-42770,136.0
3234,754,-128,-18,8680,-23240,-46900,132.0
3249,787,-106,-32,8050,-19880,-53690,132.0
3259,810,-101,-58,8400,-17360,-56280,131.0
3274,804,-74,-39,8750,-15260,-58380,131.0
3289,795,-53,-56,8820,-11060,-61600,131.0
3299,781,-57,-33,8540,-9310,-63070,132.0
3314,803,-86,-55,8050,-7420,-64750,133.0
3329,809,-23,-61,8120,-3780,-65730,133.0
3343,843,2,19,8820,-1750,-65310,133.0
3358,891,-13,-12,9940,0,-65870,129.0
3373,932,-21,14,10150,1260,-66360,126.0
3388,1040,5,32,10570,3010,-66430,126.0
3398,1080,-5,70,10500,3360,-66360,122.0
3413,1102,-6,97,8890,1960,-67130,121.0
3428,1113,5,141,7350,350,-67690,121.0
3438,1111,17,146,5390,-1610,-68250,125.0
3453,1098,31,173,770,-5530,-68670,125.0
3468,1078,58,116,-3080,-7910,-67970,125.0
3478,1074,89,59,-8260,-8960,-67830,129.0
3493,1070,105,54,-22680,-10290,-67760,129.0
3508,1090,81,105,-29750,-11130,-67550,125.0
3523,1155,114,66,-40320,-11130,-66990,125.0
3533,1145,66,62,-42980,-10920,-66010,123.0
3548,1131,91,19,-44170,-9730,-64050,118.0
3563,1129,89,54,-44030,-8680,-62650,118.0
3573,1156,124,43,-43190,-8190,-61040,119.0
3588,1197,86,34,-41090,-6160,-57330,119.0
3607,1236,115,80,-39130,-4970,-54810,129.0
3622,1263,137,76,-37730,-5180,-50610,129.0
3632,1249,117,85,-36190,-5390,-48510,124.0
3647,1174,155,86,-33180,-6510,-46200,122.0
3662,1127,137,101,-31850,-8050,-41510,122.0
3672,1074,141,126,-29820,-9520,-39410,123.0
3687,988,158,132,-29120,-10780,-37100,125.0
3702,966,82,168,-24430,-14770,-33460,125.0
3712,952,161,30,-18130,-16030,-30800,125.0
3727,806,117,80,-9310,-15890,-27860,131.0
3742,745,112,52,11830,-16450,-22750,131.0
3752,664,119,36,22960,-16520,-20300,131.0
3767,571,115,57,33600,-16520,-16310,131.0
3782,556,169,95,51450,-17430,-14910,131.0
3792,582,199,147,58310,-18270,-13160,123.0
3807,613,216,187,70140,-22190,-9730,131.0
3822,759,128,100,74340,-23870,-9240,131.0
3832,855,302,224,77770,-24220,-9310,128.0
3847,933,256,133,83860,-26460,-7070,125.0
3864,971,307,140,85890,-25200,-4550,124.0
3879,921,305,86,85260,-23870,-3710,124.0
3889,899,299,69,83230,-22050,-3290,122.0
3904,862,304,48,74200,-16800,-3570,118.0
3919,820,316,11,66780,-13860,-4130,118.0
3929,1218,882,-509,59710,-10990,-5250,117.0
3944,1998,-182,882,182000,31710,66640,111.0
3959,1277,330,-791,161000,-3640,65590,111.0
3969,239,1301,252,177730,26950,69510,112.0
3984,22,784,-352,161490,22400,55020,109.0
3999,956,897,-669,174300,20300,45290,111.0
4014,1569,-994,791,168070,37310,48230,111.0
4024,937,506,-574,147000,26320,46270,108.0
4043,882,359,-290,99050,25900,40740,108.0
4058,1265,-268,-283,40740,19390,37100,106.0
4073,902,325,-434,11270,14420,34230,106.0
4083,903,304,-354,-17360,10640,31570,106.0
4098,1090,-58,-212,-57330,5740,26740,106.0
4117,1034,132,-163,-78680,2660,21630,107.0
4132,980,152,-69,-85820,-1050,18200,107.0
4142,990,123,-13,-91980,-4130,17080,105.0
4157,980,165,107,-101570,-7770,16380,103.0
4172,980,157,169,-107520,-17080,15260,103.0
4182,1009,74,197,-106470,-21420,14490,104.0
4197,1023,20,203,-102270,-25200,13230,107.0
4212,1018,15,60,-82880,-28630,9800,107.0
4222,1015,11,60,-68740,-27230,8120,105.0
4237,1045,-8,-27,-53550,-25550,4760,105.0
4252,1000,89,-75,-19950,-17710,3430,105.0
4262,990,138,-154,-4060,-13720,2240,106.0
4277,1006,131,-226,11060,-3850,1120,106.0
4292,1010,159,-199,34440,140,1190,106.0
4302,995,215,-260,40880,3290,1540,105.0
4317,962,313,-212,39270,6790,3220,107.0
4332,968,273,-234,31850,6790,3920,107.0
4342,976,243,-286,21840,5810,4340,107.0
4357,1001,163,-137,2870,4060,4200,109.0
4374,1003,156,-168,-7350,3150,3640,103.0
4389,1001,153,-106,-8680,3150,3220,103.0
4399,1012,134,-63,-8260,3360,2870,106.0
4414,1003,123,-26,-4830,2940,1890,106.0
4429,1002,122,48,-1890,2450,420,106.0
4439,1013,103,97,910,980,-350,104.0
4454,989,153,32,6930,-2450,-910,102.0
4469,992,164,8,9240,-5320,-1750,102.0
4479,992,168,21,9030,-7350,-1890,105.0
4494,985,190,-41,6650,-9380,-2030,106.0
4509,985,206,-59,70,-12670,-1960,106.0
4519,982,227,-123,-3570,-14070,-1400,104.0
4534,977,263,-143,-6230,-14560,-630,106.0
4549,972,286,-206,-9590,-13720,2030,106.0
4559,972,327,-231,-10850,-12390,4200,106.0
4574,955,364,-262,-13020,-9660,9380,106.0
4589,932,463,-305,-18550,-7980,12950,106.0
4599,921,498,-389,-19740,-5530,17220,109.0
4614,927,485,-419,-14280,4340,26600,104.0
