t_ms,ax_mg,ay_mg,az_mg,gx_mdps,gy_mdps,gz_mdps,dist_mm
61,1013,31,-5,1750,-1330,1120,95.0
77,1012,33,0,1680,-1680,1050,95.0
92,1015,36,-31,1610,-2170,980,99.0
107,1016,40,-17,1540,-1960,1330,97.0
122,1018,51,-35,1610,-1890,1680,90.0
137,1016,50,-25,1820,-1540,2380,90.0
147,1017,45,-31,1820,-1470,2520,92.0
162,1018,36,-35,1750,-1330,2520,99.0
177,1025,24,-50,1680,-490,2310,99.0
187,1020,34,-33,1610,-210,2240,101.0
202,1021,44,-36,1680,70,2310,98.0
217,1016,38,-10,1750,210,2660,98.0
227,1015,38,-12,1750,-70,2730,101.0
242,1012,30,0,1750,-210,2520,97.0
257,1015,20,-10,1820,-980,2100,97.0
271,1016,11,-6,1610,-1190,1120,96.0
286,1015,17,-8,1470,-1750,630,101.0
301,1014,13,-2,1400,-2380,-350,105.0
316,1016,16,-10,1400,-2730,-700,105.0
326,1015,18,0,1330,-2940,-1050,96.0
341,1018,36,-21,1400,-3430,-1260,96.0
356,1018,55,-20,1470,-3360,-980,96.0
366,1021,68,-37,1400,-3360,-490,97.0
381,1016,82,-31,1400,-2730,1120,100.0
396,1019,74,-43,1470,-2450,2730,100.0
406,1016,72,-37,1400,-1820,3360,96.0
421,1019,55,-33,1260,-1680,3850,99.0
436,1017,53,-28,1330,-1330,4480,99.0
446,1018,34,-23,1400,-1330,4410,88.0
461,1017,16,-20,1470,-1330,3990,102.0
476,1016,6,-24,1400,-1610,2730,106.0
491,1018,0,-28,1400,-1610,1820,106.0
501,1021,9,-27,1260,-1540,350,97.0
516,1019,18,-18,1190,-1260,-140,103.0
535,1017,49,-28,1260,-1470,-210,95.0
550,1013,64,4,1330,-1890,700,95.0
560,1011,66,5,1330,-2310,1260,97.0
575,1018,72,6,1610,-2800,1890,97.0
590,1011,56,-15,1750,-3220,2870,97.0
600,1013,46,-21,1750,-3220,3010,91.0
615,1021,18,-45,1610,-2940,3010,94.0
630,1020,18,-47,1540,-2520,2520,94.0
640,1022,28,-24,1540,-2310,2380,104.0
655,1017,40,-26,1610,-2240,2240,100.0
670,1018,48,-36,1610,-1750,2520,100.0
680,1018,54,-40,1680,-1610,2800,96.0
695,1021,51,-63,1540,-560,3500,91.0
710,1019,38,-43,1610,-280,3500,91.0
720,1019,30,-45,1610,70,3500,95.0
735,1017,24,-21,1540,420,3080,98.0
750,1016,19,-11,1540,280,2730,98.0
760,1015,34,-9,1750,0,2450,98.0
775,1015,29,-16,1820,-560,2170,101.0
792,1015,39,-19,1890,-770,2030,104.0
807,1013,27,-11,1820,-1050,1820,104.0
817,1015,21,-18,1750,-1190,1610,95.0
832,1014,36,-23,1750,-1750,1120,101.0
847,1015,47,-28,1610,-1750,1330,101.0
857,1014,51,-12,1330,-1750,1820,100.0
872,1017,72,-31,1470,-1680,2590,95.0
887,1013,72,-25,1820,-1330,4130,95.0
897,1018,54,-44,1890,-980,4550,103.0
912,1021,17,-56,1820,-420,4760,106.0
927,1030,5,-89,1470,1400,3710,106.0
937,1030,3,-96,1330,2660,3220,100.0
952,1033,20,-98,1190,4060,2940,96.0
967,1032,25,-103,1050,6580,2310,96.0
977,1038,45,-73,980,7910,2380,107.0
992,1023,68,-11,1050,8330,3990,95.0
1007,1008,130,22,1400,7910,5320,98.0
1034,987,159,54,1470,4270,10500,102.0
1085,1040,83,0,2380,-3290,16520,101.0
1100,1038,91,-19,2170,-4270,17080,101.0
1115,1127,37,-181,8890,-4970,17360,100.0
1130,1017,134,149,-1190,-3640,17990,100.0
1145,1030,-92,-99,-7420,-3710,19110,98.0
1160,1002,91,75,3850,-4620,20440,98.0
1170,1018,118,83,1120,-5530,21000,94.0
1185,1044,89,11,-7280,-5110,21210,100.0
1200,1020,47,-2,-10500,-4270,21350,100.0
1210,1022,33,-23,-13510,-3710,21420,96.0
1225,1015,-5,-55,-16940,-2380,21420,102.0
1240,1030,-65,-98,-17500,-1400,20860,102.0
1250,1053,-37,-141,-17360,-350,20300,100.0
1265,1035,-78,-120,-15680,2380,19950,100.0
1280,1027,-92,-105,-14770,4970,19390,100.0
1290,1044,-58,-115,-14070,6300,19180,102.0
1307,1077,-5,-159,-12950,7840,19460,111.0
1322,1070,-23,-126,-12460,11690,20160,111.0
1332,1054,-12,-103,-13720,14140,20440,106.0
1347,1079,43,-94,-17150,16730,20300,109.0
1362,1131,180,-98,-29610,23170,20370,105.0
1377,1113,187,-77,-45920,29820,21000,105.0
1387,1100,209,-29,-56490,33040,21560,113.0
1402,1065,255,27,-67060,36050,22190,117.0
1417,1087,243,58,-92120,41020,23170,117.0
1427,1062,199,63,-103600,42980,24080,121.0
1442,1025,147,64,-114380,44450,24570,122.0
1457,1007,103,113,-131810,45080,25550,122.0
1467,982,57,126,-137620,44240,26670,128.0
1482,969,15,144,-142030,40530,28490,134.0
1497,866,146,111,-145670,38010,30100,134.0
1507,953,-242,383,-147910,35910,33670,135.0
1522,1065,114,212,-145460,25410,35000,138.0
1537,1206,-175,260,-143850,18620,32340,138.0
1547,1041,226,213,-138880,12670,29540,139.0
1564,928,-11,74,-115920,6160,31290,148.0
1579,952,-117,61,-81270,3780,30030,144.0
1594,998,-130,58,-60340,2940,29400,144.0
1604,1051,-124,135,-39830,2310,28140,149.0
1619,1097,-144,181,-1050,-1610,24640,150.0
1634,1116,-99,206,15050,-4200,22610,150.0
1644,1120,-108,166,28420,-7000,17920,145.0
1659,1088,-50,147,47950,-11340,15680,146.0
1674,1065,-60,119,53970,-14070,10850,146.0
1684,1037,-44,101,58310,-15050,8330,161.0
1699,1021,-48,67,61670,-15610,5880,157.0
1714,1029,-42,62,61880,-15750,490,157.0
1724,1022,-22,47,61460,-15330,-1960,158.0
1739,990,-37,-6,61110,-14490,-4410,163.0
1754,957,-38,-24,60060,-11410,-9310,163.0
1764,918,-76,-127,59010,-9380,-12040,163.0
1779,833,-3,-33,56700,-5740,-17990,162.0
1794,792,-26,2,50190,-3220,-21420,162.0
1804,793,-49,17,45640,-2170,-24780,163.0
1823,798,-51,99,36260,-1050,-31430,162.0
1838,833,-69,86,31430,-3010,-38780,163.0
1853,878,-62,91,21280,-3360,-42420,163.0
1863,917,-57,100,16380,-4340,-45990,154.0
1878,968,-71,116,6650,-6370,-53270,157.0
1893,1023,-59,124,2310,-7560,-56770,152.0
1908,1030,-39,97,-5320,-9940,-62790,152.0
1918,1026,-25,76,-8820,-10570,-65310,152.0
1933,1000,-9,58,-12320,-10780,-69230,148.0
1948,993,6,40,-18760,-10290,-70700,148.0
1958,1002,19,23,-21630,-9590,-71820,139.0
1973,1024,40,11,-26250,-7280,-72940,142.0
1988,1098,36,25,-27930,-5950,-73080,142.0
1998,1132,54,28,-28980,-4830,-73080,134.0
2013,1161,76,9,-29260,-2170,-71400,134.0
2036,1185,72,17,-28700,700,-69510,138.0
2051,1181,73,45,-28000,2940,-67410,132.0
2066,1188,82,55,-27510,3500,-66220,132.0
2078,1198,89,63,-26950,4060,-63350,133.0
2093,1227,101,80,-25620,4060,-61670,134.0
2108,1228,113,104,-23240,3010,-57960,134.0
2118,1230,84,101,-20720,2100,-56560,136.0
2133,1199,62,105,-16800,700,-55370,137.0
2148,1158,67,114,-6650,-2450,-52290,137.0
2158,1148,83,126,0,-3780,-50330,137.0
2173,1079,64,107,7630,-5390,-46060,139.0
2188,973,82,65,24220,-7350,-43610,142.0
2203,941,70,63,32410,-8750,-39690,142.0
2213,911,80,69,46620,-9590,-37870,142.0
2228,848,138,59,51730,-10290,-35770,143.0
2243,807,190,88,55510,-12040,-31220,143.0
2253,768,234,112,55160,-13440,-28420,131.0
2268,708,173,63,54740,-15190,-26460,132.0
2283,696,219,94,53340,-16730,-24010,132.0
2293,751,224,75,53060,-17920,-22260,139.0
2308,762,250,44,54110,-18620,-17150,128.0
2323,798,236,17,58800,-18410,-14840,128.0
2337,807,253,1,62020,-16240,-10150,131.0
2352,772,252,0,67410,-14630,-8540,124.0
2367,768,265,-12,67970,-11410,-5810,137.0
2382,770,259,23,66710,-9940,-5180,137.0
2392,773,257,22,64750,-8610,-4620,135.0
2407,816,246,44,58940,-6510,-4340,128.0
