t_ms,ax_mg,ay_mg,az_mg,gx_mdps,gy_mdps,gz_mdps,dist_mm
30199,981,189,100,-12390,-1260,-2730,121.0
30228,986,147,96,-10010,-3010,-4060,122.0
30242,1005,125,88,-8050,-3080,-4270,122.0
30255,1007,132,80,-5600,-2870,-4200,120.0
30269,991,155,96,350,-2590,-3990,120.0
30279,981,154,113,3430,-2520,-3570,126.0
30292,984,152,105,6510,-2590,-3290,122.0
30305,987,168,96,13020,-2590,-2310,122.0
30315,984,185,89,16520,-2310,-1470,122.0
30328,1001,159,60,19740,-1890,-840,122.0
30338,999,187,51,22680,-1400,-350,118.0
30351,993,208,57,25060,-700,770,120.0
30364,1009,208,16,28070,-70,1330,120.0
30374,1009,199,36,28420,280,1540,122.0
30387,991,201,47,27860,280,1050,122.0
30397,991,210,34,26600,70,140,123.0
30410,956,232,58,23030,-1050,-1470,120.0
30423,989,328,69,19950,-3290,-1610,120.0
30433,1005,553,27,16800,-4060,-910,120.0
30446,1066,1380,-1040,-24080,-12810,-6790,120.0
30456,807,147,236,-56630,-5950,-7070,121.0
30469,1056,-55,-35,-52290,-10920,-9940,122.0
30482,1028,154,95,-43540,-6720,-7070,122.0
30492,961,148,56,-34930,-4830,-4760,121.0
30505,1001,85,3,-26950,-2800,-1400,121.0
30515,989,122,101,-18760,-1820,-350,123.0
30528,1011,159,70,-6370,-490,350,120.0
30541,984,225,70,-2240,280,1050,120.0
30551,956,306,34,-1050,280,1610,122.0
30564,977,329,-25,-7770,-280,1260,121.0
30579,1001,437,-73,-16100,-910,210,121.0
30589,997,471,-114,-26740,-1400,-980,122.0
30602,998,482,-128,-52360,-3080,-3920,122.0
30612,1003,506,-150,-66080,-3990,-5390,122.0
30625,1021,488,-180,-79870,-4340,-6930,123.0
30638,1012,493,-180,-93800,-4620,-10780,123.0
30648,994,508,-153,-107800,-5110,-12740,120.0
30661,981,502,-104,-136500,-7560,-14630,120.0
30671,982,470,-77,-149940,-9310,-16240,124.0
30684,981,407,-56,-161560,-10920,-17780,125.0
30697,984,327,-60,-171220,-13510,-20440,125.0
30707,990,290,-24,-178710,-14560,-21490,127.0
30720,996,229,-29,-188510,-15190,-22330,127.0
30730,1016,211,-26,-190750,-15470,-22820,126.0
30743,1020,187,-8,-191450,-15470,-22820,127.0
30756,978,189,29,-188020,-14770,-21630,127.0
30766,993,139,87,-184380,-14560,-20860,130.0
30779,996,134,80,-179340,-13860,-19600,130.0
30789,987,111,104,-173810,-13510,-17850,131.0
30802,969,146,144,-167790,-13020,-14630,132.0
30815,974,149,119,-155120,-12110,-12740,132.0
30825,1004,132,105,-148820,-11480,-10920,132.0
