t_ms,ax_mg,ay_mg,az_mg,gx_mdps,gy_mdps,gz_mdps,dist_mm
90252,991,108,51,-16450,3430,27580,107.0
90346,1008,130,76,840,2940,29050,107.0
90361,1346,-459,-379,-910,2870,32270,104.0
90380,1050,167,-107,2380,1540,29050,107.0
90395,1030,-113,-24,-700,5740,26950,105.0
90410,1070,-7,-250,8540,9660,20440,105.0
90420,1001,-60,-199,8540,12880,18340,104.0
90435,1006,-44,-213,8330,14840,16310,108.0
90450,1029,64,-93,630,20370,15400,111.0
90465,1020,96,-136,-2030,21840,17570,111.0
90487,1041,211,12,-8120,26040,22750,105.0
90502,1053,246,-51,-9520,25830,26040,105.0
90517,1033,113,-17,-11690,27020,31990,108.0
90532,1060,83,23,-11410,26880,35280,104.0
90547,1110,104,67,-5740,23870,35140,104.0
90557,1170,192,-97,-5600,23870,37310,112.0
90572,1084,14,235,-10570,21140,39200,109.0
90587,1132,236,314,-22610,23870,37800,109.0
90602,1000,160,142,-49560,26110,36750,109.0
90612,1006,-30,-69,-62650,30100,35070,106.0
90629,1131,107,-307,-71820,39270,33740,108.0
90644,1186,105,-393,-84980,44940,34020,108.0
90654,1163,66,-338,-87990,51240,34930,116.0
90669,1118,61,-287,-93940,61320,36120,116.0
90684,1054,-3,-24,-98770,64610,36680,116.0
90694,987,21,138,-103180,66430,37660,125.0
90709,944,119,279,-114380,63560,39410,122.0
90724,718,409,322,-116200,58730,36610,122.0
90734,831,213,443,-126420,49980,37380,128.0
90749,1384,267,559,-135030,36960,37590,128.0
90764,1421,54,586,-130620,20930,35770,121.0
90779,1056,-279,36,-65520,17220,39410,121.0
90789,1035,-99,261,-11690,15540,39200,133.0
90804,1049,92,134,75250,14140,39480,136.0
90819,934,344,282,97370,11410,39900,136.0
90829,915,382,160,103880,8120,40530,137.0
90844,937,363,339,92960,3640,36190,135.0
90859,949,352,127,82600,630,34300,135.0
90869,923,220,57,71750,1120,32760,140.0
90888,889,251,73,49000,1400,28910,147.0
90903,900,86,122,29540,2660,27020,147.0
90918,939,23,215,11200,-1680,19600,147.0
90928,1028,-42,248,3430,-5670,14770,145.0
90943,1114,-138,410,-2100,-10990,9240,146.0
90958,1103,-192,336,-7840,-23520,-3080,146.0
90968,1035,-224,285,-10780,-29540,-10360,140.0
90983,945,-403,205,-14070,-34090,-18830,150.0
90998,898,-371,102,-13440,-40040,-38220,150.0
91008,812,-323,82,-11130,-40950,-46970,148.0
91023,816,-314,4,-8120,-40530,-61040,144.0
91038,870,-197,-74,-490,-38920,-65450,144.0
91048,871,-168,-106,4480,-36050,-68880,142.0
91063,857,-176,-122,12180,-28700,-75320,142.0
91078,810,-117,-133,14140,-24780,-78120,142.0
91088,816,-71,-202,15260,-20860,-80220,138.0
91103,843,-120,-156,14070,-8540,-83720,141.0
91118,910,2,-182,13790,-3990,-85750,141.0
91128,933,-39,-188,13580,1330,-85610,136.0
91147,986,-144,0,14490,8400,-87010,131.0
91162,1139,11,9,11270,11270,-86730,127.0
91177,1179,37,99,7560,11270,-85750,127.0
91187,1244,60,51,-3920,11340,-85260,128.0
91202,1329,141,213,-10990,10920,-84140,132.0
91217,1357,86,151,-28140,6440,-81830,132.0
91232,1294,60,275,-38220,2590,-81760,132.0
91242,1271,65,286,-48650,-1540,-81900,132.0
91257,1258,38,273,-65100,-10430,-81690,135.0
91272,1224,6,273,-69790,-14490,-81060,135.0
91282,1197,51,278,-71820,-18620,-79660,143.0
91297,1187,5,227,-66640,-26110,-77910,135.0
91312,1152,-51,290,-56210,-33880,-76160,135.0
91322,1164,-46,217,-50820,-37030,-75530,139.0
91337,1133,-72,127,-45010,-39480,-74340,147.0
91352,1113,-83,-1,-24290,-40810,-72170,147.0
91362,1027,-84,-44,-9730,-39620,-69720,140.0
91377,904,-58,-60,5320,-37520,-66990,145.0
91392,810,-44,-53,34440,-32340,-61040,145.0
91406,633,8,-41,45570,-30520,-55370,152.0
91421,543,56,-43,58380,-27300,-52150,153.0
91436,529,111,46,61670,-26390,-45220,152.0
91451,548,98,70,66850,-28000,-42210,152.0
91461,615,197,125,69160,-29260,-38430,147.0
91476,685,157,206,74550,-34930,-28560,140.0
91497,753,235,142,78610,-40810,-17920,157.0
91512,770,266,156,79660,-42560,-7000,157.0
91522,754,359,198,80080,-44310,-1050,152.0
91537,824,298,66,77000,-44940,2450,146.0
91552,861,327,176,72100,-43680,8610,154.0
91567,909,282,16,62160,-41300,11690,154.0
91577,922,298,16,57610,-38710,13930,145.0
91592,946,288,7,49280,-31990,17640,133.0
91607,997,281,1,44310,-27860,18690,133.0
91617,1070,291,13,38360,-23870,19110,139.0
91632,1166,340,29,23170,-16100,19180,136.0
91647,1266,331,45,13650,-11900,18410,136.0
91659,1286,336,33,-7210,-3710,17570,128.0
91674,1225,336,56,-18060,490,16590,126.0
91689,1440,-1322,-1472,39270,-2520,27370,126.0
91699,1998,-621,1162,184310,19460,60340,124.0
91714,611,64,238,168560,22960,58940,121.0
91729,380,212,413,183820,38220,58800,120.0
91744,539,146,-246,182910,28210,42070,120.0
91754,932,126,-919,205240,33600,42000,122.0
91769,1336,-528,-192,183540,28210,39270,116.0
91784,980,206,-413,151830,25550,38640,116.0
91794,858,356,-568,129220,20580,37100,111.0
91809,1043,27,-145,108430,20860,36820,112.0
91824,1118,118,-400,53900,13720,36330,112.0
91834,928,170,-258,28280,10290,35700,108.0
91849,936,95,-259,3080,2100,34440,109.0
91864,1037,55,-178,-35630,-1260,33460,109.0
91874,1056,15,-135,-51380,-4410,32480,109.0
91889,1058,-67,-128,-68110,-9030,28700,109.0
91904,1029,-95,-168,-69020,-9870,25760,109.0
91918,1015,-126,-201,-59500,-8400,18760,110.0
91933,1029,-117,-228,-51520,-6160,14910,108.0
91948,1038,-130,-277,-34300,-140,7770,109.0
91963,1038,4,-245,-26670,2870,5250,109.0
91973,1022,12,-275,-21700,5390,1890,109.0
91988,986,122,-236,-14490,9660,1260,111.0
92003,994,116,-241,-13650,11830,1120,111.0
92013,984,129,-220,-13510,12390,1610,111.0
92028,940,196,-167,-15540,12530,2240,109.0
92043,912,243,-165,-18060,11410,5250,109.0
92053,908,265,-132,-18410,10920,7280,115.0
92068,922,261,-105,-18060,10220,9450,108.0
92083,889,272,-134,-11690,9170,13370,107.0
92098,1053,309,-81,-7140,9520,17150,107.0
92108,1011,28,116,-3780,10570,18200,118.0
92123,870,-26,-126,6510,13930,21280,110.0
92138,1067,174,10,12880,11130,23800,110.0
92148,1003,235,-166,14630,13370,24570,111.0
92163,1076,0,-263,12880,11620,24220,106.0
92182,1017,26,-110,-13370,10430,22400,106.0
92197,1078,-143,-98,-70,13160,16870,106.0
92207,1056,-202,-249,-2240,13790,13580,109.0
92222,1038,-97,-163,-420,15540,10290,104.0
92237,1030,48,-173,770,17430,5460,104.0
92247,1008,75,-172,1750,18340,4550,109.0
92262,1002,132,-124,1050,19110,5670,105.0
92277,991,183,-86,840,18970,7280,105.0
92287,990,188,-102,70,18480,9380,109.0
92302,998,180,-89,-1120,17990,14140,111.0
92317,1015,137,-128,-980,17920,16380,111.0
92327,1018,109,-120,-560,18550,18130,106.0
92342,1025,92,-142,70,20160,20090,106.0
92357,1022,82,-143,0,21490,20370,106.0
92367,1031,76,-124,-630,22750,19880,107.0
92382,1036,93,-84,-2870,25270,19670,101.0
92397,1040,131,-38,-4410,26740,20230,101.0
92407,1037,137,6,-9030,27090,21280,107.0
92422,1040,131,234,-34300,27720,23100,102.0
92439,1043,209,127,-75600,27580,27090,102.0
92454,1037,149,117,-90160,27370,32270,102.0
92464,1016,124,69,-98210,25760,34230,109.0
92479,1013,35,-126,-100170,25620,35700,108.0
92498,1081,-7,4,-90160,28840,35910,111.0
92513,1148,68,-541,-9310,23380,33600,111.0
92523,1087,-52,-1053,14420,27230,35630,110.0
92538,1222,117,323,13160,25550,36330,113.0
92553,1210,665,34,-35350,35140,35280,113.0
92563,1220,597,41,-59010,40740,35770,112.0
92578,1073,301,10,-77000,45710,36470,111.0
92593,1142,339,-69,-97160,53270,39270,111.0
92603,1166,462,-108,-107310,55860,40670,112.0
92618,1163,537,2,-114240,58800,46130,115.0
92633,990,213,198,-135730,57890,49700,115.0
92643,947,341,556,-143080,53410,50400,120.0
92658,778,251,446,-150640,33390,51030,122.0
92673,1464,281,574,-153090,29050,51450,128.0
92692,1157,191,194,-142590,8050,52080,128.0
92702,1113,39,488,-131110,4550,50120,129.0
92717,1030,-129,6,-70630,-3500,51660,137.0
92732,948,-200,196,-26390,-3290,48090,146.0
92747,938,48,206,47460,-4270,46760,146.0
92757,913,128,229,68530,-5390,45430,144.0
92772,905,230,187,78820,-9170,42910,142.0
92787,895,154,249,78330,-8260,40460,142.0
92797,918,158,208,71610,-10780,37240,144.0
92812,927,171,150,55720,-11620,32760,142.0
92827,966,15,108,46970,-12530,29190,142.0
92837,950,1,147,37940,-12740,24570,151.0
92852,936,-125,213,19600,-16590,13300,141.0
92867,972,-146,264,10430,-19810,-980,141.0
92877,996,-184,279,2730,-28210,-7770,149.0
