t_ms,ax_mg,ay_mg,az_mg,gx_mdps,gy_mdps,gz_mdps,dist_mm
150272,1025,33,-19,840,1820,280,102.0
150342,1017,42,12,910,1120,-420,102.0
150357,1011,59,22,1330,350,-630,104.0
150372,1013,66,8,1050,-840,-840,100.0
150387,1001,74,37,1120,-1470,-840,105.0
150406,1018,63,-8,1610,-2590,-910,105.0
150416,1007,98,-12,2100,-2660,-770,106.0
150431,1004,113,-45,2520,-2380,-140,100.0
150446,1012,135,-57,2310,-1890,1470,106.0
150461,1009,143,-47,1750,-630,2450,106.0
150471,1002,157,-40,1750,0,3500,100.0
150486,1014,141,-60,1400,1260,5390,102.0
150501,1015,119,-38,1260,1820,6160,102.0
150511,997,127,-3,1260,2170,6860,106.0
150526,1002,99,33,1330,1330,7910,103.0
150541,998,88,43,2030,630,8260,103.0
150551,992,105,48,2450,-210,8610,102.0
150566,1003,31,19,2660,-1890,9030,102.0
150581,1026,18,-13,3080,-2310,8120,102.0
150591,1025,11,-25,3150,-2170,7210,104.0
150606,1043,-27,-45,2310,-1890,6230,103.0
150621,1041,-23,-52,1750,-840,3920,103.0
150631,1028,19,-40,1540,-350,3080,103.0
150646,1031,19,-29,1330,70,2380,103.0
150663,1016,36,-3,980,70,1330,103.0
150678,1016,38,5,840,-490,630,103.0
150688,1011,40,20,1680,-840,420,102.0
150703,1027,40,-38,1820,-840,210,100.0
150718,1028,46,-44,1120,-210,-490,100.0
150728,1031,35,-60,1050,420,-910,102.0
150743,1040,26,-67,630,1190,-1610,103.0
150758,1032,53,-39,-770,2450,-2660,103.0
150768,1020,64,-14,-1120,2800,-2870,101.0
150783,1012,84,5,-1120,2730,-2590,101.0
150798,990,113,43,-700,2240,-2030,101.0
150808,994,100,46,-350,1540,-1330,104.0
150823,988,117,66,770,-490,420,98.0
150838,981,141,71,1400,-1610,1540,98.0
150860,988,155,43,2310,-4270,5460,102.0
150875,1007,139,-3,2730,-4620,6720,102.0
150890,1022,116,-40,2800,-4130,8960,102.0
150905,1012,132,-41,2590,-3640,9870,103.0
150926,1017,111,-30,2240,-2590,12600,104.0
150941,1002,118,18,2450,-2310,13650,102.0
150956,1043,32,1,2520,-3500,15190,102.0
150966,1046,35,2,3290,-4060,15330,103.0
150981,1045,2,-32,2800,-4410,15190,103.0
150996,1039,1,-49,2310,-3500,13790,103.0
151006,1034,2,-50,2170,-2660,12880,106.0
151021,1023,-25,-47,1890,-1680,11760,101.0
151036,1022,-25,-20,1470,-490,9310,101.0
151046,1017,-25,-9,1330,-140,8190,104.0
151061,1016,-5,-4,1330,-70,6510,105.0
151076,1012,0,9,1260,-280,5950,105.0
151086,1016,10,19,1330,-630,5460,102.0
151101,1016,10,11,1260,-1330,4620,105.0
151116,1010,4,1,1330,-1540,4200,105.0
151126,1016,8,-11,1330,-1750,3780,101.0
151141,1017,12,-24,1330,-1540,3010,102.0
151156,1016,4,-39,1400,-1330,2520,102.0
151168,1018,17,-40,1540,-210,1750,102.0
151183,1019,28,-39,1470,280,1610,105.0
151198,1020,32,-29,1400,1120,1400,101.0
151213,1018,20,-17,1470,1400,1260,101.0
151223,1015,24,-7,1400,1540,1120,102.0
151238,1016,28,-1,1470,1540,980,103.0
151253,1017,32,15,1470,1470,1050,103.0
151263,1018,48,15,1540,1050,1330,101.0
151278,1014,57,16,1540,210,1750,103.0
151293,1019,47,-5,1610,-140,2520,103.0
151303,1022,58,-23,1540,140,2870,100.0
151318,1023,23,-29,1470,420,3010,102.0
151333,1023,24,-42,1400,1470,2730,102.0
151343,1025,35,-56,1120,2170,2590,102.0
151358,1037,29,-74,770,3150,2520,106.0
151373,1037,13,-61,560,5250,1750,106.0
151383,1043,38,-64,420,6090,1470,100.0
151398,1045,29,-55,-350,7560,700,104.0
151413,1047,109,-48,-3780,7910,140,104.0
151432,1040,-77,-26,-8890,8050,-840,104.0
151442,1037,-5,-22,-7560,8050,-840,105.0
151457,1011,135,-17,-16520,7350,-2450,106.0
151472,1039,482,-90,-34860,5670,-4970,105.0
151487,1037,376,-175,-75600,3360,-9800,105.0
151497,1037,295,-84,-91000,3080,-11340,106.0
151512,1031,189,-59,-103880,2030,-13930,107.0
151527,1064,75,-95,-120750,1470,-14490,107.0
151537,1039,71,-20,-124670,1470,-14420,106.0
151552,969,95,66,-126630,70,-12950,109.0
151567,981,57,201,-125020,-770,-12180,109.0
151577,996,66,84,-124180,-4060,-11200,108.0
151592,912,35,139,-122710,-6720,-10500,111.0
151607,1138,129,57,-123690,-9520,-8540,111.0
151617,1203,24,-40,-121660,-10710,-7210,108.0
151632,1096,194,220,-115920,-8960,-9100,111.0
151647,1024,128,-112,-101640,-13580,-3290,111.0
151657,1006,-16,81,-83230,-8190,-3080,108.0
151672,1041,45,13,-39270,-7070,-2380,109.0
151689,1029,-15,80,2310,-6300,-1960,111.0
151704,1021,96,153,17010,-5600,-1890,111.0
151714,1003,200,116,26600,-6370,-2100,109.0
151729,1010,178,39,33320,-7350,-2170,110.0
151744,1007,197,108,31990,-6020,-5390,110.0
151754,1005,253,170,27580,-6930,-6930,113.0
151769,959,225,97,14490,-6650,-9030,114.0
151784,972,264,112,-1610,-6930,-13650,114.0
151794,960,214,82,-8890,-6370,-16030,115.0
151809,949,224,72,-15400,-5880,-18340,114.0
151824,971,185,93,-23660,-4200,-22470,114.0
151834,977,185,99,-26180,-3570,-24780,111.0
151849,994,185,92,-28350,-3080,-28910,114.0
151870,995,192,106,-33740,-2660,-32270,116.0
151885,1007,192,92,-34580,-2100,-33250,116.0
151895,1005,177,89,-34580,-1680,-33880,115.0
151910,1005,170,74,-30940,-770,-34370,115.0
151925,1013,153,71,-27650,70,-33950,117.0
151944,1022,158,68,-19600,1610,-33530,117.0
151954,1033,163,75,-15680,2310,-32340,116.0
151969,1027,167,82,-9380,3360,-31570,121.0
151984,1013,179,80,-7420,4340,-30030,120.0
151999,974,179,88,-6650,4620,-29260,120.0
152009,954,184,82,-7560,4830,-28490,116.0
152024,946,183,83,-10850,5390,-26740,123.0
152039,934,166,97,-12110,5390,-25900,123.0
152049,930,150,90,-13020,5390,-25130,119.0
152064,920,146,87,-13300,5670,-23310,118.0
152079,907,140,90,-12740,5810,-21280,118.0
152089,911,136,78,-11830,5810,-20230,118.0
152104,930,132,77,-8750,6440,-18970,119.0
152119,948,129,73,-6860,7140,-16450,119.0
152129,961,136,64,-2310,7770,-14910,118.0
152144,963,132,64,-140,8400,-13300,119.0
152159,972,133,79,2730,9380,-10640,119.0
152169,971,140,-212,9940,8260,-8680,114.0
152184,1998,-1980,-1270,93730,-700,10290,121.0
152201,370,743,335,163030,7070,23030,116.0
152216,787,570,-322,139720,12320,28910,116.0
152226,705,220,-67,132160,11690,22540,115.0
152241,1342,717,-280,132160,7070,17220,116.0
152256,670,-150,-43,122920,13090,17150,116.0
152266,1232,308,-38,115220,13370,18270,116.0
152281,952,501,-269,100310,10430,16450,112.0
152296,971,269,-80,65380,7490,15470,112.0
152306,1012,302,-155,43260,4480,14910,115.0
152321,1017,281,-170,4480,-1190,13720,116.0
152336,977,284,-72,-14770,-3990,13090,116.0
152346,976,220,-94,-31430,-6580,12180,114.0
152361,982,257,-34,-54110,-10080,10570,114.0
152376,712,247,32,-58310,-9520,8820,114.0
152386,1144,65,37,-65310,-11970,7210,111.0
152401,1007,105,175,-63000,-12250,5950,112.0
152416,961,160,180,-59640,-16590,4410,112.0
152426,955,198,205,-56070,-18130,3710,110.0
152441,1038,86,149,-43260,-19320,3080,112.0
152460,976,130,134,-20300,-17290,2030,113.0
152475,1012,83,98,2520,-14700,70,113.0
152485,1053,74,-21,13090,-11760,-630,116.0
152500,998,167,24,20160,-9940,-1400,114.0
152515,1018,184,-141,22470,-8190,-2590,114.0
152525,1025,265,-103,18970,-7140,-2940,113.0
152540,988,284,-163,10780,-7630,-3150,115.0
152555,996,251,-123,-8400,-7630,-3220,115.0
152565,1013,210,-99,-17430,-8050,-3710,108.0
