t_ms,ax_mg,ay_mg,az_mg,gx_mdps,gy_mdps,gz_mdps,dist_mm
150418,1016,-7,-387,-11900,15890,24710,105.0
150511,1001,-194,-215,-1330,23380,22330,105.0
150526,1004,-60,-290,-1820,29190,17570,99.0
150541,1015,-19,-210,-140,32900,16240,102.0
150556,1018,47,-174,-2520,37450,15960,99.0
150571,1021,142,-200,-6930,39760,17220,99.0
150581,1011,187,-150,-13930,42490,19250,102.0
150596,1031,258,27,-46130,48160,24290,99.0
150611,1083,275,2,-74270,51520,27930,99.0
150621,1058,265,-56,-100870,54950,35770,100.0
150636,1000,881,-500,-76300,56560,29330,104.0
150651,1415,1494,-1047,-27160,63770,27720,104.0
150665,1391,-17,879,-114660,62860,36050,102.0
150680,888,551,-309,-139860,63910,39760,103.0
150695,717,32,329,-165200,61110,38780,110.0
150710,768,-23,255,-173250,55300,35490,110.0
150720,869,174,253,-194110,51730,39060,106.0
150735,1175,357,219,-209650,48440,42490,114.0
150764,971,384,384,-190330,34160,45150,122.0
150779,1166,-386,401,-79520,29400,51240,119.0
150794,1063,-118,90,-13860,24780,49910,124.0
150809,861,97,200,79870,25200,49490,124.0
150819,874,329,207,99680,22050,48230,135.0
150834,912,319,213,106050,19250,47320,142.0
150849,822,383,159,97790,20370,43820,142.0
150859,854,265,6,88620,18480,42140,146.0
150874,893,196,109,67340,18410,36820,141.0
150889,1010,155,176,55300,16170,33180,141.0
150899,1034,91,405,43050,13300,29120,152.0
150914,1054,-1,389,20230,-2100,18550,149.0
150931,1001,-72,427,7280,-17500,6370,152.0
150946,892,-161,266,5670,-23730,-70,152.0
150956,826,-188,202,6930,-28630,-6650,149.0
150971,767,-180,60,13440,-33250,-19390,147.0
150986,706,-184,46,16800,-33530,-31360,147.0
150996,706,-131,32,18970,-33600,-36330,149.0
151011,785,-97,21,19880,-32830,-40670,143.0
151026,808,-82,-10,20370,-30450,-47460,143.0
151036,816,-87,-37,23240,-28420,-50260,147.0
151051,834,-86,-79,25130,-26110,-52990,143.0
151066,859,-51,-124,27930,-19390,-56980,143.0
151076,898,-59,-183,27860,-14700,-59010,141.0
151091,990,-20,-109,26460,-9590,-60970,136.0
151106,1023,-44,-16,23240,-2520,-64960,136.0
151116,1055,-66,45,21700,-1190,-66850,134.0
151131,1151,-71,-31,20650,700,-70140,135.0
151146,1218,-23,15,19390,0,-70840,135.0
151156,1212,129,80,19530,840,-70560,134.0
151171,1182,57,74,13230,210,-68180,132.0
151190,1161,66,141,-9520,-1890,-70910,136.0
151205,1201,106,196,-23170,-4970,-71750,136.0
151215,1195,75,252,-37660,-7420,-72730,131.0
151230,1241,84,261,-58870,-15120,-73290,136.0
151245,1316,-4,256,-63420,-18900,-73220,136.0
151255,1314,80,231,-63980,-22400,-70700,133.0
151270,1296,-52,241,-55580,-27650,-68530,136.0
151285,1292,-38,199,-50750,-34160,-67550,138.0
151300,1211,5,85,-40600,-35560,-65940,138.0
151310,1169,-143,43,-34090,-35770,-64680,145.0
151325,1102,17,-17,-12110,-33810,-60970,143.0
151340,997,-42,-72,280,-31430,-58380,143.0
151350,938,-31,-46,13370,-29190,-55510,151.0
151365,877,-13,-38,37030,-26530,-50400,148.0
151380,735,25,-6,45570,-25550,-45080,148.0
151390,678,37,2,51730,-25340,-42350,145.0
151405,586,91,77,60410,-26880,-39270,153.0
151420,596,100,72,63560,-30520,-32200,153.0
151430,599,96,98,68600,-32830,-28840,151.0
151447,597,76,125,71260,-35630,-23240,159.0
151462,654,115,149,76930,-41790,-20160,152.0
151477,700,140,112,80010,-46970,-12600,152.0
151487,741,149,78,83090,-48090,-8190,158.0
151502,765,152,-1,91350,-47950,-3570,151.0
151517,777,163,-9,98070,-45570,3920,151.0
151527,791,176,22,100240,-44660,7210,154.0
151542,860,58,-123,100730,-43750,9380,145.0
151557,921,335,84,94220,-37170,13300,145.0
151567,1018,232,41,90020,-36330,14910,141.0
151582,1142,227,19,83720,-34020,16730,133.0
151597,1215,211,18,68390,-29190,16730,133.0
151607,1245,190,31,59360,-26390,16030,128.0
