t_ms,ax_mg,ay_mg,az_mg,gx_mdps,gy_mdps,gz_mdps,dist_mm
30025,1017,54,2,1820,-1680,12250,110.0
30074,1019,37,11,1750,-1610,12040,110.0
30089,1024,41,16,1890,-1750,11970,112.0
30104,1059,-78,68,1190,-2380,11200,110.0
30119,1008,79,38,2240,-2730,10430,109.0
30134,1009,11,53,1680,-3920,9730,109.0
30144,1012,12,31,1680,-4480,9100,110.0
30159,1014,20,41,1750,-5040,8610,109.0
30174,1016,30,18,1540,-5810,7980,109.0
30203,1019,18,21,1890,-6650,6930,114.0
30218,1016,34,33,1820,-6860,6370,114.0
30233,1018,13,-3,1610,-7140,6160,111.0
30248,1017,13,0,1540,-7280,5600,108.0
30263,1020,8,-15,1610,-7210,5390,108.0
30273,1022,11,-5,1680,-7140,5250,109.0
30288,1033,-25,-22,2030,-7210,4620,108.0
30303,1019,21,6,2030,-7210,4340,110.0
30318,1020,7,-35,2030,-7000,3920,110.0
30328,1021,28,-28,2100,-6580,3780,109.0
30343,1023,8,-53,1890,-6160,3430,112.0
30358,1021,7,-47,1960,-4760,3080,112.0
30368,1020,6,-47,1890,-4200,2730,110.0
30383,1021,4,-50,1890,-3080,2030,112.0
30398,1020,23,-36,1750,-2590,1890,112.0
30408,1019,26,-39,1680,-2170,1820,112.0
30423,1020,26,-12,1610,-1470,1820,109.0
30438,1018,33,-9,1680,-1470,1960,109.0
30452,1017,30,15,1960,-1610,2310,110.0
30467,1011,34,30,2100,-2100,2450,111.0
30482,1012,40,31,2170,-3640,2870,108.0
30497,1014,36,20,2380,-4270,3430,108.0
30507,1016,47,5,2520,-5040,3780,112.0
30522,1017,32,-5,2660,-5250,4060,110.0
30537,1017,32,-7,2730,-5530,4480,110.0
30547,1018,41,-13,2870,-5460,4690,109.0
30562,1020,38,-20,3220,-5390,4900,112.0
30577,1018,25,-56,4340,-5040,5110,112.0
30587,1022,35,-61,4130,-4480,5320,108.0
30602,1022,12,-69,4060,-3920,5390,110.0
30617,1022,24,-59,3430,-2660,5320,110.0
30627,1022,17,-85,3080,-1960,5320,109.0
30642,1020,0,-77,2870,-420,4900,110.0
30657,1038,32,-86,3570,70,4760,110.0
30672,1032,33,-82,4270,1610,4830,110.0
30682,1013,-14,-38,3500,2100,4690,111.0
30697,1029,38,-39,2170,2800,4550,109.0
30714,1009,-23,-22,2870,3360,4690,109.0
30724,1013,6,7,3430,3220,4480,111.0
