t_ms,ax_mg,ay_mg,az_mg,gx_mdps,gy_mdps,gz_mdps,dist_mm
44,1016,16,-28,1540,-1260,2240,104.0
60,1017,21,-22,1540,-1540,2240,104.0
75,1018,21,-21,1610,-1890,2590,104.0
90,1016,22,-33,1680,-2030,2660,102.0
105,1017,25,-38,1680,-2030,2940,102.0
115,1018,21,-42,1680,-1960,3080,106.0
130,1017,12,-38,1750,-1890,3150,104.0
145,1018,11,-36,1750,-1820,3010,105.0
160,1018,8,-35,1820,-1820,2940,105.0
170,1016,7,-38,1820,-1820,2800,105.0
185,1017,13,-43,1750,-1610,2800,106.0
200,1017,10,-40,1750,-1470,2660,106.0
210,1017,8,-38,1750,-1400,2520,107.0
225,1017,10,-32,1680,-1400,2450,103.0
240,1018,11,-33,1750,-1540,2310,103.0
250,1017,10,-38,1750,-1540,2310,110.0
274,1017,14,-45,1750,-1540,2310,103.0
289,1016,8,-42,1750,-1190,2170,105.0
304,1017,5,-33,1750,-1120,2030,104.0
319,1017,15,-55,1680,-1050,1960,104.0
329,1015,14,-52,1680,-770,2030,105.0
344,1017,12,-33,1680,-630,1960,105.0
359,1018,5,-42,1680,-630,1960,105.0
369,1018,11,-39,1680,-560,1820,105.0
384,1017,19,-52,1750,-280,1820,104.0
399,1010,4,-36,1750,-70,1960,104.0
409,1017,7,-29,1820,-140,1960,103.0
424,1016,12,-5,1820,-560,1750,107.0
439,1017,10,-12,1750,-910,1750,107.0
449,1016,18,-24,1820,-1330,1890,103.0
464,1016,28,-48,1820,-1190,2030,103.0
479,1017,30,-43,1820,-980,2520,103.0
489,1017,19,-35,1820,-980,2520,105.0
504,1015,-3,-32,1750,-980,2380,101.0
521,1019,10,-72,1610,-630,2450,104.0
536,1011,27,-57,2030,0,2730,104.0
546,1025,0,-21,1890,70,2590,104.0
561,1017,15,-67,1820,70,2590,105.0
576,1015,0,-54,1820,910,2520,105.0
586,1022,17,-38,1610,1260,2520,105.0
601,1022,2,-22,1750,1330,2590,106.0
616,1013,9,-16,1680,1260,2520,106.0
626,1015,0,-6,1610,980,2380,102.0
641,1013,-25,-4,1540,210,1750,103.0
656,997,-101,-75,1400,-350,1260,103.0
666,1013,-35,-48,1680,-140,-280,106.0
681,1039,159,5,700,280,840,106.0
696,993,99,-55,2940,70,2030,106.0
706,1021,14,-80,1330,140,3010,106.0
721,1018,73,-13,2310,140,4410,102.0
735,1025,66,-37,2240,-70,5390,102.0
745,1039,28,-55,1820,210,6160,104.0
760,1032,90,-88,1750,1610,7280,107.0
777,1049,89,-86,0,3640,9310,106.0
792,1038,87,-94,-980,4340,10290,106.0
802,1011,-66,-89,-2240,5670,10710,107.0
817,1258,124,-96,-2310,10710,11060,102.0
832,1125,15,10,-5740,9660,10430,102.0
842,1064,-5,225,-7490,8750,9800,106.0
857,1047,-1,33,-10360,5250,8120,107.0
872,1074,126,-75,-13580,7840,7210,107.0
882,1093,171,-160,-21420,10920,8400,106.0
897,1155,180,21,-25340,9660,9310,107.0
912,1133,180,-38,-32970,11690,11270,107.0
922,1072,216,-42,-36960,12320,12250,108.0
937,1050,183,-6,-40740,12880,12600,106.0
952,1064,221,-4,-48370,13720,13370,106.0
962,1046,230,-7,-52010,13510,13860,109.0
977,1051,117,13,-55230,12670,13090,113.0
