t_ms,ax_mg,ay_mg,az_mg,gx_mdps,gy_mdps,gz_mdps,dist_mm
31156,972,95,-15,106050,-9940,-30100,134.0
31166,990,149,-5,104860,-8540,-29960,140.0
31179,932,117,-25,102760,-7210,-29610,139.0
31192,881,108,-29,98420,-4690,-28840,139.0
31202,857,128,-21,95480,-3570,-28350,140.0
31227,815,99,-40,88900,-840,-28420,141.0
31241,811,97,-21,82390,2030,-27720,141.0
31254,868,81,-8,79520,3010,-27300,141.0
31264,934,57,-1,76650,3850,-27160,142.0
31277,1006,-111,-106,73430,5110,-30240,142.0
31290,1021,333,382,66920,7700,-30520,142.0
31300,924,57,196,64260,980,-26880,140.0
31313,954,155,42,61880,-2590,-24570,140.0
31323,963,58,-32,57330,-3010,-23800,138.0
31336,974,155,94,47110,-3430,-21840,138.0
31349,1037,165,134,42140,-8120,-21140,138.0
31359,1031,108,164,37100,-9870,-19740,137.0
31372,1013,94,94,34440,-12460,-18130,137.0
31382,1018,63,58,32830,-13580,-16170,135.0
31395,1029,52,34,32830,-14210,-15260,135.0
31408,1097,154,-5,33950,-13790,-13090,135.0
31418,1083,95,-15,35560,-12460,-10220,134.0
31431,1016,55,73,36680,-11410,-7700,134.0
31441,1000,109,-52,37240,-9590,-6300,130.0
31454,968,95,19,37940,-9240,-4900,135.0
31467,1012,95,65,38290,-8750,-3710,135.0
31477,1020,98,88,38850,-9310,-2520,130.0
31490,1055,57,84,42490,-11200,-420,130.0
31500,1088,66,75,46900,-11830,630,127.0
31513,1101,36,93,52290,-12180,1610,130.0
31526,1091,10,74,58240,-13160,2870,130.0
31536,1059,0,93,64260,-14000,3150,124.0
31549,1035,-4,79,76370,-16450,3430,124.0
31559,1007,4,55,82600,-17500,3990,126.0
31572,944,-1,40,88550,-18060,4480,125.0
31585,906,8,43,93170,-18480,4620,125.0
31595,875,22,51,95410,-18900,4480,122.0
31608,867,46,54,94500,-18900,4270,122.0
31618,868,13,69,93380,-19250,4060,123.0
31631,1225,572,-342,92820,-20370,2940,120.0
31644,1379,486,1764,-105070,-5320,-210,120.0
31654,1011,192,596,-113750,-4060,6580,118.0
31667,821,299,271,-85820,5740,5180,118.0
31677,1428,376,568,-76930,-8470,-1330,123.0
31690,902,106,285,-75250,210,2520,120.0
31703,909,-68,-150,-47950,-700,-910,120.0
31713,946,325,492,-13160,3080,-3010,119.0
31726,1196,-200,566,-2870,5180,-770,119.0
31736,1084,-105,-142,3850,3710,1470,119.0
31749,870,260,-9,18340,5180,2380,119.0
31759,966,119,121,20650,4200,3150,122.0
31772,978,-11,137,24290,7140,4200,120.0
31785,791,208,284,27510,6440,1330,120.0
31795,1137,297,4,28490,1400,3220,121.0
31808,975,145,155,28560,3920,3360,121.0
31818,1002,177,49,22680,1680,1190,120.0
31831,989,427,-114,14490,-1120,280,123.0
31844,1010,327,-28,3500,-3500,-980,123.0
31854,1002,217,25,-6230,-3640,-1400,120.0
31867,980,71,63,-4690,-3360,-1260,120.0
31877,1008,72,24,1680,-2380,-770,121.0
31890,1023,170,4,5880,-1190,-700,122.0
31903,1015,240,-64,1960,-70,-1820,122.0
31913,1005,225,-38,-560,280,-2310,121.0
31926,1018,111,44,70,630,-2730,121.0
31936,1012,126,58,2450,1050,-3150,121.0
31949,1007,164,35,4270,1330,-3990,121.0
31962,1008,183,22,2870,1050,-4690,121.0
31972,1001,166,37,1820,910,-5530,122.0
31985,989,165,51,1540,840,-6160,122.0
31995,982,210,22,2450,1120,-6580,121.0
32008,1017,277,-30,5110,3010,-4690,123.0
32021,983,206,103,5040,3150,-3430,123.0
32031,934,251,178,4900,2170,-3290,121.0
32044,946,242,114,4690,350,-3080,121.0
32054,961,202,141,4830,-840,-2870,123.0
32067,963,227,93,2450,-3920,-3640,123.0
32080,984,238,85,700,-5320,-3710,123.0
32090,994,222,49,-770,-6510,-3710,121.0
32103,988,216,46,-980,-6860,-3500,121.0
32113,985,221,65,-630,-7210,-3640,123.0
32126,1005,191,-13,-560,-6790,-3780,120.0
32139,1013,196,-13,-490,-6020,-3920,120.0
32149,1010,194,-31,-350,-5180,-4270,121.0
32162,1025,173,-49,490,-2590,-5320,121.0
32172,1037,153,-71,1190,-840,-5950,123.0
32185,1010,235,-61,1680,980,-6300,121.0
32198,1015,220,-33,1890,2380,-6020,121.0
32208,1005,238,-12,2450,3570,-5530,121.0
32235,989,286,27,2660,5460,-3710,125.0
32249,979,292,54,2170,4900,-1890,121.0
32262,984,282,35,1890,4620,-1260,126.0
32275,975,310,30,840,4410,-1050,126.0
32285,979,332,16,-2170,3780,-1750,120.0
32298,985,365,-30,-14770,1820,-2660,120.0
32308,989,387,-43,-22960,840,-3640,126.0
32321,999,333,-38,-31080,-70,-4760,124.0
32334,993,326,-11,-38080,-1260,-6930,124.0
32344,985,288,6,-43750,-1680,-7910,124.0
32357,993,256,9,-50330,-1680,-8540,124.0
32367,1000,240,18,-51660,-1400,-8890,123.0
32380,1004,233,31,-52010,-1050,-9030,124.0
32393,1004,235,35,-50610,-350,-8330,124.0
32403,994,231,53,-49140,0,-7910,125.0
32416,997,224,68,-47600,280,-7420,125.0
32426,984,227,89,-46200,420,-6860,128.0
32439,978,244,107,-45290,210,-6370,128.0
32452,967,237,157,-44800,-1330,-6370,128.0
32462,953,231,176,-44940,-2660,-6720,130.0
32475,951,225,145,-44730,-3990,-7070,130.0
32485,975,199,111,-43750,-4550,-7350,130.0
32501,1003,202,59,-38850,-3710,-7070,129.0
32515,1011,199,54,-35630,-2590,-6510,129.0
32525,1005,212,60,-32340,-1330,-5390,129.0
32538,988,235,109,-28140,140,-4970,131.0
32551,972,268,118,-27650,-70,-4970,131.0
32561,953,280,140,-28140,-700,-5110,131.0
32574,922,313,173,-29190,-2940,-5390,131.0
32584,928,324,172,-30170,-3990,-5040,131.0
32597,958,283,113,-30030,-4690,-4200,132.0
32610,972,269,114,-28560,-4760,-3220,132.0
32620,985,232,108,-26530,-4550,-2310,131.0
32633,993,208,102,-21560,-3500,-1470,131.0
32643,989,208,106,-18830,-2940,-1190,133.0
32656,993,196,119,-16380,-2660,-1050,133.0
32669,982,209,135,-14070,-2520,-840,133.0
32679,973,222,151,-11900,-2590,-700,132.0
32692,962,227,137,-7980,-3010,-630,132.0
32702,963,247,126,-6020,-2870,-350,131.0
32715,964,274,107,-4270,-2590,0,132.0
32728,975,284,102,-2660,-1820,1120,132.0
32738,975,296,104,-1680,-1820,1820,132.0
32751,956,335,117,-1470,-1960,2730,132.0
32761,960,335,105,-2380,-2310,3290,133.0
32774,967,337,93,-3990,-2660,3570,132.0
32787,973,333,87,-8470,-3500,3640,132.0
32797,978,330,81,-11130,-3850,3430,131.0
32810,995,307,50,-14000,-4060,2940,131.0
32820,997,296,46,-17010,-3990,2240,134.0
32833,989,296,53,-20230,-3990,0,131.0
32846,1002,288,31,-27160,-3850,-1260,131.0
32856,1011,291,35,-30800,-3780,-2380,135.0
32869,994,311,55,-34370,-3850,-3430,135.0
32879,980,312,75,-37730,-3990,-4200,132.0
32892,986,308,72,-43890,-4550,-5670,132.0
32902,998,311,68,-46340,-4690,-6020,135.0
32915,976,310,98,-48580,-5040,-6160,133.0
32928,979,310,100,-50050,-5390,-5880,133.0
32938,962,299,111,-50820,-5390,-5600,133.0
32951,959,313,101,-50750,-4900,-4970,133.0
32961,975,324,98,-50190,-4550,-3780,132.0
32974,971,360,105,-49630,-4270,-2310,137.0
32987,967,375,112,-49210,-4340,1470,137.0
32997,960,381,135,-48930,-4760,3570,138.0
33010,938,396,159,-48720,-5040,5670,138.0
33020,904,405,142,-48440,-5040,7350,138.0
33033,962,403,91,-48020,-4760,9030,138.0
33046,1012,404,34,-47810,-3290,14070,138.0
33056,1008,409,40,-49000,-2730,16660,137.0
33069,961,371,74,-50680,-2590,18900,137.0
33079,963,425,111,-49560,-2590,21140,136.0
33092,834,253,140,-50400,-910,23870,138.0
33105,988,266,231,-52710,-2940,22050,138.0
33115,908,317,276,-55580,-5530,21840,138.0
33128,874,334,327,-58450,-9660,22750,138.0
33138,948,253,255,-63560,-15260,23030,139.0
33151,849,258,271,-72030,-25060,21560,135.0
33164,910,288,209,-74480,-27580,21350,135.0
33174,870,301,143,-74620,-31080,20860,138.0
33187,816,330,80,-73290,-33110,20720,138.0
33197,805,314,83,-70910,-33950,20790,134.0
33210,815,303,77,-61670,-34860,21000,132.0
33236,922,284,52,-48860,-33810,20510,130.0
33250,947,287,70,-24150,-32900,19670,133.0
33263,973,171,-26,-4760,-32130,21000,133.0
33273,1117,314,234,16100,-29680,21840,128.0
33286,1225,134,207,-11060,-26600,22820,128.0
33296,1143,125,226,-25480,-25690,23100,125.0
33309,995,6,71,-10080,-22890,23590,126.0
33322,1025,-49,43,21490,-21840,22820,126.0
33332,1023,28,41,51450,-20510,22260,123.0
33345,1029,66,61,92750,-18760,21560,123.0
33355,1014,129,111,102340,-18270,20790,122.0
33368,976,157,31,106120,-18620,19810,121.0
33381,1007,202,-62,105420,-15120,15890,121.0
33391,1003,206,165,99820,-16310,13650,119.0
33404,955,265,52,81830,-14490,12250,119.0
33414,898,241,46,71260,-13860,10990,120.0
33427,922,269,-27,60480,-13230,9520,117.0
33440,875,188,65,36890,-11130,6090,117.0
33450,896,272,8,25130,-9870,5040,117.0
33463,1394,908,537,13650,-8820,3570,117.0
33473,1722,-671,-67,-47460,-13230,12110,115.0
33486,1062,-505,-645,-131530,-19460,16170,115.0
33499,821,238,240,-143360,-21070,16030,115.0
33509,866,140,243,-142240,-20860,16100,115.0
33522,1058,-66,-106,-144760,-23380,14700,115.0
33532,1122,-239,-241,-144690,-24920,14070,115.0
33545,1044,-181,43,-122220,-20300,15120,112.0
33558,1072,-357,92,-105840,-19390,16450,112.0
33568,1153,-596,88,-76930,-16660,20720,114.0
33581,1022,-403,252,-43400,-11340,23800,114.0
33591,1072,-417,272,-10640,-7490,27930,110.0
33604,1038,60,-155,17920,-5810,26670,113.0
33617,989,-64,-215,4130,-6860,22750,113.0
33627,1057,-69,-10,-7630,-8610,19250,112.0
33640,1042,-154,135,-4900,-6090,16100,112.0
33650,1066,-96,7,4340,-4130,14280,114.0
33663,1054,24,-155,5600,-3360,12110,115.0
33676,1035,23,-65,-840,-2870,10150,115.0
33686,1031,-43,66,-2310,-2240,8960,110.0
33699,1032,-37,97,3710,-2310,7490,110.0
33709,1024,-1,29,3150,-2730,6580,114.0
33722,1012,74,-13,1540,-2730,6160,112.0
33735,1025,26,-4,1050,-2450,5810,112.0
33745,1030,6,7,1680,-1960,5250,108.0
33758,1030,9,20,1890,-1540,4690,108.0
33768,1016,58,40,1750,-1750,4620,110.0
33781,1002,94,48,1890,-2030,5110,109.0
33794,1002,103,47,2170,-3010,6650,109.0
33804,995,136,46,2380,-3430,7700,110.0
33817,998,100,57,2310,-4060,8680,110.0
33827,998,119,52,2590,-4690,9660,110.0
33840,1003,114,40,2800,-5110,10570,114.0
33853,1014,91,37,2100,-5950,12320,114.0
33863,1007,100,21,1680,-6160,13020,111.0
33876,1014,23,15,2030,-6090,13370,111.0
33886,1012,27,32,3710,-5950,13370,110.0
33899,1003,97,22,6230,-5320,14560,108.0
33912,999,55,29,12950,-4830,15400,108.0
33922,1005,60,16,16730,-4410,16170,108.0
33935,1042,42,39,20300,-3850,16940,108.0
33945,1050,22,-19,15190,-4340,17150,108.0
33958,1113,-208,-155,4970,-4410,14630,110.0
33971,1065,-233,-127,490,-7280,14140,110.0
33981,1057,-46,-43,4060,-6650,12740,107.0
33994,1008,17,56,3570,-5390,11340,107.0
34004,1000,-108,-107,2590,-5950,8890,111.0
34017,1031,30,-21,3010,-4410,9030,106.0
34030,1019,-89,47,3360,-4270,8750,106.0
34040,995,-72,26,2870,-4550,7420,109.0
34053,1017,1,-53,2590,-4760,5670,109.0
34063,1021,-11,-39,2520,-4200,4970,109.0
34076,1017,-20,-40,2940,-3570,3850,109.0
34089,1019,2,-33,2730,-2870,3220,109.0
34099,1009,-56,-46,2520,-2450,2590,109.0
34112,1024,0,-49,2310,-1330,1400,109.0
34122,1024,-6,-35,2100,-700,980,108.0
34135,1023,18,-35,2170,-350,560,109.0
34148,1023,38,-32,2170,70,910,109.0
34158,1014,0,-9,2170,420,1050,110.0
34171,1021,36,-4,2310,490,1680,110.0
34181,1025,68,14,2310,490,2450,108.0
34194,1016,37,18,2520,70,2800,107.0
34207,1018,44,-6,2380,-350,3850,107.0
34217,1017,-4,1,2660,-630,3990,106.0
34243,1012,-18,-29,3920,-700,4690,109.0
34257,1019,-2,-31,6580,-560,4620,106.0
34270,1022,-5,-17,6440,-70,4550,106.0
34280,1030,42,14,5530,280,4340,108.0
34293,1022,11,50,3010,420,3430,109.0
34306,1009,-48,-23,0,280,2940,109.0
34316,1012,9,10,350,210,2520,107.0
34329,1011,0,37,-70,0,2310,107.0
34339,1008,-10,24,-700,-420,2170,109.0
34352,1021,19,5,-770,-1120,2170,110.0
34365,995,-57,25,-630,-1400,1960,110.0
34375,1010,-10,15,70,-1960,1890,111.0
34388,1025,30,6,350,-2240,1610,111.0
34398,1014,2,22,140,-2380,1610,109.0
34411,1003,-21,-12,420,-3080,1610,109.0
34424,1029,29,-20,560,-3010,1540,109.0
34434,1021,17,2,560,-2730,1540,109.0
34447,1020,18,27,630,-3150,1750,109.0
34457,1008,-13,1,280,-3080,1610,107.0
34470,1020,-10,-34,350,-2730,1190,110.0
34483,1021,0,-3,1050,-2590,840,110.0
34493,1010,-15,23,700,-2520,490,108.0
34506,1006,-21,15,70,-2940,-210,108.0
34516,1011,-24,-7,560,-3080,-630,110.0
34529,1012,-8,8,700,-3220,-1050,108.0
34542,1001,-13,0,350,-3290,-1610,108.0
34552,1027,-9,-48,70,-3290,-1960,109.0
34565,1034,34,-51,1260,-1680,-1750,109.0
34575,1033,23,-36,1050,-910,-1260,106.0
34588,1025,38,-46,1190,-350,-910,110.0
34601,1027,63,-17,1120,280,350,110.0
34611,1020,46,8,1120,70,980,108.0
34624,1012,21,30,1190,-280,1330,108.0
34634,1012,25,32,1330,-910,1470,109.0
34647,1010,7,24,1190,-1400,1540,106.0
34660,1008,4,53,1470,-3150,1400,106.0
34670,1009,4,39,1750,-4130,1260,107.0
34683,1012,2,43,1750,-4760,1260,107.0
34693,1017,-1,17,1820,-5390,980,107.0
34706,1022,12,-8,2450,-5600,630,109.0
34719,1024,-28,-71,1680,-5040,630,109.0
34729,1015,-5,-78,1120,-4270,210,108.0
34742,1016,-4,-82,1820,-3290,-350,108.0
34752,1020,24,-81,1190,-2310,-560,109.0
34765,1025,70,-92,1190,-140,280,109.0
34778,1017,27,-5,1400,350,420,109.0
34788,1024,65,-49,840,560,910,108.0
34801,1022,61,-79,1190,1120,2310,108.0
34811,1017,28,-17,1470,1890,2870,109.0
34824,1020,51,-14,1890,2030,3500,109.0
34837,1019,35,-5,1960,2100,4270,109.0
34847,1021,46,5,2170,2100,4760,108.0
34860,1020,39,24,2240,1400,5530,108.0
34870,1012,14,44,2310,560,5320,110.0
34883,1025,113,14,2450,-560,5250,108.0
34896,1023,39,-20,1960,-700,6300,108.0
34906,1009,-42,92,2730,-1190,6510,106.0
34920,1020,-3,-36,2170,-2590,5180,108.0
34935,1019,-11,-4,2240,-2380,4200,108.0
34945,1009,-34,-30,2170,-2240,4200,109.0
34958,1014,-34,-28,2170,-1890,2940,109.0
34968,1018,-4,-28,1680,-1400,2450,106.0
34981,1014,-29,-25,1610,-1120,1960,109.0
34994,1019,-14,-26,1750,-490,700,109.0
35004,1018,-13,-25,1330,-210,210,108.0
35017,1017,-1,-13,1610,140,-140,108.0
35027,1018,22,12,1610,210,-350,110.0
35040,1013,5,1,1330,0,-420,106.0
35053,1014,22,14,1400,-630,-70,106.0
35063,1017,37,26,1400,-1120,280,110.0
35076,1015,33,9,1470,-1470,700,110.0
35086,1015,37,14,1680,-1680,1120,109.0
35099,1019,46,13,1890,-2030,2240,109.0
35112,1017,29,-5,1960,-2380,2730,109.0
35122,1016,34,-10,1960,-2380,3080,109.0
35135,1019,32,0,2100,-2310,3500,109.0
35145,1021,24,-10,2030,-2380,3780,110.0
35158,1017,15,-17,2100,-2240,3920,110.0
35168,1016,0,-7,2170,-2240,3850,109.0
35181,1019,0,-26,2170,-2240,3710,110.0
35194,1016,-12,-19,2100,-2030,3500,110.0
35204,1017,-3,-16,2100,-1820,3080,108.0
35217,1018,1,-46,2030,-1120,2450,108.0
35248,1013,-16,-22,2030,-350,1190,108.0
35262,1018,21,6,2100,-210,1050,108.0
35275,1021,28,-4,1890,-280,1190,107.0
35289,1015,25,11,2030,-420,1330,107.0
35299,1020,31,-5,1960,-630,1540,106.0
35312,1016,9,-7,1960,-700,1890,108.0
35325,1018,17,-4,1890,-840,1960,108.0
35335,1019,8,-18,1820,-840,2030,110.0
35348,1016,7,-8,1820,-700,1960,110.0
35358,1016,0,-9,1750,-700,1680,108.0
35371,1017,-3,-26,1610,-280,1470,109.0
35384,1017,0,-19,1610,0,1260,109.0
35394,1019,6,-11,1610,210,1120,108.0
35407,1021,19,-12,1610,420,1050,108.0
35417,1020,25,-9,1540,420,1330,108.0
35430,1018,28,0,1540,280,1820,107.0
35443,1018,21,-2,1680,210,2170,107.0
35453,1016,28,9,1680,140,2380,107.0
35466,1017,14,2,1750,-140,2660,107.0
35476,1015,6,-9,2030,-140,2590,107.0
35489,1014,-11,-9,2240,-140,2380,107.0
35502,1018,-6,-6,2100,0,1610,107.0
35512,1018,0,-5,1890,140,1400,108.0
35525,1015,-8,-2,1820,280,1050,108.0
35535,1016,0,1,1750,280,910,105.0
35548,1020,12,-6,1610,280,840,108.0
35561,1017,17,2,1610,210,980,108.0
35571,1013,19,16,1680,-70,1050,110.0
35584,1018,19,-3,1750,-140,1190,110.0
35594,1014,9,4,1750,-140,1260,108.0
35607,1014,9,2,1820,-210,1260,108.0
35620,1018,29,5,1960,-350,1400,108.0
35630,1017,19,3,2030,-420,1610,109.0
35643,1020,39,6,2100,-490,1820,109.0
35653,1016,26,1,2030,-490,2170,109.0
35666,1015,11,5,2100,-560,2590,109.0
35679,1019,14,-4,2030,-700,2660,109.0
35689,1016,0,-2,2030,-560,2590,108.0
35702,1018,13,10,2100,-630,2450,108.0
35712,1015,6,9,1960,-770,2310,108.0
35725,1013,1,13,1960,-1120,1960,108.0
35738,1017,15,16,1960,-1400,1960,108.0
35748,1014,9,19,1960,-1680,1890,110.0
35761,1017,28,17,2030,-2030,1890,110.0
35771,1016,40,17,2030,-2310,2660,106.0
35784,1017,30,-5,2170,-2660,3080,110.0
35797,1021,26,0,2170,-2590,3290,110.0
35807,1018,9,-10,2030,-2520,3430,108.0
35820,1019,5,-19,2100,-2030,3290,108.0
35830,1022,0,-16,2030,-1820,3010,110.0
35843,1021,0,-8,1890,-1470,2730,106.0
35856,1019,1,-11,1960,-1330,2590,106.0
35866,1019,14,-3,1960,-1190,2380,108.0
35879,1018,6,-8,1960,-910,2240,108.0
35889,1020,12,-23,1820,-560,2310,109.0
35902,1018,9,-16,1820,-280,2310,108.0
35915,1016,15,-13,1820,0,2380,108.0
35925,1019,6,-21,1820,210,2380,108.0
35938,1020,8,15,1750,560,2240,108.0
35948,1015,11,19,1820,280,2240,107.0
35961,1013,18,30,1820,-70,2380,107.0
35974,1013,17,39,1890,-1260,2450,107.0
35984,1010,15,46,1890,-1960,2380,109.0
35997,1014,0,11,1750,-2380,2170,109.0
36007,1014,-9,6,1680,-2520,1820,105.0
36020,1017,-11,-5,1540,-2660,1400,109.0
36033,1014,-9,10,1540,-2800,420,109.0
36043,1015,-18,0,1540,-2800,-140,107.0
36056,1017,4,7,1400,-2730,-420,107.0
36066,1018,10,-12,1260,-2800,-630,110.0
36079,1020,31,-8,1260,-2590,-210,108.0
36092,1019,45,-18,1330,-2450,420,108.0
36102,1022,42,-23,1540,-2030,1120,107.0
36115,1023,52,-14,1610,-1680,1820,107.0
36125,1022,48,-16,1610,-1400,2660,108.0
36138,1022,38,-22,1890,-560,4060,108.0
36151,1022,20,-34,1820,0,4480,108.0
36161,1023,11,-36,1820,630,4550,106.0
36174,1021,4,-38,1750,1190,4480,106.0
36184,1019,-4,-30,1750,1890,3850,107.0
36197,1019,-9,-8,1610,2730,3430,108.0
36210,1015,-1,11,1610,2800,3080,108.0
36220,1015,11,23,1470,2590,2800,109.0
36248,1006,19,69,1470,350,2870,106.0
36261,1009,11,60,1400,-1820,2940,111.0
36274,1011,13,34,1330,-2520,2870,107.0
36288,1013,17,40,1190,-3080,2870,107.0
36298,1012,12,29,1120,-3780,2940,108.0
36311,1013,17,19,1120,-4480,3010,108.0
36321,1017,5,14,1120,-4620,2940,108.0
36334,1015,-3,7,1120,-4760,2800,109.0
36347,1016,0,-5,1120,-4830,2310,109.0
36357,1023,10,-5,1050,-4760,2170,108.0
36370,1021,2,-34,980,-4270,2240,108.0
36380,1023,21,-40,1050,-3570,2520,109.0
36393,1025,16,-43,1120,-2870,2730,110.0
36406,1024,24,-41,1190,-1400,3290,110.0
36416,1023,14,-41,1190,-840,3500,109.0
36429,1024,24,-19,1260,-490,3710,109.0
36439,1021,21,-11,1400,-140,3920,106.0
36452,1026,42,-2,1680,0,4340,109.0
36465,1031,50,-33,1820,630,5390,109.0
36475,1023,23,-31,1960,1050,5600,108.0
36488,1028,7,-55,2030,1190,5530,108.0
36498,1023,-52,-108,2730,1820,5180,107.0
36511,1033,-13,-40,5670,2310,3640,109.0
36524,1017,-70,-51,-350,3780,2870,109.0
36534,1010,-70,-76,910,4060,2310,109.0
36547,1013,14,52,3500,4060,2100,109.0
36557,1012,64,129,3010,3360,2100,108.0
36570,1020,48,60,1050,1050,2730,105.0
36583,1001,12,91,2520,-140,3150,105.0
36593,1002,39,102,2380,-1470,3430,109.0
36606,1001,-32,36,910,-2450,3430,109.0
36616,989,-118,4,630,-2870,2800,110.0
36629,993,-96,53,1330,-3780,70,108.0
36642,986,-120,29,420,-4270,-1610,108.0
36652,980,-143,40,280,-4760,-3360,111.0
36665,996,-78,51,910,-6160,-6440,111.0
36675,1006,-41,46,490,-6650,-7700,109.0
36688,1076,190,-39,1050,-6790,-8050,109.0
36701,1005,-46,30,210,-6370,-7000,109.0
36711,1024,46,26,770,-6790,-6370,108.0
36724,1043,165,-24,1050,-6300,-3010,108.0
36734,1035,147,-66,1050,-5320,-910,110.0
36747,1021,48,52,1890,-5110,-420,110.0
36757,1027,93,-51,2310,-5180,140,105.0
36770,1022,89,-80,3640,-4480,2870,106.0
36783,1021,65,-46,2310,-2800,3710,106.0
36793,1021,60,-49,2800,-2240,4270,109.0
36806,1019,24,-27,2590,-1680,4690,109.0
36816,1027,14,-23,2380,-1330,4760,109.0
36829,991,-8,91,1820,-2240,3780,109.0
36842,1036,49,-77,1610,-2030,3360,109.0
36852,1005,79,-47,910,-840,3290,109.0
36865,1041,66,-91,1260,-350,3990,109.0
36875,1015,12,104,-420,630,4690,107.0
36888,1028,50,141,-770,-2450,4410,110.0
36901,1016,-39,21,-980,-3290,3920,110.0
36911,1085,43,12,-2660,-3430,3150,111.0
36924,956,84,67,-6230,-3150,4550,111.0
36934,1012,76,104,-9730,-4200,3570,109.0
36947,944,-369,-299,-13580,-1400,-2800,109.0
36960,1258,183,-79,-15470,-910,-4830,109.0
36970,986,291,-381,-16030,6650,-5040,109.0
36983,932,181,-30,9940,2310,3430,109.0
36993,1136,492,405,140,1400,9030,110.0
37006,861,-126,-69,-210,2030,10360,111.0
37019,988,181,31,2100,-1820,9660,111.0
37029,1032,-525,-91,-3150,-1680,7910,108.0
37042,911,-164,119,-11760,1050,-2940,108.0
37052,944,-196,111,-11480,-350,-5880,111.0
37065,1138,86,-41,-11480,-1820,-7350,110.0
37078,1035,12,-343,-2590,-140,-1680,110.0
37088,1061,355,90,5180,70,1470,107.0
