t_ms,ax_mg,ay_mg,az_mg,gx_mdps,gy_mdps,gz_mdps,dist_mm,event
650,1017,28,18,1750,-980,3500,106.0,0
665,1014,20,24,1820,-1400,3570,107.0,0
680,1017,21,17,1610,-2100,3710,107.0,0
690,1016,19,10,1610,-2450,3780,111.0,0
705,1019,19,7,1470,-2590,3780,109.0,0
720,1018,9,-8,1400,-2590,3710,109.0,0
730,1015,0,-7,1470,-2520,3570,107.0,0
745,1014,-2,-10,1470,-2310,3150,107.0,0
760,1015,1,-8,1330,-2170,2940,107.0,0
770,1018,9,-9,1330,-2100,2730,109.0,0
789,1016,-1,-9,1190,-1890,2450,111.0,0
804,1014,-5,-4,1470,-1890,1960,107.0,0
819,1016,2,-7,1400,-1820,1680,107.0,0
829,1016,3,-16,1400,-1750,1470,108.0,0
844,1016,-16,-20,1190,-1260,910,111.0,0
859,1015,-13,-26,1190,-980,70,111.0,0
869,1014,-17,-24,1260,-630,-420,109.0,0
884,1012,-18,-5,1330,-70,-910,107.0,0
899,1011,-22,-15,980,280,-2030,107.0,0
909,1014,-11,-32,1330,630,-2520,108.0,0
924,1017,4,-17,1610,840,-2870,110.0,0
939,1018,8,-23,910,1610,-3360,110.0,0
954,1041,19,-23,1260,1820,-3780,110.0,0
964,1034,66,34,1050,2030,-4410,109.0,0
979,1031,36,11,350,1470,-4340,106.0,0
994,1017,33,32,350,1120,-3780,106.0,0
1004,1028,68,1,490,630,-3080,107.0,0
1030,1014,75,14,1120,210,-2310,107.0,0
1048,1015,92,-3,-2240,-700,-1190,108.0,0
1063,1020,75,-21,-13090,-2380,-490,110.0,0
1078,1007,94,-20,-17990,-3080,-210,111.0,0
1093,1015,75,-11,-22680,-3220,700,111.0,0
1103,1021,49,-25,-22540,-2940,1050,111.0,0
1118,1034,-3,-22,-20790,-2170,1050,109.0,0
1133,1027,4,0,-14280,-770,840,109.0,0
1143,1043,1,-31,-10920,70,840,108.0,0
1158,1023,22,49,-7210,980,1680,106.0,0
1173,1094,5,-36,-2940,1960,2940,106.0,0
1183,1116,-28,53,840,2730,3710,109.0,0
1198,1540,35,-39,0,6230,3290,109.0,0
1213,1448,195,147,350,2590,5040,109.0,0
1223,1471,248,104,0,3430,6440,112.0,0
1238,1364,237,-152,-3920,6790,9730,114.0,0
1253,1439,270,66,-8050,9800,13720,114.0,0
1263,1432,217,106,-12250,12390,15470,118.0,0
1278,1204,243,41,-22470,14980,16520,125.0,0
1293,1165,234,19,-36960,15750,16730,131.0,0
1310,1133,217,76,-43890,17150,15960,131.0,0
1320,1151,269,30,-50680,17290,16590,136.0,0
1335,1114,220,46,-59850,16170,17500,145.0,0
1350,1065,140,47,-63070,17220,15540,145.0,0
1360,982,208,24,-60690,17220,14770,152.0,0
1375,862,196,76,-57330,16730,13370,154.0,0
1390,800,141,79,-48370,15190,10570,154.0,0
1400,736,141,70,-42910,14420,8750,162.0,0
1415,628,133,98,-37870,13300,6790,164.0,0
1430,601,163,121,-27580,9870,2730,164.0,0
1440,591,170,92,-22190,7980,1680,169.0,0
1455,572,133,124,-16870,6580,-700,175.0,0
1470,562,120,160,-5740,1680,-2520,175.0,0
1480,561,139,131,-140,-910,-4130,181.0,0
1495,568,122,116,10850,-4550,-6790,181.0,0
1510,560,100,129,16520,-6650,-8470,178.0,0
1525,561,113,80,27510,-9940,-10990,178.0,0
1535,590,103,112,32900,-10780,-12250,178.0,0
1550,666,59,134,38570,-12320,-13860,173.0,0
1569,715,39,84,49280,-15750,-16590,168.0,0
1584,704,55,29,57260,-16870,-18620,168.0,0
1594,645,74,7,59640,-16730,-19180,162.0,0
1609,641,35,-17,60830,-14980,-20720,158.0,0
1624,625,25,4,58520,-13580,-22820,158.0,0
1634,673,18,-9,55230,-13020,-24710,149.0,0
1649,778,-50,35,47530,-12530,-29960,144.0,0
1664,942,-11,72,44800,-14770,-32830,144.0,0
1674,965,-5,73,42560,-15260,-34720,133.0,0
1689,989,-12,44,36610,-16520,-37730,122.0,0
1704,1008,-21,95,32690,-16240,-44870,122.0,0
1714,1369,605,-585,33530,-19530,4970,111.0,0
1729,28,-524,-384,-149100,53970,63420,114.0,0
1744,869,807,-1054,61250,14770,27300,114.0,0
1754,97,695,328,78610,2940,39130,115.0,0
1769,1598,821,-432,75250,-7560,24500,110.0,0
1784,928,-416,31,55930,-3640,22330,110.0,0
1794,1085,-320,-609,33250,-9030,17920,111.0,0
1809,978,359,223,13300,-6860,18550,109.0,0
1828,1035,139,-464,-25130,-10780,18200,110.0,0
1843,1011,-168,-261,-41090,-9030,16940,110.0,0
1853,1095,-39,-144,-38780,-4340,16170,109.0,0
1868,1020,-45,-45,-35140,-1330,13650,109.0,0
1883,1066,-103,-53,-23380,3360,12390,109.0,0
1893,1045,-67,-3,-16520,5670,11130,110.0,0
1908,1021,-25,-39,-2940,9100,10080,109.0,0
1923,1146,-149,89,1750,10150,9660,109.0,0
1933,1039,-63,-119,980,9450,8400,108.0,0
1948,1029,122,61,-350,10500,7420,111.0,0
1963,1025,-21,-8,840,9940,7140,111.0,0
1973,1003,-15,150,560,9800,5460,109.0,0
1988,992,34,105,560,6230,5180,111.0,0
2003,992,59,162,140,2450,4970,111.0,0
2018,1003,-3,83,-280,700,5250,111.0,0
2034,979,1,136,1260,-2170,5040,110.0,0
2049,968,-22,159,840,-3850,4340,112.0,0
2064,971,16,100,-280,-7700,2800,113.0,0
2081,1028,12,26,980,-9870,2800,113.0,0
2091,1008,23,98,910,-10920,2520,111.0,0
2106,1021,10,39,980,-11620,2450,108.0,0
2121,1011,21,56,1400,-12740,2450,108.0,0
2136,1068,-35,-58,1960,-13440,2800,108.0,0
2146,1016,12,-18,2660,-12740,2520,109.0,0
2161,1033,12,-49,2660,-13160,2310,108.0,0
2176,1031,17,-46,3220,-11340,2170,108.0,0
2186,1024,29,-38,4830,-10570,2310,109.0,0
2201,1037,-4,-188,4410,-8960,2310,106.0,0
2216,1016,2,0,3290,-6370,2030,106.0,0
2226,1021,20,-140,3500,-5600,2240,109.0,0
2241,1027,22,-87,2730,-3710,2730,107.0,0
2256,1019,23,-91,2520,-1680,3010,107.0,0
2266,1022,39,-53,2240,-560,3220,111.0,0
2281,1025,35,-55,2170,210,3710,109.0,0
2296,1019,13,-22,2940,1610,3640,109.0,0
2306,1018,16,-24,3360,1820,3710,112.0,0
2321,1017,3,-36,4130,2520,3570,108.0,0
2338,1023,27,-32,3780,3010,3430,112.0,0
2353,1025,-8,-34,4130,4060,3010,112.0,0
2363,1022,14,6,3990,4620,2590,108.0,0
2378,1016,-13,-4,3570,4620,1890,108.0,0
2393,1018,21,26,2520,4480,1540,108.0,0
2403,1013,-9,12,2030,4200,1470,110.0,0
2418,1010,-11,55,2240,3290,700,112.0,0
2433,1011,8,56,2030,2590,350,112.0,0
2443,1009,3,66,2030,1680,140,111.0,0
2458,1005,35,39,1820,-420,-70,110.0,0
2473,1017,25,19,1750,-910,350,110.0,0
2483,1015,19,26,1890,-1470,420,109.0,0
2498,1024,25,-20,1960,-1260,560,112.0,0
2513,1023,32,-26,1750,-210,1050,112.0,0
2523,1028,42,-40,1750,560,1540,108.0,0
2538,1023,36,-18,1820,1120,2030,109.0,0
2553,1027,25,-11,1890,2100,2660,109.0,0
2563,1021,13,-12,1960,2450,2660,111.0,0
2578,1024,10,-15,1820,2800,2590,110.0,0
2599,1022,22,-1,1540,3290,2800,110.0,0
2614,1016,15,21,1470,3290,2800,109.0,0
2629,1020,7,46,1330,2730,2240,109.0,0
2639,1016,-8,57,1400,2100,1820,111.0,0
2654,1004,15,74,1470,1190,1470,111.0,0
2669,1005,23,63,1330,-1050,1050,111.0,0
2679,1009,26,52,1260,-1820,1050,110.0,0
2694,1010,30,40,1330,-2870,1400,110.0,0
2709,1020,11,13,1260,-3010,1400,110.0,0
2719,1020,7,14,1190,-3010,1330,111.0,0
2734,1015,10,19,1050,-3220,980,112.0,0
2749,1014,6,5,840,-3360,840,112.0,0
2759,1025,26,-12,840,-3150,770,109.0,0
2774,1019,-26,-9,840,-2870,140,111.0,0
2789,1024,3,-32,840,-2590,-70,111.0,0
2799,1029,5,0,1050,-2030,-420,111.0,0
2814,1026,10,-33,1190,-770,-420,110.0,0
2829,1029,40,-23,1330,280,-70,110.0,0
2842,1032,25,14,840,700,280,109.0,0
2857,1007,50,32,1120,700,910,108.0,0
2872,1012,36,44,1260,-210,1260,109.0,0
2887,1008,36,42,1400,-1050,1610,109.0,0
2897,1003,40,50,1260,-1540,1820,110.0,0
2912,1027,12,-16,1190,-1540,1820,110.0,0
2927,1022,3,-10,1190,-840,1260,110.0,0
2937,1020,-6,-16,1260,-420,700,110.0,0
2952,1030,-8,-15,1330,-70,140,111.0,0
2967,1023,15,-3,1400,630,-700,111.0,0
2977,1030,10,-23,1400,980,-840,112.0,0
2992,1029,19,-19,1470,2030,-910,111.0,0
3007,1019,48,6,1470,2450,-630,111.0,0
3017,1021,38,6,1330,2660,-210,113.0,0
3032,1016,39,15,1400,2870,280,110.0,0
3051,1017,38,22,1330,2870,700,112.0,0
3066,1010,38,50,1330,2310,910,112.0,0
3076,1016,34,34,1330,1750,1050,109.0,0
3091,1004,48,54,1400,630,1540,113.0,0
3110,1013,32,51,1470,-280,1750,109.0,0
3125,1010,32,49,1540,-770,1820,109.0,0
3135,1011,32,43,1610,-1260,1890,110.0,0
3150,1017,23,26,1610,-2030,1890,111.0,0
3165,1013,33,36,1610,-2450,1890,110.0,0
3180,1027,28,-2,1610,-2660,2030,110.0,0
3190,1025,32,-8,1680,-2310,2170,111.0,0
3205,1021,36,5,1610,-1470,2310,111.0,0
3220,1027,25,-13,1610,-840,2380,111.0,0
3230,1021,20,1,1540,-280,2310,110.0,0
3245,1025,-4,-12,1400,630,1400,108.0,0
3260,1023,4,3,1470,1050,420,108.0,0
3270,1020,9,16,1470,1260,-70,113.0,0
3285,1015,24,31,1400,1050,-490,111.0,0
3300,1012,33,37,980,490,-840,111.0,0
3310,1015,22,43,770,70,-910,110.0,0
3325,1010,45,46,560,-280,-770,109.0,0
3340,1008,43,42,420,-910,-420,109.0,0
3350,1011,53,44,490,-1120,-70,111.0,0
3367,1012,40,40,770,-1470,490,111.0,0
3382,1012,44,48,1260,-1890,770,110.0,0
3397,1010,60,49,1470,-2660,1610,110.0,0
3407,1008,56,57,1610,-3220,2170,110.0,0
3422,1008,97,49,1680,-3640,3080,110.0,0
3437,1011,85,31,1890,-4060,5320,110.0,0
3447,1014,63,18,1820,-4200,6300,109.0,0
3462,1024,61,-3,1820,-4060,7770,112.0,0
3477,1026,23,-2,1400,-3290,8050,112.0,0
3487,1027,19,-3,1400,-2870,8050,111.0,0
3502,1029,-1,-15,1120,-1960,7350,111.0,0
3517,1027,-14,-2,1120,-1400,6720,111.0,0
3527,1015,-10,38,1190,-1260,5950,115.0,0
3542,1007,0,45,1330,-2240,4620,110.0,0
3557,1017,-5,48,1330,-2940,4060,110.0,0
3567,1004,18,80,1470,-3710,3640,112.0,0
3582,1013,34,44,1610,-5810,3500,110.0,0
3597,1016,30,36,1540,-6580,3850,110.0,0
3607,1017,28,29,1470,-6720,4060,112.0,0
3626,1022,26,15,1330,-6930,4690,109.0,0
3641,1035,-20,-32,1260,-6020,4200,110.0,0
3656,1031,-20,-37,1470,-4270,2240,110.0,0
3666,1029,-20,-43,1470,-3360,1400,110.0,0
3681,1026,-7,-9,1470,-2730,630,108.0,0
3696,1022,34,1,1680,-2450,770,108.0,0
3706,1025,55,28,2030,-2450,1330,110.0,0
3721,1004,88,48,1960,-2590,2800,110.0,0
3736,1021,40,26,1750,-3430,3500,110.0,0
3746,1016,52,30,1750,-3710,3850,109.0,0
3761,1014,49,47,1260,-4550,4480,109.0,0
3776,1009,45,60,1330,-5390,4480,110.0,0
3791,1035,122,44,-2380,-6160,5110,110.0,0
3801,1094,92,58,-4550,-6230,5950,107.0,0
3816,996,281,-37,-5250,-5600,8400,111.0,0
3831,881,149,-64,-4690,-10150,12110,111.0,0
3841,1321,-100,-109,-8400,-7630,12950,109.0,0
3856,1419,76,308,-11830,-6440,9730,107.0,0
3871,1142,-30,-227,-16030,-6300,10570,107.0,0
3884,1135,151,40,-18480,-2940,7770,114.0,0
3899,1334,54,-24,-21420,-1190,7770,118.0,0
3914,1293,181,-17,-21420,3010,7840,121.0,0
3929,1219,71,-99,-21420,4480,7700,121.0,0
3939,1196,106,-36,-20860,6720,7070,121.0,0
3954,1152,108,-53,-19810,11830,6020,128.0,0
3969,1052,76,-105,-18690,14140,5530,128.0,0
3979,1041,110,-60,-17990,15960,4830,133.0,0
3994,1079,126,-22,-20300,19390,4270,139.0,0
4009,1017,122,-8,-22330,19810,4340,139.0,0
4019,982,104,-4,-24500,19250,4200,145.0,0
4034,899,81,67,-26530,17290,4130,146.0,0
4053,814,65,43,-26600,13440,3640,152.0,0
4068,764,50,32,-25830,9940,3010,152.0,0
4078,686,58,81,-21210,7490,2730,155.0,0
4093,550,44,31,-17850,5600,2450,157.0,0
4107,521,36,40,-10780,1610,1890,157.0,0
4117,500,42,16,-6930,-70,1610,153.0,0
4132,550,13,58,-2240,-2660,840,157.0,0
4151,741,-1,62,10360,-7210,280,152.0,0
4166,831,34,80,24290,-12600,140,152.0,0
4176,887,66,54,30450,-14980,770,149.0,0
4191,755,71,55,34720,-16870,1120,149.0,0
4206,637,83,60,38150,-20160,700,149.0,0
4216,421,-102,-16,36400,-21490,-1960,143.0,0
4231,281,141,-69,31780,-20720,-10150,142.0,0
4246,139,19,0,17360,-21210,-15400,142.0,0
4256,54,-6,36,9730,-21070,-20510,133.0,0
4271,27,-89,78,-5740,-23730,-32760,121.0,0
4286,268,-154,139,-11900,-26600,-39480,121.0,0
4296,1260,-104,-450,19040,-132230,-51380,111.0,0
4311,-304,639,-404,-26320,17920,280,110.0,0
4326,805,-547,615,-59080,1400,24570,110.0,0
4336,1165,63,-151,-25550,-21280,16660,107.0,0
4351,675,-802,127,-7350,700,16940,113.0,0
4366,845,-47,-298,16380,-5040,6580,113.0,0
4376,1286,-6,-315,-280,6090,5810,111.0,0
4391,845,-145,-244,210,6720,3920,110.0,0
4408,1075,-44,130,4690,8190,-560,111.0,0
4423,991,51,148,5600,6300,-2450,111.0,0
4433,954,-36,48,2380,4130,-3430,112.0,0
4448,1022,-82,91,1750,3080,-4830,108.0,0
4463,996,-18,100,2100,140,-7630,108.0,0
4473,1044,223,146,70,-2380,-7210,112.0,0
4488,1019,-56,41,770,-2450,-7140,111.0,0
4503,1034,153,-123,350,-2730,-5320,111.0,0
4513,1019,-112,-42,420,-1820,-3990,109.0,0
4528,1030,88,57,1610,-1050,-4060,109.0,0
4543,1019,70,-138,560,350,-2240,109.0,0
4553,1023,83,0,910,1680,-980,111.0,0
4568,1034,128,-84,1050,3920,1680,109.0,0
4583,1022,70,-43,1260,5530,2590,108.0,0
4598,1031,75,-13,1120,6720,4200,108.0,0
4608,1028,46,20,1260,7210,4550,110.0,0
4623,1017,49,12,1540,6650,4830,112.0,0
4638,1021,21,47,1540,6370,4900,112.0,0
4648,1013,24,28,1680,5670,4690,109.0,0
4667,1011,6,82,1960,3920,3990,110.0,0
4682,1000,0,66,1820,3080,2800,109.0,0
4697,1008,15,96,2030,420,2170,109.0,0
4707,1006,3,95,1750,-910,1540,109.0,0
4722,1001,28,78,1750,-3220,910,110.0,0
4737,1011,40,64,1750,-4270,910,110.0,0
4747,1014,33,46,1750,-5040,1050,110.0,0
4762,1011,28,47,1750,-6230,1050,110.0,0
4777,1016,39,19,1820,-6860,1190,110.0,0
4787,1025,29,-30,1750,-7000,1330,107.0,0
4802,1024,35,-32,1750,-6020,1260,110.0,0
4817,1024,36,-45,1680,-4620,1260,110.0,0
4827,1022,23,-40,1680,-3990,1050,108.0,0
4842,1024,27,-49,1400,-3290,910,108.0,0
4857,1021,29,-31,1400,-1890,700,108.0,0
4867,1022,29,-85,1400,-1120,770,110.0,0
4882,1032,42,-88,1190,210,1190,110.0,0
4897,1020,14,-12,1610,1820,1120,110.0,0
4907,1022,50,-45,1890,2100,1050,114.0,0
4924,1026,44,-21,1400,2870,1260,109.0,0
4939,1020,42,-8,1400,3080,1120,111.0,0
4954,1020,30,1,1470,3500,1050,111.0,0
4964,1014,28,0,1400,3500,840,109.0,0
4979,1021,18,-11,1330,3640,420,112.0,0
4994,1022,14,-10,1260,4060,140,112.0,0
5004,1022,4,-5,1260,4270,-350,109.0,0
5019,1020,15,13,1260,4410,-1120,111.0,0
5034,1017,53,3,1260,4480,-1050,111.0,0
5049,1016,39,17,560,4480,-840,113.0,0
5064,1019,64,4,-70,4480,-350,111.0,0
5079,1005,27,88,70,3780,-140,110.0,0
5094,1007,52,67,-1260,2660,-490,110.0,0
5104,1007,56,47,-4060,1330,-630,113.0,0
5119,1000,111,43,-12460,-1890,-420,113.0,0
5134,986,167,21,-17500,-4200,980,111.0,0
5149,1017,83,0,-28700,-5040,1610,111.0,0
5159,1030,41,15,-32480,-5670,1960,110.0,0
5178,1026,17,36,-33110,-5740,2030,111.0,0
5193,1031,6,37,-26740,-4970,2310,113.0,0
5208,1010,51,59,-22610,-4620,2590,113.0,0
5218,1015,45,22,-18900,-4340,2940,112.0,0
5233,1010,51,19,-11130,-2800,4060,109.0,0
5248,1029,-1,45,-7630,-2240,4200,109.0,0
5258,1042,-37,50,-4410,-2030,3780,112.0,0
5273,1001,57,8,1820,-1610,3640,112.0,0
5288,1018,181,-7,4690,-420,4970,112.0,0
5298,991,-22,105,8050,-1330,4410,112.0,0
5313,1204,64,-100,13090,1260,4620,113.0,0
5328,903,-55,45,14490,5880,1400,113.0,0
5338,1100,1,15,14910,6370,1960,110.0,0
5353,1000,62,-33,13020,4830,980,112.0,0
5368,1273,-55,148,5530,5530,910,112.0,0
5378,1213,177,41,4130,4340,490,113.0,0
5393,1197,139,15,1680,4060,3990,114.0,0
5408,1185,139,64,-4900,3570,4410,114.0,0
5418,1148,106,64,-9590,3850,5180,117.0,0
5435,1128,96,34,-16170,2660,6860,122.0,0
5450,1083,98,28,-18830,2450,8400,122.0,0
5465,1058,73,3,-21280,3220,8960,122.0,0
5475,1064,88,-7,-21000,3220,9660,122.0,0
5490,1062,69,22,-19950,3990,10990,127.0,0
5505,1057,79,16,-19180,3850,11410,127.0,0
5515,1053,56,19,-18690,3710,11760,131.0,0
5530,1060,58,18,-17710,3500,11830,133.0,0
5545,1055,106,10,-17150,3570,12600,133.0,0
5555,1027,120,12,-16520,3710,13650,135.0,0
5570,990,104,23,-16590,4200,14140,139.0,0
5585,962,107,33,-17150,3640,13860,139.0,0
5595,964,89,32,-17570,3150,13300,141.0,0
5610,935,113,72,-19250,1960,12670,145.0,0
5625,949,111,59,-20090,-70,11480,145.0,0
5635,949,131,60,-19740,-910,11130,149.0,0
5650,927,137,84,-18970,-1960,10640,148.0,0
5665,914,130,79,-16660,-4060,8680,148.0,0
5675,889,120,61,-15330,-4620,7070,153.0,0
5698,812,141,50,-12250,-4830,3080,156.0,0
5713,823,152,57,-8400,-3640,0,153.0,0
5728,859,144,88,-6230,-3290,-2940,154.0,0
5743,925,169,121,-350,-4340,-4620,154.0,0
5753,940,158,104,3150,-4830,-6160,154.0,0
5768,916,161,130,6650,-5110,-9450,152.0,0
5783,802,186,67,11200,-4480,-10850,152.0,0
5793,720,202,102,8960,-3430,-12880,150.0,0
5808,642,247,82,-6580,-1960,-17150,150.0,0
5823,496,226,48,-18060,-70,-19250,147.0,0
5838,467,169,28,-42630,4200,-24710,147.0,0
5848,442,143,25,-53200,6440,-27510,145.0,0
5863,367,71,8,-59990,8820,-32620,136.0,0
5878,291,20,13,-66780,13510,-35560,136.0,0
5888,324,-22,43,-69020,15400,-38570,127.0,0
5903,361,0,53,-60970,17780,-45150,116.0,0
5918,604,-895,-674,-266770,-104580,8120,116.0,0
5928,894,-219,-318,-190610,-93450,-4060,117.0,0
5945,-504,674,460,-80570,10220,19250,116.0,0
5960,344,-763,92,-64960,-37380,18970,116.0,0
5970,1821,94,-903,-73570,-11620,29470,114.0,0
5985,661,231,87,4620,-15540,29890,112.0,0
6000,910,482,224,-12040,-18340,26040,112.0,0
6010,1187,-16,-120,-14350,-12110,23660,112.0,0
6025,998,-341,-140,-4620,-9100,20790,111.0,0
6040,985,-191,-4,-980,-7980,12530,117.0,0
6066,956,-284,-6,2380,-5810,-420,113.0,0
6081,1074,-17,58,3360,-7350,-5180,112.0,0
6096,1069,-16,-50,1750,-8050,-10990,112.0,0
6106,978,-190,88,3500,-9800,-13230,114.0,0
6121,1045,55,-50,2520,-10500,-13650,112.0,0
6136,1051,150,-27,3010,-8400,-11690,112.0,0
6146,1031,162,-64,2100,-7280,-9660,113.0,0
6161,1038,168,-54,2030,-6020,-4270,110.0,0
6176,1020,194,-32,2310,-3640,-1120,110.0,0
6186,1017,178,-14,2240,-3010,2030,111.0,0
6205,1012,133,38,2660,-2660,7490,109.0,0
6220,1025,83,3,3570,-3150,10640,111.0,0
6235,1024,58,10,3780,-3080,11620,111.0,0
6245,1025,27,-24,3710,-3080,12040,111.0,0
6260,1025,40,-33,3290,-2170,11760,111.0,0
6275,1019,-22,-14,3150,-1540,11130,111.0,0
6285,1015,-36,-7,3150,-1260,9940,114.0,0
6300,1016,-30,-1,2730,-770,7210,111.0,0
6315,1015,-39,3,2520,-770,4200,111.0,0
6325,1013,-58,18,2170,-1120,2380,109.0,0
6340,1005,-33,57,1190,-1820,700,112.0,0
6355,1007,-25,77,770,-4200,-2030,112.0,0
6370,1006,-9,90,630,-5670,-3010,112.0,0
6380,1007,4,101,630,-7070,-3710,113.0,0
6395,1010,14,98,1610,-9870,-4480,113.0,0
6410,1008,0,94,2660,-11200,-5250,113.0,0
6420,1011,34,87,4760,-12250,-5320,111.0,0
6435,1013,35,-3,8960,-13860,-4760,110.0,0
6450,1031,79,-2,7840,-14210,-2870,110.0,0
6463,1035,51,-76,3920,-13860,-1750,111.0,0
6478,1016,124,-134,3570,-13090,-70,114.0,0
6493,1018,66,-86,3990,-9800,630,107.0,0
6508,1019,102,-110,3780,-7420,2170,107.0,0
6518,1025,75,-115,3360,-6160,2940,110.0,0
6533,1021,84,-70,3430,-5530,3640,111.0,0
6548,1020,90,-83,3710,-3780,5390,111.0,0
6558,1023,87,-104,4060,-2940,6090,113.0,0
6573,1024,53,-83,4130,-1820,6440,111.0,0
6588,1028,20,-68,4060,-350,6510,111.0,0
6598,1017,3,-72,4480,280,6020,109.0,0
6613,1016,-12,-30,4270,1120,4480,110.0,0
6628,1011,-22,0,4060,770,3640,110.0,0
6638,1013,-6,0,3990,420,2730,109.0,0
6653,1019,-4,-5,2310,140,1260,114.0,0
6668,1016,2,-24,2030,-70,560,114.0,0
6678,1011,5,-26,1540,0,-70,113.0,0
6693,1014,35,5,350,-420,-700,112.0,0
6708,1016,48,-24,420,-770,-350,112.0,0
6723,1013,57,-28,700,-770,140,112.0,0
6738,1019,45,-37,1190,-490,700,112.0,0
6753,1018,62,-63,1400,-210,980,111.0,0
6768,1023,63,-87,910,1330,1820,112.0,0
6783,1024,61,-95,630,2310,2170,112.0,0
6793,1018,86,-137,630,3500,2730,112.0,0
6808,1017,55,-89,280,6580,3990,114.0,0
6823,1042,25,-60,-70,7770,4620,114.0,0
6833,1028,27,-16,70,8890,4620,111.0,0
6848,1019,3,25,840,9380,4410,111.0,0
6863,1012,5,55,1260,7980,3710,111.0,0
6873,1011,30,40,1680,7140,3640,110.0,0
6888,1006,31,81,1960,5950,3640,110.0,0
6903,1006,35,71,2520,3360,3640,110.0,0
6913,1009,15,40,2520,2450,3360,111.0,0
6928,1010,8,24,2380,1820,2800,113.0,0
6943,1017,9,2,1890,1400,1820,113.0,0
6953,1015,12,10,1750,1400,1260,110.0,0
6968,1012,8,19,1750,980,490,111.0,0
6985,1009,28,53,1890,420,210,112.0,0
7000,1008,32,17,1890,-980,210,112.0,0
7010,1017,70,13,1820,-1260,700,110.0,0
7025,1016,63,10,1890,-1400,2100,113.0,0
7040,1018,55,-4,2240,-1330,2660,113.0,0
7056,1024,32,-26,2450,-560,3220,109.0,0
7071,1023,24,-61,2310,280,2940,112.0,0
7086,1031,22,-54,1890,2310,2520,111.0,0
7101,1027,27,-49,1680,3290,2310,111.0,0
7111,1032,32,-53,1820,4130,2310,113.0,0
7126,1029,47,-10,2030,5600,2520,111.0,0
7141,1024,43,-6,1820,6160,3360,111.0,0
7151,1015,74,90,1750,4900,3990,114.0,0
7166,1002,38,96,1540,3710,4270,111.0,0
7181,997,19,106,1190,350,3710,111.0,0
7196,1001,3,101,1330,-1190,3010,111.0,0
7206,1008,2,66,1260,-2730,2240,112.0,0
7221,1013,5,7,910,-3850,1050,112.0,0
7240,1025,5,-10,840,-3640,-70,113.0,0
7255,1033,-2,-39,770,-3220,-700,113.0,0
7265,1037,-11,-40,490,-2590,-1540,111.0,0
7280,1025,56,-6,700,-1680,-1330,112.0,0
7295,1011,46,-23,770,-490,-490,112.0,0
7305,1032,58,-60,980,700,0,114.0,0
7320,1047,53,-88,1050,2310,490,112.0,0
7335,1031,92,-51,1190,4830,1680,112.0,0
7345,1034,69,-171,3430,5460,2170,113.0,0
7360,1186,-102,-242,13720,4690,3850,115.0,0
7375,1148,147,-83,38220,4200,10430,115.0,0
7385,1135,372,87,46200,5180,14910,114.0,0
7400,1344,56,387,47460,-630,14630,114.0,0
7415,1143,-339,-10,44730,2030,17710,114.0,0
7425,1031,752,122,41370,-3920,13230,115.0,0
7440,1278,78,89,20440,2660,11830,119.0,0
