t_ms,ax_mg,ay_mg,az_mg,gx_mdps,gy_mdps,gz_mdps,dist_mm,event
597,1017,31,-4,1680,-1540,2240,110.0,0
612,1016,39,0,1610,-1540,2170,110.0,0
622,1018,35,-3,1610,-1610,2240,111.0,0
637,1018,36,-6,1680,-1470,2310,108.0,0
652,1019,38,5,1680,-1400,2450,108.0,0
662,1018,39,0,1680,-1540,2520,111.0,0
677,1018,36,8,1680,-1540,2660,108.0,0
692,1017,32,5,1680,-1820,2660,108.0,0
702,1018,32,0,1750,-1820,2590,111.0,0
717,1017,28,2,1750,-1890,2450,111.0,0
732,1017,24,-5,1680,-1890,2100,111.0,0
742,1018,21,-4,1610,-1820,1820,109.0,0
757,1017,24,-7,1610,-1820,1540,108.0,0
772,1018,38,-11,1540,-1470,1260,108.0,0
785,1021,49,-14,1540,-1330,1260,110.0,0
800,1019,42,-9,1470,-840,1540,110.0,0
815,1017,36,-6,1470,-630,1540,111.0,0
830,1018,37,-5,1400,-560,1540,111.0,0
840,1018,37,-4,1400,-560,1610,111.0,0
855,1017,39,0,1330,-560,1750,111.0,0
870,1019,41,-7,1400,-490,1820,111.0,0
880,1018,41,-4,1400,-350,1890,111.0,0
895,1018,41,-5,1400,-210,2170,113.0,0
910,1018,34,-6,1330,-70,2170,113.0,0
920,1018,31,-3,1330,0,2170,108.0,0
935,1017,32,4,1400,-70,2030,109.0,0
950,1016,34,9,1330,-140,1890,109.0,0
960,1017,31,13,1400,-280,1820,111.0,0
975,1017,29,7,1470,-630,1750,108.0,0
990,1019,32,-2,1400,-700,1540,110.0,0
1005,1019,37,-5,1330,-560,1470,110.0,0
1027,1019,35,-5,1330,-280,1400,108.0,0
1046,1023,24,2,1330,-140,980,108.0,0
1061,1020,38,37,1540,-420,980,108.0,0
1076,1020,70,73,2100,-2170,2520,111.0,0
1091,1035,216,100,3220,-3920,3920,110.0,0
1106,979,54,-19,3220,-6650,6580,110.0,0
1116,1227,208,274,9310,-10430,9100,109.0,0
1131,1441,173,280,25340,-15610,12880,111.0,0
1146,1236,72,-2,37590,-16100,16310,111.0,0
1156,1158,132,92,39200,-16030,19180,113.0,0
1171,1175,248,264,38990,-12460,19950,119.0,0
1186,1040,130,98,32550,-8400,17710,119.0,0
1196,1019,137,207,27790,-8120,15120,122.0,0
1211,999,94,229,25270,-3850,10080,127.0,0
1226,769,81,50,28560,-1400,7490,128.0,0
1241,758,77,60,37870,4550,3150,128.0,0
1251,770,19,92,41930,8330,630,127.0,0
1266,635,114,34,42770,11970,-1960,130.0,0
1281,552,117,89,35700,16730,-6090,130.0,0
1294,455,86,150,30940,18760,-7420,129.0,0
1309,365,16,99,22540,19670,-11760,126.0,0
1324,187,-27,161,18760,18900,-14420,126.0,0
1334,128,-62,183,15540,17290,-20860,122.0,0
1349,394,-485,228,11270,12880,-24430,113.0,0
1364,623,-346,-200,-42700,-16940,-27440,110.0,0
1379,402,1087,-24,24430,-17990,5670,110.0,0
1389,500,-506,-263,7840,-17220,18620,110.0,0
1404,918,-477,124,5600,-16940,11760,109.0,0
1419,1070,325,-436,8750,-14280,7210,109.0,0
1429,1017,8,-349,3710,-3570,7350,110.0,0
1444,969,-206,-273,2170,5110,4270,110.0,0
1459,1018,-123,-205,-1890,10920,-140,110.0,0
1469,1019,28,-217,2450,13650,-1330,111.0,0
1484,1009,-88,152,3500,14070,-2660,111.0,0
1499,994,-127,119,2170,11830,-6930,111.0,0
1509,950,-117,61,2730,9590,-9100,108.0,0
1524,1076,309,265,2030,7490,-10360,111.0,0
1539,1076,8,111,280,3080,-8120,111.0,0
1554,964,69,137,700,1260,-8260,108.0,0
1569,1009,152,89,1400,-3080,-6300,111.0,0
1584,1007,129,47,1680,-3780,-3010,111.0,0
1599,1019,69,53,2800,-4830,-2170,111.0,0
1609,1017,107,33,4200,-5110,-1120,109.0,0
1624,1001,128,27,8470,-4830,2240,107.0,0
1639,1025,137,-41,8050,-5250,3500,107.0,0
1649,1035,113,-103,4130,-5670,4410,111.0,0
1664,1018,75,-53,2730,-4690,5950,110.0,0
1679,1032,75,-92,2590,-3710,6300,110.0,0
1689,1024,28,-43,2170,-2240,6300,108.0,0
1704,1019,127,-64,2380,-350,6230,110.0,0
1719,1023,21,-11,1960,910,6720,107.0,0
1734,1017,19,-43,1820,1470,6020,107.0,0
1744,1015,-10,26,1470,2030,5250,108.0,0
1759,1015,-3,22,1190,1540,3500,110.0,0
1774,1010,-1,55,1190,1120,2730,110.0,0
1784,1014,13,45,1330,350,2030,111.0,0
1799,1012,19,42,1400,-840,1260,108.0,0
1816,1011,28,31,1540,-1820,770,108.0,0
1826,1019,31,7,1470,-1750,700,108.0,0
1841,1018,39,-2,1400,-1610,700,112.0,0
1856,1019,43,-4,1470,-1330,910,112.0,0
1866,1020,52,-1,1470,-1120,1120,110.0,0
1881,1018,58,-5,1400,-1050,1400,110.0,0
1896,1020,58,-2,1540,-700,2240,110.0,0
1911,1018,57,-7,1610,-280,2940,110.0,0
1921,1020,52,-12,1610,-70,3220,111.0,0
1936,1020,47,-4,1610,210,3360,109.0,0
1951,1017,47,0,1400,490,3500,109.0,0
1961,1018,37,7,1400,420,3500,111.0,0
1976,1016,33,18,1470,350,3360,110.0,0
1991,1014,33,26,1610,-140,3150,110.0,0
2001,1014,30,25,1610,-490,2940,113.0,0
2016,1013,28,33,1680,-770,2660,109.0,0
2037,1016,22,18,1610,-1750,2030,112.0,0
2052,1015,19,21,1540,-1890,1680,112.0,0
2067,1016,21,9,1540,-2100,1050,108.0,0
2082,1017,29,10,1470,-2170,770,109.0,0
2097,1017,32,13,1400,-2240,490,109.0,0
2112,1018,37,12,1470,-2380,350,109.0,0
2122,1016,38,11,1470,-2450,350,111.0,0
2137,1016,43,16,1540,-2660,420,112.0,0
2152,1017,43,7,1540,-2800,560,108.0,0
2167,1019,52,-8,1540,-2660,770,108.0,0
2177,1020,56,-12,1540,-2310,1050,108.0,0
2192,1021,56,-12,1470,-1750,1680,110.0,0
2207,1018,51,-4,1540,-1470,1890,110.0,0
2217,1018,47,2,1540,-1330,2030,108.0,0
2232,1017,45,7,1610,-1260,2310,111.0,0
2247,1017,42,11,1610,-1330,2380,111.0,0
2257,1015,40,14,1680,-1610,2450,108.0,0
2272,1020,42,-7,1610,-1540,2450,109.0,0
2287,1020,38,-12,1540,-1050,2380,109.0,0
2297,1019,33,-11,1470,-700,2170,110.0,0
2312,1019,34,-6,1400,-560,1960,109.0,0
2329,1020,35,-1,1400,-210,1750,109.0,0
2339,1019,21,1,1330,-140,1610,111.0,0
2354,1017,3,11,1470,-210,420,109.0,0
2369,1021,16,12,1610,-350,-140,111.0,0
2384,1025,39,-10,1610,-350,-490,111.0,0
2394,1024,45,-23,1680,-70,-280,111.0,0
2409,1031,54,-50,1890,490,-70,109.0,0
2424,1035,68,-72,1890,2310,630,109.0,0
2434,1051,84,-94,2450,3640,1260,112.0,0
2449,1049,74,-117,4130,7700,3150,111.0,0
2464,978,130,77,10430,8890,4410,111.0,0
2474,997,289,78,8610,8820,5950,108.0,0
2489,1305,256,-75,-1330,8750,9030,110.0,0
2504,1274,-12,255,8260,2520,10500,110.0,0
2514,1424,-2,205,16590,-5670,9870,114.0,0
2529,1285,5,140,24710,-11900,9310,117.0,0
2544,1113,101,109,26320,-12320,12250,117.0,0
2554,1113,60,119,28630,-14980,12040,120.0,0
2569,1032,158,155,31500,-13580,12530,123.0,0
2588,977,96,57,34370,-12180,12390,126.0,0
2603,1000,145,114,35280,-8120,11130,126.0,0
2613,959,127,122,35630,-6090,10360,125.0,0
2628,890,116,80,36400,-5110,9240,132.0,0
2643,897,131,145,35910,-2870,7070,132.0,0
2653,871,103,125,35700,-2030,5740,135.0,0
2668,783,99,102,35490,-1890,4200,138.0,0
2683,774,72,156,35070,-980,910,138.0,0
2693,761,78,123,35350,-490,-700,138.0,0
2708,717,78,84,35840,-140,-3430,139.0,0
2723,682,117,105,36750,1470,-4340,139.0,0
2733,616,123,97,36610,2590,-4620,136.0,0
2748,517,58,42,33320,5180,-6510,135.0,0
2763,381,94,105,29470,6650,-7770,134.0,0
2778,316,0,77,21420,8540,-12670,134.0,0
2788,237,-24,106,16800,8890,-16520,124.0,0
2803,144,-38,116,12180,8680,-20300,115.0,0
2818,185,-169,-200,7490,-8540,-26390,115.0,0
2828,268,-647,-708,-68390,-112630,560,110.0,0
2845,477,1850,-207,22120,17780,19950,109.0,0
2860,483,-967,-235,11550,-20020,23450,109.0,0
2870,1179,-601,379,11410,-20300,15540,108.0,0
2885,1055,14,-502,-7000,-13020,10360,107.0,0
2900,934,-232,-340,2030,-10500,6020,107.0,0
2910,1015,-130,-101,10920,-4060,4340,111.0,0
2925,1014,97,-140,3570,-700,3780,108.0,0
2940,980,-43,-107,-630,770,2660,112.0,0
2955,1004,-95,46,770,1610,1330,112.0,0
2965,979,-65,9,2100,1120,-420,109.0,0
2980,998,-31,21,0,-630,-2800,108.0,0
2995,1013,-17,18,630,-840,-3570,108.0,0
3005,995,-41,0,1190,-1120,-5320,109.0,0
3020,1022,7,-31,-910,-1330,-6020,108.0,0
3039,1015,25,-71,-1050,-210,-6650,107.0,0
3054,1018,22,-76,-490,1260,-7140,107.0,0
3064,1019,23,-66,140,2030,-7420,109.0,0
3079,1056,169,67,-210,2590,-7350,107.0,0
3098,1011,55,-8,-140,1680,-6020,110.0,0
3113,1018,41,49,-350,210,-5320,110.0,0
3123,1018,99,54,560,-840,-4480,108.0,0
3138,1012,98,-2,840,-1400,-3290,109.0,0
3153,1010,101,4,1330,-2240,-1260,109.0,0
3163,1011,118,-16,1750,-2450,-70,109.0,0
3178,1015,104,-33,1750,-2450,2100,109.0,0
3193,1017,93,-40,1960,-1960,3010,109.0,0
3203,1017,85,-43,2030,-1540,3710,108.0,0
3218,1019,83,-54,1960,-490,4830,111.0,0
3233,1020,65,-53,2030,0,5250,111.0,0
3243,1019,56,-52,1960,700,5460,110.0,0
3258,1017,50,-37,1750,1820,5460,110.0,0
3273,1018,46,-36,1540,2240,5390,110.0,0
3283,1018,44,-33,1400,2660,5320,107.0,0
3298,1017,47,-33,1190,3430,5180,108.0,0
3313,1029,30,-16,1120,3780,5040,108.0,0
3323,1020,7,6,1050,4060,4690,108.0,0
3338,1019,32,6,1120,4060,4480,107.0,0
3357,1015,29,16,1260,3500,4060,107.0,0
3372,1014,25,27,1330,2660,3500,107.0,0
3382,1012,26,42,1400,1890,3290,108.0,0
3397,1013,29,34,1470,1260,3080,108.0,0
3412,1014,32,20,1540,280,2800,108.0,0
3422,1016,33,24,1540,-70,2590,112.0,0
3437,1015,23,15,1470,-420,2310,106.0,0
3452,1018,30,3,1400,-630,1680,106.0,0
3462,1016,34,5,1470,-700,1470,111.0,0
3477,1017,43,6,1470,-840,1330,107.0,0
3492,1017,40,0,1470,-910,1260,110.0,0
3507,1017,40,6,1400,-1050,1260,110.0,0
3517,1017,39,10,1470,-1190,1190,107.0,0
3532,1016,37,9,1470,-1330,1120,108.0,0
3547,1016,37,13,1470,-1750,1050,108.0,0
3557,1017,50,13,1540,-1890,1120,111.0,0
3572,1017,51,6,1680,-2100,1540,109.0,0
3587,1018,57,-7,1680,-2100,1820,109.0,0
3597,1019,51,-9,1680,-2030,2030,108.0,0
3614,1018,47,-5,1540,-1750,2310,108.0,0
3629,1018,40,-2,1610,-1610,2240,108.0,0
3639,1018,43,-3,1610,-1610,2240,109.0,0
3654,1017,38,0,1610,-1540,2170,108.0,0
3669,1016,41,3,1610,-1680,2100,108.0,0
3684,1016,39,1,1610,-1680,2030,108.0,0
3694,1018,39,0,1610,-1750,1960,110.0,0
3709,1017,38,-1,1610,-1750,1890,107.0,0
3724,1018,32,-7,1610,-1680,1750,107.0,0
3734,1020,37,-14,1610,-1540,1540,110.0,0
3749,1020,49,-12,1540,-1190,1540,108.0,0
3764,1019,36,-15,1400,-980,1400,108.0,0
3774,1021,33,-25,1330,-700,1260,109.0,0
3789,1022,22,-9,1470,-140,1050,107.0,0
3804,1024,14,-4,2170,140,630,107.0,0
3814,1022,12,-11,2170,210,0,110.0,0
3829,1041,8,-45,2590,490,-490,111.0,0
3844,1079,-20,-99,8890,3080,-700,111.0,0
3854,1092,-66,67,16170,6160,210,108.0,0
3873,1228,54,-132,22190,8540,2240,107.0,0
3888,1589,362,98,34230,6580,4270,113.0,0
3903,1704,149,85,57610,7070,11480,113.0,0
3913,1376,92,134,61950,5530,13510,113.0,0
3928,1534,267,108,65030,1050,20580,119.0,0
3943,1482,74,98,62580,-1400,21700,119.0,0
3953,1313,236,188,58520,-1750,22400,125.0,0
3968,1218,243,192,49280,-7490,27230,132.0,0
3983,1164,155,178,42140,-8190,28840,132.0,0
3993,1056,196,142,35280,-9240,28700,136.0,0
4008,932,285,97,23590,-10780,30030,148.0,0
4023,809,162,69,18410,-9520,28910,148.0,0
4038,695,169,93,9240,-5530,26810,153.0,0
4053,702,110,29,7280,-2030,23030,157.0,0
4068,630,85,77,6790,-350,20230,163.0,0
4083,598,63,60,8540,2240,14350,168.0,0
4098,518,62,56,9730,3990,11270,168.0,0
4108,459,40,64,10710,5880,8120,169.0,0
4125,360,36,85,10640,8330,1050,170.0,0
4140,322,27,114,7840,9450,-7490,170.0,0
4150,292,11,116,-1330,9310,-12040,165.0,0
4165,297,26,92,-6790,9310,-16240,160.0,0
4180,332,8,96,-16730,9310,-23240,160.0,0
4190,385,-3,68,-19460,9170,-26110,154.0,0
4205,537,-49,94,-20440,9380,-28700,151.0,0
4220,639,-57,62,-16800,8890,-33670,151.0,0
4230,798,-63,99,-14070,9030,-35840,144.0,0
4245,871,-19,89,-11060,7980,-38360,134.0,0
4260,1023,-41,95,-3850,6790,-38780,124.0,0
4275,1067,-26,93,4410,5670,-39970,124.0,0
4285,1098,-29,98,18900,-5670,-37450,116.0,0
4300,1140,-712,-460,-169960,-121520,29540,111.0,0
4315,431,1019,-279,-15470,-22330,7560,111.0,0
4325,135,788,-340,-17990,-25830,14210,110.0,0
4340,1308,-1531,487,-6160,-24360,8960,113.0,0
4355,1051,616,-941,2240,-20790,9940,113.0,0
4365,1037,-600,19,3010,-10220,11620,109.0,0
4384,1039,370,-167,-700,-2590,8470,109.0,0
4399,1004,-26,-298,-3640,1610,9170,111.0,0
4414,977,-34,99,-1540,6300,7840,111.0,0
4424,1067,-90,88,-5530,6720,6020,111.0,0
4439,1085,59,21,-17710,8750,4200,114.0,0
4454,973,-22,100,-21770,8890,3290,114.0,0
4464,943,-135,90,-24220,8400,2030,112.0,0
4479,945,-38,97,-26880,6860,-1680,111.0,0
4494,991,-34,109,-26530,5530,-4060,111.0,0
4504,1007,-30,107,-25550,3850,-4900,111.0,0
4519,1026,-138,-247,-5250,-2520,-3710,113.0,0
4534,991,51,263,560,-3990,-4130,113.0,0
4544,1010,72,108,1120,-4830,-3290,112.0,0
4559,1012,30,47,840,-5180,-2870,111.0,0
4574,1035,84,1,1750,-5180,-1400,111.0,0
4584,1021,124,10,1470,-5110,-350,112.0,0
4599,1024,93,-24,1890,-5180,700,109.0,0
4614,1028,78,-5,1750,-4060,2590,109.0,0
4624,1018,81,-16,1820,-3850,3430,109.0,0
4643,1019,43,15,1750,-3430,4410,113.0,0
4658,1016,48,5,1890,-3500,4480,112.0,0
4673,1015,27,20,1820,-3570,4480,112.0,0
4683,1018,30,15,1820,-3640,4130,115.0,0
4698,1016,19,8,1750,-3920,3570,111.0,0
4713,1022,24,-3,1820,-3920,3290,112.0,0
4728,1019,21,-7,1820,-3780,2660,112.0,0
4738,1018,20,-10,1820,-3570,2310,111.0,0
4753,1020,24,-8,1750,-3360,1820,111.0,0
4768,1021,40,-36,1680,-2590,1750,111.0,0
4778,1023,42,-35,1610,-1960,1750,112.0,0
4793,1022,42,-34,1540,-700,1890,111.0,0
4808,1021,34,-23,1400,-210,1890,111.0,0
4818,1019,32,-18,1400,280,1890,110.0,0
4833,1020,32,-6,1400,700,1610,111.0,0
4848,1017,32,8,1330,770,1540,111.0,0
4858,1016,37,15,1400,700,1470,111.0,0
4873,1016,40,19,1470,210,1470,113.0,0
4888,1017,41,15,1540,0,1610,113.0,0
4901,1017,40,17,1470,-350,1610,111.0,0
4916,1018,30,19,1470,-490,1540,110.0,0
4931,1016,32,17,1540,-770,1330,111.0,0
4946,1015,33,18,1540,-1120,1050,111.0,0
4956,1018,38,10,1540,-1120,1120,114.0,0
4971,1021,46,0,1540,-1120,1190,110.0,0
4986,1022,44,-4,1470,-840,1400,110.0,0
4996,1018,48,-2,1470,-770,1540,112.0,0
5011,1020,40,0,1470,-630,1610,112.0,0
5026,1017,37,9,1540,-490,1610,112.0,0
5041,1017,45,8,1610,-490,1750,107.0,0
5056,1020,44,0,1540,-420,1890,111.0,0
5071,1018,44,0,1540,-210,2030,111.0,0
5086,1019,38,1,1540,-140,2100,111.0,0
5096,1019,33,4,1470,-70,2030,109.0,0
5111,1017,30,10,1470,0,1750,111.0,0
5126,1016,26,15,1470,-70,1470,112.0,0
5141,1015,31,9,1470,-280,1120,112.0,0
5154,1019,29,4,1470,-280,980,110.0,0
5169,1019,28,5,1400,-140,560,109.0,0
5184,1019,38,4,1400,-70,420,109.0,0
5194,1022,33,0,1400,0,350,111.0,0
5209,1022,45,6,1610,350,140,112.0,0
5224,1023,56,-6,1890,490,560,112.0,0
5239,1033,35,-46,1960,1540,630,112.0,0
5249,1030,41,-25,2310,2380,770,111.0,0
5264,1031,38,-25,5390,4060,1260,113.0,0
5279,1040,-15,18,9240,5180,1540,113.0,0
5289,1034,0,29,14070,5950,1820,111.0,0
5304,1021,12,56,23310,7210,2940,113.0,0
5319,1008,8,158,25130,7000,3010,113.0,0
5329,1087,32,179,25900,4830,2940,113.0,0
5344,1061,81,114,26600,1330,3570,114.0,0
5359,1335,35,314,27440,-140,4060,114.0,0
5369,1140,273,105,29260,-2310,6580,115.0,0
5384,1278,210,195,24360,-700,8120,118.0,0
5399,1208,230,155,15960,490,10990,118.0,0
5414,1120,209,109,10640,-420,12250,123.0,0
5429,1123,233,198,-1680,140,13230,126.0,0
5444,1045,187,135,-6230,280,13370,129.0,0
5459,1017,121,135,-8260,140,13510,129.0,0
5469,1004,102,132,-5320,1190,13090,131.0,0
5484,969,95,102,-560,3150,11900,137.0,0
5499,918,67,98,13510,2940,11270,137.0,0
5509,902,52,114,21070,3850,10360,142.0,0
5524,870,57,118,32200,5320,7280,139.0,0
5539,815,67,121,35210,5320,5670,143.0,0
5554,803,57,85,34790,7210,1610,143.0,0
5564,752,117,105,30520,8050,-280,144.0,0
5579,656,98,88,25690,8120,-4200,142.0,0
5594,590,93,76,14770,8960,-6020,142.0,0
5604,549,65,82,9520,9590,-7630,144.0,0
5619,528,60,72,4970,9870,-11060,140.0,0
5634,520,45,87,-3150,9800,-12740,140.0,0
5644,533,10,76,-6440,9730,-14350,135.0,0
5659,541,-21,95,-10290,8960,-18690,132.0,0
5676,549,-30,65,-10430,7980,-23380,132.0,0
5686,564,-64,82,-10360,7560,-25900,126.0,0
5701,620,-76,93,-9730,7140,-28490,118.0,0
5716,647,-83,102,-24220,7070,-30800,118.0,0
5726,890,26,-150,-166600,-148820,-23450,110.0,0
5741,366,-506,439,-44590,37030,-4830,111.0,0
5756,351,122,-394,-11130,-30380,8190,108.0,0
5771,1019,1,235,15960,-21980,7840,108.0,0
5781,1168,-81,245,28840,-25900,13860,110.0,0
5796,898,-115,-312,70070,-9450,14630,108.0,0
5811,1004,4,121,79380,-6930,17920,108.0,0
5821,1129,255,-68,85680,-2870,19320,109.0,0
5836,990,-19,-211,83020,-420,19320,109.0,0
5851,1071,65,-113,59010,-2240,17220,109.0,0
5861,1141,128,-421,26110,-4760,13300,107.0,0
5876,1030,-160,140,-1960,-3990,11900,111.0,0
5891,984,-26,-215,2030,-5530,7980,111.0,0
5901,1038,-4,3,2730,-3570,6230,108.0,0
5916,1006,-65,62,1680,-3220,3780,109.0,0
5937,1018,-46,24,1540,-2660,1540,108.0,0
5952,1020,23,-22,1470,-3010,490,108.0,0
5962,1016,-31,12,1120,-2660,-350,109.0,0
5977,1016,30,12,1260,-2940,-1890,111.0,0
5992,1016,23,34,1120,-3010,-2240,111.0,0
6002,1017,46,25,1330,-3360,-1890,107.0,0
6017,1014,53,36,1540,-3920,-1400,111.0,0
6032,1018,37,26,1610,-4690,-910,107.0,0
6061,1012,56,32,2100,-5950,140,107.0,0
6076,1016,66,14,2170,-6230,560,109.0,0
6091,1033,59,-25,2450,-6160,1610,110.0,0
6106,1023,75,-29,2450,-5810,2240,110.0,0
6116,1026,71,-47,2520,-5250,2940,111.0,0
6131,1022,54,-38,2240,-3920,3710,110.0,0
6146,1024,57,-43,2170,-3290,4130,110.0,0
6156,1022,48,-39,2030,-2520,4200,110.0,0
6171,1021,43,-31,1820,-1330,4270,108.0,0
6188,1021,35,-19,1680,-420,4060,108.0,0
6198,1019,25,-19,1610,-70,3850,107.0,0
6213,1019,26,-10,1540,280,3220,109.0,0
6228,1017,19,1,1470,490,2940,109.0,0
6238,1017,24,7,1400,490,2590,106.0,0
6253,1016,27,8,1400,280,2100,107.0,0
6268,1017,33,2,1330,210,1890,109.0,0
6283,1019,35,-3,1260,210,1680,109.0,0
6293,1018,32,5,1190,280,1540,106.0,0
6308,1016,28,13,1190,210,1470,108.0,0
6323,1016,32,18,1260,-140,1050,108.0,0
6333,1015,30,19,1190,-350,910,109.0,0
6348,1015,30,21,1260,-700,700,107.0,0
6363,1017,37,11,1330,-1190,560,107.0,0
6373,1016,41,9,1330,-1330,560,110.0,0
6388,1017,42,5,1400,-1400,700,108.0,0
6403,1018,49,3,1470,-1400,840,108.0,0
6413,1018,46,1,1540,-1400,980,109.0,0
6428,1017,52,-3,1540,-1330,1470,107.0,0
6447,1020,54,-6,1540,-1050,1960,110.0,0
6462,1017,48,-4,1540,-980,2240,110.0,0
6472,1019,45,-2,1540,-770,2380,108.0,0
6487,1018,40,4,1540,-700,2590,112.0,0
6502,1016,35,13,1540,-910,2520,112.0,0
6512,1016,41,18,1540,-1120,2520,108.0,0
6527,1016,37,5,1610,-1190,2450,111.0,0
6542,1017,42,4,1680,-1260,2450,111.0,0
6552,1018,45,5,1610,-1260,2520,107.0,0
6567,1019,42,-2,1610,-1120,2590,110.0,0
6582,1019,38,-4,1680,-910,2590,110.0,0
6592,1019,33,-3,1610,-840,2520,109.0,0
6607,1019,32,0,1610,-770,2240,111.0,0
6622,1019,35,-3,1680,-630,2100,111.0,0
6632,1020,36,-6,1610,-490,2030,112.0,0
6647,1022,41,-13,1610,-70,2030,111.0,0
6662,1022,50,-12,1750,210,2170,109.0,0
6677,1026,62,-24,1750,910,2800,109.0,0
6687,1030,58,-41,1890,1400,3220,110.0,0
6704,1038,48,-62,1890,3080,3500,108.0,0
6719,1036,73,-67,2030,4060,2940,108.0,0
6729,1012,122,33,1540,4970,4760,108.0,0
6744,1014,84,110,630,3640,5670,112.0,0
6759,1053,328,-90,-910,4760,9730,112.0,0
6769,1368,-287,404,-3640,3780,14280,110.0,0
6784,1418,216,-85,2800,3780,7770,111.0,0
6799,1191,97,367,2730,2870,10360,111.0,0
6809,1410,167,144,3710,-2380,11620,115.0,0
6824,1156,216,117,-350,-630,11480,120.0,0
6839,1155,153,93,-3010,-2870,13930,120.0,0
6849,1142,151,233,-3360,-2870,14700,123.0,0
6864,995,119,96,-3290,-2380,15190,125.0,0
6879,972,94,185,2030,-3010,14980,135.0,0
6894,955,108,180,5390,-2590,14630,135.0,0
6904,908,77,108,9450,-2030,14000,137.0,0
6919,873,93,149,18690,-2030,12040,141.0,0
6934,838,71,141,22470,-1610,9660,141.0,0
6944,796,83,113,25760,-630,8610,144.0,0
6963,742,103,77,29050,1120,6790,145.0,0
6978,676,113,78,28490,2240,5880,153.0,0
6993,660,109,57,25970,4200,4270,153.0,0
7003,672,77,42,24430,5250,3220,152.0,0
7018,755,61,88,23030,6230,2100,149.0,0
7033,776,11,101,24570,5810,-840,149.0,0
7049,782,4,101,28000,4970,-3500,149.0,0
7064,775,-1,91,36470,3220,-4900,148.0,0
7079,752,25,86,40180,1680,-7140,143.0,0
7094,724,15,79,43330,1050,-8330,143.0,0
7104,689,6,89,42840,770,-9870,139.0,0
7119,640,14,57,38640,-140,-14070,138.0,0
7134,536,-30,45,35210,-140,-16800,138.0,0
7144,468,-52,12,31500,210,-19950,126.0,0
7159,427,-103,4,24570,1890,-27160,123.0,0
7174,400,-110,0,20930,2940,-34790,123.0,0
7184,1182,12,557,18130,-91070,-24010,114.0,0
7199,-153,-166,-452,-38360,36960,-5670,115.0,0
7216,342,89,-7,-3010,-24570,-490,112.0,0
7231,742,-187,-313,8610,-19880,-2170,112.0,0
7241,902,-125,132,2520,-19250,-2450,110.0,0
7256,1103,63,-353,7210,-22050,-2310,112.0,0
7271,969,-108,-298,3430,-11690,-2590,112.0,0
7281,1003,290,-95,3360,-10710,-910,112.0,0
7296,1051,-16,-50,2100,-7770,700,112.0,0
7311,988,42,-217,2170,-3570,630,112.0,0
7321,1000,148,13,1120,-1750,1120,115.0,0
7336,1042,49,-16,910,-70,1190,111.0,0
7351,985,20,-75,560,2310,1190,111.0,0
7361,1053,3,38,350,2870,770,109.0,0
7376,1029,87,-58,0,4550,560,112.0,0
7391,1019,21,-12,-280,4480,980,110.0,0
7406,1046,14,46,4130,4900,1330,110.0,0
7416,1045,35,30,7490,5180,1610,111.0,0
7431,1005,93,40,9450,4900,2100,114.0,0
7446,1003,95,34,9520,3990,3150,114.0,0
7456,1008,87,16,8330,3290,3570,112.0,0
7475,984,122,54,4550,1400,4200,113.0,0
7490,1007,64,56,2450,490,4340,109.0,0
7505,1001,73,51,-1260,-1680,4200,109.0,0
7515,1007,57,61,-2310,-2660,4270,112.0,0
