t_ms,ax_mg,ay_mg,az_mg,gx_mdps,gy_mdps,gz_mdps,dist_mm
30087,1071,60,78,33670,-29750,-73290,114.0
30187,1079,60,50,41440,-29050,-66150,114.0
30218,1075,38,37,53410,-26670,-55580,116.0
30233,1065,47,33,57400,-25620,-48650,116.0
30248,1028,60,27,64050,-23380,-45290,118.0
30263,1010,79,16,66290,-20510,-38220,119.0
30278,977,109,31,68250,-19040,-34580,118.0
30293,970,116,32,68110,-16520,-26950,118.0
30303,947,125,40,67550,-15260,-23170,121.0
30318,875,126,20,66780,-14070,-19460,124.0
30333,851,155,46,63770,-11340,-12810,124.0
30343,840,118,63,60760,-10500,-10080,122.0
30358,889,158,57,57820,-9800,-5180,124.0
30373,948,128,52,51870,-8680,-2870,124.0
30383,973,149,36,49140,-7630,-980,122.0
30398,995,147,93,45500,-6020,3010,124.0
30413,1041,150,44,44170,-4550,4760,124.0
30423,1062,115,47,42350,-3220,6230,121.0
30438,1087,106,53,36680,-840,6580,120.0
30455,1085,112,62,33530,1470,6440,117.0
30470,1042,118,64,26530,2170,5670,117.0
30480,1055,116,33,23660,3080,5390,115.0
30495,1028,98,55,18340,5740,4550,118.0
30510,999,107,59,15680,6720,4060,118.0
30520,1027,101,51,13160,7630,3570,113.0
30535,1051,89,66,9030,9940,2520,114.0
30550,1032,128,46,8610,10850,2800,114.0
30560,1019,91,38,8540,13230,2940,110.0
30575,1619,-529,-300,19460,12530,5530,113.0
30590,1978,-1556,-573,152740,20090,30240,113.0
30600,950,341,452,145600,13440,28420,113.0
30615,869,513,-99,139930,17640,27580,110.0
30630,776,-70,-15,127190,18690,26950,110.0
30640,916,643,-465,109690,15680,21140,111.0
30655,963,451,-456,104790,13790,19950,110.0
30670,1033,60,229,90930,15120,18690,110.0
30680,1074,132,-167,73570,10990,17920,108.0
30695,998,300,-5,57330,9030,18970,111.0
30714,1045,143,-275,29750,4620,18970,108.0
30729,980,380,75,4620,3500,17990,108.0
30739,979,328,51,-20930,2520,16590,108.0
30754,962,275,67,-58870,2310,12880,108.0
30769,1074,-642,-796,-35980,-700,14700,108.0
30779,947,28,-378,14350,-1190,16310,110.0
30794,885,333,-27,20510,-3010,14420,110.0
30809,897,282,158,4200,-2030,11340,110.0
30819,1001,154,-135,-9520,-3220,11480,109.0
30834,1130,51,-160,-490,-2450,12040,107.0
30849,1092,288,-9,-4060,-1260,10710,107.0
30859,1027,202,-42,-6440,-1330,9940,106.0
30874,950,82,-83,-3850,-700,9380,110.0
30889,964,138,-50,-3010,-140,8470,108.0
30904,1045,155,-103,-4340,-210,8120,108.0
30914,1047,146,-97,-4970,210,7770,106.0
30929,990,148,-75,-6090,560,7210,109.0
30944,979,157,-79,-6790,700,6930,109.0
30954,980,161,-81,-7350,700,6720,107.0
30973,1005,158,-66,-8540,770,6860,109.0
30988,1002,174,-68,-9380,770,6930,106.0
31003,989,186,-72,-9870,910,7490,106.0
31013,989,184,-56,-9870,840,7840,108.0
31028,999,179,-39,-9870,770,8190,111.0
31043,1007,166,-15,-8540,350,8890,111.0
31053,1008,177,-13,-7420,140,9240,107.0
31068,976,173,-10,-5880,-70,9940,108.0
31083,990,164,-4,-1190,-350,10360,108.0
31093,995,164,-9,1750,-420,10850,106.0
31108,994,167,-12,5110,-70,11760,107.0
31123,1002,145,0,11970,70,12040,107.0
31133,1000,137,12,15470,140,12250,106.0
31148,992,146,5,21630,-280,12810,108.0
31163,984,143,-2,24220,-490,13160,108.0
31173,994,142,9,27020,-700,13510,106.0
31188,995,116,-13,31150,-1120,13860,104.0
31209,977,108,-47,33110,-1470,13160,107.0
31228,1096,99,-38,30730,-2380,12880,106.0
31243,899,184,-66,29260,-3500,12810,106.0
31253,1046,118,-33,29470,-3080,12670,106.0
31268,1004,114,86,29960,-4690,12320,107.0
31283,998,89,145,27090,-9730,11760,107.0
31293,989,135,119,25270,-12950,11830,106.0
31308,960,142,75,24360,-15680,12040,103.0
31323,1090,61,-81,23870,-19600,11690,105.0
31338,1068,-89,4,26320,-19250,10430,105.0
31348,1007,30,-57,28630,-19460,9590,103.0
31363,992,108,-127,28210,-19110,9520,105.0
31378,1008,142,-124,23660,-18970,11200,105.0
31388,984,202,-129,20230,-19320,12810,103.0
31403,972,205,-72,17500,-19880,14490,105.0
31418,984,80,-96,18970,-20440,16870,105.0
31428,1000,71,-125,24780,-19320,17290,103.0
31443,1001,58,-149,33040,-17290,17150,106.0
31458,1032,10,-241,50050,-11690,16730,106.0
31468,950,39,-194,52920,-9170,16240,104.0
31485,1025,-69,-174,43960,-7700,16310,101.0
31500,1001,74,-179,37310,-7490,16380,101.0
31510,976,123,-250,29610,-7980,16940,101.0
31525,1019,-8,-251,19530,-6720,17080,104.0
