t_ms,ax_mg,ay_mg,az_mg,gx_mdps,gy_mdps,gz_mdps,dist_mm,event
31206,541,-5,18,19390,210,-16380,123.0,0
31227,458,-36,-29,19040,1260,-17500,118.0,0
31242,865,284,271,20580,490,-9310,111.0,0
31257,349,686,375,-58800,-11480,-15750,110.0,0
31272,335,256,158,-11480,-20300,6930,110.0,0
31282,386,-301,-412,2380,-21700,11620,109.0,0
31297,1129,41,437,7140,-18200,8610,108.0,0
31312,911,-23,-46,19810,-18340,10220,108.0,0
31322,962,91,-23,29260,-14560,12180,108.0,0
31337,1122,-15,201,35770,-10500,12950,109.0,0
31352,1003,32,-157,40600,-6860,13860,109.0,0
31362,1037,2,10,39550,-6090,13720,111.0,0
31377,1081,86,26,35280,-6440,11550,108.0,0
31396,1002,173,-102,13930,-7630,8610,109.0,0
31411,1108,-203,-9,-5530,-7350,7980,109.0,0
31421,1028,-185,-32,350,-5950,7210,109.0,0
31436,1044,173,-68,1260,-3430,5110,110.0,0
31451,1005,-17,22,2170,-2800,4690,110.0,0
31461,1020,99,12,2520,-3150,4270,109.0,0
31476,1022,15,38,1750,-3290,3920,107.0,0
31491,1013,25,22,1890,-3360,3290,107.0,0
31501,1012,9,26,1610,-3430,2170,108.0,0
31516,1011,-2,33,1470,-3710,1400,108.0,0
31531,1016,7,23,1470,-4200,70,108.0,0
31541,1025,34,23,1680,-4340,-140,108.0,0
31556,1006,16,93,2100,-4620,-630,108.0,0
31571,1018,108,-16,2030,-5180,70,108.0,0
31581,1031,54,-16,1960,-3710,420,107.0,0
31596,1016,68,12,2030,-3220,840,106.0,0
31611,1017,59,1,2100,-3360,1260,107.0,0
31626,1022,66,-7,1960,-3150,1820,107.0,0
31636,1015,59,3,1890,-2800,2100,105.0,0
31653,1021,59,-14,1750,-2450,2380,106.0,0
31668,1022,63,-4,1820,-1400,3080,106.0,0
31678,1020,58,-11,1750,-1120,3360,103.0,0
31693,1021,51,-10,1750,-770,3780,106.0,0
31708,1018,62,4,1680,-490,3990,106.0,0
31718,1018,26,11,1680,-350,4130,105.0,0
31733,1016,15,27,1680,-560,3500,107.0,0
31748,1015,21,21,1680,-630,3150,107.0,0
31758,1015,12,30,1680,-770,2730,106.0,0
31773,1015,24,27,1820,-1330,2240,105.0,0
31788,1016,25,32,1750,-1960,2240,106.0,0
31803,1016,32,-3,1750,-2380,1960,106.0,0
31813,1015,51,18,1750,-2170,1960,106.0,0
31828,1020,47,18,1820,-2310,2170,107.0,0
31843,1018,58,17,1820,-2380,2310,107.0,0
31853,1020,55,15,1820,-2450,2590,105.0,0
31868,1016,24,-1,1960,-2310,2520,105.0,0
31883,1019,47,1,1890,-2310,2520,105.0,0
31893,1020,23,-22,1820,-2100,2520,108.0,0
31912,1022,48,-11,1680,-910,2030,105.0,0
31927,1022,42,-19,1400,210,2100,108.0,0
31942,1019,19,-32,1330,770,1960,108.0,0
31952,1021,20,-26,1260,1540,1610,109.0,0
31967,1016,68,109,1330,910,2100,107.0,0
31982,1021,-9,-16,1540,-140,2030,107.0,0
31992,1009,51,62,1750,-980,2100,108.0,0
32007,1016,27,-9,1960,-1680,2240,106.0,0
32022,1016,57,42,2100,-1960,2450,106.0,0
32032,1016,60,44,2030,-2380,2870,107.0,0
32047,1019,42,19,1890,-2030,3080,108.0,0
32062,1016,32,21,1610,-2520,3080,108.0,0
32072,1018,12,-12,1540,-2590,2940,107.0,0
32087,1021,-3,-81,1470,-1680,1960,107.0,0
32102,1023,26,-53,1540,-70,1610,107.0,0
32112,1024,29,-43,1400,980,1260,107.0,0
32127,1026,65,-12,980,2380,1470,109.0,0
32142,1024,38,-17,770,2940,1610,110.0,0
32157,1023,21,-18,630,3850,1330,110.0,0
32170,1013,62,83,630,3640,1540,108.0,0
32185,986,45,169,1400,350,2240,109.0,0
32200,1014,74,68,1820,0,2240,109.0,0
32210,999,33,102,1820,-700,2450,110.0,0
32229,1013,48,55,1890,-2030,2240,107.0,0
32244,1006,39,0,1540,-3570,2240,107.0,0
32259,1022,20,0,1680,-3430,2100,107.0,0
32269,1016,30,35,1820,-3360,1820,109.0,0
32284,1022,26,-14,1750,-3430,1470,108.0,0
32299,1020,49,11,1750,-2870,1400,108.0,0
32309,1022,46,-4,1680,-2520,1540,108.0,0
32324,1030,50,20,1610,-2030,1470,108.0,0
