t_ms,ax_mg,ay_mg,az_mg,gx_mdps,gy_mdps,gz_mdps,dist_mm
62385,1017,25,-4,13930,11060,13300,116.0
62395,1018,16,5,15120,11410,13300,116.0
62408,1018,12,20,15190,11270,12670,116.0
62418,1020,3,46,13930,10640,12390,110.0
62431,1001,71,37,12180,9660,12320,114.0
62444,1003,59,43,10710,8960,12880,114.0
62454,1012,31,32,10010,8470,13300,114.0
62467,1008,54,46,11130,8330,13790,114.0
62479,1017,-6,68,12460,8190,14140,112.0
62493,1020,6,98,14420,7350,14490,111.0
62506,1115,-318,-114,2940,4410,14840,111.0
62516,1023,202,121,-490,3710,14000,113.0
62529,1037,-170,161,0,2450,13370,116.0
62542,1066,-176,-130,1750,4200,9240,116.0
62552,993,86,1,420,4060,8680,110.0
62565,1036,-96,-42,1120,2660,6370,110.0
62575,1036,-57,10,630,3850,4410,114.0
62588,1002,-95,81,280,4480,2730,116.0
62601,1003,-28,33,700,2800,-70,116.0
62611,1014,-25,46,700,2590,-700,111.0
62624,1027,-16,12,840,2660,-1260,111.0
62634,1022,-20,7,630,2940,-1610,114.0
62647,1022,2,35,630,3220,-1750,110.0
62660,1022,14,26,1330,3430,-1750,110.0
62670,1028,0,-4,1330,3920,-1540,113.0
62683,1030,8,10,1260,4690,-1470,113.0
62693,1025,15,16,1190,5460,-1260,114.0
62706,1024,0,18,1050,6510,-1120,112.0
62719,1010,30,97,980,6650,-1050,112.0
62730,1005,48,106,1190,5950,-700,114.0
62744,1009,38,85,1400,4620,560,114.0
62754,1003,53,109,1470,3640,1330,112.0
62767,1006,52,92,1470,2590,2170,116.0
62780,1007,42,94,1470,2030,3640,116.0
62790,1001,47,114,1400,1190,4200,115.0
62803,1006,34,88,1400,-560,4620,115.0
62813,1007,20,89,1470,-1190,4900,110.0
62826,1012,13,75,1400,-1750,4970,116.0
62839,1012,16,69,1400,-2450,5250,116.0
62849,1016,17,59,1470,-2520,5320,113.0
62862,1017,0,47,1470,-2520,5040,113.0
62872,1020,-19,37,1330,-2310,4760,114.0
62885,1021,-17,47,1400,-2240,4340,114.0
62898,1019,-31,42,1400,-2100,3150,114.0
62908,1018,-9,54,1470,-2100,2730,115.0
62921,1019,-19,34,1470,-1960,2450,115.0
62931,1021,-4,45,1540,-1680,2100,112.0
62944,1021,-12,43,1400,-1610,1470,115.0
62957,1020,-5,34,1470,-1260,1260,115.0
62967,1023,-10,45,1540,-980,1120,115.0
62980,1011,-5,74,1470,-1050,840,115.0
62993,1013,8,68,1610,-1750,560,115.0
63006,1013,14,65,1610,-2030,630,113.0
63020,1016,13,53,1540,-2240,770,113.0
63030,1019,28,50,1680,-2240,1050,113.0
63043,1017,15,49,1610,-2170,1890,112.0
63056,1017,15,53,1680,-2100,2240,112.0
63066,1019,8,48,1750,-2170,2450,115.0
63079,1017,10,44,1820,-1960,2660,115.0
63089,1018,13,44,1680,-1750,2870,114.0
63102,1025,-5,16,1470,-1190,2940,111.0
63115,1023,-8,29,1400,-630,2870,111.0
63125,1020,1,35,1400,-280,2590,114.0
63138,1020,6,39,1540,0,2660,114.0
63148,1017,5,53,1680,-70,2800,116.0
63161,1015,12,59,1750,-280,2940,113.0
63174,1016,11,51,1750,-350,3360,113.0
63184,1015,7,45,1680,-280,3430,115.0
63197,1029,-2,27,1610,210,3360,115.0
63207,1024,-4,43,1610,560,3150,112.0
63220,1018,3,57,1610,700,3150,114.0
63233,1003,4,96,1820,-350,3220,114.0
63246,1004,0,86,1960,-1050,3150,116.0
63259,1006,-8,85,1890,-1610,2940,114.0
63272,1015,-3,59,1680,-2240,2380,114.0
63282,1021,-15,42,1750,-2240,2030,109.0
63295,1014,-7,57,1750,-2450,1750,109.0
63305,1023,-14,24,1680,-2450,1470,115.0
63318,1023,-4,27,1750,-2030,1260,109.0
63331,1020,-4,38,1540,-1610,910,109.0
63341,1022,-12,54,1540,-1470,700,116.0
63354,1009,10,84,1610,-1680,560,116.0
63367,1007,13,82,1680,-2170,770,113.0
63380,1010,6,66,1750,-3080,840,115.0
63393,1018,12,59,1890,-3290,910,115.0
63403,1015,15,66,1890,-3500,1050,112.0
63416,1010,8,76,1820,-4130,1120,114.0
63429,1020,-19,39,1750,-4270,840,114.0
63439,1018,-17,45,1820,-4200,350,113.0
63452,1015,-4,54,1820,-4200,-70,113.0
63462,1019,18,30,1960,-4270,-210,112.0
63475,1025,3,11,1890,-3430,140,113.0
63488,1021,31,36,1890,-3150,420,113.0
63501,1016,25,58,1680,-3010,1400,115.0
63514,1016,48,75,1680,-3500,2030,116.0
63527,1026,27,42,1750,-4060,2240,116.0
63537,988,-59,146,2100,-4270,2100,113.0
63550,973,91,212,3220,-7910,1610,113.0
63560,1074,26,-70,2940,-5670,3780,115.0
63573,1018,-46,82,1120,-4200,4620,114.0
63586,1024,75,40,2240,-5180,4200,114.0
63596,1029,38,32,1680,-4760,5110,116.0
63609,1013,-40,38,1820,-4270,5110,116.0
63619,1012,3,13,1610,-4270,4900,113.0
63632,1017,37,91,1680,-4550,5110,112.0
63645,1007,10,91,1680,-5110,5460,112.0
63655,1009,14,83,1820,-6020,5530,113.0
63668,1023,-11,-62,2100,-6580,5530,113.0
63678,1038,-22,-56,1890,-5180,5320,112.0
63691,1022,-39,0,1820,-3920,4550,113.0
63704,1016,-25,29,1960,-3500,3150,113.0
63714,1014,-18,14,1960,-3290,2730,114.0
63727,1015,-26,37,1960,-3360,2240,114.0
63737,1016,5,34,2100,-3500,1890,113.0
63750,1016,20,56,2030,-3640,2030,111.0
63765,1020,-16,20,2100,-4340,2240,111.0
63775,1020,-18,-26,2100,-4060,2030,115.0
63788,1027,-5,-51,2030,-3150,1890,115.0
63798,1028,-7,-47,1820,-1890,1890,112.0
63811,1025,-5,-24,1610,210,1960,112.0
63824,1030,10,-9,1470,840,2240,112.0
63834,1018,-20,-3,1330,1470,2310,115.0
63847,1014,18,90,1540,1610,2170,115.0
63857,1004,-2,103,1540,630,2170,114.0
63870,1005,16,74,1960,-1750,2170,114.0
63883,1017,28,58,2100,-2520,2450,114.0
63893,1019,14,49,2240,-3010,2730,116.0
63906,1012,-14,39,2450,-3500,2940,116.0
63916,1017,-7,40,2380,-3640,2800,113.0
63929,1024,20,17,2520,-3640,2870,114.0
63942,1029,37,10,2520,-3430,3290,114.0
63952,1035,48,3,2450,-3150,3990,116.0
63965,1036,47,14,1960,-2240,5600,116.0
63975,1026,35,14,1610,-1890,6090,112.0
63988,1045,-77,159,1330,-1890,6230,114.0
64001,990,14,0,2380,-2380,6650,114.0
64014,1020,-12,30,2030,-2940,5810,116.0
64027,968,-298,78,490,-3640,5880,112.0
64040,923,-190,123,1190,-6650,-210,112.0
64050,1000,-170,103,1190,-6860,-3360,115.0
64063,966,-117,-70,3710,-6650,-6510,115.0
64073,1112,1,-16,1960,-6370,-8470,111.0
64086,1053,43,-98,280,-4690,-9100,115.0
64099,1064,195,-45,980,-2030,-4480,115.0
64109,1081,45,-75,3570,-420,-2660,114.0
64122,954,195,-77,3850,700,-210,114.0
64132,1052,108,-27,6930,1470,1890,114.0
64145,966,205,-30,8470,3360,7420,112.0
64158,1091,-8,-10,2870,4550,9450,112.0
64168,1094,-271,136,-2450,5250,8960,115.0
64181,1037,31,50,1540,2660,7000,115.0
64191,967,-182,154,-840,2730,4970,115.0
64204,912,-259,139,2800,-1960,-1120,115.0
64217,1014,-2,107,3920,-3150,-3570,115.0
64227,1057,73,3,3570,-3990,-4200,110.0
64240,1033,169,-61,3710,-3150,-1960,110.0
64250,1043,0,27,1540,-2380,1120,115.0
64263,998,207,-85,1050,-910,3360,113.0
64280,1040,57,38,700,-350,6370,113.0
64290,1046,-43,87,-140,-840,5320,114.0
64305,1029,95,-54,2310,-1680,4760,115.0
64318,1005,-113,70,-140,-2380,2100,115.0
64328,973,-112,55,2660,-2870,1050,114.0
64341,1041,-12,14,2940,-3360,-280,111.0
64354,1042,52,-55,2170,-3080,70,111.0
64367,1014,56,55,2380,-2380,1960,112.0
64381,1028,-101,-36,420,-1120,2730,114.0
64394,999,107,21,2800,-420,2730,114.0
64404,1020,-41,-17,350,-210,2450,117.0
64417,1019,-64,62,1680,0,2520,117.0
64427,1015,94,14,910,-630,2450,113.0
64440,1004,-47,36,1540,-560,2100,116.0
64453,1008,-15,0,1750,-1050,910,116.0
64463,1025,-24,69,1820,-1120,910,114.0
64476,1025,32,16,1820,-1120,1330,114.0
64486,1005,39,15,1610,-840,2030,115.0
64499,1015,-5,35,1470,-1120,2380,112.0
64512,1019,-14,45,1750,-1610,2170,112.0
64522,1017,-11,52,1820,-1820,2030,113.0
64537,1014,38,4,1750,-1680,2590,111.0
64551,1013,-24,53,1540,-1820,2520,111.0
64561,1025,-3,21,1750,-1680,2240,115.0
64574,1017,-5,15,1750,-1750,2030,115.0
64584,1020,-3,6,1750,-1610,1820,117.0
64597,1017,4,25,1750,-1400,2030,115.0
64610,1021,-6,12,1610,-1190,2100,115.0
64620,1019,7,20,1610,-1120,2100,115.0
64633,1013,-9,19,1540,-1050,2100,115.0
64643,1019,-1,25,1680,-1120,2030,114.0
64656,1016,-6,27,1680,-1120,1960,116.0
64669,1018,8,14,1680,-1190,1890,116.0
64679,1016,-1,20,1540,-1050,2030,116.0
64692,1015,-5,29,1610,-1050,2030,116.0
64702,1019,0,28,1610,-1120,1960,113.0
64715,1017,-3,26,1680,-1260,1960,115.0
64728,1016,2,27,1680,-1330,2030,115.0
64738,1016,5,25,1680,-1400,2030,111.0
64751,1018,3,25,1680,-1400,2100,111.0
64761,1017,0,26,1680,-1400,2240,114.0
64774,1017,-4,23,1680,-1400,2170,115.0
64791,1017,-2,20,1680,-1400,2100,115.0
64801,1016,-4,20,1610,-1400,2030,116.0
64814,1017,3,22,1680,-1330,1960,114.0
64827,1018,0,25,1610,-1260,2100,114.0
64837,1017,-1,18,1680,-1260,2100,114.0
64850,1018,-5,19,1610,-1190,2100,114.0
64860,1018,0,24,1610,-1120,2030,114.0
64873,1016,-3,25,1610,-1120,2030,114.0
64886,1017,0,24,1610,-1190,1960,114.0
64896,1016,0,24,1610,-1190,1960,113.0
64909,1017,2,25,1680,-1260,2030,113.0
64919,1016,2,25,1680,-1260,2100,115.0
64932,1017,1,25,1610,-1260,2100,113.0
64945,1017,0,25,1610,-1330,2100,113.0
64955,1017,0,25,1610,-1330,2100,116.0
64968,1017,0,24,1610,-1330,2170,116.0
64978,1017,-1,22,1610,-1330,2030,114.0
64991,1018,0,20,1680,-1260,2100,116.0
65004,1018,0,20,1680,-1260,2100,116.0
65014,1017,-1,21,1610,-1260,2100,113.0
65027,1017,0,21,1610,-1260,2100,113.0
65041,1016,-1,24,1610,-1190,2030,115.0
65055,1017,0,25,1610,-1190,1960,114.0
65068,1017,0,25,1680,-1190,1960,114.0
65078,1017,1,25,1610,-1190,2030,112.0
65091,1017,1,25,1680,-1260,2030,114.0
65104,1016,0,26,1610,-1260,2030,114.0
65114,1016,0,25,1610,-1260,2030,112.0
65127,1018,0,25,1610,-1330,2030,112.0
65137,1018,0,25,1680,-1330,2100,112.0
65150,1018,-1,24,1680,-1330,2030,115.0
65163,1018,0,23,1680,-1330,2100,115.0
65173,1017,0,23,1610,-1330,2030,116.0
65186,1018,0,22,1610,-1260,2030,116.0
65196,1017,0,23,1610,-1260,2030,115.0
65209,1017,-1,23,1610,-1260,2030,112.0
65222,1016,0,23,1680,-1190,2030,112.0
65232,1017,0,25,1610,-1260,2030,115.0
65245,1017,0,24,1610,-1260,2030,115.0
65255,1018,0,25,1610,-1190,2030,111.0
65268,1018,0,26,1610,-1190,2100,112.0
65281,1017,0,25,1680,-1260,2100,112.0
65292,1017,0,25,1610,-1330,2100,114.0
65306,1017,0,24,1610,-1330,2030,114.0
65319,1018,0,25,1610,-1330,2030,114.0
65329,1017,0,23,1610,-1330,2100,114.0
65342,1018,0,22,1610,-1330,2100,114.0
65352,1018,0,24,1680,-1330,2030,115.0
65365,1017,0,23,1610,-1190,2030,114.0
65391,1017,0,24,1610,-1190,2030,115.0
65405,1017,0,23,1610,-1260,2030,115.0
65418,1016,0,24,1610,-1260,2030,115.0
65428,1017,0,25,1610,-1260,2100,113.0
65441,1017,0,24,1680,-1260,2100,113.0
65451,1018,0,24,1610,-1260,2030,113.0
65464,1018,0,24,1680,-1260,2030,114.0
65477,1017,0,24,1680,-1330,2030,114.0
65487,1017,0,23,1610,-1330,2030,116.0
65500,1018,0,23,1610,-1260,2100,116.0
65510,1018,0,22,1680,-1260,2030,114.0
65523,1018,0,23,1610,-1260,2030,112.0
65536,1017,0,22,1680,-1330,2030,112.0
65547,1018,0,24,1680,-1260,2100,118.0
65560,1018,0,23,1610,-1260,2030,118.0
65570,1017,0,23,1610,-1260,2030,114.0
65583,1017,0,23,1610,-1260,2030,114.0
65596,1016,0,23,1610,-1260,2030,114.0
65606,1017,1,24,1610,-1260,2030,114.0
65619,1017,0,24,1610,-1260,2030,114.0
65629,1018,0,24,1610,-1260,2030,115.0
65642,1017,0,23,1680,-1260,2100,114.0
65655,1017,0,23,1610,-1330,2100,114.0
65665,1018,0,22,1610,-1330,2030,113.0
65678,1018,0,23,1610,-1330,2030,113.0
65688,1017,0,23,1610,-1260,2030,115.0
65701,1017,0,23,1610,-1260,2030,115.0
65714,1017,0,22,1610,-1260,2030,115.0
65724,1017,0,22,1680,-1260,2030,114.0
65737,1017,0,23,1610,-1260,2030,114.0
65747,1017,0,24,1610,-1260,2030,116.0
65760,1018,0,24,1610,-1330,2030,112.0
65773,1017,0,24,1610,-1260,2030,112.0
65783,1017,0,24,1610,-1260,2030,116.0
65796,1018,0,24,1610,-1330,1960,116.0
65809,1016,0,24,1610,-1330,2030,112.0
65822,1017,0,23,1610,-1260,2030,114.0
65835,1017,0,24,1610,-1260,2030,114.0
65845,1016,0,23,1610,-1260,2030,116.0
65858,1017,0,24,1680,-1260,2100,115.0
65871,1017,0,24,1610,-1260,2030,115.0
65881,1018,0,23,1680,-1260,2030,115.0
65894,1018,0,23,1610,-1260,1960,115.0
65904,1017,0,24,1610,-1260,2030,112.0
65917,1016,0,24,1610,-1260,1960,112.0
65930,1017,0,23,1610,-1260,2030,112.0
65940,1017,0,24,1610,-1260,2030,116.0
65953,1016,0,25,1610,-1260,2030,116.0
65963,1017,0,23,1610,-1330,2030,113.0
65976,1017,0,24,1610,-1260,2030,114.0
65989,1017,0,24,1680,-1260,2030,114.0
65999,1018,-1,25,1610,-1260,2030,108.0
66012,1018,0,24,1610,-1260,2030,108.0
66022,1017,0,24,1680,-1260,2030,114.0
66035,1017,0,25,1610,-1260,2030,114.0
66048,1017,0,24,1610,-1260,2030,114.0
66059,1017,0,24,1610,-1260,2030,115.0
66072,1018,0,25,1680,-1260,2030,115.0
66082,1017,0,25,1680,-1260,2030,113.0
66095,1017,0,25,1610,-1260,2030,114.0
66108,1018,0,24,1610,-1260,2030,114.0
66118,1017,0,25,1610,-1260,2030,113.0
66131,1017,0,24,1610,-1260,2030,113.0
66141,1017,0,24,1680,-1260,2030,113.0
66154,1016,0,25,1610,-1260,2030,114.0
66167,1017,0,25,1610,-1260,1960,114.0
66177,1018,0,25,1610,-1260,2030,114.0
66190,1017,-1,24,1610,-1260,2030,114.0
66200,1016,0,24,1610,-1260,2030,114.0
66213,1017,0,24,1610,-1260,2030,113.0
66226,1017,0,24,1610,-1260,2030,113.0
66236,1018,0,24,1610,-1260,1960,111.0
66249,1017,0,24,1610,-1260,2100,111.0
66259,1016,-1,24,1680,-1260,2030,113.0
66272,1017,0,23,1610,-1260,2030,114.0
66285,1016,0,23,1680,-1260,2030,114.0
66295,1018,6,33,1680,-1330,2100,115.0
66308,1015,1,28,1680,-1470,2240,115.0
66321,1017,0,19,1610,-1470,2310,114.0
66334,1019,1,17,1610,-1330,2380,116.0
66347,1019,-3,4,1540,-910,2310,116.0
66357,1018,-6,2,1540,-700,2310,112.0
66370,1018,-18,38,1260,-420,2380,116.0
66389,1018,-11,55,1190,-280,2380,112.0
66402,1013,-3,53,1680,-1050,2100,112.0
66412,1011,-8,55,1470,-1050,1960,115.0
66425,1016,-3,35,1680,-2170,1890,115.0
66435,1014,8,32,1960,-2450,1960,113.0
66448,1019,5,16,1820,-2450,2100,113.0
66458,1018,0,11,1820,-2310,2240,115.0
66471,1018,-12,18,1750,-2030,2100,114.0
66484,1017,-17,15,1820,-1890,1820,114.0
66494,1017,-9,13,1820,-1750,1540,116.0
66507,1019,0,10,1750,-1680,1470,116.0
66517,1020,11,14,1750,-1470,1680,117.0
66530,1020,15,11,1610,-1050,1960,114.0
66543,1020,6,15,1610,-910,2170,114.0
66553,1017,-5,21,1470,-770,2240,113.0
66566,1016,-5,35,1540,-980,2030,113.0
66578,1014,-1,41,1680,-1260,1960,115.0
66592,1015,11,42,1680,-1540,2030,111.0
66605,1016,18,45,1680,-2100,2520,111.0
66615,1017,17,36,1610,-2240,2870,114.0
66628,1018,2,19,1610,-2310,3010,111.0
66641,1018,-3,17,1680,-2240,3080,111.0
66651,1016,-12,20,1610,-2240,2940,116.0
66664,1016,-13,17,1680,-2030,2660,116.0
66674,1016,-8,21,1680,-2030,2520,115.0
66687,1018,2,19,1680,-2030,2520,116.0
66700,1020,2,15,1680,-1820,2660,116.0
66710,1019,-2,12,1680,-1680,2660,114.0
66725,1016,-19,8,1610,-1540,2450,112.0
66739,1017,-15,7,1610,-1120,1960,112.0
66749,1017,-10,12,1610,-980,1820,115.0
66762,1017,-1,21,1680,-910,1820,115.0
66772,1016,0,22,1610,-980,1750,113.0
66785,1016,-3,26,1610,-980,1750,109.0
66798,1017,-7,20,1610,-980,1680,109.0
66808,1017,-10,12,1610,-840,1470,113.0
66821,1016,-11,15,1610,-700,1400,113.0
66834,1016,-5,17,1680,-630,1190,114.0
66847,1018,0,28,1680,-560,1260,113.0
66860,1017,9,28,1610,-560,1400,113.0
66870,1018,8,28,1540,-630,1540,112.0
66883,1018,6,28,1540,-840,1820,114.0
66896,1017,-4,27,1610,-910,1820,114.0
66906,1016,-4,27,1610,-980,1750,116.0
66919,1016,-1,28,1680,-1050,1680,116.0
66929,1017,1,25,1610,-1120,1680,114.0
66942,1018,4,21,1610,-1190,1820,112.0
66955,1018,-2,16,1610,-1050,1890,112.0
66965,1018,-4,16,1540,-1050,1820,114.0
66978,1019,-9,11,1610,-910,1680,114.0
66988,1014,-4,27,1610,-770,1680,114.0
67001,1018,0,32,1610,-910,1680,114.0
67014,1016,8,32,1680,-980,1750,114.0
67024,1017,6,28,1610,-1190,1890,114.0
67037,1017,5,28,1610,-1330,2100,114.0
67047,1017,1,27,1680,-1330,2100,111.0
67060,1018,-1,19,1610,-1330,2100,114.0
67073,1018,0,17,1610,-1260,2030,114.0
67084,1016,0,19,1610,-1050,2100,115.0
67097,1018,3,31,1610,-1120,2240,115.0
67107,1017,3,34,1610,-1260,2170,113.0
67120,1017,2,32,1610,-1400,2240,116.0
67133,1017,0,27,1610,-1610,2240,116.0
67143,1018,-2,20,1610,-1540,2240,114.0
67156,1018,-6,13,1610,-1470,2170,114.0
67166,1017,-6,16,1610,-1260,2100,118.0
67179,1018,-4,21,1680,-1190,1960,114.0
67192,1017,-3,23,1680,-1120,1890,114.0
67202,1017,-1,27,1680,-1190,1820,117.0
67215,1017,1,26,1680,-1260,1820,117.0
67225,1018,0,24,1680,-1260,1820,116.0
67238,1017,1,20,1680,-1260,1890,115.0
67251,1017,-5,26,1610,-1260,1820,115.0
