t_ms,ax_mg,ay_mg,az_mg,gx_mdps,gy_mdps,gz_mdps,dist_mm,event
61386,1009,58,93,2380,-1470,8890,113.0,0
61401,1004,37,91,2450,-4130,9100,115.0,0
61416,1010,28,62,2520,-6580,8820,115.0,0
61426,1015,36,48,2870,-7350,8750,112.0,0
61452,1015,2,15,3080,-8540,8400,109.0,0
61467,1011,10,69,3220,-9870,7630,109.0,0
61482,1009,1,32,3220,-10780,6580,111.0,0
61497,1018,-1,55,3430,-11480,5880,110.0,0
61512,1016,-18,38,3220,-12600,3990,110.0,0
61522,1020,-26,0,2940,-12740,2870,110.0,0
61537,1024,-16,-23,2590,-12460,1890,110.0,0
61552,1020,-4,-63,2380,-10710,630,110.0,0
61562,1034,13,-124,2380,-9030,420,113.0,0
61577,1024,36,-86,2520,-7210,560,111.0,0
61592,1027,14,-75,2310,-4620,560,111.0,0
61606,1026,38,-80,2100,-3360,490,115.0,0
61621,1025,-2,-80,1680,-1190,-70,111.0,0
61636,1020,-6,-107,1330,-140,-980,113.0,0
61651,1026,16,-88,840,2660,-1050,113.0,0
61661,1022,9,-66,840,3850,-1120,113.0,0
61676,1021,7,-38,1120,5110,-1750,109.0,0
61691,1016,40,93,770,4900,-2030,109.0,0
61701,1008,10,30,350,4130,-2170,110.0,0
61716,992,-21,48,980,2030,-3150,112.0,0
61731,1027,75,32,910,1260,-3220,112.0,0
61741,1027,49,4,840,910,-2240,112.0,0
61756,1020,61,-29,980,1470,-1540,112.0,0
61771,1023,81,-38,1190,2660,350,115.0,0
61786,1015,74,0,1540,3150,1540,115.0,0
61796,1002,59,28,1680,3080,2450,112.0,0
61811,1020,88,24,1890,2240,4130,113.0,0
61826,1013,59,68,1960,1540,5040,113.0,0
61836,1010,51,89,2030,420,5460,115.0,0
61851,1004,-8,100,1750,-2730,4900,114.0,0
61873,1017,-20,50,1260,-5320,2800,113.0,0
61888,1014,-27,-20,1890,-5810,420,113.0,0
61898,1023,-48,24,1330,-5670,-560,112.0,0
61913,1022,-1,-77,280,-5530,-1540,113.0,0
61928,1027,-8,-40,1260,-3430,-2520,112.0,0
61943,1034,-60,-33,3710,-2100,-2940,112.0,0
61953,1058,-40,28,13300,0,-3290,113.0,0
61968,1015,-20,5,37240,3990,-3640,113.0,0
61983,1028,15,2,54040,7000,-3220,113.0,0
61993,1012,54,20,59570,7910,-2730,115.0,0
62008,983,147,33,64120,8540,-1890,111.0,0
62023,1025,88,-71,66850,8680,140,111.0,0
62033,1018,-65,67,68460,8960,-1470,113.0,0
62048,1023,-40,68,67970,8260,-2870,115.0,0
62063,1035,52,-10,65310,7420,-4830,115.0,0
62073,996,131,30,64680,6930,-4690,115.0,0
62088,977,123,29,62300,5530,-3080,113.0,0
62103,1002,-39,-62,55510,4550,-3150,113.0,0
62117,1029,60,121,53130,2240,-4480,114.0,0
62132,1021,43,-23,46410,1470,-5040,112.0,0
62147,1004,88,-69,45290,2590,-4690,113.0,0
62162,1035,39,-40,45150,2940,-4340,113.0,0
62172,1047,-45,-168,44310,4340,-4690,112.0,0
62187,1077,-40,-529,48300,13300,-7910,114.0,0
62202,1031,-21,-179,55160,20020,-13370,114.0,0
62212,1166,-194,-123,55650,23660,-14980,117.0,0
62227,1132,17,-171,40670,24220,-11760,116.0,0
62242,1007,308,145,29890,24500,-8050,116.0,0
62252,1061,180,219,5600,21420,-6090,118.0,0
62267,1141,158,241,-7700,18130,-4200,117.0,0
62282,1132,32,240,-32970,11550,-6020,120.0,0
62297,975,-106,-44,-39830,10360,-8610,120.0,0
62307,1247,-148,218,-42700,10010,-11900,124.0,0
62322,1110,-53,22,-42700,4900,-11900,123.0,0
62337,839,-169,-45,-39060,4550,-9380,123.0,0
62347,885,-93,-92,-35210,7560,-7630,126.0,0
62362,919,-115,28,-26180,8050,-5320,128.0,0
62384,930,-148,-18,-17710,7910,-1190,133.0,0
62399,943,-136,-17,-4130,8610,4340,133.0,0
62409,969,-130,-2,2800,8540,7280,133.0,0
62424,969,-135,0,8540,7700,12390,133.0,0
62439,974,-138,-13,15750,7280,14420,133.0,0
62457,974,-134,-18,17570,6300,17080,134.0,0
62472,1003,-140,-18,17080,5320,19040,134.0,0
62487,1063,-147,38,15330,4480,19530,132.0,0
62502,1079,-131,64,9800,630,20440,133.0,0
62517,1122,-134,55,5810,-1260,20720,133.0,0
62527,1117,-142,68,1190,-3360,20860,132.0,0
62542,1093,-153,35,-6860,-7700,20370,133.0,0
62557,1033,-182,22,-8330,-9310,19950,133.0,0
62567,985,-190,31,-8400,-10710,18970,136.0,0
62582,915,-167,1,-7840,-13510,18340,136.0,0
62597,907,-148,1,-8400,-15050,17570,135.0,0
62612,907,-98,4,-13860,-15610,17150,135.0,0
62626,913,-105,5,-18620,-17010,16940,138.0,0
62641,957,-85,22,-28350,-17640,17010,135.0,0
62656,970,-92,11,-36750,-18900,17220,132.0,0
62671,999,-79,-4,-40110,-19180,17500,132.0,0
62681,1017,-59,-16,-42840,-19110,17920,132.0,0
62696,1026,-64,-41,-44590,-17990,19810,136.0,0
62711,1091,-90,-32,-42490,-17010,22190,136.0,0
62721,1083,-95,-15,-38920,-16030,23520,135.0,0
62736,1094,-113,2,-29680,-14910,24850,134.0,0
62751,1111,-106,45,-24640,-15190,26530,134.0,0
62761,1102,-110,38,-16520,-15610,26950,133.0,0
62776,1041,-106,31,-13930,-15890,27090,134.0,0
62791,1010,-97,32,-12740,-15820,25830,134.0,0
62801,969,-80,14,-14140,-15680,24920,133.0,0
62816,937,-58,8,-16310,-15190,24010,139.0,0
62831,904,-15,24,-20930,-14140,22680,139.0,0
62841,905,5,44,-23380,-13860,22610,134.0,0
62856,1007,24,73,-25970,-14350,22820,138.0,0
62871,1016,-1,82,-35000,-15470,21420,138.0,0
62889,1073,-1,73,-48370,-15680,18760,135.0,0
62904,1053,37,26,-54880,-15120,16660,135.0,0
62919,949,-5,53,-63000,-14980,16170,135.0,0
62934,891,-8,48,-65520,-14910,14910,133.0,0
62949,853,34,42,-64960,-14980,14770,133.0,0
62959,881,-36,58,-63350,-14840,15050,132.0,0
62974,888,-15,60,-59640,-15680,14280,130.0,0
62989,920,-20,55,-57680,-15820,14140,130.0,0
62999,905,-37,65,-55720,-15820,13650,128.0,0
63014,835,-26,53,-52080,-16100,12250,125.0,0
63029,833,26,13,-49910,-17150,13020,125.0,0
63039,1447,-832,-458,-49770,-1540,-3990,122.0,0
63054,819,-523,-173,-55580,6720,-20020,124.0,0
63069,197,511,53,-45990,0,-10500,123.0,0
63084,1516,968,642,-38990,7560,-13790,123.0,0
63094,973,45,53,-46200,14630,-20090,119.0,0
63109,714,8,162,-45640,13300,-20860,119.0,0
63124,1184,388,296,-44940,16170,-25410,119.0,0
63138,987,267,272,-45150,18900,-27090,122.0,0
63153,1114,14,-79,-44310,18620,-23520,116.0,0
63168,1004,-21,51,-46970,17780,-22190,118.0,0
63183,1072,40,29,-45990,17360,-22190,118.0,0
63193,1005,54,-18,-46200,16730,-21210,115.0,0
63208,993,13,24,-44730,16030,-20650,118.0,0
63223,1040,47,7,-42490,14770,-18760,118.0,0
63233,1043,86,28,-41230,14140,-17780,116.0,0
63248,1063,53,4,-39130,13580,-16450,116.0,0
63263,1064,52,-127,-26110,12320,-14980,116.0,0
63273,1029,181,-161,-10710,11410,-14910,116.0,0
63288,1146,-81,-30,-6160,10430,-12040,116.0,0
63303,991,72,-87,280,11410,-10570,116.0,0
63313,1022,127,-75,3360,10780,-9450,112.0,0
63328,1043,12,53,10640,10080,-5950,115.0,0
63343,1006,-12,-17,13580,9450,-5460,115.0,0
63353,1011,39,11,15960,8960,-5180,115.0,0
63368,1028,18,53,20370,8540,-4060,114.0,0
63383,1003,-9,87,22750,7840,-3780,114.0,0
63401,1012,47,54,27440,5810,-2800,115.0,0
63416,988,34,77,31080,4060,-1540,115.0,0
63431,990,12,74,32340,3150,-1190,117.0,0
63446,999,0,45,33880,1750,-1470,116.0,0
63468,986,-39,62,35840,560,-2240,116.0,0
63484,978,-27,81,38220,-1120,-3780,115.0,0
63499,981,0,75,39900,-2240,-4270,115.0,0
63509,993,9,57,41650,-3430,-4550,114.0,0
63524,1071,48,50,44030,-5040,-5040,114.0,0
63539,1307,485,137,11900,-630,-9310,114.0,0
63549,890,533,226,-1330,-910,-9870,115.0,0
63564,1051,122,-124,2520,1400,-7770,111.0,0
63579,1017,144,35,-4690,4130,-7350,111.0,0
63589,1043,1,60,-3500,4690,-7210,115.0,0
63604,1045,-40,-9,-70,5740,-7350,116.0,0
63619,1003,95,54,-1680,5390,-8540,116.0,0
63629,988,78,133,-1610,4970,-8260,114.0,0
63644,1009,62,89,-630,3360,-7000,115.0,0
63666,974,155,71,1540,1400,-5180,115.0,0
63681,1019,116,23,1260,840,-2870,116.0,0
63696,989,123,97,1050,210,-1960,116.0,0
63706,989,96,110,1190,-630,-1330,116.0,0
63721,998,51,107,1750,-2730,-980,117.0,0
63736,1000,49,96,2030,-3920,-1400,117.0,0
63746,1027,33,56,2170,-4690,-1750,118.0,0
63761,1026,40,46,2450,-5390,-2310,114.0,0
63776,1025,81,28,2590,-5460,-2380,114.0,0
63786,1018,113,16,2940,-5250,-2030,117.0,0
63801,1014,115,0,2450,-4410,-630,119.0,0
63816,1029,88,-6,2590,-3710,980,119.0,0
63826,1028,110,-18,3430,-1820,1890,116.0,0
63841,1001,175,-5,4060,-980,3150,117.0,0
63856,998,148,9,2730,-210,5390,117.0,0
63866,1002,141,21,2730,70,6300,116.0,0
63881,1024,29,5,4410,630,7490,116.0,0
63896,1033,-111,78,20720,3010,11340,114.0,0
63915,1053,-156,11,49560,7210,16590,116.0,0
63930,1015,-169,71,63210,8890,19390,116.0,0
63940,953,-223,106,74690,9380,21910,117.0,0
63955,962,-220,84,95270,8750,26250,114.0,0
63970,1055,-220,158,105140,8610,26880,114.0,0
63980,1173,-11,-42,108430,-1260,21420,115.0,0
63995,898,387,-199,76090,-5880,19180,119.0,0
64010,860,2,92,89390,-12530,18410,119.0,0
64020,903,65,190,88760,-13650,17710,116.0,0
64035,1072,323,46,85260,-14490,16940,112.0,0
64050,1110,314,171,59290,-11830,14140,112.0,0
64060,1016,114,182,44730,-10570,12040,116.0,0
64075,956,100,143,30730,-9590,5530,117.0,0
64090,1053,25,109,6300,-8190,2520,117.0,0
64100,982,0,113,-1330,-8050,70,115.0,0
64115,942,-50,130,-5950,-9730,-3500,117.0,0
64130,1075,-130,-31,-8400,-10850,-4690,117.0,0
64140,1102,-150,-110,-6160,-11480,-5460,115.0,0
64155,1023,35,51,3920,-10990,-6440,113.0,0
64179,1051,-9,-162,280,-8260,-7560,113.0,0
64194,1042,108,-147,-4060,-5250,-7280,113.0,0
64209,1041,87,-128,-4830,-3570,-6580,113.0,0
64219,1023,160,-58,-6300,-2100,-3430,113.0,0
64234,1024,152,-78,-8680,350,-1680,110.0,0
64249,1019,142,-23,-10430,1400,1750,110.0,0
64259,1024,81,-25,-12040,2450,3010,112.0,0
64274,1020,37,70,-1400,3920,3640,111.0,0
64289,1020,-1,-14,910,3430,3290,110.0,0
64304,1003,-11,124,350,2310,2870,110.0,0
64314,1009,-5,58,840,980,2170,115.0,0
64329,1000,12,121,840,-2030,1260,111.0,0
64344,1008,44,66,1050,-3640,910,111.0,0
64354,1010,43,78,1120,-4900,1120,115.0,0
64369,1014,56,22,1050,-6510,1470,111.0,0
64384,1028,36,-29,1050,-6090,2310,111.0,0
64394,1026,63,-45,1330,-5180,2940,115.0,0
64409,1022,71,-33,1750,-4340,3640,113.0,0
64430,1023,71,-34,2380,-2800,6370,112.0,0
64445,1018,37,12,2170,-2310,6930,112.0,0
64455,1025,32,-29,2030,-2310,7070,113.0,0
64477,1022,-10,-55,2310,-1330,6370,111.0,0
64492,1016,14,29,2170,-980,5250,112.0,0
64507,1019,27,-24,2100,-1190,4970,112.0,0
64522,1012,38,45,2100,-1610,5040,112.0,0
64532,1012,46,23,2030,-2170,5390,113.0,0
64547,1010,35,65,2100,-3570,5810,112.0,0
64562,1015,5,-2,1960,-3990,5600,112.0,0
64572,1023,12,-15,2100,-3990,5390,114.0,0
64587,1022,-7,-34,2310,-3220,4410,111.0,0
64602,1024,-5,-26,2170,-2940,3780,111.0,0
64612,1017,-3,22,2030,-2800,3220,111.0,0
64627,1010,0,26,1750,-3710,2100,114.0,0
64642,1015,9,14,1750,-4200,1400,114.0,0
64652,1015,18,22,1890,-4830,1470,112.0,0
64667,1022,39,-53,2100,-4760,1750,112.0,0
64689,1020,67,1,2520,-3500,2870,112.0,0
64704,1016,48,-6,2730,-3500,4830,112.0,0
64719,1018,63,-9,2800,-3500,6720,112.0,0
64729,1022,57,10,2730,-3360,7280,111.0,0
64744,1025,1,-90,2450,-2520,7490,113.0,0
64759,1025,-17,-71,2450,0,6370,113.0,0
64769,1029,-35,-124,2940,1540,5530,114.0,0
64784,1020,9,-35,2730,2730,4900,113.0,0
64799,1024,10,1,2380,3710,4620,113.0,0
64809,1023,21,16,2310,3640,4830,112.0,0
64824,1015,5,31,2380,3290,4690,114.0,0
64839,1009,-23,-2,2590,2730,4270,114.0,0
64849,1010,-21,63,2800,2380,3710,111.0,0
64864,1004,-66,23,2310,1050,1610,111.0,0
64879,1009,-4,119,1750,-140,1190,111.0,0
64894,1012,21,4,1820,-2240,1050,111.0,0
64904,1014,37,79,1680,-3360,1400,111.0,0
64919,1021,30,12,1820,-4340,1610,111.0,0
64938,1019,19,26,1890,-5810,2450,115.0,0
64953,1019,30,19,2240,-6230,3220,115.0,0
64963,1022,44,-14,2100,-6230,3780,111.0,0
64978,1034,63,-15,2170,-6160,5250,112.0,0
64993,1026,32,-55,3080,-5250,5880,112.0,0
65003,1033,39,-33,3570,-4690,6090,112.0,0
65018,1028,17,-32,1680,-3150,5460,117.0,0
65033,1019,-29,-41,980,-2800,4620,117.0,0
65043,1011,-61,-57,420,-2030,3710,114.0,0
65058,1023,-16,-66,980,-140,2170,114.0,0
65073,1014,-58,-73,1190,840,1260,114.0,0
65083,1027,-26,-69,980,1960,420,113.0,0
65098,1037,28,-28,1260,3570,-490,114.0,0
65113,1026,24,23,910,3570,-910,114.0,0
65123,975,-63,52,-140,2590,-1470,110.0,0
65138,1036,29,-39,980,1820,-2380,113.0,0
65153,1071,126,-39,-280,3150,-2870,113.0,0
65163,1027,-6,-62,-770,4270,-2590,113.0,0
65178,1047,24,-128,70,5390,-2590,114.0,0
65200,1040,20,-99,1680,10010,-1330,113.0,0
65215,1016,-149,-61,3010,10500,-1120,110.0,0
65230,1116,-170,-179,18760,9870,210,110.0,0
65240,1098,-107,-201,25200,10920,140,114.0,0
65255,1041,-66,-123,29610,11830,420,116.0,0
65270,1026,-74,-79,30170,16730,-1190,116.0,0
65280,964,-25,-184,29540,18480,-3080,114.0,0
65295,1145,-33,-117,30310,21630,-2660,114.0,0
65310,1513,-168,54,32620,22610,-4760,114.0,0
65320,1331,-98,50,33950,22750,-7770,118.0,0
65335,1351,-311,-16,37730,23730,-14630,121.0,0
65350,1317,-230,48,41510,23870,-16380,121.0,0
65360,1298,-137,57,45710,23240,-18200,126.0,0
65375,1250,-124,73,45220,20930,-20720,130.0,0
65390,1155,-78,48,42840,19180,-20930,134.0,0
65405,1150,-42,49,35490,16730,-20090,134.0,0
65415,1153,-54,43,30520,15610,-19740,141.0,0
65430,1086,-29,61,25200,12600,-18620,147.0,0
65449,953,-8,83,14560,7770,-15260,156.0,0
65464,838,2,96,4760,5180,-13230,156.0,0
65482,814,-6,122,-4200,-770,-9520,159.0,0
65497,875,-1,110,-9380,-3850,-8400,165.0,0
65512,925,59,147,-20580,-9100,-7910,168.0,0
65527,916,53,147,-28910,-15190,-5530,168.0,0
65537,890,58,144,-31150,-17920,-4060,175.0,0
65552,845,61,111,-31640,-20160,-2450,181.0,0
65567,828,43,48,-29260,-23170,770,181.0,0
65577,843,42,44,-26810,-23660,2310,182.0,0
65592,848,60,55,-24150,-23800,4270,185.0,0
65607,818,116,-6,-19390,-24710,8470,188.0,0
65622,836,119,-10,-17360,-22820,12670,188.0,0
65632,855,-22,43,-15960,-21770,12810,190.0,0
65647,865,16,-67,-9380,-19740,13650,190.0,0
65662,806,-7,59,4900,-17220,14910,190.0,0
65672,760,6,34,13440,-16940,15680,193.0,0
65687,690,25,64,21560,-16590,16380,193.0,0
65711,651,59,58,34160,-16380,18200,190.0,0
65726,670,94,74,34510,-16450,18550,188.0,0
65741,672,126,72,30940,-15680,15610,188.0,0
65751,659,77,79,27230,-15400,14280,189.0,0
65766,632,125,134,23170,-17360,11970,182.0,0
65781,663,148,119,12460,-17990,11620,182.0,0
65791,706,159,79,6230,-18900,10640,175.0,0
65806,758,168,105,-7700,-19530,8400,168.0,0
65821,869,231,68,-14840,-19530,7980,168.0,0
65831,923,245,98,-21840,-19180,7980,162.0,0
65846,992,272,117,-35980,-18900,8400,152.0,0
65861,1085,193,107,-42350,-18900,8120,152.0,0
65871,1107,197,103,-46760,-18620,6440,141.0,0
65886,1084,160,99,-49700,-17570,5810,139.0,0
65901,1075,147,110,-48720,-16660,4130,139.0,0
65911,1082,175,114,-46970,-15820,3780,127.0,0
65926,1056,127,58,-41720,-13860,3570,120.0,0
65941,1037,142,41,-37100,-13510,3220,120.0,0
65955,-62,938,354,-15260,5670,-10780,113.0,0
65970,589,-500,-629,2310,1960,-8190,119.0,0
65985,1173,378,206,-9170,-1190,-11900,115.0,0
66000,535,11,46,5040,-1750,-11620,115.0,0
66010,1044,107,496,12460,420,-9450,116.0,0
66025,1033,-128,-297,8260,-1120,-12110,115.0,0
66040,1034,252,-69,20860,2520,-10780,116.0,0
66055,1006,140,0,21350,3290,-8750,116.0,0
66065,970,65,-93,23800,4130,-7490,114.0,0
66080,966,217,-43,24850,5110,-6440,119.0,0
66095,996,156,-106,21280,4900,-3850,119.0,0
66105,998,121,-99,20300,5600,-3010,116.0,0
66120,1008,121,-104,18900,6440,-2170,117.0,0
66135,1007,175,-81,15120,7560,210,117.0,0
66145,998,171,-74,12810,7980,1680,114.0,0
66160,998,167,-61,10430,7980,4480,116.0,0
66175,1005,119,-24,6160,7700,5390,116.0,0
66185,1003,108,-19,4480,7280,6230,120.0,0
66200,1003,106,-18,2730,6650,7210,121.0,0
66222,1004,96,-3,3360,6510,8120,114.0,0
66237,1008,97,-5,4060,6510,9240,114.0,0
66252,1008,95,-25,6020,6790,9870,114.0,0
66262,1010,87,-3,7280,7000,10500,116.0,0
66277,1010,74,-3,9730,7280,11480,117.0,0
66292,1015,54,5,11200,7280,11690,117.0,0
66302,1013,51,11,12670,7420,11830,114.0,0
66317,1016,37,12,15540,7350,11970,117.0,0
66332,1017,38,15,17220,7350,11900,117.0,0
66342,1016,32,16,19110,7420,12040,117.0,0
66357,1067,19,-2,23170,7490,12250,118.0,0
66372,1092,37,-65,22260,5040,10430,118.0,0
66382,1015,-34,-175,2800,5040,9520,117.0,0
66397,1016,75,155,840,4550,7420,116.0,0
66412,1059,268,40,-3220,3640,9030,116.0,0
66422,1044,49,120,-4130,3360,9730,115.0,0
66437,1033,29,27,-2730,2380,9030,115.0,0
66452,1010,-35,34,840,1190,7980,115.0,0
66466,1010,-3,31,4340,140,7560,113.0,0
66500,1013,2,-5,700,-840,5670,114.0,0
66515,1013,-5,4,1750,-980,5180,114.0,0
66530,1012,2,32,2030,-1190,4830,118.0,0
66545,1012,1,28,1330,-1610,4060,115.0,0
66560,1016,13,8,1260,-1750,3780,115.0,0
66575,1015,14,13,1610,-1960,3500,115.0,0
66585,1015,5,13,1400,-2100,3290,114.0,0
66600,1014,0,6,1050,-2100,2870,114.0,0
66615,1015,4,0,1330,-2100,2310,114.0,0
66625,1016,12,4,1540,-2100,2100,116.0,0
66640,1020,19,5,1540,-1960,1890,115.0,0
66655,1018,22,4,1190,-1890,1890,115.0,0
66665,1018,19,1,1260,-1890,1820,116.0,0
66680,1017,8,0,1400,-1680,1680,117.0,0
66695,1020,22,-1,1330,-1610,1610,117.0,0
66705,1017,17,3,1400,-1540,1470,118.0,0
66727,1016,26,8,1330,-1470,1470,114.0,0
66742,1016,17,12,630,-1540,1470,118.0,0
66757,1018,6,12,-1050,-1470,910,119.0,0
66772,1023,66,26,-1680,-1470,700,119.0,0
66782,1032,109,21,-3220,-1470,1190,114.0,0
66797,1022,30,-14,-5950,-910,2380,117.0,0
66812,1025,1,-23,-7210,-560,1750,117.0,0
66822,1123,92,-42,-7630,350,2450,116.0,0
66837,1071,104,99,-11900,1680,2940,115.0,0
66852,1023,111,71,-10640,210,2450,115.0,0
66862,978,116,-28,-13650,420,1890,114.0,0
66877,1110,82,-43,-19040,2800,1330,117.0,0
66892,1137,76,-87,-28000,8190,560,117.0,0
66902,1118,67,-50,-29190,11900,910,116.0,0
66917,1157,-30,80,-29330,14490,280,117.0,0
66932,1181,54,-15,-27720,16310,-700,117.0,0
66942,1198,-76,73,-25550,17920,-350,120.0,0
66957,1207,-80,47,-22540,19530,-3710,121.0,0
66976,1312,-66,2,-12950,20650,-5810,122.0,0
66991,1335,-71,-12,-980,23730,-6160,122.0,0
67001,1341,-70,3,5530,25340,-6300,128.0,0
67016,1327,-77,54,16870,26880,-6650,131.0,0
67031,1234,-121,42,21770,27160,-7140,131.0,0
67041,1215,-140,13,26250,27090,-7840,137.0,0
67056,1166,-205,29,35770,27090,-9940,141.0,0
67071,1168,-166,55,40390,26460,-9730,141.0,0
67081,1143,-91,29,45080,25200,-8400,148.0,0
67096,1119,-45,48,44100,22960,-7350,155.0,0
67111,1148,-105,18,38920,20510,-6930,164.0,0
67126,1104,-41,41,25340,19530,-6300,164.0,0
67136,1079,-44,63,17290,17920,-5250,172.0,0
67151,1058,-59,60,140,13650,-3710,178.0,0
67166,1017,-55,86,-8400,10920,-2870,178.0,0
67176,1017,-73,71,-15820,8330,-2030,186.0,0
67191,1015,-80,59,-24570,4060,-490,197.0,0
67206,1003,-90,60,-26320,2310,1400,197.0,0
67216,974,-87,52,-27230,560,2310,200.0,0
67240,902,-84,52,-26110,-4480,4340,206.0,0
67255,876,-80,49,-24360,-7350,6580,216.0,0
67270,850,-79,43,-19810,-8540,7560,220.0,0
67285,837,-70,44,-15400,-10500,8960,220.0,0
67295,823,-67,38,-13790,-11270,9450,222.0,0
67310,788,-51,27,-12740,-11830,9870,226.0,0
67325,774,-44,14,-12390,-12460,10290,226.0,0
67335,766,-29,21,-12740,-12530,10430,233.0,0
67350,740,-21,22,-12880,-12670,11340,238.0,0
67365,731,-22,39,-11130,-13230,12110,238.0,0
67375,724,-25,38,-9310,-13650,12810,239.0,0
67390,716,-23,43,-7140,-14560,14000,241.0,0
67405,713,-11,56,-2660,-14980,14630,241.0,0
67415,707,-7,47,-840,-15540,15120,242.0,0
67430,700,2,57,1540,-16240,16170,241.0,0
67445,678,21,63,2100,-16870,16730,241.0,0
67455,676,28,65,2520,-17570,17430,242.0,0
67470,681,19,83,3920,-19320,19180,243.0,0
67497,684,29,88,6300,-22260,20650,239.0,0
67512,699,41,91,6160,-23240,21000,236.0,0
67527,713,62,100,3850,-25340,21700,231.0,0
67542,742,65,100,2030,-26390,22190,231.0,0
67552,774,72,88,70,-27300,22470,224.0,0
67567,819,65,89,-3010,-28770,22750,222.0,0
67582,832,56,86,-3990,-29540,22750,222.0,0
67592,844,64,78,-5460,-29610,22680,216.0,0
67607,902,68,68,-6090,-29190,22680,210.0,0
67622,919,83,85,-7560,-28980,22890,210.0,0
67632,926,117,68,-8400,-28770,23660,203.0,0
67647,955,24,62,-9660,-28280,23100,196.0,0
67662,952,53,47,-12530,-27020,22120,196.0,0
