t_ms,ax_mg,ay_mg,az_mg,gx_mdps,gy_mdps,gz_mdps,dist_mm
60925,835,-426,123,-12040,23170,73920,119.0
60940,753,-589,272,-11970,21140,68950,119.0
60950,713,-646,303,-13090,19110,65030,112.0
60965,707,-653,356,-14700,14000,56140,114.0
60980,754,-646,338,-16240,10780,51800,114.0
60990,757,-680,315,-16870,7630,46900,116.0
61005,754,-702,296,-18130,2660,37030,119.0
61024,757,-710,203,-19810,280,29050,118.0
61039,900,-544,82,-21210,420,25340,110.0
61054,951,-463,5,-22400,1820,20440,110.0
61064,965,-446,-19,-22610,3150,19040,116.0
61079,944,-465,-31,-22680,5040,17570,113.0
61094,975,-432,-81,-21350,9100,17430,113.0
61104,994,-392,-110,-19950,11480,17710,115.0
61119,1012,-365,-148,-18270,17430,19810,113.0
61134,1028,-352,-165,-15820,20930,20930,113.0
61144,1024,-345,-153,-15050,24570,22120,114.0
61159,1016,-345,-135,-15610,31710,24010,115.0
61174,1016,-318,-41,-16870,35140,24570,113.0
61189,989,-240,148,-22400,39620,25620,113.0
61199,822,-468,159,-28560,40530,26530,113.0
61214,1042,-305,134,-32480,42840,22750,109.0
61229,1289,-153,168,-39060,39130,17780,109.0
61239,1204,-198,97,-35980,33740,12110,117.0
61254,1260,-49,268,-31640,27090,3920,116.0
61269,1267,-180,253,-31640,25060,-2030,116.0
61287,1207,-183,257,-34090,15820,-13720,115.0
61302,1198,-183,302,-36960,7140,-25970,115.0
61317,1140,-214,215,-37590,3080,-32200,112.0
61332,1136,-218,181,-34790,-3850,-44940,122.0
61347,1079,-203,153,-31990,-5810,-51170,120.0
61362,1029,-180,68,-24780,-7910,-61950,120.0
61372,1005,-186,61,-21280,-8330,-67130,119.0
61387,976,-132,50,-17920,-8190,-76090,121.0
61402,933,-100,17,-14630,-6020,-79730,121.0
61422,876,-48,58,-18130,-4620,-87360,117.0
61437,840,-84,49,-22750,-3850,-93730,117.0
61452,780,-16,126,-25130,-4410,-96110,119.0
61467,797,26,149,-29120,-6860,-98490,122.0
61482,836,80,162,-30660,-8610,-98560,118.0
61497,818,63,183,-32830,-12810,-97020,118.0
61507,796,72,207,-32970,-15540,-96180,122.0
61522,794,81,216,-32130,-21910,-93730,136.0
61541,871,110,167,-25340,-26950,-88760,124.0
61556,881,-1,155,-6790,-29190,-87080,124.0
61566,865,-2,93,5880,-31430,-85190,121.0
61581,841,-22,99,32340,-34090,-81410,121.0
61596,820,-30,48,44310,-35140,-80080,121.0
61606,807,-5,44,54320,-35840,-79030,126.0
61621,818,0,63,67340,-37450,-77070,133.0
61636,871,16,62,71050,-38710,-76370,133.0
61646,893,22,52,73640,-39970,-74690,128.0
61661,960,3,52,76580,-42000,-74060,116.0
61676,1002,-23,52,77630,-43960,-73850,119.0
61691,1121,-37,45,80570,-45010,-74200,119.0
61701,1182,-37,15,82670,-45780,-74270,118.0
61716,1232,-30,4,87570,-45780,-73780,115.0
61731,1262,-23,-18,89740,-45290,-73290,115.0
61741,1235,-8,-45,91420,-44660,-72730,110.0
61756,1185,-14,-47,92820,-41790,-71400,113.0
61771,1073,41,-98,93520,-40460,-68880,113.0
61781,1010,26,-62,94150,-38290,-67060,113.0
61804,981,76,-103,91350,-30730,-62790,113.0
61819,894,167,15,88760,-28350,-58450,113.0
61834,874,120,-30,76930,-27440,-58660,112.0
61849,850,119,-52,66780,-24430,-57750,112.0
61859,838,184,36,34020,-24080,-57260,114.0
61874,980,249,50,14420,-24570,-56770,113.0
61889,1071,287,66,-25970,-23800,-52780,113.0
61899,1121,225,69,-46200,-23380,-51380,108.0
61914,1727,748,-329,-61390,-24920,-50120,106.0
61929,1823,-164,688,11270,-15680,-140,106.0
61939,1391,-280,-785,14210,-10430,3850,110.0
61954,1196,311,418,13650,-350,39900,109.0
61969,1489,-1230,258,14490,630,53060,109.0
61979,1038,685,-118,15610,4900,58380,104.0
61994,598,688,-199,14490,-70,55930,106.0
62009,918,119,-43,14350,-350,53270,106.0
62019,1161,-54,148,20650,-1400,49840,104.0
62034,1211,-231,-234,31920,3080,47110,106.0
62053,984,47,-429,45500,9730,41720,100.0
62068,1050,-28,-299,55020,16730,38290,100.0
62078,1011,-29,-432,61250,21840,31920,102.0
62093,1020,-41,-439,71190,31990,28840,103.0
62108,1012,95,-232,70840,37170,23450,103.0
62123,969,105,-208,56630,39830,21350,103.0
62133,1014,134,-167,42630,37590,19390,101.0
62148,999,126,-194,9940,31150,17920,102.0
62163,971,145,-92,-7770,26180,16870,102.0
62173,992,139,-71,-23100,21350,16450,102.0
62188,1002,66,15,-44240,13860,15400,101.0
62203,1040,7,40,-48160,11060,13440,101.0
62213,976,100,118,-47600,9310,11900,98.0
62228,990,122,146,-39760,4830,10710,100.0
62243,1026,97,154,-34090,1960,11130,100.0
62253,1025,-14,120,-16030,1120,10990,102.0
62268,1000,62,131,-6230,-140,10710,100.0
62283,1013,43,79,14000,-910,10080,100.0
62293,1003,81,5,20930,-1400,9730,103.0
62316,1007,112,-52,25200,-3080,9030,99.0
62331,1004,122,-98,16030,-5530,8540,99.0
62346,1010,103,-149,8680,-7000,8260,100.0
62361,1020,70,-115,-3780,-8610,7280,100.0
62371,1017,65,-161,-6510,-8820,6580,100.0
62386,1015,50,-160,-6160,-7840,4830,101.0
62401,1034,17,-105,-630,-5250,4270,101.0
62411,1018,54,-114,2240,-4270,3640,101.0
62434,1005,130,-122,4550,-3080,3640,101.0
62449,989,166,-112,1540,-3150,4410,98.0
62464,987,183,-117,-490,-3500,6300,101.0
62479,999,143,-122,-1540,-3150,7280,101.0
62489,992,161,-130,70,-2450,8260,97.0
62504,994,146,-149,4900,-420,9940,101.0
62519,1003,138,-175,6160,770,10850,101.0
62529,1008,128,-172,5530,1750,11620,97.0
62544,1003,140,-231,-700,3080,12950,99.0
62563,1012,79,-204,-6580,5460,13790,99.0
62578,1012,88,-226,-7980,6860,14000,99.0
62588,1016,70,-214,-8400,8680,13720,98.0
62603,1034,14,-193,-8680,12320,13300,97.0
62618,1016,56,-163,-11760,14280,12110,97.0
62628,1022,35,-172,-13930,15330,11410,98.0
62643,1006,83,-100,-16730,15680,11130,99.0
62658,1005,103,-87,-22120,15190,11830,99.0
62668,1000,116,-65,-22890,15260,12530,99.0
62683,1005,97,-55,-22330,15400,13230,95.0
62698,998,121,-49,-17500,16170,15260,95.0
62708,999,134,-62,-14770,16730,16380,99.0
62723,993,153,-65,-12880,17640,19390,97.0
62738,994,163,-76,-12810,17850,21000,98.0
62753,1073,-29,-38,-7070,19460,23660,98.0
62763,1029,103,17,-70,20440,24570,98.0
62778,998,46,29,10850,21840,24990,99.0
62793,1072,90,-275,13440,22610,25200,99.0
62803,1306,50,182,-2240,25060,24010,99.0
62825,1214,495,-313,-13020,28140,21560,97.0
62840,1228,183,137,-55510,38220,20510,96.0
62855,1004,373,-76,-76230,41930,17570,96.0
62865,1018,266,72,-93450,45010,14910,104.0
62880,1051,353,40,-120750,49210,13230,104.0
62895,1112,425,22,-132300,50470,16800,104.0
62905,1150,328,86,-140490,51450,20160,104.0
62920,1028,210,108,-144620,50470,23940,104.0
62935,958,214,200,-143640,44870,31920,106.0
62950,936,-6,282,-141960,41160,35000,106.0
62960,879,22,346,-138040,37240,37450,106.0
62975,881,-74,193,-132720,26950,42000,110.0
62990,878,186,217,-128940,24220,45220,110.0
63000,736,174,333,-127820,19600,48160,108.0
63015,870,-49,376,-121660,7140,52290,111.0
63030,944,-8,216,-118720,0,57540,111.0
63040,939,51,48,-115710,-3010,58520,109.0
63055,780,-113,155,-113330,-6160,60200,111.0
63074,1024,-132,-83,-102620,-12390,65870,109.0
63089,984,-94,-113,-88550,-15680,68320,109.0
63099,936,-239,-75,-80570,-17150,69230,113.0
63114,855,-422,-24,-70980,-18550,69160,114.0
63129,851,-490,-78,-49000,-23310,66850,114.0
63139,854,-624,-90,-35980,-25760,65380,114.0
63154,886,-627,-117,-23030,-27580,61810,119.0
63169,940,-647,-122,5110,-29820,60130,119.0
63179,1004,-640,-74,24780,-30170,57680,114.0
63194,1059,-560,-8,59150,-28630,50400,115.0
63209,1146,-425,47,139160,-27860,46130,115.0
63219,1122,-289,61,166040,-27650,41860,115.0
63234,732,-127,-59,186130,-28070,36050,115.0
63249,1276,-83,-90,184800,-26950,35070,116.0
63264,1043,-266,-248,162330,-21910,31640,116.0
63274,992,-40,-181,158410,-17080,27510,118.0
63289,1145,-22,-85,151060,-10220,19040,118.0
63304,1033,25,-122,136500,-1330,15330,118.0
63314,1026,-101,-8,127260,1050,11620,120.0
63336,1007,-62,7,104230,3360,910,120.0
63351,957,2,7,69090,4690,-9870,126.0
63366,996,83,51,47600,5250,-20090,128.0
63381,1011,57,63,-700,6370,-25270,128.0
63391,1047,40,60,-22750,6020,-29890,124.0
63406,1087,31,107,-59150,5600,-38710,118.0
63421,1075,-52,130,-72240,5040,-43540,118.0
63439,1075,-100,144,-88270,2380,-52150,117.0
63454,1098,-101,186,-93380,-1260,-59920,117.0
63469,1121,-84,214,-94500,-4200,-63140,119.0
63484,1123,-104,206,-96390,-9730,-70070,118.0
63499,1106,-126,157,-97440,-11900,-73360,118.0
63509,1104,-134,137,-96810,-13160,-77070,116.0
63524,1049,35,86,-90370,-14490,-83160,120.0
63539,1058,-118,80,-86100,-14350,-85400,120.0
63549,1067,-67,119,-79940,-13860,-86870,117.0
63564,1033,-72,55,-63560,-12740,-87990,121.0
63583,1009,-66,-21,-41790,-9870,-88830,120.0
63598,992,-69,-20,-20440,-5110,-88970,120.0
63608,957,-71,-41,-11830,-2800,-89250,120.0
63623,870,-6,28,-5460,-1680,-89460,126.0
63638,843,19,5,-350,-420,-89390,126.0
63648,819,79,106,-490,490,-88410,121.0
63663,793,86,79,-700,-630,-85820,119.0
63678,791,78,120,-2590,-770,-85190,119.0
63688,837,166,76,-3990,-1960,-84280,121.0
63703,846,170,148,-5390,-4060,-79660,116.0
63718,903,225,149,-7980,-5530,-76790,119.0
63733,934,260,153,-10990,-8820,-69440,119.0
63743,954,234,145,-12880,-10150,-66010,118.0
63758,892,244,190,-14770,-12110,-62790,123.0
63773,860,251,136,-17360,-15820,-56560,123.0
63783,828,245,126,-18830,-16940,-53620,125.0
63798,821,244,121,-20650,-17640,-48860,119.0
63813,875,216,139,-23240,-18620,-47390,119.0
63823,902,162,113,-21980,-19180,-45780,115.0
63847,989,107,112,-14770,-18340,-42490,117.0
63862,980,127,45,-3080,-16730,-41510,119.0
63877,940,133,63,9940,-14210,-38920,114.0
63892,946,64,-26,15260,-11760,-38220,114.0
63902,934,55,27,18550,-8960,-38570,111.0
63917,936,88,26,19180,-4200,-39550,108.0
63932,1313,769,-415,19600,-3640,-15190,108.0
63942,1967,-1113,-90,54110,-4830,38150,108.0
63957,646,-435,-590,204470,8050,44590,107.0
63972,1425,-385,560,201880,21280,79800,107.0
63982,1073,178,-51,192920,23870,67830,108.0
63997,724,788,415,192500,33600,61880,103.0
64012,1022,-189,-94,154770,22750,58380,106.0
64027,1166,-24,-62,145600,26810,55300,106.0
64037,977,103,-330,125860,24920,52080,107.0
64052,908,81,-118,78750,18270,44100,101.0
64067,1099,-25,-206,51520,14560,36750,101.0
64077,1036,90,-203,26320,7700,33670,102.0
64110,1010,96,-144,-65520,-1960,27440,104.0
64125,1039,51,-164,-81270,-3850,23730,104.0
64140,1047,-5,-31,-101150,-6090,21560,105.0
64155,1037,-9,7,-111580,-8540,17080,102.0
64170,1025,-21,46,-113400,-9520,14840,101.0
64185,1025,-21,23,-110040,-9870,11410,101.0
64195,1030,-4,49,-104300,-8750,10080,101.0
64210,1051,-5,91,-93450,-6860,8960,101.0
64225,1062,-178,429,-29680,3290,7910,101.0
64235,1052,-274,332,10990,9170,9800,103.0
64250,1041,223,-198,28350,8330,11130,100.0
64265,945,456,-34,-2380,6440,11130,100.0
64275,998,117,161,-12810,5040,11760,102.0
64290,996,-36,206,0,4130,14280,103.0
64305,988,114,57,5040,3990,15120,103.0
64315,1012,185,-5,3850,2940,14910,103.0
64330,993,181,31,-2100,2310,14770,102.0
64349,1016,72,2,-1680,2940,14560,100.0
64364,1054,0,3,-2030,2870,13510,100.0
64374,1025,88,32,-3500,2590,10920,101.0
64389,1022,66,57,-6300,1960,10080,101.0
64404,1006,42,58,-5530,1190,10430,101.0
64414,1014,-6,85,-3430,490,10290,98.0
64429,982,26,143,1050,-350,10360,99.0
64451,951,64,172,5600,-3360,11130,102.0
64466,954,91,166,9450,-7070,11550,100.0
64481,987,114,127,10920,-10850,12390,100.0
64491,1016,254,44,10430,-12950,11970,98.0
64506,1021,46,51,-2030,-13440,12040,100.0
64521,1014,-14,95,5390,-12950,13720,100.0
64531,1026,137,-111,5460,-12320,14840,99.0
64546,1019,158,-48,2030,-11340,15960,99.0
64561,1004,189,-11,4130,-9730,19390,99.0
64571,996,124,22,4550,-8820,21840,98.0
64586,1099,-70,-59,1120,-8750,25340,102.0
64605,1049,47,0,1190,-7070,25550,97.0
64620,1049,76,-88,1680,-4760,25410,97.0
64630,1039,-14,11,210,-4410,24220,98.0
64645,1037,61,82,-1470,-6440,19600,96.0
64660,1155,-186,206,1050,-9310,20230,96.0
64670,997,150,-44,6090,-11900,21910,99.0
64685,903,-91,221,11690,-17920,22960,98.0
64700,1079,312,192,10360,-21070,23240,98.0
64710,1063,304,218,840,-21140,24360,100.0
64725,1065,21,-263,-1330,-21630,29050,99.0
64740,1077,166,-143,6370,-17150,33460,99.0
64750,1077,168,-121,6230,-13440,35630,101.0
64765,1098,134,-320,-2030,-9030,37940,102.0
64780,1105,117,-305,-2100,-210,41930,100.0
64795,1092,73,-206,-5040,3710,43400,100.0
64805,1129,46,-245,-7840,6930,44520,103.0
64820,1271,204,-207,-16100,14770,45850,103.0
64835,1120,139,-234,-20720,17780,47880,103.0
64845,1000,-15,-124,-26810,22190,47460,106.0
64867,1019,-75,-193,-51870,35420,44380,105.0
64882,1089,123,-74,-60130,38570,43050,106.0
64897,1040,61,108,-77840,42420,41020,106.0
64907,980,66,186,-87920,42280,39690,109.0
64922,936,53,208,-97440,41930,39480,108.0
64937,597,-26,341,-116200,36750,36610,108.0
64947,1230,34,261,-123900,31290,35420,112.0
64962,1700,-194,63,-125370,31290,33880,114.0
64977,1199,-57,51,-104720,21700,35210,113.0
64992,1215,-106,216,-42280,20790,35910,113.0
65002,1194,-165,182,-6720,18620,34930,118.0
65017,1128,-96,275,27090,17150,34580,120.0
65032,1117,21,245,80710,12320,32410,120.0
65042,1035,32,191,98560,9870,31290,118.0
65057,1027,67,157,111720,6930,29470,120.0
65072,1024,137,79,123690,6300,28770,120.0
65082,1015,172,41,124880,6930,28840,122.0
65097,995,51,-6,121100,9870,26600,125.0
65120,911,56,72,109270,9800,20860,123.0
65135,856,50,85,96880,9450,16170,126.0
65150,843,23,61,91070,9590,13300,126.0
65160,847,48,47,85190,9800,10780,119.0
65175,845,30,251,69580,9660,6090,128.0
65190,890,-13,103,59570,5880,2310,128.0
65200,870,-56,275,48160,4760,-6650,121.0
65215,862,-104,281,24010,-4760,-12320,126.0
65230,823,-99,327,11760,-16030,-24010,146.0
65245,786,-123,265,-7910,-20510,-29470,146.0
65255,777,-150,209,-13860,-25130,-34580,141.0
65270,778,-135,157,-18900,-31010,-43610,130.0
65285,820,-94,96,-19950,-33250,-47110,130.0
65295,841,-148,41,-21000,-34020,-50400,121.0
65310,874,-128,-78,-22960,-32340,-57400,119.0
65325,916,-142,-95,-23170,-29470,-63560,119.0
65335,943,-11,-72,-22680,-26040,-64120,124.0
65350,988,-62,-166,-18130,-17500,-63910,139.0
65369,1008,-85,-95,-9590,-10010,-65380,149.0
65384,996,-37,-64,-5250,-4200,-65870,149.0
65394,1010,-16,-73,-980,-1680,-65170,145.0
65409,1105,7,-55,5320,560,-64470,127.0
65424,1174,16,-33,9520,4410,-62580,127.0
65434,1229,11,-11,10990,5180,-62090,123.0
65456,1342,-141,-114,14350,7700,-62720,117.0
65471,1293,35,261,23940,5810,-62930,119.0
65486,1290,46,205,26250,4200,-63560,115.0
65501,1288,5,214,27370,-2170,-63420,115.0
65511,1315,9,263,26670,-5950,-64120,114.0
65526,1375,-37,227,25270,-10780,-66080,116.0
65541,1347,11,258,21700,-19040,-68110,116.0
65551,1285,39,196,20160,-23310,-68600,122.0
65566,1146,36,152,18760,-28980,-68740,117.0
65581,1026,61,47,16310,-29540,-68460,117.0
65591,958,81,7,15680,-29260,-67550,120.0
65606,895,114,-23,13790,-26880,-64190,124.0
65630,741,119,14,12250,-24780,-58590,128.0
65645,691,111,-2,9940,-22960,-54390,125.0
65660,635,172,15,8610,-22190,-52080,125.0
65670,625,204,-7,7350,-21490,-48860,130.0
65685,637,252,87,7910,-20090,-39970,128.0
65700,716,225,110,9660,-20790,-31150,130.0
65715,672,190,149,11340,-26950,-28910,130.0
65725,655,114,194,10780,-29330,-26460,129.0
65740,675,280,167,9940,-34020,-21000,130.0
65755,703,260,159,9520,-36050,-17710,130.0
65765,688,133,131,8470,-37730,-14980,128.0
65780,690,208,176,9170,-40810,-11900,127.0
65795,778,114,135,10220,-42420,-11340,127.0
65805,799,127,108,11690,-43260,-11410,122.0
65820,840,109,88,17640,-43260,-10500,127.0
65835,910,121,8,22120,-39480,-9170,127.0
65845,905,98,-10,27370,-36610,-8680,117.0
65860,1110,69,-43,36820,-33320,-8820,116.0
65879,1371,130,-32,40670,-25200,-9450,112.0
65894,1810,1201,-662,84210,-9870,28630,112.0
65904,1985,-1762,899,157780,6930,65240,108.0
65919,-32,934,-836,155120,18480,69860,109.0
65934,643,1098,73,163660,31290,70770,109.0
65944,542,-448,141,161910,34650,58380,105.0
65959,1048,646,-1033,168910,31150,45570,107.0
65974,1518,-780,230,178990,39340,47110,107.0
65984,1059,90,-577,164360,38010,45080,105.0
65999,696,669,-594,145180,37660,39620,105.0
66014,1211,-267,-503,88480,37310,37310,104.0
66029,1126,-51,-430,13790,31570,33670,104.0
66039,914,381,-591,-25900,27930,32270,103.0
66054,1014,70,-298,-63420,21210,31570,102.0
66069,1015,240,-99,-113540,12250,30240,102.0
66079,956,167,-71,-127050,8470,30170,104.0
66094,973,92,-9,-132090,5670,29330,105.0
66109,1033,-73,82,-123340,3640,28770,105.0
66119,1025,-86,177,-112140,3640,27720,102.0
66141,1030,-101,118,-85610,2660,24640,105.0
66156,1027,-99,98,-54250,3990,21980,104.0
66171,1048,-117,109,-37660,5320,19320,102.0
66186,1029,-61,103,-5390,7700,17850,102.0
66196,1032,-81,64,7840,8260,16170,102.0
66211,1024,-25,52,24150,8470,12950,103.0
66226,1023,22,-10,26600,7770,11760,103.0
66236,1033,34,-26,26670,7070,10710,102.0
66251,1016,90,-140,20860,6020,9940,104.0
66266,1010,126,-182,16310,6370,9800,104.0
66276,1020,112,-215,11620,7280,10010,103.0
66291,1025,97,-175,2870,10220,10360,102.0
66306,1020,75,-119,-1050,11690,10150,102.0
66316,1011,104,-98,-4410,11970,10290,105.0
66331,994,148,-41,-7980,12180,10990,99.0
66346,992,143,-20,-6720,12320,12950,99.0
66356,988,152,15,-4690,12180,14000,102.0
66371,992,78,84,-1820,11900,14490,100.0
66390,997,128,50,3570,9940,15680,101.0
66405,985,150,-35,9380,10080,18060,101.0
66415,986,70,-73,12460,10990,18970,102.0
66430,1031,43,-75,16240,12740,19880,98.0
66445,1099,47,-323,4830,11690,19460,98.0
66477,1040,-209,56,1400,10430,17640,101.0
66492,1022,-177,320,-1400,8750,15120,101.0
66507,985,-117,120,1610,4690,10640,100.0
66522,979,-152,156,210,1400,8610,104.0
66537,1005,-69,114,1820,-2870,4130,100.0
66552,997,-75,75,1260,-3290,2170,100.0
66562,1005,-8,60,1540,-4900,420,99.0
66577,1015,-3,41,1680,-6790,-1120,101.0
66592,977,82,142,1610,-8400,-770,101.0
66602,986,102,111,1680,-10640,-70,99.0
66617,992,125,107,2310,-14070,2520,101.0
66632,1045,121,7,2380,-15330,6440,101.0
66646,1078,174,-23,3710,-13440,8190,102.0
66661,1030,31,-113,3150,-11900,10640,98.0
66676,1047,-49,-194,2730,-5810,10780,96.0
66691,1041,-130,-166,3290,-280,8470,96.0
66701,1056,206,-269,2520,3570,9380,100.0
66716,1027,-35,-123,2940,5880,8470,100.0
66731,1041,23,-108,3220,9380,7000,100.0
66741,1045,-24,-24,3150,10710,6230,101.0
66756,1019,-6,0,2800,10850,5530,101.0
66771,1021,96,62,2660,8890,4620,101.0
66781,1136,152,74,3920,5880,4900,101.0
66796,1030,145,199,2240,2870,7910,99.0
66811,943,-17,160,-5740,3360,8820,99.0
66821,977,73,114,-10920,3500,8610,98.0
66836,1019,156,71,-19110,2940,8610,99.0
66851,1068,83,-47,-21910,3500,8820,99.0
66861,1063,48,-37,-23310,4130,9030,98.0
66876,1050,35,-132,-20300,4690,10430,99.0
66891,1105,86,-194,-17290,5880,14350,99.0
66909,1131,156,-227,-10080,10640,17430,101.0
66924,1115,232,-195,-1680,14700,25340,101.0
66939,1162,338,-170,980,17080,34860,100.0
66954,1170,447,-83,-1680,21980,39480,105.0
66969,1190,547,-38,-7560,28070,49140,105.0
66979,1209,558,-1,-17290,31360,54180,104.0
66994,1116,477,72,-38710,33810,58870,105.0
67009,1020,363,176,-55230,36470,66920,105.0
67019,932,279,139,-61250,35210,71330,109.0
67034,915,-54,215,-67270,34860,75110,111.0
67049,806,138,370,-75180,27090,73990,111.0
67059,1109,144,243,-79660,21210,73360,111.0
67074,1078,75,370,-82880,15680,71540,117.0
67089,922,-84,160,-87290,3570,69720,114.0
67104,1011,72,176,-89390,-4060,64120,114.0
67114,1054,-1,202,-88270,-7070,61670,120.0
67129,962,-136,48,-85190,-8890,58240,120.0
67144,877,40,8,-74830,-10920,53270,120.0
67159,906,-110,36,-67480,-10430,50890,121.0
67174,964,-160,5,-44660,-9450,45640,122.0
67189,1012,-269,-2,-29750,-8400,39620,120.0
67204,1064,-319,66,7210,-7000,35560,120.0
67214,1080,-389,69,26250,-7070,30730,122.0
67229,1083,-379,99,62580,-8330,18970,124.0
67244,1038,-322,73,77770,-9240,13160,124.0
67254,1002,-286,70,89670,-9940,7490,124.0
67269,966,-246,20,101080,-10780,-3780,125.0
67284,914,-110,-21,101640,-10570,-8820,119.0
67299,897,-312,-19,97650,-8540,-17010,119.0
67309,901,-119,-23,93450,-7490,-23730,127.0
67324,892,-119,-28,88410,-5320,-32760,122.0
67339,898,-109,-84,79800,-4480,-36330,122.0
67349,860,20,-38,74270,-2520,-39550,120.0
67364,806,37,61,56350,-1330,-43820,124.0
67379,810,22,-7,44520,490,-47320,124.0
67389,809,24,-28,30590,1400,-50330,120.0
67404,822,96,10,-1120,4410,-54670,119.0
67426,871,16,35,-31710,5880,-58660,124.0
67441,903,-9,57,-52150,6580,-62930,127.0
67456,1006,-72,62,-57400,6930,-65100,127.0
67475,1051,-112,71,-60620,7560,-69860,118.0
67490,1050,-85,83,-61320,7140,-74830,118.0
67505,1041,-92,125,-61460,6860,-77210,121.0
67520,1039,-64,110,-61180,4760,-81690,121.0
67535,1049,-32,114,-60760,3990,-84420,121.0
67545,1066,-34,113,-60340,2450,-85330,118.0
67560,1136,-6,106,-58940,1610,-85960,114.0
67575,1170,-10,123,-57330,70,-86940,116.0
67590,1237,-18,157,-56070,-1120,-87430,116.0
67600,1278,-38,173,-54530,-2800,-88130,115.0
67615,1326,2,160,-50470,-6510,-88900,119.0
67630,1377,7,166,-47740,-8120,-88550,119.0
67640,1379,12,135,-43960,-9730,-87920,116.0
67655,1325,1,14,-33950,-9870,-86450,120.0
67674,1208,-28,27,-21000,-7420,-85960,118.0
67689,1165,-43,-3,-14980,-5460,-85750,118.0
67699,1124,-14,24,-8960,-4620,-85260,122.0
67714,1002,73,13,-700,-3920,-84350,125.0
67729,903,67,0,1260,-2170,-81410,125.0
67739,784,81,113,1470,-3570,-80150,122.0
67754,595,72,104,1540,-4830,-79100,122.0
67769,502,91,142,1400,-10150,-76300,122.0
67779,464,132,166,1820,-12670,-74200,124.0
67794,453,246,169,3080,-15680,-66150,126.0
67809,566,120,56,8960,-20370,-61600,123.0
67824,622,220,86,13720,-21840,-52220,123.0
67834,679,165,31,20230,-21630,-46690,118.0
67849,648,209,-17,38290,-21490,-41090,120.0
67864,634,201,-46,57610,-19110,-28490,120.0
67874,619,196,0,66430,-18200,-22470,123.0
67889,709,247,32,73710,-17360,-16310,117.0
67904,793,281,75,82530,-17290,-4340,117.0
67914,858,268,91,84210,-17570,1330,119.0
67936,1057,315,118,85960,-18620,12460,120.0
67951,1128,317,120,86730,-19110,24220,119.0
67966,1141,68,90,85890,-19320,28770,116.0
67981,1166,194,16,81060,-17640,32550,116.0
67991,1159,208,28,77770,-15330,34790,113.0
68006,1186,225,-17,73430,-20930,38430,109.0
68021,1344,-1514,344,87920,16940,78750,109.0
68031,352,865,-272,124670,-7420,82320,109.0
68046,1032,1435,-104,130200,19460,81620,106.0
68061,348,-471,-151,128660,21280,77770,106.0
68071,931,147,-1,123550,14630,66080,104.0
68086,1063,-50,-162,133980,20370,58590,105.0
68101,1168,-239,-211,140770,23870,57050,105.0
68116,1076,34,-159,145600,26810,52290,105.0
68126,941,129,-20,141890,29540,49490,102.0
68141,1045,33,-290,134330,28280,43190,102.0
68156,1060,52,-166,114590,25200,39690,102.0
