t_ms,ax_mg,ay_mg,az_mg,gx_mdps,gy_mdps,gz_mdps,dist_mm
72,996,-61,39,3990,840,-11410,107.0
86,998,-58,41,5040,-350,-12110,107.0
100,1009,-18,28,4410,-630,-12320,111.0
113,1007,-35,12,3710,-1050,-12740,108.0
126,1013,52,26,4410,-1470,-12530,108.0
136,1051,-32,-10,3710,-1400,-12250,109.0
149,1072,140,48,4200,-2030,-11340,109.0
159,1149,323,13,4130,-2170,-10710,108.0
172,1047,170,-30,1470,-980,-7350,106.0
185,1038,134,16,2380,-770,-6860,106.0
195,1047,102,-15,1470,-420,-5530,106.0
208,1030,0,-23,1260,210,-3150,106.0
218,1026,87,7,1470,770,-2170,107.0
231,1023,56,43,1330,980,-1190,107.0
244,1015,53,56,1400,420,-350,107.0
254,1010,51,59,1400,-280,420,109.0
267,1003,57,83,1400,-2380,1680,109.0
277,1007,46,71,1330,-3360,2100,106.0
290,1004,22,86,1260,-4480,2310,105.0
303,1010,23,73,1260,-5600,2310,105.0
313,1006,7,81,1470,-6650,2170,109.0
326,1007,17,78,1890,-8960,2100,109.0
336,1010,18,39,2100,-9800,2100,107.0
349,1022,18,6,2240,-10220,2240,107.0
362,1022,32,0,2240,-10080,2660,107.0
372,1018,26,7,2380,-10010,2940,109.0
385,1023,64,2,4620,-9940,3010,109.0
395,1021,3,-11,5460,-9870,3500,107.0
408,1016,42,-6,5740,-9730,3850,109.0
421,1026,18,-35,5810,-9030,4620,109.0
431,1028,32,-49,5530,-8330,4970,107.0
444,1021,-3,-90,5250,-7630,5110,107.0
454,1025,2,-71,4340,-6510,5110,106.0
467,1022,15,-62,3710,-5460,5040,106.0
477,1023,17,-98,3780,-4690,5110,104.0
490,1023,14,-75,4760,-2590,5110,108.0
503,1011,-22,-97,7420,-2170,4900,108.0
513,1016,-21,-119,12950,-2030,4690,105.0
526,1009,-37,-133,22050,-2870,4410,109.0
539,1014,-14,-230,52080,-3500,4550,109.0
549,1016,43,-236,72450,-4270,4830,109.0
562,1057,154,-136,92680,-4900,5460,109.0
572,1051,119,-27,105070,-5390,6860,108.0
585,1033,110,22,105630,-6230,10150,108.0
595,1038,151,112,94850,-6300,11830,106.0
608,1035,130,184,78960,-6020,13440,108.0
621,1044,138,238,59780,-5600,16100,108.0
631,1038,124,241,39690,-5250,17150,110.0
644,1009,39,171,3920,-4970,17710,110.0
654,997,29,148,-8120,-5390,17990,109.0
667,1020,46,102,-16590,-6020,18340,107.0
680,1000,-28,12,-20300,-7630,19250,107.0
690,1009,-18,-72,-16170,-8050,19740,110.0
703,1027,12,-168,-8960,-8330,20370,110.0
713,1015,-56,-250,70,-8050,21000,111.0
726,1026,-49,-208,10220,-7140,21070,112.0
739,1037,15,-192,29890,-5950,21490,112.0
749,1025,-25,-151,38640,-5530,21700,110.0
762,1011,-66,-127,47180,-5670,21490,110.0
772,1022,-33,-100,54040,-5740,21420,111.0
785,1019,-58,-67,58870,-5740,21000,111.0
798,1004,-140,-76,64750,-5600,20370,111.0
808,989,-167,-39,65310,-5110,19320,113.0
821,972,-199,-10,64610,-4690,17850,113.0
831,961,-278,-2,62930,-4410,15960,114.0
844,974,-237,-28,57470,-3290,11200,113.0
857,1007,-138,-48,52710,-2030,9450,113.0
867,1000,-162,-50,47110,-560,8050,116.0
880,990,-142,-61,41160,840,5320,116.0
890,1009,-189,38,33040,2590,3640,114.0
903,1006,-194,123,12740,3360,1750,115.0
916,938,-256,149,-1260,4200,-140,115.0
926,987,-193,-60,-10360,4130,-2240,116.0
939,1013,-147,-135,-14280,6370,-4690,116.0
949,1029,-97,-120,-12670,6650,-5390,114.0
962,1019,-125,-92,910,6930,-5530,116.0
975,992,-122,27,3850,7070,-5670,116.0
985,991,-81,92,1470,6930,-6020,113.0
