t_ms,ax_mg,ay_mg,az_mg,gx_mdps,gy_mdps,gz_mdps,dist_mm
90301,976,125,277,10850,4900,-3640,123.0
90412,1006,98,285,-8190,-5740,-10080,123.0
90427,925,-5,315,-13440,-11480,-13510,133.0
90442,897,-51,235,-19740,-22050,-21910,127.0
90457,877,-124,168,-20860,-26880,-27370,127.0
90471,888,-142,150,-20370,-32760,-37590,129.0
90486,942,-175,112,-18550,-34930,-42280,131.0
90501,926,-82,41,-12180,-36890,-50120,129.0
90516,934,-59,10,-8120,-36540,-54040,129.0
90526,938,-91,-59,-3080,-35420,-55300,127.0
90553,886,-70,-121,16310,-26110,-57190,130.0
90568,874,-61,-135,26040,-18480,-59080,130.0
90583,852,-26,-116,28770,-14560,-60970,126.0
90598,909,-15,-67,30170,-8400,-61670,125.0
90613,939,-12,-22,30170,-4690,-62860,125.0
90623,958,-16,3,29960,-3920,-63420,127.0
90638,1064,10,23,29750,-2800,-63700,123.0
90653,1135,30,39,29750,-2380,-63000,123.0
90663,1186,30,87,29400,-3290,-62580,125.0
90678,1215,45,135,28700,-4830,-62300,124.0
90693,1195,47,165,26810,-9590,-61320,124.0
90703,1186,161,197,24920,-12530,-60340,124.0
90718,1195,106,185,19880,-16030,-57050,126.0
90737,1247,173,232,5460,-23100,-52780,124.0
90752,1221,143,231,-8190,-31430,-50610,124.0
90762,1205,99,226,-11970,-35350,-48510,129.0
90777,1200,89,204,-11970,-42210,-44590,130.0
90792,1168,192,125,-9660,-44380,-41510,131.0
90807,1172,114,-29,-2800,-43890,-33810,131.0
90817,1110,94,-6,1890,-43540,-31920,132.0
90832,1090,118,-154,12600,-42000,-29890,136.0
90847,965,17,-127,34510,-34090,-23590,136.0
90857,900,48,-76,42630,-30450,-21210,136.0
90872,762,17,-42,48580,-26250,-17640,134.0
90887,633,69,-34,52850,-24010,-15960,134.0
90897,618,74,14,53270,-22610,-14280,137.0
90912,594,89,11,53690,-21840,-10710,137.0
90927,577,66,69,53340,-21770,-9240,137.0
90937,621,24,70,52430,-22540,-8610,141.0
90952,645,119,107,50680,-24920,-6230,133.0
90967,707,95,91,50470,-26250,-2450,133.0
90977,750,119,76,50400,-27090,-420,130.0
90994,829,143,65,50260,-27720,1820,131.0
91009,852,110,50,49280,-27090,6160,126.0
91024,980,131,35,48090,-26320,7980,126.0
91034,1060,142,44,46830,-25060,9870,122.0
91049,1139,185,23,44030,-22400,14000,118.0
91064,1476,501,-239,42770,-21630,23100,118.0
91074,1994,1101,306,34790,20510,61180,114.0
91089,362,645,-1134,30870,-12880,60900,117.0
91104,520,967,84,48930,14560,65450,117.0
91114,767,1179,120,37870,15400,64120,114.0
91129,535,-94,134,35210,16800,55720,112.0
91144,953,436,-132,51660,16940,50890,112.0
91154,1051,-14,-155,59780,19320,49980,111.0
91169,1158,-146,-268,59570,21560,48090,112.0
91184,949,123,-260,64330,26040,45710,112.0
91194,879,196,-236,63350,28280,43050,111.0
91209,970,47,-200,56070,29190,38220,110.0
91224,1056,72,-229,48230,30030,36750,110.0
91234,985,117,-305,35560,29400,34930,109.0
91253,1009,120,-225,5390,27580,31640,108.0
91268,1017,85,-219,-29120,23590,28840,106.0
91283,1014,119,-139,-46340,21210,27090,106.0
91293,1007,138,-134,-62370,18550,25340,108.0
91308,990,132,-54,-87080,12460,24010,109.0
91323,967,111,-29,-97230,9380,23170,109.0
91333,981,79,34,-105350,3640,22820,106.0
91348,1002,47,91,-114240,840,22470,108.0
91363,1007,29,100,-114450,-4130,21420,108.0
91373,1007,22,99,-111090,-5950,20930,107.0
91388,1009,38,86,-105840,-7210,20440,105.0
91403,1011,17,30,-93660,-8400,19530,105.0
91413,1015,2,-4,-85750,-8050,18830,105.0
91428,1021,-18,-42,-76510,-7070,17290,106.0
91443,1016,9,-43,-54950,-2730,16660,106.0
91458,1031,12,-63,-44520,1680,16100,106.0
91468,1008,61,-39,-34370,3500,15890,106.0
91483,1019,24,-14,-17570,4970,15610,106.0
91498,1005,49,-2,-4690,6930,15050,106.0
91513,1022,-1,29,-140,7210,14420,105.0
91528,1018,-18,77,5530,6160,12250,105.0
91549,1010,28,53,8470,3780,10010,104.0
91564,1013,20,8,9870,2940,8260,105.0
