t_ms,ax_mg,ay_mg,az_mg,gx_mdps,gy_mdps,gz_mdps,dist_mm
30068,1232,56,62,-22330,-7910,-84910,106.0
30154,1220,80,47,-24080,-8470,-84910,106.0
30174,1189,97,65,-26740,-8470,-83510,99.0
30189,1183,99,98,-29890,-9380,-81340,99.0
30225,1283,124,187,-48090,-17920,-78400,99.0
30240,1285,156,156,-50050,-20300,-77420,99.0
30255,1261,128,192,-49420,-25550,-73080,102.0
30270,1182,100,112,-48370,-27160,-71120,100.0
30285,1105,89,64,-45640,-30450,-68110,102.0
30300,980,151,8,-43470,-30800,-63560,102.0
30310,949,78,3,-41440,-30240,-61810,106.0
30325,926,147,16,-37170,-29680,-59570,107.0
30340,933,152,44,-34790,-29470,-53620,107.0
30350,944,131,80,-28490,-30380,-50890,101.0
30365,915,160,22,-22120,-31080,-47390,105.0
30380,861,128,77,-5110,-31920,-39620,105.0
30390,800,132,57,5250,-33600,-35770,110.0
30405,692,135,38,16800,-34370,-31500,102.0
30423,624,103,94,41790,-35700,-23660,102.0
30438,642,94,66,68950,-37590,-16870,109.0
30453,740,142,53,83020,-38080,-13440,109.0
30463,793,154,64,95830,-38080,-9660,108.0
30478,833,222,68,114520,-37730,-2100,106.0
30493,861,230,-37,120330,-37170,5040,106.0
30503,832,213,-47,122710,-31290,7420,106.0
30518,835,282,-32,118860,-29400,10010,105.0
30533,855,263,-25,108710,-22960,14350,105.0
30543,918,306,16,100240,-20160,15120,105.0
30558,1056,327,36,89950,-17080,15050,98.0
30573,1098,358,1,67550,-9660,17150,97.0
30588,1133,320,66,54950,-6160,17710,97.0
30598,1159,435,65,41020,-3710,20440,102.0
30613,1970,-1851,755,69160,16590,59990,96.0
30628,1046,70,231,100660,17780,67970,96.0
30638,1163,1069,-788,95620,34580,70910,99.0
30653,149,78,-93,104510,27160,64680,96.0
30668,400,519,-152,96180,26180,50260,96.0
30685,1426,-348,-35,118370,32830,53270,96.0
30700,846,529,-715,97440,25690,50470,96.0
30715,655,520,-417,68320,25900,44800,96.0
