t_ms,ax_mg,ay_mg,az_mg,gx_mdps,gy_mdps,gz_mdps,dist_mm
97,985,38,-155,-16730,11130,21420,129.0
111,998,55,-133,-22470,10290,23170,129.0
125,993,23,-167,-23520,9870,23870,112.0
138,1003,22,-157,-23240,9380,24220,113.0
151,1006,43,-241,-19740,8890,24990,113.0
161,991,24,-241,-18130,9310,25270,111.0
174,979,-42,-261,-16240,10080,25060,111.0
184,1005,19,-190,-15190,10850,24850,113.0
197,1009,46,-147,-15890,11550,26040,112.0
210,990,28,-186,-21490,12110,27160,112.0
220,1003,45,-120,-24780,12810,28070,114.0
233,1006,40,-129,-26810,13020,28980,114.0
243,991,-25,-196,-28210,12740,29820,114.0
256,994,-59,-156,-28630,12950,29960,113.0
275,1022,16,-66,-30100,11480,30240,113.0
285,1029,34,-14,-32410,10010,31080,116.0
298,1018,11,82,-34160,7280,32200,114.0
311,1034,50,146,-34790,3780,35560,114.0
321,1022,40,140,-33740,-560,35560,114.0
334,984,-31,-93,-27860,-8820,38080,114.0
344,954,-65,-208,-25270,-10920,38010,118.0
357,1007,-13,-192,-22960,-10850,38010,118.0
370,1031,-1,-163,-21910,-10360,39060,118.0
380,1021,11,-172,-21280,-9730,39410,121.0
393,1032,-86,-214,-19110,-7350,39480,121.0
403,935,-131,-245,-17430,-7140,39480,121.0
416,894,-127,-228,-14980,-6580,39200,125.0
429,1035,-86,-282,-14000,-6720,39620,125.0
439,1129,-144,-252,-11410,-6370,39200,121.0
452,1061,59,66,-11900,-4270,36330,121.0
462,1002,174,-165,-10990,-2590,32620,124.0
475,1043,99,-37,-9520,2380,26740,127.0
488,1124,106,-94,-5740,8120,23100,127.0
498,1182,68,-60,-4340,12740,19180,125.0
511,1163,42,-98,-3290,16590,15120,125.0
523,1112,57,-85,-2100,24290,6510,124.0
537,1072,27,-75,910,27860,2380,126.0
550,1020,39,-73,2730,31360,-1750,126.0
560,1027,37,-58,4410,34510,-5600,128.0
573,1048,35,-36,7210,38920,-12950,129.0
586,1193,44,22,8050,40040,-16450,129.0
596,1204,30,64,9310,41160,-19670,128.0
609,1195,13,16,11200,41020,-26180,128.0
619,1167,49,39,13510,41580,-28770,128.0
632,1134,34,77,19600,41300,-31290,130.0
645,1052,42,66,23240,40460,-33670,130.0
655,1025,48,63,27230,39550,-35770,133.0
668,1003,46,55,31640,38010,-39270,133.0
678,968,35,64,36260,36960,-41160,132.0
691,937,50,33,45990,35770,-42840,136.0
704,948,55,30,50960,35070,-44240,136.0
714,950,34,18,55300,34370,-45710,138.0
727,943,74,15,59080,33460,-49140,138.0
