t_ms,ax_mg,ay_mg,az_mg,gx_mdps,gy_mdps,gz_mdps,dist_mm,event
656,1016,48,17,1540,-70,3080,114.0,0
666,1018,55,17,1470,0,2940,112.0,0
681,1016,58,31,1470,-70,3010,110.0,0
696,1015,62,23,1610,-280,3080,110.0,0
706,1019,59,13,1750,-350,3080,113.0,0
721,1016,41,19,2240,-280,3080,108.0,0
736,1015,33,9,2730,-490,2590,108.0,0
746,1016,24,9,3220,-560,2240,110.0,0
761,1019,47,8,4690,-560,1960,110.0,0
778,1021,56,23,5740,-630,1960,114.0,0
793,1024,58,13,6720,-980,2170,114.0,0
803,1031,62,16,7560,-1120,2310,112.0,0
818,902,-36,102,5670,-1400,2380,114.0,0
833,1330,278,116,1400,-70,3780,114.0,0
843,948,13,58,210,-2240,3920,111.0,0
858,1516,-56,220,4270,-7210,2030,112.0,0
873,1417,-97,178,18480,-5390,490,112.0,0
883,1173,-53,105,24010,-8960,420,113.0,0
898,1323,-61,306,29470,-10220,2380,117.0,0
913,1260,-58,191,47320,-10920,3080,117.0,0
923,1175,-8,117,58310,-12110,3710,119.0,0
938,1161,-9,172,69020,-11900,5670,123.0,0
953,1064,40,147,86660,-10220,6440,123.0,0
963,987,31,109,92260,-8890,7560,126.0,0
978,999,53,122,98350,-6440,9030,133.0,0
993,964,56,139,99400,-4270,9450,137.0,0
1008,931,59,131,98840,-980,9870,137.0,0
1030,876,94,136,95480,2240,10290,144.0,0
1049,864,58,95,91630,5110,10640,148.0,0
1064,841,56,141,86870,7770,10640,148.0,0
1079,806,65,141,83930,8890,10850,148.0,0
1094,806,5,139,76020,10220,9100,149.0,0
1109,763,43,141,70980,11060,7840,149.0,0
1119,732,35,129,65660,11970,5810,149.0,0
1134,664,64,126,54670,12880,5180,147.0,0
1149,651,53,121,49280,13930,4200,147.0,0
1159,630,33,107,43680,14910,3220,145.0,0
1174,554,30,50,32200,16100,2100,144.0,0
1189,512,21,24,20300,20650,-350,144.0,0
1199,466,10,-1,14490,23520,-1680,138.0,0
1214,470,9,-17,9170,26320,-2520,138.0,0
1229,522,-27,-20,350,32060,-4830,138.0,0
1239,570,-53,-4,-3150,34580,-6370,126.0,0
1254,711,-72,8,-5530,36540,-6510,116.0,0
1269,675,482,-713,-64820,-93870,-31780,111.0,0
1284,-514,180,-777,-68880,630,-12250,111.0,0
1297,919,417,138,-68040,-30240,-8470,115.0,0
1312,1016,-447,-730,-54250,-13300,-1260,112.0,0
1327,1369,-598,-77,-14350,-23870,-2800,112.0,0
1337,1326,-46,-167,-4130,-14700,210,110.0,0
1352,953,332,-252,-1400,-10990,700,112.0,0
1367,1174,-50,-119,2940,-10080,1120,112.0,0
1377,1020,138,-78,4060,-4130,1680,116.0,0
1392,950,69,-79,7210,-4130,2100,110.0,0
1407,1047,-10,-45,7420,-1540,770,114.0,0
1422,982,-29,-49,4340,2450,-280,114.0,0
1432,1025,-28,34,2450,3290,-1400,112.0,0
1447,1057,-42,142,560,4130,-3570,111.0,0
1462,1057,138,68,3710,3640,-3710,111.0,0
1472,1016,49,130,2310,2940,-3360,107.0,0
1487,1018,53,63,2170,1890,-2660,108.0,0
1502,999,51,84,1540,980,-2590,108.0,0
1512,1018,73,86,1820,0,-2100,110.0,0
1527,1017,88,49,2100,-700,-560,110.0,0
1542,1007,110,73,2310,-1400,1470,110.0,0
1557,1006,86,76,1540,-2660,2450,111.0,0
1572,1002,82,75,1610,-4200,3850,112.0,0
1587,1017,37,59,1400,-4760,4130,109.0,0
1602,1011,18,46,1820,-5180,3500,109.0,0
1612,1012,20,58,1890,-5530,2940,111.0,0
1627,1019,16,68,2240,-5740,2310,110.0,0
1642,1009,38,33,2100,-6370,1470,110.0,0
1652,1014,23,28,1960,-6510,1120,110.0,0
1667,1019,26,18,1960,-6370,350,111.0,0
1682,1020,36,9,1820,-5880,0,111.0,0
1692,1022,42,9,1820,-5670,-280,111.0,0
1707,1020,50,2,1820,-4970,-350,111.0,0
1722,1020,65,10,1750,-4760,-210,114.0,0
1737,1019,70,14,1680,-4550,280,114.0,0
1747,1022,69,-2,1820,-4620,560,110.0,0
1762,1023,66,11,1820,-4340,840,111.0,0
1777,1023,55,-9,1750,-3780,1120,111.0,0
1787,1020,54,4,1680,-3360,1190,110.0,0
1802,1019,58,8,1610,-2870,1400,109.0,0
1819,1019,63,7,1540,-2660,1610,109.0,0
1829,1022,70,7,1610,-2450,1820,109.0,0
1844,1024,49,-5,1540,-1750,2030,109.0,0
1859,1019,55,7,1540,-1400,2100,109.0,0
1869,1019,53,6,1470,-980,2100,112.0,0
1884,1022,67,15,1470,-770,2100,111.0,0
1899,1027,84,27,3010,-1120,2800,111.0,0
1909,1043,102,37,4690,-1750,3220,111.0,0
1924,970,78,47,7910,-2380,3710,111.0,0
1939,838,-73,183,6930,-4480,1330,109.0,0
1954,1224,-56,95,5670,-1960,4760,109.0,0
1964,1120,-220,191,12390,-2170,3710,112.0,0
1979,1039,27,331,30520,-5670,5460,111.0,0
1994,1163,122,118,33600,-7210,7840,111.0,0
2004,1193,-6,22,35210,-7280,7840,115.0,0
2019,1193,121,203,38710,-8050,7770,118.0,0
2040,1090,15,99,39410,-7280,9240,122.0,0
2055,1089,63,154,38920,-6790,9590,122.0,0
2070,1024,78,106,36680,-4900,9660,123.0,0
2085,992,61,128,31920,-2940,9730,126.0,0
2100,1013,79,137,30030,-210,9800,128.0,0
2115,975,62,84,26180,1470,9590,128.0,0
2125,985,54,94,24290,2520,9450,131.0,0
2140,999,31,125,21980,5110,8890,133.0,0
2155,953,38,93,21350,6370,8610,133.0,0
2165,959,39,106,21000,7070,8400,138.0,0
2180,966,17,98,21140,8680,8330,138.0,0
2195,949,20,77,21280,9800,7630,138.0,0
2210,968,22,102,22050,11480,7560,138.0,0
2220,970,10,117,22890,12110,7420,140.0,0
2235,973,5,111,26460,12040,7070,142.0,0
2250,985,-3,110,29260,11410,6790,142.0,0
2260,980,-24,121,32270,11270,6580,145.0,0
2275,994,-20,116,40250,10150,6090,142.0,0
2290,975,-11,121,45150,9520,6230,142.0,0
2300,958,-13,109,49700,8890,6230,144.0,0
2315,939,3,115,55230,8330,5810,145.0,0
2332,880,4,132,56560,7140,5110,145.0,0
2342,848,15,114,56490,6440,4900,145.0,0
2357,792,32,108,56350,6160,5040,144.0,0
2372,736,57,102,55160,5880,4900,143.0,0
2387,675,29,101,53900,5950,5180,143.0,0
2397,635,31,68,52640,6230,5040,142.0,0
2412,606,45,44,48300,7980,5180,141.0,0
2427,601,17,40,42070,11270,4270,141.0,0
2437,587,22,19,38640,13160,3430,143.0,0
2452,540,13,4,35140,14980,2450,134.0,0
2467,500,18,-41,27860,19950,560,134.0,0
2477,457,8,-54,23730,22960,-630,128.0,0
2492,438,-25,-62,19320,26110,-2240,116.0,0
2507,722,516,89,-87290,-146160,-31290,116.0,0
2517,319,-410,-296,-34580,71890,-5810,115.0,0
2532,-509,-712,-15,-42350,-30100,1470,113.0,0
2547,1281,-249,65,-15260,-16590,8890,113.0,0
2557,864,-248,-38,-15680,-9800,5880,115.0,0
2572,960,-4,-190,3500,-20300,1190,115.0,0
2591,986,-287,-105,7280,-10570,-910,116.0,0
2606,1070,171,-89,8680,-10920,-1750,116.0,0
2616,1086,-44,-4,10360,-10570,-2030,116.0,0
2631,969,-117,-102,11970,-6230,-3290,113.0,0
2646,1029,-30,-29,10360,-5250,-5530,113.0,0
2656,1047,-26,7,9170,-3640,-6090,116.0,0
2671,994,10,8,6230,-840,-6510,113.0,0
2686,1027,6,42,4410,490,-7210,113.0,0
2696,1028,20,34,210,1820,-7280,113.0,0
2711,1023,64,33,-1960,2380,-7140,115.0,0
2726,1042,64,69,-4620,3080,-6510,115.0,0
2736,1035,57,82,-4550,3500,-6300,115.0,0
2751,1063,58,-107,1400,910,-5950,113.0,0
2766,1019,70,124,4480,1330,-5040,114.0,0
2781,1029,77,74,2310,910,-4760,114.0,0
2791,1018,20,51,2310,70,-4760,112.0,0
2806,1015,65,67,3710,-560,-4480,112.0,0
2821,1008,48,93,3010,-1470,-4270,112.0,0
2831,1003,40,91,2800,-1960,-4270,113.0,0
2848,1017,45,58,2800,-2240,-4130,113.0,0
2863,1050,131,74,3430,-3010,-3780,113.0,0
2873,1021,79,47,3150,-2940,-3080,116.0,0
2888,1024,67,46,4340,-2940,-1400,112.0,0
2903,1016,121,30,3920,-2800,-630,112.0,0
2913,1020,104,41,2450,-2870,-140,112.0,0
2928,1018,58,50,1960,-2800,840,109.0,0
2943,1015,74,44,2170,-2870,1190,114.0,0
2958,1017,42,45,1610,-2800,1400,114.0,0
2968,1014,39,24,1610,-2730,1330,114.0,0
2983,1020,37,35,1680,-2450,770,110.0,0
2998,1012,39,60,1750,-2730,490,110.0,0
3008,1019,46,38,1820,-3010,350,109.0,0
3023,1011,44,57,2240,-3150,350,115.0,0
3042,1018,94,44,1960,-3780,1120,113.0,0
3057,1007,78,69,1820,-3920,1680,113.0,0
3067,1019,89,46,1680,-4340,2240,111.0,0
3082,1025,65,34,2030,-4550,3010,109.0,0
3101,1016,69,7,1960,-4550,3500,110.0,0
3116,1037,79,-25,1890,-4200,3990,110.0,0
3126,1030,76,-11,2030,-3430,4480,114.0,0
3141,1039,63,-48,1680,-1960,5180,114.0,0
3156,1043,43,-63,1680,630,4900,114.0,0
3166,1030,30,-32,1820,1680,4480,111.0,0
3181,1031,27,19,1680,2380,4060,113.0,0
3196,1023,53,30,1960,2590,3640,113.0,0
3206,1022,55,35,2660,2450,3640,113.0,0
3221,1048,94,6,4060,2310,4060,111.0,0
3236,1005,88,24,5880,2030,5390,111.0,0
3246,920,-12,192,6930,2520,4760,113.0,0
3261,1297,407,206,7280,-140,10570,115.0,0
3276,1239,-167,220,5810,-420,9660,115.0,0
3286,1301,154,23,7700,-4830,6440,115.0,0
3301,1219,-29,353,9800,-6090,8610,116.0,0
3316,1387,73,121,8680,-5600,8190,116.0,0
3326,1444,-68,197,9240,-7560,8260,120.0,0
3341,1431,42,145,15400,-11340,7980,123.0,0
3360,1291,57,138,18060,-14350,7840,129.0,0
3375,1250,45,146,19320,-15260,7910,129.0,0
3385,1207,59,86,19670,-15050,7700,133.0,0
3400,1167,40,79,22750,-15190,8540,143.0,0
3415,1077,33,97,24920,-14630,8890,143.0,0
3425,1038,45,58,27300,-12530,9450,150.0,0
3440,937,62,84,31780,-12110,10010,154.0,0
3455,885,41,94,34580,-10150,10360,164.0,0
3470,801,44,96,35910,-9100,10220,164.0,0
3480,755,62,91,36820,-8120,10010,167.0,0
3495,723,51,142,37380,-5810,9800,178.0,0
3510,681,48,147,37240,-5040,9450,178.0,0
3520,646,18,143,36820,-4480,7560,174.0,0
3535,614,34,151,35910,-3360,6370,178.0,0
3550,584,16,136,34580,-840,3360,178.0,0
3560,539,25,136,32270,350,1610,178.0,0
3575,491,34,156,24010,1540,-210,181.0,0
3590,471,33,129,13230,4270,-3850,181.0,0
3600,460,15,125,8750,5530,-5670,177.0,0
3619,584,-42,58,5740,9590,-9240,179.0,0
3634,694,-36,58,7280,11900,-11200,170.0,0
3649,754,-85,138,12880,14630,-14560,170.0,0
3659,779,0,54,17500,14140,-15610,166.0,0
3674,795,-29,36,21070,15610,-15680,157.0,0
3689,678,35,12,25550,18340,-15260,157.0,0
3699,658,19,-38,26810,19950,-14420,149.0,0
3714,616,18,-67,27160,25830,-13300,142.0,0
3729,612,44,-44,26180,29260,-12460,142.0,0
3739,695,26,-50,25340,30940,-11620,131.0,0
3754,743,0,-107,22890,36260,-11480,120.0,0
3769,1189,-148,412,17360,42000,-9310,120.0,0
3779,905,533,-207,-38990,-147420,-23380,110.0,0
3794,-653,242,-195,6720,23030,1400,113.0,0
3809,1025,189,-158,10080,-20440,8330,113.0,0
3819,1090,-433,610,24290,-15890,1680,113.0,0
3834,1057,104,-717,4830,-19320,3500,110.0,0
3849,1176,-144,-205,4620,-12180,5320,110.0,0
3859,1022,187,354,7070,-11900,7420,111.0,0
3876,1062,70,-400,1050,-12740,8820,111.0,0
3891,1058,180,79,4270,-9310,9240,111.0,0
3906,978,0,-95,2520,-7980,8750,111.0,0
3916,1000,-74,-25,3290,-8120,7490,110.0,0
3931,1029,-48,0,2730,-6300,6370,110.0,0
3946,986,-41,-7,2660,-6650,3430,110.0,0
3956,1036,15,0,2660,-6510,2310,111.0,0
3971,1014,-2,35,2660,-5320,1330,112.0,0
3986,998,25,-19,2450,-5530,0,112.0,0
3996,1040,45,20,2310,-4690,-420,109.0,0
4011,1017,73,-16,2030,-3360,-140,111.0,0
4026,1025,67,14,1960,-3570,210,111.0,0
4040,1031,77,17,1890,-2590,1050,110.0,0
4055,1011,52,-6,1890,-2310,1330,109.0,0
4070,1024,48,10,1960,-1750,1330,110.0,0
4085,1016,60,-12,1750,-1120,1400,110.0,0
4095,1016,56,3,1750,-910,1470,112.0,0
4110,1022,61,12,1680,-490,1960,110.0,0
4129,1018,73,1,1750,-70,2940,110.0,0
4144,1026,94,-11,1750,140,3500,110.0,0
4154,1024,75,10,1610,770,4760,107.0,0
4169,1019,58,0,1610,1050,5110,111.0,0
4184,1017,51,41,1680,980,5320,110.0,0
4199,1010,20,44,1890,910,5110,110.0,0
4209,1010,9,64,1890,490,4550,112.0,0
4224,1011,5,66,2030,-980,3010,112.0,0
4239,1010,14,51,1960,-1610,2240,112.0,0
4249,1012,31,45,1960,-2170,1540,109.0,0
4264,1017,44,16,2100,-2800,1120,109.0,0
4279,1016,47,5,2030,-2590,1050,109.0,0
4289,1019,49,2,1890,-2310,1050,110.0,0
4304,1023,56,-2,1540,-1050,1050,108.0,0
4319,1021,48,1,1330,-210,1050,108.0,0
4329,1020,52,10,1470,0,1190,109.0,0
4344,1023,48,-7,1400,350,1190,108.0,0
4359,1024,55,-7,1120,1610,1190,108.0,0
4369,1026,65,0,1190,2170,1470,113.0,0
4386,1022,63,9,1120,2870,2310,111.0,0
4401,1023,70,18,1190,2870,2800,110.0,0
4416,1023,58,28,1400,2380,3570,110.0,0
4426,1028,58,19,1400,2030,3500,110.0,0
4441,1032,32,6,1330,2030,3220,112.0,0
4456,1045,51,-26,1120,2380,2450,112.0,0
4466,1041,53,46,1470,2870,2380,111.0,0
4481,1023,19,-11,2730,2520,1680,112.0,0
4495,1118,-6,-52,9030,3430,1120,112.0,0
4505,1060,-213,-108,19180,2100,-70,112.0,0
4520,823,-311,127,46690,3360,-1120,110.0,0
4535,1953,-252,429,82110,-910,-4060,110.0,0
4545,1614,27,527,92960,3640,-8470,113.0,0
4560,1489,319,340,99470,-12600,-6440,118.0,0
4575,1444,409,552,94570,-4830,-6230,118.0,0
4585,1393,243,276,88480,-9520,-3150,123.0,0
4600,1321,327,356,68040,-9100,1610,132.0,0
4615,1115,314,312,54740,-8890,5110,132.0,0
4625,953,310,251,40250,-6440,6300,135.0,0
4644,746,273,207,13790,-4690,9100,144.0,0
4659,603,190,110,-3150,-350,11200,152.0,0
4674,563,143,63,-5460,4620,14910,152.0,0
4684,595,124,83,-2240,6650,16590,155.0,0
4699,638,87,108,1400,7840,18340,157.0,0
4714,631,51,47,10220,10290,20440,157.0,0
4724,638,-29,79,15400,11620,19810,161.0,0
4739,650,-36,101,20510,12740,18900,157.0,0
4754,651,-96,70,30730,12320,15680,157.0,0
4764,665,-75,110,35280,11900,13370,161.0,0
4779,753,-15,164,39200,8330,10710,156.0,0
4794,805,-110,99,46200,6370,8820,156.0,0
4804,806,-66,124,48230,4830,6020,157.0,0
4819,843,-50,116,48160,2240,1120,150.0,0
4834,886,-58,79,47460,1400,-1610,149.0,0
4849,898,-43,108,45570,0,-5950,149.0,0
4859,901,-13,79,44660,-980,-7420,145.0,0
4874,813,-27,68,43680,-1540,-8820,141.0,0
4889,751,8,12,40460,-1610,-11480,141.0,0
4902,729,2,14,38080,-560,-12460,140.0,0
4917,712,-2,-17,34090,1190,-14000,134.0,0
4932,680,4,-12,32060,2380,-15540,134.0,0
4942,687,-8,-8,29960,3640,-16590,124.0,0
4957,751,-23,-61,25130,6930,-18060,119.0,0
4972,791,-21,-57,22470,-31220,-9870,113.0,0
4987,751,-501,-163,-14840,-76020,-3920,113.0,0
4997,218,864,268,33670,62370,3010,114.0,0
5012,563,261,-408,4130,-21840,6860,112.0,0
5027,1086,8,30,5880,-27160,1120,112.0,0
5042,1151,45,-59,-350,-17990,2030,114.0,0
5057,933,-33,-514,-420,-19880,3780,112.0,0
5072,1007,131,-121,1820,-7210,3920,110.0,0
5087,1016,125,-107,4760,-3640,4970,110.0,0
5097,1042,9,-165,-280,280,5040,112.0,0
5112,982,64,-186,630,3290,4340,114.0,0
5127,1035,38,-80,3150,6860,3360,114.0,0
5137,1035,-5,-108,2240,9100,2730,111.0,0
5152,983,-44,-73,1400,10220,1610,113.0,0
5171,1148,153,191,2660,11690,-630,112.0,0
5186,983,27,-6,280,8400,-420,112.0,0
5196,1011,35,19,-140,8260,-630,112.0,0
5211,1022,109,109,1330,8050,490,110.0,0
5226,1013,34,21,770,5180,1120,110.0,0
5236,1021,25,52,840,4900,980,110.0,0
5251,1003,109,108,910,3780,1610,110.0,0
5266,1000,45,96,910,2660,1960,110.0,0
5276,1003,78,97,1260,1750,2240,111.0,0
5291,1011,76,67,1330,350,2940,112.0,0
5306,1014,67,52,1540,-210,3080,112.0,0
5316,1014,51,54,1610,-420,3150,113.0,0
5331,1003,55,88,1610,-1190,3080,113.0,0
5346,1010,64,74,1680,-2520,3360,113.0,0
5361,1018,87,36,1750,-2590,3920,113.0,0
5371,1015,75,44,1750,-2660,4340,110.0,0
5386,1023,72,10,1610,-2380,4970,113.0,0
5401,1020,34,24,1610,-1820,4830,113.0,0
5411,1017,32,39,1680,-1680,4480,109.0,0
5428,1017,32,45,1610,-1820,3640,114.0,0
5443,1018,28,45,1680,-2100,2730,114.0,0
5453,1014,30,49,1680,-2310,2170,112.0,0
5468,1015,27,41,1750,-2520,1750,110.0,0
5483,1016,21,30,1680,-2660,560,110.0,0
5493,1020,23,18,1680,-2590,70,112.0,0
5508,1024,19,23,1750,-2450,-1120,115.0,0
5523,1021,38,28,1890,-2380,-1540,112.0,0
5538,1026,44,26,1960,-2310,-1750,112.0,0
5548,1021,70,44,2100,-2450,-1610,114.0,0
5563,1054,49,-19,2730,-2660,-1540,111.0,0
5578,990,158,24,6160,-980,770,111.0,0
5588,969,137,67,8260,-1960,3010,114.0,0
5603,1077,280,222,9660,-1470,4340,110.0,0
5618,1299,-72,152,25270,-6720,13650,110.0,0
5628,1569,5,-74,35280,-7070,14490,114.0,0
5643,1397,103,165,40530,-5670,15890,118.0,0
5658,1355,77,318,42840,-12040,17080,118.0,0
5668,1285,102,85,43120,-15190,18270,123.0,0
5689,1153,222,227,35210,-15120,20720,127.0,0
5704,1092,201,147,22820,-14700,23800,136.0,0
5719,979,136,167,16450,-14210,23660,136.0,0
5729,938,100,157,11340,-13580,22400,141.0,0
5744,850,117,135,6230,-10990,22120,148.0,0
5759,815,74,132,5740,-7980,21070,148.0,0
5769,787,60,128,6860,-6230,20090,154.0,0
5784,723,15,130,11970,-4550,18690,157.0,0
5799,676,25,108,20720,-1120,16030,162.0,0
5814,625,59,89,24640,910,15050,162.0,0
5824,617,59,100,27790,3080,14210,164.0,0
5839,621,49,87,32760,6790,12250,166.0,0
5854,654,38,88,34020,8820,8820,166.0,0
5864,686,18,91,34300,10500,6370,167.0,0
5879,743,9,112,31850,12950,3570,167.0,0
5894,767,25,109,29610,14070,-1610,167.0,0
5904,798,27,100,24710,14420,-3780,164.0,0
5919,820,6,100,23380,14490,-5880,161.0,0
5936,803,0,85,23100,14560,-9870,161.0,0
5946,821,-17,62,23870,14420,-11970,155.0,0
5961,836,-19,51,25270,14910,-16590,152.0,0
5976,847,-46,60,29330,14910,-18970,149.0,0
5991,837,-37,69,34930,13790,-23730,149.0,0
6001,826,-23,47,36470,13370,-25830,146.0,0
6016,775,-5,32,36750,13090,-27930,137.0,0
6031,759,4,0,35980,12530,-31220,137.0,0
6053,722,19,-4,34790,12810,-33460,122.0,0
6068,723,18,-30,33180,13510,-34860,122.0,0
6083,1324,333,445,38990,10220,-36190,112.0,0
6098,548,-1082,-509,-56210,7840,-10570,112.0,0
6113,1122,725,349,-35700,-7070,-1400,112.0,0
6123,683,-88,100,-37940,-20440,0,112.0,0
6138,910,-95,-3,-33320,-25340,1330,111.0,0
6153,1122,168,351,-21560,-24710,3920,111.0,0
6163,1141,133,-230,-1190,-16170,7350,112.0,0
6178,1107,-29,-119,12740,-12670,9450,109.0,0
6199,1107,-8,-111,700,-9170,9450,109.0,0
6214,908,-4,-163,2380,-5880,7630,111.0,0
6229,1121,167,30,2800,-4130,7630,111.0,0
6239,1045,55,19,1050,490,7350,111.0,0
6254,1019,-1,-110,2660,70,6440,111.0,0
6269,1086,6,46,1050,4690,4620,111.0,0
6279,1011,64,-14,490,5040,4200,110.0,0
6294,1035,11,34,210,4830,3710,107.0,0
6309,1049,50,16,280,5600,3220,107.0,0
6319,1008,59,-2,700,4900,3150,109.0,0
6334,1038,49,28,1330,4060,2800,109.0,0
6349,995,37,68,1330,4130,2590,109.0,0
6359,1008,61,52,1400,3150,2380,109.0,0
6374,1020,41,70,1330,2380,2380,110.0,0
6389,1004,78,46,1330,1890,2590,110.0,0
6399,1014,61,48,1330,1190,2940,110.0,0
6414,1021,61,57,1470,910,3360,109.0,0
6429,1005,52,57,1470,420,3500,109.0,0
6442,1014,62,64,1470,-700,3640,108.0,0
6457,1004,57,82,1470,-1330,3780,111.0,0
6472,1004,46,66,1750,-2870,3780,108.0,0
6487,1011,28,75,1890,-3360,3360,108.0,0
6497,1008,22,64,1960,-3920,2870,110.0,0
6512,1014,34,53,1890,-4830,1890,109.0,0
6527,1020,51,31,1820,-4970,1610,109.0,0
6537,1021,58,11,1820,-4830,1680,110.0,0
6552,1031,77,-16,1680,-4410,1820,110.0,0
6567,1032,87,-28,1750,-3010,2730,112.0,0
6582,1032,75,-28,1750,-2170,3080,112.0,0
6592,1037,76,-41,1680,-1260,3430,108.0,0
6607,1038,68,-30,1610,840,3570,111.0,0
6622,1034,48,3,1680,1680,3360,111.0,0
6632,1048,38,11,1190,2310,2240,108.0,0
6647,1035,93,50,-2800,3500,2240,110.0,0
6662,1023,118,30,-5180,4480,3080,110.0,0
6672,1011,60,60,-8190,4550,3570,109.0,0
6687,933,99,53,-12880,5040,4410,112.0,0
6704,949,248,242,-16380,4270,5740,112.0,0
6714,1360,454,193,-16520,1120,8540,114.0,0
6729,1476,-226,-8,-20650,6020,11620,112.0,0
6744,1249,288,176,-10640,-2030,8120,112.0,0
6754,1328,-105,287,-6720,-3430,10080,116.0,0
6769,1277,80,213,3780,-3570,8120,116.0,0
6784,1104,33,208,10570,-6720,7490,124.0,0
6799,1060,126,257,22190,-7910,7770,124.0,0
6809,1002,109,195,26740,-7560,7840,125.0,0
6824,876,81,165,30870,-7420,7280,132.0,0
6839,890,117,170,35490,-5950,6650,132.0,0
6849,879,112,170,34650,-3990,5740,136.0,0
6864,879,82,131,32410,-2380,2660,140.0,0
6879,907,151,150,23380,-1610,1120,140.0,0
6889,882,99,138,18690,-490,490,144.0,0
6904,847,88,46,15890,1330,-1120,139.0,0
6919,829,65,46,17080,2870,-1890,139.0,0
6929,828,17,62,18760,4620,-2660,146.0,0
6944,831,52,19,23870,6300,-5040,145.0,0
6964,859,69,65,25760,7560,-5740,144.0,0
6979,819,34,39,25620,7700,-6860,144.0,0
6989,790,45,16,24570,7910,-7700,146.0,0
7004,773,4,16,23730,8120,-8960,145.0,0
7019,763,4,11,22330,8400,-11690,145.0,0
7029,774,12,39,21980,7910,-12600,145.0,0
7044,778,15,33,21980,6930,-13160,139.0,0
7065,750,-7,-13,22470,5250,-14630,138.0,0
7080,719,34,15,24430,3990,-14420,136.0,0
7095,721,0,-8,27720,2520,-13790,136.0,0
7105,724,12,-5,29470,1750,-13440,128.0,0
7120,681,23,-44,31430,910,-12600,123.0,0
7135,661,19,-71,34440,1820,-11270,123.0,0
7145,640,12,159,42770,-490,-12880,114.0,0
7160,294,-1706,-438,16660,-49000,14910,113.0,0
7175,917,683,-352,59150,-1820,13090,113.0,0
7185,892,19,462,71190,-1120,21910,111.0,0
7200,814,-470,275,68810,-16590,18690,113.0,0
7217,1071,160,179,56140,-10150,15610,113.0,0
7227,1081,125,38,50120,-11060,15680,109.0,0
7242,1266,258,-393,11900,-10570,9170,111.0,0
7257,990,-284,250,-2310,-9450,5460,110.0,0
7272,1024,151,-316,980,-6930,4760,110.0,0
7282,1029,-79,30,2450,-3850,4270,109.0,0
7297,1037,78,-32,1120,-1540,3430,108.0,0
7312,1011,-62,-18,980,420,2660,108.0,0
7322,1035,49,-39,1050,980,1680,111.0,0
7337,1030,16,-7,350,3570,0,109.0,0
7352,1032,63,-21,700,3640,-700,109.0,0
7362,1025,60,30,980,3780,-420,111.0,0
7377,1009,51,29,770,3430,-420,111.0,0
7392,1011,90,49,980,2450,350,111.0,0
7402,1020,90,57,840,2170,840,109.0,0
7417,1010,54,51,910,1680,980,111.0,0
7432,1013,75,55,560,630,1400,111.0,0
7442,1012,87,71,210,0,1750,112.0,0
7457,1009,76,69,70,-770,2240,109.0,0
7476,1013,55,58,1680,-1750,3010,113.0,0
7491,1013,38,44,1890,-2450,2800,113.0,0
7501,1012,52,34,1960,-2660,2520,111.0,0
7516,1021,59,25,1890,-2730,2380,109.0,0
7531,1024,63,1,1960,-2590,2380,109.0,0
7541,1028,63,-7,1960,-2170,2450,114.0,0
7556,1027,66,-19,1820,-910,2450,112.0,0
7571,1032,58,-21,1820,0,2450,112.0,0
7581,1034,95,-31,1610,770,2450,111.0,0
