t_ms,ax_mg,ay_mg,az_mg,gx_mdps,gy_mdps,gz_mdps,dist_mm
63,1007,-34,4,2870,910,-2100,104.0
79,1006,-90,18,560,70,-3220,104.0
94,991,-56,2,70,-1750,-5740,100.0
109,1064,189,-76,1120,-2310,-5810,97.0
124,979,-48,9,2170,-2590,-5180,100.0
139,1016,-209,-28,-840,-2520,-6020,100.0
149,1020,64,-72,1960,-2660,-7770,103.0
164,1039,-55,-23,910,-2800,-7490,100.0
179,1064,18,62,7980,-770,-7560,100.0
189,1000,18,-33,15750,-280,-6790,101.0
204,1011,89,-93,26320,560,-5880,102.0
219,1023,45,-55,28420,1610,-4550,102.0
229,1010,54,-115,26740,1330,-4060,98.0
244,1011,74,-129,24430,1680,-3570,102.0
259,1015,62,-108,18130,2380,-2870,102.0
275,1004,81,-125,14560,2660,-2310,99.0
290,1007,90,-94,7210,2800,-1820,100.0
305,1018,61,-114,1680,3360,-770,103.0
320,1012,67,-98,140,4060,-350,103.0
330,1021,53,-88,-630,4550,140,102.0
345,1014,70,-102,70,6160,1330,100.0
360,1004,76,-89,700,7140,1960,101.0
375,1008,63,-83,980,8540,3150,101.0
385,1011,54,-54,700,8960,3640,101.0
400,1015,41,-30,700,9450,4130,105.0
415,1019,29,-22,4130,9870,4270,105.0
425,1018,50,-42,6510,10430,4550,104.0
440,1064,85,56,2940,10710,5670,99.0
455,1049,31,-25,-630,9520,5530,99.0
465,1020,23,110,910,9940,5600,100.0
480,993,-12,16,1190,8260,4340,101.0
495,1017,-20,61,1470,7420,2450,101.0
505,1016,-15,19,1470,6580,1470,101.0
520,1009,-6,28,1470,5390,630,102.0
546,1011,17,54,1540,2380,-770,102.0
561,1005,62,35,1680,1330,-700,102.0
576,1001,67,26,1540,-140,420,102.0
586,1014,75,9,1610,-560,1190,99.0
601,1009,78,17,1610,-840,2870,101.0
616,1015,50,-27,1470,-1190,3500,101.0
626,1035,41,-24,1400,-910,4060,102.0
641,1029,43,-46,1190,140,4760,102.0
656,1022,27,-16,1050,630,4970,99.0
671,1031,43,-5,1190,1050,5530,99.0
681,1011,58,19,1120,980,5880,100.0
696,1015,48,3,1190,560,6160,102.0
711,1022,48,-7,1120,560,7210,102.0
721,1036,30,-21,980,630,7630,102.0
736,1025,23,-46,910,1610,8050,102.0
751,1024,42,-13,840,1960,8330,102.0
761,1027,29,-3,700,2030,8540,102.0
776,1036,20,-10,70,1680,8120,103.0
795,1036,-37,-31,700,1540,7700,102.0
810,987,26,71,630,980,7350,102.0
820,996,12,61,140,490,7420,99.0
835,997,36,76,980,-1680,8330,100.0
850,1025,96,42,980,-2870,10220,100.0
860,1026,100,35,700,-3570,11270,103.0
875,1093,74,-113,-420,-3360,11830,102.0
890,1144,151,-193,-420,1120,13230,102.0
900,1185,166,-186,-2800,3850,14700,100.0
915,1105,67,-215,-4970,8610,15890,102.0
930,1092,65,-193,-6020,15400,18550,102.0
940,1072,61,-170,-6090,18060,20090,104.0
955,1096,119,-139,-6790,20860,21630,103.0
970,1081,108,-62,-9590,24360,24290,103.0
980,1063,72,8,-11340,25690,25130,99.0
995,996,10,92,-13440,26250,25970,104.0
1010,974,-25,142,-17080,25340,25760,104.0
1040,965,-38,156,-21210,21770,25200,110.0
1062,1005,-38,88,-24080,19950,24290,107.0
1077,1015,-46,66,-26530,19530,24010,107.0
1092,997,-62,85,-27860,19530,23380,107.0
1107,983,-72,97,-30940,19600,23100,110.0
1122,991,-42,111,-34090,19670,23170,110.0
1132,1001,-24,92,-35840,19460,23240,112.0
1147,1020,-18,110,-38150,19670,23310,113.0
1162,1015,-7,152,-42770,19530,24010,113.0
1177,983,-34,192,-45290,18970,24920,113.0
1187,973,-39,220,-47670,18130,25270,110.0
1202,973,-50,220,-53200,15960,25200,112.0
1217,979,-37,212,-58240,13440,25970,112.0
1227,1003,-34,156,-60480,12880,26600,119.0
1242,1026,15,156,-62860,12600,28000,116.0
1257,1022,-35,209,-67060,11270,28910,116.0
1267,997,-25,157,-68460,9450,29050,114.0
1282,927,38,147,-71400,8960,30310,120.0
1297,909,-17,264,-75740,3290,29610,120.0
1311,1179,-167,255,-77420,1120,30800,122.0
1326,815,-13,185,-82040,-770,30100,123.0
1341,1009,2,-18,-80990,-4340,24500,122.0
1356,1043,135,-7,-70000,-6230,22820,122.0
