t_ms,ax_mg,ay_mg,az_mg,gx_mdps,gy_mdps,gz_mdps,dist_mm,event
122077,1002,35,203,1750,-2170,2520,134.0,0
122092,1004,33,196,2100,-1890,2590,131.0,0
122107,1004,27,199,3080,-1260,2660,130.0,0
122122,1000,35,201,3500,-980,2660,132.0,0
122137,996,31,205,2870,-1330,2590,132.0,0
122147,999,34,198,2450,-1680,2450,130.0,0
122162,996,35,209,1610,-2170,2240,131.0,0
122177,998,34,207,980,-2870,2240,131.0,0
122187,1006,44,191,840,-3150,2310,132.0,0
122202,1002,62,213,-140,-3570,2520,129.0,0
122217,1006,40,215,1050,-3010,2660,129.0,0
122227,1004,17,159,1680,-2450,2730,131.0,0
122242,1010,38,197,2380,-1750,2660,132.0,0
122257,1001,24,202,2800,-1540,2590,132.0,0
122267,1005,35,195,2870,-1610,2450,129.0,0
122282,1002,25,193,2450,-1610,2450,131.0,0
122297,1003,32,191,2590,-1470,2380,131.0,0
122307,1010,40,182,2240,-1470,2380,128.0,0
122322,1008,26,182,1610,-1190,2310,133.0,0
122339,1004,32,197,1540,-910,2240,131.0,0
122354,1000,26,198,1540,-910,2170,131.0,0
122364,1007,29,190,1540,-770,2100,130.0,0
122379,999,25,203,1400,-700,2100,130.0,0
122394,1000,25,204,1330,-910,1820,130.0,0
122404,1003,30,198,1540,-770,1820,130.0,0
122419,999,28,203,1540,-700,1820,131.0,0
122434,1001,33,206,2100,-770,1960,131.0,0
122444,999,34,207,2240,-840,2030,130.0,0
122459,1002,36,200,2170,-980,2170,132.0,0
122474,1000,43,204,2030,-1120,2380,132.0,0
122484,1003,35,194,2030,-1260,2590,130.0,0
122499,1006,35,190,2030,-980,2660,132.0,0
122514,1007,20,195,1680,-840,2450,132.0,0
122524,1007,31,192,1890,-910,2380,131.0,0
122539,1005,40,193,1680,-770,2450,133.0,0
122554,1007,38,185,1610,-630,2450,133.0,0
122564,1011,39,179,1610,-350,2590,131.0,0
122579,1008,25,200,1470,210,2590,133.0,0
122598,1002,-2,200,1610,350,2380,128.0,0
122613,999,36,223,2520,700,1890,128.0,0
122623,987,37,213,1750,0,1960,132.0,0
122638,993,15,217,1050,-770,1820,132.0,0
122653,996,37,216,1400,-1260,1960,132.0,0
122663,1000,43,211,1190,-1400,2030,130.0,0
122678,989,35,225,1470,-1540,2170,132.0,0
122693,997,45,196,1820,-1960,2660,134.0,0
122708,1004,27,194,1890,-1890,2800,134.0,0
122718,1006,38,192,1750,-1820,2730,129.0,0
122733,1007,31,188,1820,-1610,3010,130.0,0
122748,1012,31,180,1680,-1400,3010,130.0,0
122758,1006,31,190,1750,-980,3080,132.0,0
122773,1004,24,191,1890,-840,3010,131.0,0
122788,1015,28,173,1540,-280,2730,131.0,0
122798,1009,29,183,1400,-140,2590,131.0,0
122813,1005,20,195,1400,-140,2450,133.0,0
122828,1008,26,198,1540,140,2310,133.0,0
122838,1002,27,205,1400,210,2240,132.0,0
122855,998,31,207,1400,140,2310,134.0,0
122876,997,22,217,1540,-210,2240,133.0,0
122891,995,25,217,1540,-420,2170,130.0,0
122906,995,23,224,1540,-910,2030,130.0,0
122916,989,28,229,1610,-1190,1960,132.0,0
122931,993,28,220,1610,-1820,1960,129.0,0
122946,991,30,227,1680,-2170,2030,129.0,0
122956,993,33,222,1820,-2450,2100,131.0,0
122971,997,27,212,1680,-2940,2100,129.0,0
122986,993,22,220,1680,-3080,2030,129.0,0
122996,996,25,216,1820,-3360,1960,131.0,0
123011,1000,22,193,1890,-3640,1750,131.0,0
123026,1005,25,192,1960,-3570,1540,131.0,0
123036,1000,21,203,1890,-3500,1400,132.0,0
123051,1006,34,186,1820,-3360,1400,131.0,0
123066,1010,24,180,1470,-2940,1190,131.0,0
123076,1011,10,182,1400,-2730,910,130.0,0
123091,1006,21,194,1260,-2590,560,133.0,0
123108,1010,51,206,1680,-2520,700,130.0,0
123123,1001,36,180,1610,-2030,1260,130.0,0
123133,1010,66,175,1610,-1750,2030,133.0,0
123148,1000,53,198,2450,-1750,2730,130.0,0
123163,1006,32,184,2380,-1260,3150,130.0,0
123173,1016,28,170,2450,-1050,3150,129.0,0
123188,1010,28,177,2310,-770,3150,132.0,0
123203,998,18,182,1960,-350,2660,132.0,0
123213,1010,15,188,1750,-70,2380,132.0,0
123228,1007,11,193,1540,0,1610,130.0,0
123243,1001,21,197,1330,70,1400,130.0,0
123253,998,16,208,1050,140,1120,131.0,0
123268,996,10,210,840,-280,420,129.0,0
123283,995,24,215,420,-560,0,129.0,0
123293,991,28,223,350,-840,-140,131.0,0
123308,984,9,239,490,-1610,-350,132.0,0
123323,996,44,209,840,-2100,-210,132.0,0
123333,998,71,214,1470,-2380,280,132.0,0
123348,1002,73,201,2170,-2660,1890,129.0,0
123367,1015,67,162,2870,-2100,4060,131.0,0
123382,1017,29,166,2380,-1260,4550,131.0,0
123392,1010,14,184,2590,-1120,4270,128.0,0
123407,1007,-5,190,2310,-1050,3640,130.0,0
123422,1009,2,185,2030,-840,2520,130.0,0
123432,1006,34,189,1750,-630,2450,131.0,0
123447,998,14,186,1470,-420,2240,134.0,0
123462,1007,31,221,980,-210,1890,132.0,0
123477,993,4,226,980,-420,1750,132.0,0
123487,993,19,219,1050,-770,1120,129.0,0
123502,997,32,208,1050,-1400,980,135.0,0
123517,996,39,208,1190,-1540,1400,135.0,0
123527,1003,45,196,1400,-1470,1610,134.0,0
123542,1003,34,197,1400,-1400,1750,130.0,0
123557,996,37,211,1330,-1470,1960,130.0,0
123567,998,29,201,1400,-1540,1960,132.0,0
123582,1001,20,205,1610,-1610,1960,130.0,0
123597,1000,24,202,1540,-1960,1540,130.0,0
123607,1001,32,202,1680,-1960,1470,132.0,0
123624,1000,30,201,1540,-2030,1400,130.0,0
123639,1001,33,199,1470,-2030,1400,130.0,0
123649,998,31,206,1400,-2100,1400,132.0,0
123664,998,28,198,1400,-2240,1400,130.0,0
123679,1003,31,200,1400,-2310,1330,130.0,0
123694,999,35,202,1400,-2310,1400,130.0,0
123704,1003,39,195,1540,-2450,1470,129.0,0
123719,1009,40,184,1610,-2310,1820,132.0,0
123734,1005,34,191,1680,-2100,2030,132.0,0
123744,1007,33,186,1610,-1960,1960,127.0,0
123759,1005,32,202,1680,-1820,2100,131.0,0
123774,997,27,208,1610,-1890,2030,131.0,0
123784,995,24,209,1540,-2030,1890,133.0,0
123799,995,28,211,1750,-2450,1750,132.0,0
123814,997,24,210,1680,-2660,1400,132.0,0
123824,1001,24,202,1540,-3010,1330,131.0,0
123839,991,25,218,1610,-3290,1190,134.0,0
123854,999,26,205,1680,-3570,1050,134.0,0
123864,1007,37,184,1750,-3570,1190,131.0,0
123889,1005,45,185,1750,-3290,1610,130.0,0
123904,1012,42,168,1820,-2940,2170,131.0,0
123919,1009,35,178,1820,-2590,2450,126.0,0
123934,1003,32,191,1750,-2240,2520,126.0,0
123944,1004,25,193,1610,-2240,2450,132.0,0
123959,1005,26,192,1680,-2380,2310,129.0,0
123974,998,25,202,1680,-2450,2170,129.0,0
123984,1001,29,195,1680,-2590,2030,127.0,0
123999,1005,34,186,1680,-2590,1960,131.0,0
124014,1005,32,184,1750,-2520,2030,130.0,0
124029,1008,31,186,1610,-2310,2030,130.0,0
124039,1005,29,195,1540,-2240,1960,132.0,0
124054,1000,30,194,1680,-2310,1960,129.0,0
124069,1007,31,183,1610,-2310,1890,129.0,0
124079,1006,33,182,1680,-2240,1960,128.0,0
124094,1009,32,179,1540,-1960,1820,131.0,0
124109,1004,28,188,1540,-1890,1750,131.0,0
124119,1005,39,188,1610,-1890,1750,130.0,0
124136,1015,50,161,1820,-1750,2240,131.0,0
124151,1022,43,156,1050,-980,2800,131.0,0
124161,1007,41,186,2520,-490,3150,128.0,0
124176,1014,49,167,1960,-700,3290,131.0,0
124191,1011,31,172,1750,-420,3430,131.0,0
124201,999,20,206,1820,-420,3360,130.0,0
124216,1001,23,195,1750,-630,3150,130.0,0
124231,1003,9,207,1610,-840,2660,130.0,0
124246,989,15,217,1680,-1050,1960,130.0,0
124256,997,20,200,1610,-1470,1750,131.0,0
124271,1005,24,186,1540,-1470,1540,131.0,0
124286,1002,30,192,1470,-1400,1330,131.0,0
124296,1006,35,181,1470,-1190,1470,129.0,0
124311,1017,42,159,1470,-840,1680,131.0,0
124326,1014,37,170,1330,-210,2030,131.0,0
124336,1014,34,176,1400,70,2170,130.0,0
124351,1006,34,185,1400,280,2240,131.0,0
124366,998,28,199,1400,210,2240,131.0,0
124376,996,28,207,1470,140,2240,130.0,0
124395,993,25,213,1540,-490,2030,129.0,0
124410,993,18,206,1680,-1330,1680,131.0,0
124425,1000,32,199,2170,-1540,1470,131.0,0
124435,1004,63,195,1820,-1470,1540,133.0,0
124450,999,22,201,910,-1680,1470,131.0,0
124465,1003,51,191,1680,-1890,1470,131.0,0
124475,1004,44,180,1960,-1890,1540,130.0,0
124490,1003,42,188,2660,-2100,2030,131.0,0
124505,1017,34,165,2170,-1820,2030,131.0,0
124515,1010,22,174,2240,-1330,2100,132.0,0
124530,1001,46,200,1610,-980,2100,129.0,0
124545,1004,22,189,1330,-980,2170,129.0,0
124555,1006,29,189,1050,-770,2100,131.0,0
124570,994,23,199,1190,-1190,2030,128.0,0
124585,996,19,203,2450,-2240,1890,128.0,0
124595,1001,35,194,2310,-2380,1890,130.0,0
124610,1003,32,193,1750,-2240,2030,131.0,0
124625,1007,32,188,980,-1890,2100,131.0,0
124640,1002,36,202,980,-2310,2310,131.0,0
