t_ms,ax_mg,ay_mg,az_mg,gx_mdps,gy_mdps,gz_mdps,dist_mm
90235,1338,37,330,-82880,-1400,-85820,124.0
90321,1337,92,315,-84840,-12250,-85400,124.0
90340,1260,41,288,-76370,-22050,-80080,132.0
90355,1213,60,259,-65730,-30870,-75670,136.0
90370,1107,-3,92,-60410,-33600,-73220,138.0
90385,1074,14,76,-38360,-34930,-68740,138.0
90395,1012,-43,-109,-22190,-32900,-65520,137.0
90410,841,-76,-128,-4340,-29610,-62020,138.0
90425,800,-6,-227,35840,-22190,-54110,147.0
90440,684,24,-204,53690,-17080,-45990,147.0
90450,643,60,-171,66500,-9030,-42840,144.0
90465,695,85,-84,76160,-5880,-40040,146.0
90480,697,97,139,78400,-6930,-35350,146.0
90490,776,78,76,78330,-7840,-32480,146.0
90505,799,340,27,75530,-8820,-25200,146.0
90520,805,143,291,62580,-11270,-17710,146.0
90530,734,202,30,53410,-15330,-16240,145.0
90545,686,290,72,44800,-15400,-9940,141.0
90560,732,324,47,27650,-17010,-8050,141.0
90570,784,290,61,19180,-16450,-5250,150.0
90585,852,258,58,11060,-15470,-1470,146.0
90602,993,244,94,-2800,-15120,140,144.0
90629,1098,251,130,-17290,-16520,3360,140.0
90644,1129,276,202,-25900,-18480,5530,142.0
90659,1142,138,128,-29050,-19110,6440,142.0
90669,1085,250,158,-28140,-19110,6930,142.0
90684,1053,145,66,-18550,-17220,9100,143.0
90699,955,133,95,-12670,-15680,9450,143.0
90709,923,135,35,-6580,-14700,9590,140.0
90724,894,144,90,5600,-11550,9590,136.0
90739,905,175,73,9800,-9030,9870,134.0
90754,940,224,80,12530,-8120,10150,134.0
90764,967,241,85,10920,-6650,10430,132.0
90779,986,235,116,3360,-4130,10780,128.0
90794,1017,225,122,-1540,-3150,10500,128.0
90804,1024,231,112,-6440,-2310,10080,127.0
90819,1413,-1044,-1165,38640,-9450,19390,125.0
90834,1399,-1390,420,157920,2800,50960,125.0
90844,502,763,553,178290,1610,50330,124.0
90863,528,724,-30,167020,5390,46480,126.0
90878,675,512,175,157290,8820,38920,119.0
90893,981,356,41,128310,1610,40040,119.0
90903,1411,170,-381,119490,1330,42000,119.0
90918,1011,266,7,100660,-5320,43470,116.0
90933,846,464,-186,60410,-14070,42630,116.0
90943,821,374,-227,42980,-17990,40880,118.0
90958,1066,11,-226,31500,-19530,39340,115.0
90973,1011,93,-330,22190,-17430,35420,115.0
90983,993,99,-316,22050,-14700,33250,120.0
90998,1046,-2,-273,23660,-8680,28070,116.0
91013,1041,47,-324,31220,-4830,25340,116.0
91023,1004,93,-332,35210,-630,23100,113.0
91038,988,115,-299,39970,5320,19810,114.0
91053,1014,115,-291,39620,7140,18480,114.0
91063,1005,138,-273,35840,8470,17430,112.0
91078,1016,165,-251,17640,8330,15610,113.0
91093,977,233,-246,5460,7210,15330,113.0
91108,970,200,-167,-16940,4620,15120,113.0
91121,987,187,-112,-24150,3360,15120,115.0
91136,994,102,-56,-28210,980,14910,111.0
91151,1014,108,-36,-24010,910,14350,111.0
91161,1006,123,-21,-16450,2380,14420,112.0
91176,989,153,-68,2870,3570,14560,111.0
91191,1000,142,-102,14280,5390,14700,111.0
91201,1010,122,-146,13790,5600,14490,111.0
91216,1005,156,-120,9240,4480,14490,113.0
91231,1001,161,-165,-4060,2870,14980,112.0
91246,985,211,-171,-9800,2240,15680,112.0
91256,990,180,-201,-13160,2310,17150,111.0
91271,992,149,-144,-12040,4410,17640,111.0
91286,992,155,-101,-9870,5600,18550,111.0
91296,994,158,-122,-8120,6020,19320,106.0
91311,1001,171,-94,-7210,6090,20440,109.0
91326,990,189,-129,-7210,6370,23100,109.0
91336,982,214,-124,-5670,7000,24710,110.0
91351,988,225,-134,-3220,7980,26670,108.0
91366,974,290,-167,910,10570,31710,108.0
91381,964,298,-194,1190,11760,37730,107.0
91396,972,268,-200,-2030,14350,40810,108.0
91411,981,228,-190,-5180,16310,46270,109.0
91426,977,167,-192,-11900,17430,48230,109.0
91436,972,158,-184,-15050,18340,49700,105.0
91451,975,119,-187,-21350,19180,51590,106.0
91466,1267,-283,112,-8960,25130,51310,106.0
91476,1169,353,-101,1820,24010,47670,107.0
91491,1176,-210,250,-25060,31080,45430,107.0
91506,940,-155,-92,-36400,28910,41930,109.0
91521,997,-81,-8,-59290,34230,41090,109.0
91531,1026,-80,-152,-62510,35280,40040,103.0
91546,1180,-167,-13,-39970,36750,33180,111.0
91561,1470,278,-674,-25550,35280,32410,111.0
91571,1237,348,526,-49350,45920,33390,109.0
91586,901,7,-69,-84350,48510,32060,109.0
91601,996,37,275,-107800,52570,29610,109.0
91611,1187,135,37,-115990,53760,28700,112.0
91632,1127,510,-217,-131740,62230,27790,113.0
91652,941,124,367,-167860,58100,26740,120.0
91667,994,519,185,-170730,56140,25550,118.0
91682,1338,376,362,-168770,50330,23450,118.0
91692,1140,426,261,-162750,43890,22120,122.0
91707,1106,255,417,-145040,42210,20300,124.0
91722,1209,-54,284,-56910,33670,23170,124.0
91732,1059,-16,340,980,31990,22540,128.0
91747,1006,197,260,52570,25130,21420,134.0
91762,911,440,351,109830,20790,21140,130.0
91777,891,373,108,116200,17710,19460,130.0
91787,828,434,241,107590,14840,17640,137.0
91802,888,452,69,96670,12110,16940,138.0
91817,903,410,156,72030,11620,16170,138.0
91827,912,365,171,60130,10150,15190,140.0
91842,929,200,258,48580,8260,9590,137.0
91857,950,77,280,26180,770,5600,137.0
91867,958,26,290,17150,-3920,1260,145.0
91882,946,-61,280,10500,-13300,-9030,144.0
91899,890,-182,249,6510,-17990,-15050,144.0
91909,879,-214,212,7840,-22260,-21350,141.0
91924,838,-289,126,14770,-28350,-34860,140.0
91939,816,-302,93,18830,-31220,-49420,144.0
91954,819,-234,27,27020,-31430,-55720,144.0
91964,812,-191,16,30030,-31290,-61250,141.0
91979,811,-147,-21,33250,-29820,-69510,138.0
91994,846,-86,-49,33950,-28420,-72170,138.0
92004,880,-85,-70,34860,-26810,-74270,142.0
92019,908,-73,-116,36680,-22190,-77280,140.0
92034,917,-49,-157,37240,-19040,-78400,140.0
92044,923,-36,-172,37590,-15190,-79030,137.0
92059,925,-17,-132,38080,-6930,-79520,137.0
