t_ms,ax_mg,ay_mg,az_mg,gx_mdps,gy_mdps,gz_mdps,dist_mm
30020,898,77,474,3780,-770,2380,135.0
30077,908,81,479,4200,-630,2800,135.0
30092,906,84,482,4340,-560,3710,134.0
30107,902,83,482,4270,-630,4200,133.0
30122,901,80,481,3990,-770,5040,133.0
30132,898,79,484,3850,-770,5460,136.0
30147,898,73,484,3710,-910,5810,134.0
30162,899,70,485,3430,-1120,6370,135.0
30206,902,50,485,2100,-1960,7070,133.0
30222,903,37,485,1680,-2100,7210,133.0
30237,904,34,483,1400,-2450,7210,133.0
30252,907,25,483,1260,-2660,7070,134.0
30267,911,17,480,1050,-3010,6720,133.0
30282,910,10,477,980,-3080,6440,133.0
30292,908,8,476,910,-3220,5600,133.0
30307,909,6,472,700,-3150,5040,133.0
30322,910,4,470,350,-2870,3920,133.0
30332,912,4,468,-70,-2660,3360,134.0
30347,912,14,465,-700,-2450,2730,133.0
30362,911,15,466,-1260,-1820,1750,133.0
30372,911,12,467,-1400,-1540,1400,132.0
30387,912,11,467,-1330,-1260,1120,132.0
30402,912,13,470,-910,-910,700,132.0
30412,912,14,472,-700,-840,420,132.0
30427,909,18,476,-490,-770,-70,135.0
30442,907,23,478,-280,-840,-350,135.0
30452,906,24,480,-210,-910,-630,131.0
30467,905,25,481,-140,-1120,-1050,131.0
30489,905,27,480,280,-1330,-1400,135.0
30504,908,31,477,560,-1470,-1680,131.0
30519,911,38,475,1050,-1470,-1750,131.0
30529,909,43,475,1190,-1400,-1890,134.0
30544,909,46,474,1400,-1260,-2100,130.0
30559,908,53,475,1400,-1120,-2170,130.0
30569,907,56,474,1540,-1050,-2170,132.0
30584,908,59,476,1750,-840,-2170,133.0
30599,909,65,477,1820,-770,-2170,133.0
30609,908,68,479,1960,-700,-1890,132.0
30624,905,71,480,2240,-700,-1610,132.0
30639,904,75,482,2450,-770,-1050,132.0
30649,903,77,483,2520,-840,-700,133.0
30664,902,82,483,2590,-910,-280,135.0
30679,903,84,483,2520,-1050,490,135.0
30689,904,83,482,2590,-1120,980,131.0
30704,904,76,482,2660,-1190,1400,133.0
30719,905,63,479,3220,-1260,2240,133.0
30735,907,65,479,3500,-1260,2660,131.0
30750,906,68,479,3640,-1260,2800,131.0
30765,905,67,479,3080,-1190,2800,133.0
30780,906,63,478,2800,-1120,2800,131.0
30795,905,62,480,2520,-1120,2940,131.0
30805,906,60,481,2520,-1120,3010,136.0
30820,903,58,482,2450,-1120,3150,131.0
30835,904,56,482,2450,-1260,3220,131.0
30845,904,54,483,2380,-1400,3220,134.0
30860,903,54,483,2380,-1610,3290,136.0
30875,905,53,483,2170,-1820,3360,136.0
30885,905,51,482,2030,-1890,3290,134.0
30900,905,51,480,1680,-2100,3290,133.0
30915,906,48,477,1540,-2170,3220,133.0
30925,907,45,476,1400,-2170,3220,133.0
30940,908,41,474,1190,-2030,3150,133.0
30955,909,39,473,1120,-1960,3010,133.0
30965,908,39,474,1120,-1890,2940,130.0
30980,908,38,474,1190,-1750,2940,133.0
30999,907,39,475,910,-1540,2660,133.0
31014,906,46,476,560,-1470,2450,133.0
31024,907,49,477,-350,-1400,2310,132.0
31039,906,45,477,-840,-1400,2380,132.0
31054,907,44,477,-1120,-1400,2520,132.0
31064,907,39,478,-840,-1330,2800,131.0
31079,907,36,479,-350,-1400,3010,135.0
31094,907,34,483,840,-1610,3290,130.0
31109,906,36,483,1470,-1750,3220,130.0
31119,905,39,483,1890,-2100,2940,131.0
31134,905,43,483,2310,-2310,2660,131.0
31149,904,45,482,2170,-2520,1680,131.0
31159,906,47,480,1890,-2520,1190,130.0
31174,909,49,472,1540,-2450,700,129.0
31225,912,49,463,1540,-420,-140,130.0
31241,910,52,471,1890,-70,0,130.0
31259,907,57,479,2240,140,420,137.0
31273,905,57,483,2310,-70,910,129.0
31286,902,57,488,2240,-350,1190,133.0
31300,902,58,490,2240,-700,1540,133.0
31310,902,57,490,2170,-1050,1820,135.0
31323,903,58,487,1960,-1750,2310,135.0
31333,903,58,483,1820,-1960,2520,134.0
31346,906,57,482,1750,-2170,2730,130.0
31360,906,56,479,1750,-2240,3080,130.0
31370,907,55,477,1750,-2240,3150,133.0
31383,908,48,473,1820,-2100,3220,133.0
31393,909,45,472,1890,-2030,3150,131.0
31406,909,43,471,1960,-1820,3010,135.0
31420,909,41,471,2240,-1400,2870,135.0
31430,909,40,471,2380,-1260,2590,130.0
31443,909,39,471,2520,-1050,2380,132.0
31457,908,38,472,2940,-700,1820,132.0
31467,909,38,473,3150,-560,1540,131.0
31480,908,39,474,3430,-490,1260,131.0
31490,909,40,475,3710,-350,980,130.0
31503,911,46,475,3920,-210,420,131.0
31521,915,58,477,4130,-140,140,131.0
31531,911,59,479,4060,-70,-210,133.0
31544,906,62,481,3850,70,-280,134.0
31558,904,66,483,3850,70,-280,134.0
31568,905,70,485,3780,0,-70,131.0
31581,905,71,484,3710,-210,350,136.0
