t_ms,ax_mg,ay_mg,az_mg,gx_mdps,gy_mdps,gz_mdps,dist_mm
11,911,25,484,1540,-210,1120,131.0
28,905,24,484,1470,-700,910,131.0
43,900,30,484,1400,-840,770,127.0
58,903,28,479,910,-1050,700,126.0
73,906,23,477,910,-1050,770,128.0
88,906,19,481,1610,-1470,840,128.0
98,906,22,482,1890,-1680,910,127.0
113,909,24,478,1960,-1960,700,127.0
128,906,12,472,1750,-1960,350,127.0
138,904,27,472,1540,-1890,0,127.0
153,907,24,468,1260,-1540,-490,129.0
168,913,33,470,1190,-1330,-560,129.0
178,914,32,470,1190,-1190,-490,126.0
193,913,36,473,1470,-840,-350,127.0
208,910,35,475,1610,-770,-70,127.0
218,910,38,478,1750,-700,70,129.0
233,905,41,480,1750,-770,140,129.0
248,905,40,481,1610,-980,280,129.0
258,905,36,480,1470,-1190,420,126.0
285,908,37,480,1680,-1470,630,128.0
300,907,41,479,1750,-1750,700,128.0
315,907,43,480,1680,-1890,770,130.0
330,907,43,477,1680,-1960,910,129.0
345,907,43,476,1540,-1960,1050,129.0
355,909,42,473,1540,-1820,1190,130.0
370,909,40,469,1540,-1680,1330,127.0
385,910,38,468,1890,-1190,1400,127.0
395,909,39,470,2030,-980,1400,127.0
410,912,38,469,2170,-770,1470,127.0
425,911,36,473,2100,-420,1400,127.0
435,908,33,477,2030,-350,1260,128.0
450,909,31,479,2240,-420,1190,130.0
465,909,29,480,2450,-490,1190,130.0
475,911,27,479,2520,-630,1050,132.0
490,912,28,477,2730,-840,910,129.0
505,912,27,473,2660,-840,840,129.0
515,910,24,472,2590,-840,700,129.0
533,907,26,471,2590,-630,350,126.0
548,907,29,475,2660,-420,-70,132.0
563,906,35,479,2450,-280,-350,132.0
573,902,38,481,2310,-280,-700,130.0
588,901,39,482,2100,-350,-770,131.0
603,896,44,485,2030,-700,-910,131.0
613,901,46,483,2100,-910,-910,126.0
628,905,46,484,2100,-1120,-840,128.0
643,905,49,481,1890,-1260,-560,128.0
653,907,50,475,1890,-1260,-490,132.0
668,906,52,474,1890,-1120,-350,128.0
683,906,57,474,2240,-770,-70,131.0
698,909,59,475,2450,-630,280,131.0
708,907,62,477,2520,-420,420,130.0
723,902,65,481,2660,-350,630,128.0
738,903,66,483,2590,-420,1050,128.0
748,903,65,485,2450,-560,1330,132.0
763,899,65,486,2380,-700,1540,131.0
778,899,60,487,2240,-1050,2030,131.0
795,902,54,487,2240,-1470,2450,130.0
810,904,49,484,2380,-1680,2660,130.0
825,904,48,482,2380,-1890,2660,130.0
840,904,45,480,2380,-1890,2590,130.0
850,906,45,479,2450,-1890,2590,131.0
865,906,46,477,2590,-1820,2450,132.0
880,907,46,476,2660,-1750,2380,132.0
895,920,53,479,2730,-1540,2310,132.0
905,914,51,475,2590,-1400,2310,130.0
920,902,50,475,2380,-1190,2310,128.0
935,898,40,476,2100,-1050,2240,128.0
945,902,41,478,2240,-980,2240,133.0
960,904,41,480,2450,-910,2100,129.0
975,906,47,484,2450,-980,1960,129.0
985,909,49,485,2520,-1120,1820,130.0
1000,910,51,484,2240,-1330,1610,132.0
1034,901,47,480,1470,-1540,1400,132.0
1053,903,44,478,1260,-1470,1470,132.0
1068,902,47,481,1330,-1470,1540,132.0
1083,904,48,482,1330,-1540,1610,132.0
1098,905,50,483,1120,-1540,1680,134.0
1113,906,51,483,840,-1750,1680,134.0
1123,907,52,483,770,-1820,1680,130.0
1138,906,50,482,560,-1890,1750,130.0
1153,905,50,478,420,-1960,1820,130.0
1163,904,49,478,420,-1960,1820,131.0
1178,905,49,477,490,-1820,2100,133.0
1193,908,50,474,770,-1540,2240,133.0
1203,908,50,474,1050,-1400,2450,128.0
1218,908,49,473,1400,-980,2940,134.0
1233,912,47,475,2380,-770,3150,134.0
1243,908,47,477,2730,-700,3220,129.0
1258,905,46,478,3150,-490,3360,132.0
1273,902,44,481,3150,-420,3220,132.0
1283,902,43,483,3080,-490,3080,131.0
1298,904,40,486,3010,-630,2660,133.0
1316,907,40,486,3360,-980,2170,131.0
1331,909,43,486,3570,-1260,1960,131.0
1341,909,44,486,3710,-1400,1680,129.0
1356,908,48,483,3990,-1610,1400,131.0
1371,910,50,480,4130,-1610,1190,131.0
1381,911,54,479,4200,-1610,1120,132.0
1396,911,59,475,4550,-1470,1120,132.0
1411,912,62,472,4830,-1120,1260,132.0
1421,910,65,471,4970,-980,1260,132.0
1436,898,64,487,5040,-560,1330,130.0
1451,895,67,481,5320,-210,1680,130.0
1461,898,72,481,5390,-70,1750,133.0
1476,904,74,486,5390,0,2240,132.0
1491,902,79,487,5180,-140,2450,131.0
1506,898,79,487,4900,-350,2870,131.0
1516,896,77,487,4550,-490,3150,130.0
1531,895,75,489,3850,-630,3430,135.0
1546,895,73,489,3010,-980,4060,135.0
1556,896,71,490,2730,-1120,4410,131.0
1574,897,67,489,2240,-1470,5180,133.0
1589,898,56,489,2100,-1750,5530,131.0
1604,899,57,484,1820,-1960,6230,131.0
1614,898,53,483,1540,-2100,6510,131.0
1629,902,42,483,1330,-2240,6720,133.0
1644,905,28,479,1120,-2240,7210,133.0
1654,903,22,480,1190,-2240,7280,135.0
1669,906,19,477,1260,-2100,7350,133.0
1684,909,8,476,1330,-2030,7280,133.0
1694,910,4,475,1400,-1960,7070,133.0
1709,911,0,476,1470,-1820,6580,131.0
1724,916,3,477,1540,-1750,6090,131.0
1734,909,21,480,1470,-1680,5530,134.0
1749,904,25,481,420,-1610,4270,132.0
1764,903,12,480,-140,-1540,3220,132.0
