t_ms,ax_mg,ay_mg,az_mg,gx_mdps,gy_mdps,gz_mdps,dist_mm
60152,998,317,139,48230,-13650,-3290,146.0
60264,1061,335,108,26670,-12040,1610,146.0
60279,1132,336,94,15750,-10570,3430,135.0
60294,1155,354,59,-4060,-5740,7280,127.0
60313,1135,319,83,-25970,560,8890,127.0
60340,1594,394,-267,-46900,4760,23240,119.0
60355,1898,-1707,270,76440,9450,41650,124.0
60370,1679,-599,368,125720,22750,66920,128.0
60385,558,984,-569,125230,21070,61180,128.0
60395,542,-106,290,120610,28140,57890,122.0
60410,839,178,-379,107940,28000,48020,122.0
60425,1397,-195,-215,101710,26250,47180,122.0
60435,1155,-96,-193,87290,26040,46340,119.0
60450,789,460,-420,52220,23170,42910,120.0
60465,906,210,-263,31990,17990,38010,120.0
60475,1077,108,-288,-4480,17290,37030,119.0
60490,985,200,-309,-19110,17010,35910,118.0
60505,936,232,-279,-47250,14700,33250,118.0
60515,982,200,-246,-58660,14560,32130,119.0
60530,1029,151,-158,-68950,14210,31150,113.0
60545,990,236,-152,-91000,11410,30240,113.0
60557,936,260,-59,-101640,9380,29890,118.0
60572,966,191,19,-121030,2590,30170,112.0
60587,1006,108,85,-127050,-1120,30310,116.0
60602,996,73,172,-128100,-8610,29050,116.0
60612,995,-10,116,-123970,-11620,27580,113.0
60627,1010,-15,131,-116270,-13090,23870,114.0
60642,1078,-36,-15,-98070,-12950,22540,114.0
60652,1061,-19,-9,-83720,-9100,21910,118.0
60667,1255,-91,-127,-50540,-420,19950,116.0
60682,791,632,43,-38570,700,17500,116.0
60692,1307,4,-100,-38500,5110,20370,114.0
60707,1116,-63,106,-9170,12530,24430,116.0
60722,888,282,14,3010,13650,24850,109.0
60737,991,194,48,12810,14700,26390,109.0
60747,1018,162,-2,5740,12320,26670,112.0
60762,992,59,95,560,8050,25550,114.0
60777,992,20,189,3780,5600,24640,114.0
60787,983,69,62,6790,4130,23730,113.0
60802,1015,82,-13,1960,2100,21350,109.0
60821,1047,6,-25,1330,3290,19600,114.0
60836,1028,-19,13,1820,3430,18410,114.0
60846,1041,-30,13,1680,3080,16660,109.0
60861,1035,-17,80,1260,1820,13580,112.0
60876,1009,0,83,1050,560,12040,112.0
60886,1025,-6,45,700,-840,9520,109.0
60901,1007,52,67,560,-3080,8750,113.0
60916,1002,105,49,420,-5180,8960,113.0
60926,984,165,42,280,-5950,9940,106.0
60941,979,180,55,-700,-7140,11130,106.0
60956,979,174,59,-280,-9170,14210,106.0
60966,971,178,82,-70,-10710,16030,105.0
60981,991,220,15,490,-11690,18340,108.0
60996,982,282,-20,1330,-11970,24430,108.0
61006,973,262,-38,2030,-11550,27860,106.0
