t_ms,ax_mg,ay_mg,az_mg,gx_mdps,gy_mdps,gz_mdps,dist_mm
181957,852,13,110,-40670,11900,-49070,143.0
181967,878,-16,127,-47810,10290,-52780,145.0
181982,888,-7,181,-53340,8260,-55720,138.0
181997,903,9,130,-58380,3290,-60690,138.0
182007,942,-2,138,-60410,1400,-63000,139.0
182022,956,9,115,-62300,-2100,-67760,136.0
182037,989,-15,127,-65380,-3920,-70070,136.0
182047,1011,33,100,-65520,-5460,-72170,135.0
182066,1024,-19,123,-62580,-7910,-74830,137.0
182081,1020,-13,126,-56280,-10710,-78260,138.0
182102,1075,-4,128,-47600,-13650,-79730,136.0
182117,1114,-13,75,-39480,-14910,-80080,136.0
182127,1117,-20,76,-28980,-15120,-80010,135.0
182142,1100,-12,66,-5390,-16030,-80150,134.0
182157,1089,14,91,4830,-17500,-79940,134.0
182167,1081,39,123,17220,-19040,-79730,134.0
182182,1039,113,139,19740,-21070,-79170,133.0
182197,1055,139,172,20580,-25340,-76580,133.0
182207,1046,131,161,20230,-27930,-75110,133.0
182222,1015,150,170,19740,-30240,-73430,134.0
182237,997,166,110,20650,-34160,-68950,134.0
182252,927,139,91,22890,-35280,-63280,134.0
182262,895,141,76,25830,-36540,-60410,134.0
182277,816,118,63,32480,-36750,-57540,136.0
182292,779,98,56,38360,-37380,-52780,136.0
182302,781,91,63,41510,-37800,-50470,134.0
182319,841,63,109,46060,-39060,-45150,129.0
182334,903,34,111,61670,-42210,-41720,129.0
182344,921,29,110,71820,-43890,-38150,129.0
182359,923,17,105,93240,-47320,-30730,133.0
182374,876,39,80,102550,-48930,-26740,133.0
182384,852,24,78,110320,-50120,-22890,130.0
182399,847,27,39,121940,-51870,-15610,131.0
182414,846,14,14,126700,-52010,-12110,128.0
182429,860,23,-17,133770,-50400,-5600,128.0
182439,889,17,-22,136360,-49000,-2310,126.0
182454,891,-18,-19,138460,-45780,3080,117.0
182469,956,53,-85,142310,-43400,5880,117.0
182479,1429,826,-644,145250,-41580,7980,118.0
182494,1758,309,1900,-50050,-9100,44170,114.0
182509,316,-301,-1326,-23100,-6790,50820,114.0
182519,687,1219,35,700,4900,58800,115.0
182534,1043,785,-703,-3850,10430,52220,114.0
182549,785,34,-276,12040,18200,53970,114.0
182559,1092,86,122,17710,16590,51100,114.0
182578,936,187,-198,29820,22470,49420,112.0
182593,1036,-28,-453,27580,23800,48720,112.0
182608,1130,-64,-272,27090,29050,46270,112.0
182618,1036,139,-187,22820,29680,44940,110.0
182633,927,156,-332,3220,30520,43540,111.0
182648,1004,60,-236,-23660,27510,40250,111.0
182658,1051,69,-186,-39410,25620,38710,111.0
182673,957,125,-251,-56490,23170,37030,110.0
182688,945,74,-176,-88830,17780,33530,110.0
182698,986,41,-159,-103810,14980,31920,108.0
182713,997,49,-150,-117740,12600,28630,108.0
182728,1003,50,-137,-141050,7840,27580,108.0
182738,1007,50,-32,-150430,5950,27090,109.0
182753,994,9,-50,-161140,2170,25620,110.0
182768,1005,-33,-6,-160230,1400,24710,110.0
182778,1018,-51,25,-157220,420,23940,108.0
182793,1024,-33,141,-145950,-420,22820,103.0
182808,1023,-38,129,-138390,-910,22610,103.0
182818,1015,-28,95,-128730,-1120,21980,104.0
182837,1078,-41,170,-80080,840,19180,104.0
182852,1004,-257,130,-4340,10780,19950,102.0
182867,1184,-168,-394,5460,13160,20720,102.0
182877,1129,-65,-93,7700,14280,18550,107.0
182892,1023,138,-164,6650,14560,18200,107.0
182907,1014,111,-43,6230,16240,19530,109.0
182922,973,114,32,2030,14840,18130,109.0
182932,950,124,124,-1890,13440,17220,104.0
182947,936,105,89,-12670,8470,14280,107.0
182962,986,112,104,-17290,6090,12390,107.0
182972,953,115,127,-21000,3920,11690,106.0
182987,989,-92,131,-25340,-70,10220,108.0
183002,985,-36,121,-25900,-3570,7910,108.0
183012,1005,-25,66,-19180,-3920,8330,106.0
183027,1009,-71,104,-13790,-4830,8680,106.0
183042,982,-114,149,-1610,-6510,9240,106.0
183052,980,-78,134,4410,-7280,9520,107.0
183067,982,-101,132,9380,-8260,9450,106.0
183082,983,-35,81,14560,-10710,7840,106.0
183101,1008,12,57,14140,-12880,5600,108.0
183116,993,66,35,12040,-14070,3430,108.0
183131,998,60,12,5880,-15680,2100,105.0
183146,999,104,3,1750,-17360,70,106.0
183161,1108,95,-136,-4620,-18550,-420,106.0
183171,1051,-148,10,-630,-16940,1120,102.0
183186,1019,28,14,8960,-15120,2590,105.0
183201,1062,150,-271,4970,-13860,2940,105.0
183211,1075,46,-223,420,-11620,3220,103.0
183226,1053,88,-217,2730,-6020,4760,104.0
183241,1062,129,-242,2730,-2730,6860,104.0
183251,1038,112,-169,280,2240,8050,103.0
183266,1053,45,-65,210,3710,9170,104.0
183281,1036,66,-52,1400,4830,11060,104.0
183291,1005,135,-10,700,4410,11970,103.0
183306,1016,20,12,770,3570,12740,104.0
183321,1000,69,46,910,1820,12950,104.0
183331,1001,19,34,700,700,12460,103.0
183346,1006,-15,37,980,-70,10290,103.0
183363,1013,-24,24,-630,-1400,8960,105.0
183378,997,-59,14,-70,-2520,7000,105.0
183388,997,-66,14,770,-3220,6090,104.0
183403,1018,-28,-5,1330,-3710,5180,101.0
183418,1018,13,40,1610,-4550,4130,101.0
183428,990,6,32,1680,-5250,3850,105.0
183443,1030,42,-50,1820,-5390,4340,102.0
183458,1030,67,-38,1260,-4970,4900,102.0
183468,1030,87,-54,700,-4550,5600,101.0
183483,1045,161,-72,-4130,-2240,6790,106.0
183498,1108,85,-191,-6580,-560,7560,106.0
183508,1134,93,-270,-6230,1820,9100,103.0
183523,1145,223,-63,-10780,9310,12600,103.0
183538,1155,552,19,-28210,14350,13230,103.0
183548,1186,674,-50,-55160,20860,11760,106.0
183563,1208,529,-179,-105420,34020,12320,104.0
183578,1166,512,-226,-123200,44310,14560,104.0
183588,1133,507,-136,-151970,47600,16310,109.0
183603,1075,347,99,-168840,51310,18130,111.0
183624,975,347,400,-190610,51380,19950,113.0
183639,902,538,496,-227990,43120,20580,114.0
183654,822,635,229,-252560,31780,16940,114.0
183664,1033,422,519,-272650,18060,14700,118.0
183679,967,-124,-103,-188720,8960,18900,119.0
183694,911,-264,454,-36260,7630,14210,119.0
183704,963,287,502,28350,3990,14840,118.0
183719,928,398,514,72450,3080,11830,117.0
183734,920,558,331,108080,-4970,8400,117.0
183744,913,309,304,105420,-7490,3780,124.0
183759,798,647,272,94150,-8610,2240,119.0
183774,966,453,170,76930,-9940,-70,119.0
183784,1105,440,104,70210,-9870,-1610,120.0
183799,952,399,130,62090,-6300,-3360,121.0
183814,937,320,127,47110,-4410,-3850,121.0
183824,1002,232,45,41440,-3920,-4620,118.0
183839,1037,157,90,39270,-1470,-5740,122.0
183854,1096,32,68,41440,-630,-7280,122.0
183867,1138,-72,122,49980,-910,-12600,121.0
183882,1201,-104,120,57260,-3150,-15400,120.0
183897,1191,-125,80,77840,-5530,-20860,121.0
183912,1182,-156,67,88970,-6090,-24080,121.0
183922,1162,-171,32,98980,-6440,-27440,125.0
183937,1058,-107,15,112350,-5530,-34020,124.0
183952,986,-25,-34,114660,-4340,-38990,124.0
183962,967,-16,-23,114940,-4060,-41930,125.0
183977,959,-25,-31,110320,-4620,-46550,128.0
183992,913,-38,-33,103040,-3360,-51660,128.0
184002,897,43,55,98840,-4270,-53130,129.0
184017,896,29,-109,94150,-3920,-55230,129.0
184032,864,223,99,79730,280,-54600,131.0
184047,865,-6,-58,70840,-1260,-57470,131.0
184057,812,97,-11,59710,140,-58520,129.0
184072,810,103,-45,35910,1750,-58800,130.0
184087,802,84,18,24570,3500,-59430,130.0
184103,851,100,20,3920,4760,-59290,129.0
184118,898,92,33,-8820,5460,-57890,130.0
184135,1000,58,51,-11410,5180,-55790,130.0
184150,1163,110,115,-12460,4760,-54530,131.0
184165,1143,95,152,-9030,1400,-50190,131.0
184175,1138,68,117,-6860,-420,-48580,130.0
184190,1134,69,187,-4970,-3570,-47880,128.0
184205,1122,36,223,-1330,-10290,-45710,128.0
184215,1104,51,202,350,-14070,-45080,132.0
184230,1067,44,198,1820,-17500,-43470,131.0
184245,1029,-21,200,5040,-23660,-43050,131.0
184255,1004,27,184,8050,-26880,-42910,136.0
184270,970,-27,175,16240,-32410,-42000,132.0
184285,919,-31,133,21070,-35070,-41930,132.0
184295,890,-30,137,26110,-36890,-41580,133.0
184310,875,-32,63,38150,-39480,-40110,135.0
184325,854,-24,45,45500,-39760,-38780,135.0
184335,861,-27,3,53550,-39620,-37100,134.0
184350,866,-8,36,68180,-37590,-33250,132.0
184365,895,31,20,73850,-36400,-28770,132.0
184375,914,43,38,78120,-35840,-25900,132.0
184394,1002,127,79,83020,-35000,-18200,129.0
184409,988,146,0,86170,-33950,-14350,126.0
184424,965,197,-2,85890,-28840,-5530,126.0
184434,952,324,-34,81970,-28490,-1400,124.0
184449,1280,-983,721,60550,-9660,32480,122.0
184464,1373,339,-589,80920,-2590,50540,122.0
184474,500,745,-161,94150,4270,62510,120.0
184489,294,-393,192,90440,1050,50680,121.0
184504,1058,612,-567,97090,8610,49910,121.0
184514,1324,-500,-212,102900,11970,50540,117.0
184529,1342,-6,-93,108080,17710,55930,116.0
184544,656,283,-518,108500,28070,55020,116.0
184554,918,260,-429,110110,30100,51870,114.0
184569,1101,47,-312,105630,38710,49350,113.0
184584,1030,81,-288,101220,41230,48860,116.0
184599,929,135,-300,83370,42490,45080,116.0
184609,940,112,-176,73220,41230,41790,115.0
184624,1003,117,-110,60760,39130,37450,115.0
184639,988,144,-165,39620,35210,35840,115.0
184654,973,184,-148,18480,31290,32900,114.0
184669,980,145,-137,8960,29470,31710,112.0
184684,982,133,-128,-7070,26530,30590,111.0
184699,982,151,-123,-13020,25480,30310,111.0
184709,986,172,-110,-19180,24360,29890,109.0
184724,983,138,-68,-30660,22400,29400,110.0
184739,976,143,-31,-35910,20930,28910,110.0
184749,986,118,-35,-41370,17570,28630,111.0
184764,992,77,14,-48930,15890,28070,107.0
184779,1006,64,21,-53970,12600,26740,107.0
184789,1003,50,13,-55440,11270,25900,108.0
184804,993,72,13,-57120,10010,25130,107.0
184819,998,54,36,-63980,6860,23450,107.0
184829,999,77,43,-69370,4410,23030,108.0
184844,981,123,53,-75530,1750,22960,107.0
184859,1001,139,120,-85330,-4270,23870,107.0
184869,1002,110,144,-87010,-7210,24780,108.0
184884,1004,70,188,-85050,-12040,25830,107.0
184899,1008,-11,210,-71260,-13650,25760,107.0
184912,1016,-40,149,-61040,-14980,24500,106.0
184927,1041,-89,44,-36470,-14140,23520,105.0
184942,1079,-100,13,-8890,-10080,21280,104.0
184957,1008,17,-10,1330,-8820,19880,104.0
184967,971,25,-63,8050,-7420,18620,105.0
184982,984,-27,-230,17640,-3220,16520,107.0
184997,1031,-44,-478,22400,70,15610,107.0
185007,1026,158,-477,25690,6930,15190,104.0
185022,1094,214,-312,-2450,12530,16940,104.0
185037,897,441,-204,-32620,12040,19810,104.0
185047,963,268,-333,-67970,5180,21280,103.0
185062,1000,33,-156,-116480,1330,22400,104.0
185077,949,-22,-168,-101990,6930,23520,102.0
185092,1043,-263,1316,-10920,18060,21490,102.0
185107,1142,-91,110,-770,18480,17570,105.0
185122,957,76,553,-8400,10710,13790,103.0
185137,909,-697,-129,-8260,6580,5810,104.0
185152,967,-340,84,9730,4200,-980,104.0
185167,986,-86,57,3220,-630,-5600,104.0
185182,998,-381,-29,1050,-3150,-10780,106.0
185197,1036,348,210,9030,-5670,-12250,105.0
185212,1029,155,-19,350,-8540,-10710,105.0
185222,968,-22,213,3780,-10990,-9030,104.0
185237,1025,236,-59,4550,-12880,-6370,104.0
185252,1021,234,-7,3150,-12110,560,104.0
185262,1002,263,-74,3080,-11760,4200,103.0
185277,1018,254,-73,2590,-10500,11760,103.0
185292,1025,137,-42,2730,-8680,14770,103.0
185302,1030,131,-24,3290,-7910,17360,103.0
185317,1038,231,22,3220,-7560,23240,105.0
185332,1017,34,112,3640,-8260,24570,105.0
185342,1028,-11,-20,2380,-9800,24780,102.0
185357,1058,29,-6,2520,-11620,24220,104.0
185372,1100,91,-91,1680,-11900,23800,104.0
185382,1090,116,-91,980,-11200,24500,100.0
185397,984,-68,2,980,-10290,24850,102.0
185412,1024,25,-23,1190,-10430,25270,102.0
185427,1030,23,-66,560,-9940,26040,101.0
185442,1020,-3,-62,770,-9030,27370,103.0
185457,1033,12,-91,560,-8190,28000,104.0
185472,1041,15,-86,560,-6300,29400,103.0
185487,1044,20,-86,210,-5530,29960,103.0
185497,1041,1,-96,-70,-4760,30660,107.0
185511,1028,-66,-81,-350,-3010,31500,107.0
185521,1016,-75,-118,-910,-2170,31360,107.0
185536,1044,-50,-157,-2100,-700,30450,104.0
185551,1075,102,-72,-12670,4480,29400,107.0
185566,1086,101,-126,-23730,11760,27440,107.0
185576,1094,46,-183,-42000,16030,26810,108.0
185591,1101,-43,-287,-47880,20650,26110,110.0
185606,1128,-20,-337,-55160,30100,25340,110.0
185616,1142,-11,-280,-59430,35350,24990,113.0
185631,1127,60,-219,-65310,40460,24640,112.0
185646,1150,141,-116,-82460,50120,24430,112.0
185656,1068,95,-45,-94430,54180,24500,113.0
185671,1041,96,24,-105280,57540,24990,117.0
185688,961,85,111,-122220,58100,25830,117.0
185698,879,-12,333,-130340,56280,24780,119.0
185713,588,2,368,-144830,41650,18760,124.0
185728,1533,-45,501,-154770,36960,18340,124.0
185738,1110,385,411,-159110,32480,19180,119.0
185753,1273,22,392,-143430,20440,19810,124.0
185768,1200,251,301,-104160,11480,20370,124.0
185778,1148,170,79,-71190,10360,23660,125.0
185793,1177,82,157,-36050,8820,23800,129.0
185808,1156,143,193,24990,7840,26670,128.0
185823,1028,212,119,45850,6370,26810,128.0
185833,956,283,202,59500,5740,27020,133.0
185848,880,232,52,72240,3220,26530,134.0
185863,857,284,89,71470,4970,22680,134.0
185873,843,279,156,66360,4060,20580,138.0
185888,853,234,137,50120,4270,18130,136.0
185903,862,194,117,31220,3080,11130,136.0
185913,856,155,152,23170,1680,6860,136.0
185928,908,54,172,17080,-140,2240,140.0
185949,948,-30,195,12320,-5110,-13720,139.0
185964,986,-107,150,18620,-10920,-19460,139.0
185974,982,-114,156,25410,-12810,-24710,137.0
185989,976,-149,128,41790,-16380,-34860,137.0
186004,930,-139,95,48790,-17290,-40110,137.0
186014,928,-114,74,53690,-18340,-45220,138.0
186029,922,-99,78,57680,-19950,-54320,137.0
186044,893,-49,54,57750,-20860,-58170,135.0
186059,881,-33,-17,56420,-20930,-64190,135.0
186069,866,-17,-43,54880,-19880,-66710,134.0
186084,867,-26,-66,52990,-16030,-70700,132.0
186099,885,-23,-95,49000,-13230,-72380,132.0
186123,934,-30,-110,42350,-4550,-77420,128.0
186138,986,-20,8,39760,-2800,-78960,128.0
186153,1031,-5,-55,35140,-280,-80780,125.0
186168,1053,-17,11,33110,-140,-81200,125.0
186183,1055,-24,66,29820,280,-82460,125.0
186196,1090,45,55,29260,-490,-82250,124.0
186211,1086,46,80,28910,-1610,-79800,124.0
186226,1163,-28,108,27720,-2870,-80080,121.0
186241,1225,42,168,24150,-6860,-80220,121.0
186251,1266,0,217,20650,-9800,-79730,120.0
186266,1298,20,208,16380,-13510,-79450,122.0
186281,1244,13,195,5880,-20790,-79310,122.0
186291,1210,5,204,490,-24150,-79240,124.0
186306,1179,1,208,-7420,-30940,-78470,124.0
186321,1100,-6,179,-7630,-34090,-77000,124.0
186331,1049,2,146,-4480,-36890,-74900,125.0
186346,990,5,26,7840,-41300,-68740,128.0
186361,921,6,48,16100,-41230,-64540,132.0
186376,867,24,-49,34440,-41510,-55650,132.0
186386,777,-43,-85,44380,-40040,-50820,129.0
186401,749,-10,-11,56910,-37310,-41440,131.0
186416,692,0,-61,86380,-35490,-35840,131.0
186426,738,-6,-43,99610,-33740,-31010,133.0
186441,778,41,-20,121940,-31710,-21420,132.0
186460,847,86,-11,132720,-29680,-12950,130.0
186475,945,129,80,135100,-28490,-9030,130.0
186485,972,112,69,136780,-28700,-5040,127.0
186500,989,159,-35,138250,-26180,2660,126.0
186515,928,238,-31,136360,-23310,8470,126.0
186525,899,115,51,129290,-20020,9310,121.0
186540,970,248,21,109480,-15610,10220,121.0
186555,1012,232,-38,98070,-10920,12880,121.0
186565,1616,1022,-495,98490,2380,43610,120.0
186580,1804,-613,785,123130,20440,73850,119.0
186595,668,863,-1297,130760,33810,69160,119.0
186605,498,789,134,130550,33810,69020,117.0
186620,453,183,-53,120400,36890,57400,114.0
186635,452,-384,-1335,136500,31850,49070,114.0
186645,1311,-25,511,148820,43680,46060,111.0
186660,1326,-113,-81,123340,36890,46480,111.0
186675,706,514,-409,87920,35910,43890,111.0
186685,1012,40,-510,62440,30520,42840,112.0
186700,1127,6,-172,15120,27090,41860,111.0
186719,887,265,-435,-23310,24150,40740,108.0
186734,1040,-57,-287,-35070,22330,40180,108.0
186744,1030,0,-180,-38010,23310,39130,110.0
186759,1008,-6,-161,-31710,26390,36260,105.0
186774,1008,-34,-116,-24780,27930,34650,105.0
186784,1011,-38,-116,-18550,29120,31430,108.0
186799,1007,-2,-65,-13930,29260,29960,107.0
186814,997,37,-38,-17290,24780,28140,107.0
186829,980,69,0,-31850,21070,27510,107.0
186839,990,44,34,-39970,17290,27020,109.0
186854,995,19,60,-50960,10080,25900,103.0
186869,1005,-36,71,-52010,7280,25060,103.0
186879,1016,-78,91,-50190,4970,23940,106.0
186894,1023,-74,43,-40180,1960,21280,105.0
186909,1013,-62,21,-33320,1330,18830,105.0
186919,1008,-40,-32,-26040,1260,17990,103.0
186934,1013,-14,-114,-11760,3010,17360,106.0
186949,1013,-3,-148,-840,6440,16520,106.0
186959,1017,15,-168,2240,8260,16520,101.0
186976,1002,68,-165,3500,9870,17360,103.0
186991,993,122,-130,2590,11900,18340,103.0
187001,981,148,-92,1470,12320,19810,102.0
187016,979,137,-66,770,12390,23380,101.0
187031,983,97,-23,3920,12250,25060,101.0
187041,1116,-103,-84,7980,12180,26670,103.0
187056,1226,-411,-106,1960,12180,25760,104.0
187071,1105,13,-184,2940,11550,23870,103.0
187086,1076,-147,10,-350,17990,21700,103.0
187096,1028,-119,5,1330,17920,18900,102.0
187111,1022,-207,-173,5530,18130,12460,102.0
187134,949,-48,150,5460,14420,5810,101.0
187149,1039,58,162,2590,12040,5180,101.0
187159,1029,66,144,2450,8960,6090,103.0
187174,934,-30,219,1820,1960,6790,105.0
187189,979,0,154,2240,-4830,8330,105.0
187199,1020,87,99,2380,-7070,9660,103.0
187214,1019,54,35,1330,-8610,10920,103.0
187231,1051,66,-53,910,-9800,13510,101.0
187246,1045,55,-59,700,-8540,16030,101.0
187256,1042,37,-96,490,-7490,17290,101.0
187271,1045,44,-97,980,-6440,18620,103.0
187286,1041,36,-96,980,-4130,21210,103.0
187296,1044,47,-96,980,-2870,22820,102.0
187311,1064,91,-120,350,-1470,24570,105.0
187326,1070,62,-149,-2380,1890,28000,105.0
187336,1075,0,-152,-2870,3640,29470,105.0
187351,1057,-1,-142,-2380,5180,31710,104.0
187366,1102,132,-66,-7980,8190,31640,104.0
187376,1097,288,50,-19810,11130,30730,108.0
187391,1080,236,178,-60620,18270,27370,106.0
187406,1045,77,-4,-77630,21980,25620,106.0
187416,1043,19,-86,-89880,24710,24150,109.0
187431,1019,-88,-160,-102130,28910,22050,112.0
187446,1037,-103,-162,-103530,30590,21420,110.0
187461,1005,-60,-77,-106050,33600,20300,110.0
187471,1055,-6,-60,-111720,35140,19880,112.0
187490,1038,-48,-118,-121870,38990,19740,116.0
187505,1027,-63,-136,-124740,41300,20580,116.0
187515,1011,-107,-143,-126420,42210,20720,117.0
187530,1039,-32,-149,-124460,42490,20860,119.0
187545,1059,38,-140,-120820,43610,21770,119.0
187560,1048,21,-25,-123620,44870,23030,119.0
187570,1003,188,6,-125440,44380,23450,117.0
187585,1024,-72,73,-128870,42630,27720,124.0
187600,928,-213,-35,-123130,40180,32970,124.0
187610,977,-161,-122,-108920,37310,34790,123.0
187625,1066,-346,-45,-43820,32410,36050,124.0
187640,1110,-319,108,17570,29330,34930,124.0
187650,1196,-167,248,157710,26110,32760,125.0
187665,813,833,240,190820,25060,31920,125.0
187680,1220,-85,275,191450,15890,26810,125.0
187690,1587,587,-70,180390,11130,23380,128.0
187705,1140,524,83,164920,13090,20440,128.0
187720,1161,459,-62,127470,12110,15890,128.0
187730,1130,507,155,104230,14980,12390,131.0
187747,962,469,-10,58450,14770,6790,134.0
187762,919,414,100,36750,14840,4340,134.0
187777,924,416,106,-7420,13860,420,134.0
187787,949,277,108,-27860,13160,-1400,135.0
187802,943,184,138,-42980,11970,-6300,138.0
187817,960,76,326,-58940,5250,-9870,138.0
187827,980,-6,313,-63350,-560,-13580,140.0
187842,935,-42,348,-68740,-12740,-23170,137.0
187857,878,-178,281,-67830,-17780,-29050,137.0
187867,869,-202,241,-65520,-22960,-35350,138.0
187882,883,-318,172,-56070,-29960,-49770,135.0
187897,938,-304,38,-47600,-31990,-55160,135.0
187907,919,-255,72,-36260,-31640,-60690,136.0
187922,920,-231,-34,-10710,-30240,-70630,137.0
187937,850,-218,-52,1540,-28210,-78330,137.0
187947,802,-177,-68,11760,-23310,-81900,130.0
187962,725,-109,-36,23100,-21280,-85400,131.0
187977,749,-77,-37,24500,-17990,-90930,131.0
187987,783,-61,-8,23940,-16730,-93170,132.0
188006,854,-18,-25,22190,-13930,-95900,131.0
188021,942,-48,0,21140,-12180,-97020,127.0
188036,1003,-32,82,19670,-11970,-99610,127.0
188046,1073,12,47,19390,-12320,-99610,126.0
188061,1163,5,121,19110,-12320,-99190,127.0
188076,1227,37,150,19040,-14630,-98560,127.0
188086,1225,44,149,19250,-16520,-97580,124.0
188101,1204,40,179,19740,-21280,-94500,124.0
188116,1212,117,221,21840,-24780,-91980,124.0
188135,1194,139,252,24430,-32970,-85400,124.0
188146,1188,131,260,24010,-37240,-81620,131.0
188161,1177,143,239,22820,-46130,-73150,128.0
188176,1075,96,216,23380,-49980,-68880,129.0
188191,1026,45,169,29260,-56140,-60830,129.0
188201,961,61,104,34090,-58450,-56770,130.0
188216,950,34,0,40320,-58030,-47600,130.0
188231,900,3,-29,55790,-56910,-43050,130.0
188241,859,28,-30,63980,-54810,-38640,130.0
188260,820,8,-49,79660,-50400,-29960,130.0
188275,807,46,-62,90790,-44590,-21980,134.0
188290,806,93,-48,93940,-40880,-17780,134.0
188300,804,94,-44,96180,-37730,-13580,134.0
188315,824,127,-15,98770,-30450,-5600,132.0
188330,835,226,-96,98700,-27440,2030,132.0
188340,890,221,-57,93100,-22890,4900,132.0
188355,1119,327,-17,67690,-15890,6930,128.0
188370,1128,369,26,50050,-8540,12250,128.0
188380,1161,356,-25,10430,-4200,14630,126.0
188395,1120,352,-9,-10920,-350,16590,125.0
188410,1087,349,0,-51940,7420,19320,125.0
188420,1090,371,-897,-53760,7280,23170,121.0
188435,1946,-1941,105,40390,14770,59500,119.0
188450,1520,1092,-1388,69790,21350,69370,119.0
188460,487,468,-436,77140,33880,72380,118.0
188475,565,107,400,82950,28840,62720,115.0
188490,1070,216,-497,66780,33040,60130,115.0
188500,1191,-208,-147,69230,34650,60340,114.0
188521,946,240,-413,52220,34090,58170,112.0
188536,856,16,-369,29750,35280,52640,113.0
188551,1064,-100,-314,18690,35630,46760,108.0
