t_ms,ax_mg,ay_mg,az_mg,gx_mdps,gy_mdps,gz_mdps,dist_mm
90215,958,190,-27,-122500,-3150,13160,96.0
90293,961,197,30,-96250,-980,14070,96.0
90312,958,183,28,-40810,2240,15260,103.0
90327,968,171,15,7280,4340,15820,97.0
90342,957,189,-29,24850,4270,16590,101.0
90357,948,229,-137,43330,2380,17430,101.0
90367,941,239,-187,45220,1050,18550,97.0
90382,920,282,-237,40950,-1470,21700,95.0
90397,928,275,-331,36890,-1680,23590,95.0
90407,935,244,-358,32270,-1680,25550,95.0
90422,942,231,-374,23450,-420,28840,102.0
90437,936,198,-381,19320,280,30170,99.0
90452,939,160,-316,13790,1890,32200,99.0
90462,1137,80,-545,8190,630,32970,97.0
90477,996,-118,-326,-11550,1190,33740,93.0
90492,1016,20,-390,-12880,1820,31780,93.0
90502,1002,-176,-235,-7350,3850,29820,97.0
90517,997,-115,-324,-10500,5670,24220,97.0
90532,981,-135,-286,-5460,6300,20580,97.0
90565,969,-58,-277,-910,8610,8610,99.0
90616,974,150,-184,-140,4480,6930,98.0
90631,979,140,-171,-910,2030,9380,98.0
90646,974,109,-196,-2940,1050,10430,97.0
90661,985,92,-192,-3640,-700,11480,98.0
90676,995,75,-208,-4200,-910,11690,95.0
90691,996,75,-234,-5600,-1050,12180,95.0
90701,990,97,-237,-6790,-1050,12530,93.0
90716,988,88,-228,-7280,-1190,12950,99.0
90731,975,87,-280,-7490,-1330,14070,99.0
90741,975,70,-296,-7980,-1050,14490,91.0
90756,973,47,-309,-8540,420,14490,94.0
90771,971,5,-331,-7210,1610,13930,94.0
90781,977,0,-324,-7140,2870,13230,96.0
90796,980,28,-334,-8820,5950,11900,95.0
90811,964,-7,-335,-10010,7630,11270,95.0
90821,965,-44,-328,-12810,9170,10570,94.0
90838,963,-49,-375,-13580,12180,8050,97.0
90853,962,-45,-391,1120,14490,4200,97.0
90863,970,-24,-349,4340,15750,2940,97.0
90878,996,85,-212,2100,16870,2730,95.0
90893,982,80,-282,1680,17640,3640,98.0
90908,980,92,-200,2590,17850,4270,98.0
90918,1005,133,-108,1400,17290,6930,93.0
90933,991,183,-159,-140,14910,8820,99.0
90948,1016,201,-105,-2170,13370,14000,99.0
90958,1030,185,-42,-8820,13440,16940,90.0
90973,994,127,-248,-35840,14350,19740,96.0
90988,993,99,-286,-44520,17010,22890,96.0
90998,1001,91,-368,-38570,18200,23170,101.0
91013,984,45,-386,-28280,19390,22960,91.0
91028,989,6,-322,-4830,21630,21490,91.0
91038,986,-16,-262,3150,22610,20580,97.0
91053,979,-49,-179,5880,23660,19110,90.0
91068,1005,-32,-52,-3850,24430,18620,90.0
91078,1003,-35,-55,-13370,24920,18340,96.0
91097,973,-89,-126,-31500,25480,17360,93.0
91112,990,-66,-137,-43330,26670,15680,94.0
91127,976,-98,-219,-46480,27580,14490,94.0
91137,963,-104,-259,-49210,28980,13230,95.0
91152,980,-91,-166,-56350,32830,11130,98.0
91167,1005,0,-138,-61180,34790,10500,98.0
91177,1000,38,-129,-65870,36400,10150,92.0
91192,996,64,-213,-82670,40950,9590,92.0
91207,1019,-60,-137,-97230,48930,9590,92.0
91217,1013,68,-129,-111790,53270,9590,92.0
91232,1013,-71,-339,-140140,57330,9590,93.0
91247,996,-110,-226,-147490,63350,8330,94.0
91262,1383,-773,359,-144550,65590,7350,94.0
91272,801,1092,-799,-64260,59850,-4830,91.0
91287,1417,167,1450,-71260,67760,-4690,93.0
91302,829,816,-101,-90300,57540,-2520,93.0
91312,833,602,46,-121100,60550,-11550,96.0
91327,881,-163,230,-148120,60060,-13790,95.0
91342,1073,222,-56,-157640,60900,-21630,95.0
91356,964,-72,178,-170240,61740,-23730,96.0
91371,866,4,309,-177170,57120,-26530,99.0
91386,1236,-1702,-1739,-108850,28770,-18060,95.0
91401,797,-1627,248,18970,25550,2870,95.0
91411,264,6,1706,33180,10500,4410,98.0
91426,1035,804,772,15400,2940,1540,96.0
91441,1118,-207,244,-17990,-5740,1400,96.0
91451,948,-300,555,-5600,-11970,4620,104.0
91466,812,-6,606,4480,-16870,6510,101.0
91481,944,135,287,6300,-25760,6230,101.0
91491,957,-15,204,3430,-28490,5740,97.0
91506,992,-102,105,4690,-29610,4270,96.0
91521,1089,-47,-142,4900,-27440,2660,96.0
91531,1095,-34,-196,3780,-24220,910,101.0
91546,1123,-112,-416,490,-14280,-3850,94.0
91567,1201,-69,-426,3500,-70,-7840,98.0
91582,1192,-23,-302,2380,12040,-12320,98.0
91597,1076,-47,-54,-2660,15540,-14070,98.0
91609,1033,-12,37,-3990,17640,-15330,98.0
91624,1024,477,185,-16590,16380,-17780,103.0
91639,811,1245,-536,-62720,6930,-31570,103.0
91649,1059,1560,246,-126980,-2380,-38360,94.0
91664,1040,592,-653,-234500,-9730,-42210,105.0
91679,940,227,-279,-287980,-13020,-44380,105.0
91689,892,203,159,-300370,-18620,-44800,110.0
91704,879,0,10,-300020,-21350,-42140,110.0
91719,924,-195,287,-288820,-29470,-39340,110.0
91729,1129,-43,410,-281400,-28700,-39480,106.0
91744,949,-239,239,-268380,-33040,-32900,102.0
91759,840,-443,258,-224910,-36400,-30870,97.0
91774,1010,-272,102,-198590,-35070,-24570,97.0
91784,1130,-121,452,-176330,-33670,-19810,102.0
91799,1087,-467,124,-118090,-29680,-13720,96.0
91814,996,-344,369,-60410,-23170,-6300,96.0
91824,928,-169,372,-32760,-21420,-2240,97.0
91839,1037,-307,245,-6370,-19250,1680,98.0
91854,1126,376,139,30870,-15120,6860,98.0
91869,950,559,-299,23380,-15890,7210,98.0
91884,1045,140,-12,-15330,-15750,7630,96.0
91899,1091,-106,86,-12250,-8960,11830,99.0
91914,1011,217,-85,12040,-6930,12810,99.0
91924,1001,286,-106,5950,-6370,12880,95.0
91939,1006,135,90,-2730,-6580,14070,95.0
91954,1010,40,163,4690,-5600,14770,95.0
91964,994,155,37,7770,-6020,15260,94.0
91979,987,59,69,980,-6720,15400,96.0
91994,1065,-20,90,1190,-6650,15540,96.0
92004,1054,-51,85,2730,-5880,14840,97.0
92019,1015,57,121,1330,-5670,14350,92.0
92034,1027,-43,71,560,-6720,12460,99.0
92049,1019,43,73,1050,-7210,11550,99.0
92059,1037,-15,25,1190,-7210,10780,98.0
92074,1028,-1,10,2240,-6370,8890,91.0
92089,1036,17,-18,1890,-5670,8120,91.0
92099,1051,18,-40,2030,-4480,7630,96.0
92114,1038,49,-3,1540,-1540,7070,96.0
92131,1035,32,-18,1540,630,6720,96.0
92141,1038,32,2,1540,1540,6160,101.0
92156,1014,1,100,1540,1680,5320,95.0
92171,1005,39,104,1680,490,3780,95.0
92181,1015,27,76,1540,0,3220,97.0
92196,1016,54,53,1680,-210,2870,89.0
92211,1027,45,39,1470,-70,2940,96.0
92226,1021,59,56,1470,280,2940,96.0
92236,1012,69,72,1190,0,3080,99.0
92251,1002,58,136,1190,-770,3220,100.0
92266,992,57,163,1400,-3430,3010,100.0
92276,994,65,153,1470,-5040,2940,90.0
92291,990,64,163,1960,-6440,2730,96.0
92306,1001,58,61,2520,-8680,2590,96.0
92316,1020,69,54,2380,-8750,2800,97.0
92331,1017,61,49,2450,-8330,3290,92.0
92346,1038,46,-22,2310,-7700,3640,92.0
92356,1025,46,19,2170,-6650,3850,97.0
92371,1019,64,38,2030,-6020,3920,96.0
92390,1009,29,90,2310,-6860,3430,97.0
92405,1011,51,74,2170,-7420,3290,97.0
92415,1023,40,29,1960,-7770,3220,97.0
92430,1023,61,40,2030,-7210,3430,92.0
