t_ms,ax_mg,ay_mg,az_mg,gx_mdps,gy_mdps,gz_mdps,dist_mm
21,1017,27,-17,1820,-1470,1610,103.0
37,1017,30,-13,1820,-1330,1680,103.0
52,1017,28,-13,1890,-1330,1820,105.0
67,1017,22,-10,1890,-1330,1820,107.0
82,1018,21,-11,1820,-1400,1680,105.0
97,1017,21,-11,1820,-1400,1610,105.0
107,1017,24,-11,1750,-1470,1540,107.0
122,1019,25,-13,1680,-1400,1540,104.0
137,1017,24,-11,1750,-1400,1540,104.0
147,1016,24,-10,1750,-1400,1540,106.0
162,1017,24,-11,1750,-1400,1470,107.0
177,1017,25,-7,1680,-1470,1470,107.0
187,1017,23,-4,1750,-1540,1400,104.0
202,1016,28,-8,1750,-1680,1330,108.0
217,1017,27,-8,1820,-1750,1330,108.0
227,1018,28,-12,1820,-1750,1400,107.0
242,1017,24,-13,1820,-1680,1400,105.0
257,1019,36,-17,1890,-1610,1330,105.0
275,1016,30,-27,1820,-1540,1680,106.0
290,1018,25,-22,1960,-1190,1750,106.0
305,1017,33,-18,1960,-1120,1820,105.0
320,1017,29,-23,1960,-980,2030,106.0
335,1018,30,-21,1960,-840,2100,106.0
345,1017,25,-26,2030,-770,2170,103.0
360,1017,29,-27,1960,-280,2170,104.0
375,1018,28,-27,1960,-70,2170,104.0
385,1017,22,-34,1960,140,2100,104.0
400,1018,20,-9,1960,840,2030,105.0
415,1019,27,-10,1890,840,1820,105.0
425,1018,23,-14,1820,910,1890,105.0
440,1017,22,-4,1750,770,1750,105.0
455,1017,20,-7,1750,630,1610,105.0
465,1017,21,1,1680,490,1470,105.0
480,1016,20,0,1750,350,1400,105.0
495,1016,29,5,1820,70,1190,105.0
505,1015,26,7,1890,-210,1260,105.0
520,1015,25,10,2100,-420,1190,106.0
537,1015,36,6,2030,-910,1190,105.0
552,1015,38,-1,1960,-1190,1470,105.0
562,1015,38,0,1960,-1330,1540,105.0
577,1015,38,3,1960,-1400,1890,105.0
592,1016,36,1,2030,-1680,2100,105.0
602,1017,38,2,2030,-1820,2240,105.0
617,1016,33,-3,2030,-1960,2450,103.0
632,1017,27,-7,2100,-1960,2450,103.0
642,1017,31,-7,2100,-1890,2380,105.0
657,1017,31,-10,2240,-1890,2590,106.0
672,1017,30,-17,2240,-1820,2660,106.0
682,1018,27,-19,2240,-1610,2730,107.0
697,1019,22,-21,2170,-1190,2590,105.0
712,1018,20,-14,2170,-980,2520,105.0
722,1018,25,-8,2170,-770,2450,109.0
737,1018,21,-12,2100,-770,2380,107.0
752,1017,26,-13,2170,-490,2310,105.0
767,1019,22,-18,2170,-350,2310,105.0
777,1018,21,-16,2100,-140,2310,105.0
