t_ms,ax_mg,ay_mg,az_mg,gx_mdps,gy_mdps,gz_mdps,dist_mm,event
2793,1008,-1,19,-8820,2800,10290,109.0,0
2808,1011,-161,-49,-3710,3710,7490,108.0,0
2823,983,-58,-110,2660,2520,6230,108.0,0
2833,1011,-65,-51,8960,1330,5250,108.0,0
2850,971,-75,29,16590,980,2800,109.0,0
2865,966,-50,58,15540,-280,-280,109.0,0
2875,995,-33,111,12880,-350,-1750,113.0,0
2890,981,-23,82,9940,-210,-2940,109.0,0
2905,999,18,79,4270,-560,-4760,109.0,0
2920,1017,24,90,2310,-630,-5250,109.0,0
2930,998,9,48,1400,-840,-6020,108.0,0
2945,1135,269,91,2030,-2310,-6300,109.0,0
2960,1012,59,25,910,-3150,-4270,109.0,0
2970,1010,-49,36,1260,-3220,-3850,108.0,0
2985,1021,69,-7,1050,-3850,-2170,107.0,0
3000,1025,98,15,1610,-3500,420,107.0,0
3010,1030,122,36,1470,-3640,1610,108.0,0
3025,1022,90,22,1610,-3710,2520,109.0,0
3044,1021,42,27,1540,-4270,3360,107.0,0
3059,1016,32,33,1470,-4480,2730,107.0,0
3069,1016,1,31,1260,-4690,1960,109.0,0
3084,1018,11,38,1120,-4760,420,108.0,0
3103,1009,-5,-15,140,-4690,-1190,105.0,0
3118,1021,32,-12,1330,-4060,-1890,105.0,0
3128,1020,35,-31,1260,-3430,-2240,109.0,0
3143,1022,40,-33,1190,-1890,-2590,107.0,0
3158,1023,51,-32,1050,-1120,-2590,107.0,0
3168,1023,77,-20,910,-420,-2450,108.0,0
3183,1027,98,-13,700,630,-1260,108.0,0
3198,1022,90,1,700,1050,-420,108.0,0
3208,1018,94,16,840,1190,420,108.0,0
3223,1018,64,33,1400,980,1750,108.0,0
3238,1014,66,41,1470,700,2170,108.0,0
3248,1015,44,35,1470,-70,2030,109.0,0
3263,1013,43,52,1680,-490,1750,110.0,0
3278,1015,58,46,1680,-1470,1680,110.0,0
3288,1014,74,43,1750,-1890,2100,108.0,0
3303,1016,59,24,1750,-2100,2380,107.0,0
3318,1019,50,-3,1750,-2100,2520,106.0,0
3333,1027,50,-11,1750,-1820,2450,106.0,0
3343,1034,50,-26,1820,-1330,2170,107.0,0
3360,1034,67,-31,2100,140,2100,109.0,0
3375,1015,133,-5,-280,910,3570,109.0,0
3385,1020,47,-115,910,2030,4130,106.0,0
3400,1292,448,35,1960,1960,7630,108.0,0
3415,1482,152,11,21140,-700,10010,108.0,0
3425,1474,47,-103,29960,3640,10570,114.0,0
3440,1446,57,149,35700,-2800,15120,113.0,0
3455,1626,45,261,39830,-70,18340,113.0,0
3465,1456,96,10,41300,-1470,19390,122.0,0
3480,1473,268,128,40180,-6440,24010,128.0,0
3495,1470,205,175,36470,-3010,24150,128.0,0
3505,1324,154,64,31640,-2310,25060,138.0,0
3520,1302,250,159,21630,-3850,28000,146.0,0
3535,1227,193,145,15400,-3080,28700,156.0,0
3550,1038,178,82,1050,-1890,28980,156.0,0
3560,1035,120,153,-6580,-2170,28070,167.0,0
3575,986,152,177,-12950,-1470,24990,175.0,0
3590,813,124,99,-22540,-1540,23660,175.0,0
3600,776,92,119,-25620,-1960,21910,185.0,0
3619,669,106,124,-24990,-1540,18410,186.0,0
3634,601,55,105,-16730,-1540,15050,194.0,0
3649,516,46,136,-10990,-1820,13160,194.0,0
3659,464,25,164,-4760,-1540,10920,196.0,0
3674,411,20,128,8260,-2660,6300,202.0,0
3689,348,15,128,14350,-3080,1890,202.0,0
3699,324,37,129,20230,-3150,350,204.0,0
3714,237,10,60,30730,-2520,-770,206.0,0
3729,210,-9,34,37870,210,-4970,206.0,0
3739,189,39,65,37800,1540,-7350,207.0,0
3754,174,-27,41,35910,3010,-10290,208.0,0
3769,206,11,28,29680,6300,-15820,208.0,0
3779,258,28,16,25620,7560,-17710,204.0,0
3794,397,-27,26,21350,8750,-19880,199.0,0
3809,466,-71,53,13510,11130,-24780,199.0,0
3819,633,-101,24,11340,11060,-27580,188.0,0
3834,724,-70,-15,10570,12530,-32130,178.0,0
3849,859,-40,-42,10990,13230,-33670,178.0,0
3859,910,-14,47,11410,14490,-34300,166.0,0
3876,1028,-56,-9,15470,14350,-33810,155.0,0
3891,1185,-61,-29,17850,14630,-34160,141.0,0
3906,1255,-65,17,22470,14980,-33950,141.0,0
3916,1290,-48,4,25270,14420,-33810,132.0,0
3931,1319,-53,25,31570,12880,-32760,119.0,0
3946,1542,531,73,39760,8890,-33390,119.0,0
3956,640,-1075,-758,-34860,-91770,1680,114.0,0
3971,408,638,-242,20790,65660,2240,110.0,0
3986,1112,201,-93,-24500,-28210,13650,110.0,0
3996,595,306,332,-13300,-25060,14070,111.0,0
4011,991,-396,-352,-17360,-20440,11130,113.0,0
4026,999,276,129,-13510,-19250,7350,113.0,0
4043,1159,-158,-274,-8190,-12390,7630,111.0,0
4058,1111,301,-66,3500,-10710,10850,111.0,0
4073,1070,-102,36,8750,-5320,13650,111.0,0
4088,1102,76,-149,15400,-2730,14140,110.0,0
4103,1083,38,-132,11200,-1610,10500,110.0,0
4113,1113,-96,-47,-560,2100,10080,109.0,0
4132,1013,91,26,1050,-210,8470,110.0,0
4147,984,-99,89,-2940,910,7560,110.0,0
4162,930,-11,43,-6790,700,3640,110.0,0
4172,951,-90,36,-8190,280,1680,114.0,0
4187,1003,-4,92,-9310,-210,70,111.0,0
4202,1016,5,-21,-9170,-1750,-2590,111.0,0
4212,1054,5,-101,-700,-4200,-2450,111.0,0
4227,1006,13,144,2730,-3990,-3080,107.0,0
4242,1004,82,9,1400,-5320,-3080,107.0,0
4252,1010,38,65,1260,-5810,-3010,110.0,0
4267,1024,76,38,1750,-6580,-2240,111.0,0
4282,1017,26,24,1470,-6860,-1960,111.0,0
4292,1014,31,10,2100,-7000,-1960,113.0,0
4307,1013,85,-11,2380,-7700,-1470,110.0,0
4322,1016,98,5,3220,-7280,-700,110.0,0
4332,1021,90,-5,3430,-7350,70,107.0,0
4347,1023,71,-1,3290,-7070,1470,111.0,0
4362,1018,77,-5,3150,-6510,2100,111.0,0
4377,1025,33,-50,2590,-6020,2100,111.0,0
4390,1022,49,23,2660,-4970,2100,110.0,0
4405,1007,83,-82,2660,-5390,2730,109.0,0
4420,1014,62,-47,3920,-4830,3080,109.0,0
4430,1033,34,-2,2940,-4130,3080,109.0,0
4445,1015,83,-19,1330,-3710,3500,111.0,0
4460,1019,64,-26,2520,-3220,4130,109.0,0
4475,1015,89,-22,3500,-2660,4550,109.0,0
4485,1026,90,-9,5040,-2520,4970,111.0,0
4500,1026,54,-22,7420,-1890,5670,111.0,0
4515,1014,51,-9,8330,-1680,5740,111.0,0
4525,1020,53,9,8400,-1680,5810,112.0,0
4540,1020,25,24,5810,-1890,5670,111.0,0
4555,1015,4,11,1750,-1960,4830,111.0,0
4565,1010,-18,-5,1190,-1820,3920,111.0,0
4580,1013,3,-41,1750,-1540,2940,110.0,0
4595,1013,9,-27,2310,-490,1680,110.0,0
4605,1019,37,-59,2520,70,1470,109.0,0
4620,1027,96,-89,2800,1050,1820,110.0,0
4635,1024,158,-82,3850,3360,3220,110.0,0
4650,967,81,-91,2310,5670,5600,111.0,0
4665,1112,91,-18,2730,5320,7910,112.0,0
4680,1542,-224,154,18200,3430,9800,113.0,0
4695,1394,23,18,24640,5950,10010,113.0,0
4705,1385,53,184,29960,3500,11270,112.0,0
4720,1499,113,91,34650,2870,14140,117.0,0
4735,1363,42,60,35700,770,14000,117.0,0
4745,1368,153,172,35700,-1190,14350,122.0,0
4760,1250,102,17,32620,-2310,15540,130.0,0
4775,1194,120,91,29610,-3290,16310,137.0,0
4790,1172,99,107,22890,-2800,16660,137.0,0
4800,1127,110,54,19110,-2100,16730,143.0,0
4815,1108,155,68,11480,-2310,17780,151.0,0
4830,1091,183,100,8260,-1960,18900,151.0,0
4840,1066,55,56,5180,-1470,19530,158.0,0
4855,1029,101,57,1540,-490,18760,166.0,0
4870,963,99,75,630,-210,18200,166.0,0
4880,916,86,79,70,560,17710,175.0,0
4895,814,81,64,280,910,17150,178.0,0
4912,785,56,89,1750,1050,15400,178.0,0
4922,758,61,94,2940,1050,14420,188.0,0
4937,714,41,85,4480,420,13580,193.0,0
4952,666,19,102,9170,-490,10780,193.0,0
4962,644,13,89,11970,-910,9170,195.0,0
4977,618,0,73,15050,-1610,5600,197.0,0
4992,593,3,84,21630,-1960,3710,205.0,0
5007,583,-1,80,27230,-2380,280,205.0,0
5017,575,-6,69,29120,-2730,-1540,201.0,0
5032,611,4,75,30310,-3220,-3220,201.0,0
5051,628,0,69,31360,-3780,-6370,205.0,0
5066,631,0,60,31010,-4410,-9380,205.0,0
5076,643,-10,58,30380,-4620,-10920,202.0,0
5091,660,-3,54,29610,-4760,-13790,198.0,0
5106,677,-1,21,27300,-4760,-14840,198.0,0
5116,693,3,45,25690,-4270,-15820,197.0,0
5131,731,10,50,24080,-4200,-17220,190.0,0
5146,725,0,27,21350,-4130,-17570,190.0,0
5161,706,11,11,19040,-3150,-18550,188.0,0
5176,681,2,-17,17710,-2030,-18900,177.0,0
5191,679,-7,-47,14980,1120,-20020,174.0,0
5206,673,-10,-43,13790,2940,-20580,174.0,0
5216,687,-14,-41,12810,4690,-21700,162.0,0
5231,808,-5,-36,11550,7910,-21980,151.0,0
5246,863,-9,-3,10990,10500,-22610,151.0,0
5256,923,-51,-19,9660,11830,-24150,136.0,0
5271,1021,-97,-14,8750,13650,-26530,119.0,0
5286,1043,-86,-35,15400,12250,-33320,119.0,0
5296,1367,532,-68,-980,-115640,1470,106.0,0
5311,-133,515,583,-12600,51170,-7630,107.0,0
5326,482,423,568,43750,-19950,20440,107.0,0
5336,425,-865,-456,27510,-18830,14280,109.0,0
5351,1127,-45,-82,24920,-13580,5320,109.0,0
5366,795,-226,112,2730,-8680,2310,109.0,0
5376,1047,-53,-35,8190,-16660,-1120,111.0,0
5391,1134,177,-61,3220,-10710,-1680,109.0,0
5406,1018,0,-78,1260,-11060,-1400,108.0,0
5423,990,160,-175,-2800,-5460,-980,108.0,0
5433,1010,204,-98,-5740,-3780,700,107.0,0
5448,1060,151,-64,-8540,420,3990,111.0,0
5463,1002,89,-78,-12250,1400,5110,111.0,0
5473,1024,11,-19,-13930,1960,5390,113.0,0
5488,1007,-9,-56,-15050,3850,3780,108.0,0
5503,1003,-42,-34,-14980,4410,2310,108.0,0
5513,1007,-1,-38,-13860,4970,910,106.0,0
5528,1023,88,66,-10920,5600,-1330,108.0,0
5543,1014,174,41,-3710,4270,-910,108.0,0
5553,1020,198,99,1960,2240,770,108.0,0
5568,1034,-75,-76,-350,1820,-1190,110.0,0
5583,1074,78,110,2590,3360,-2170,110.0,0
5593,1066,40,39,4550,3360,-2660,107.0,0
5608,1018,144,63,6160,1540,-1960,107.0,0
5623,1017,158,71,7770,1680,70,107.0,0
5638,997,87,36,8120,700,840,107.0,0
5648,1013,65,22,7840,-210,980,110.0,0
5663,1013,57,49,6650,-910,630,109.0,0
5684,1000,116,56,4760,-2520,490,107.0,0
5699,1006,117,57,3360,-3850,1470,107.0,0
5709,1001,113,34,3150,-4340,1960,109.0,0
5724,1007,85,40,3360,-4760,2380,110.0,0
5739,1012,75,20,4270,-5390,3080,110.0,0
5749,1016,54,3,5110,-5320,3290,110.0,0
5764,1061,31,-29,5600,-5460,2730,108.0,0
5779,1020,74,-3,1890,-5460,2800,108.0,0
5789,1017,74,41,2870,-5250,2870,110.0,0
5804,1024,85,-20,3080,-4900,3220,110.0,0
5819,1021,69,-20,2730,-4480,3430,110.0,0
5829,1026,15,-3,2940,-3990,3150,109.0,0
5844,1013,9,-65,1890,-2520,1470,107.0,0
5859,1012,109,71,1330,-1610,980,106.0,0
5874,1023,95,-26,2450,-2100,1470,106.0,0
5884,1011,44,-40,1400,-1470,1610,110.0,0
5899,1012,75,-53,1400,-210,1470,111.0,0
5914,1019,105,31,1260,140,1890,111.0,0
5927,1012,0,-117,1050,0,1260,108.0,0
5942,1045,134,5,-140,2100,1260,110.0,0
5957,1036,156,0,-210,3850,3220,110.0,0
5967,999,165,-71,420,3990,5040,111.0,0
5982,1037,113,-14,420,5180,6230,107.0,0
5997,1008,123,3,3220,5810,7840,110.0,0
6012,1003,-7,65,6860,6300,8120,110.0,0
6022,1230,120,106,8680,5740,9030,107.0,0
6037,1480,-132,152,10570,5600,9030,109.0,0
6063,1410,144,154,14560,-1610,11970,110.0,0
6078,1469,176,185,12740,-1820,12460,117.0,0
6093,1393,163,139,7070,-5670,14210,117.0,0
6103,1354,204,176,2590,-5320,15190,123.0,0
6118,1207,217,163,-2310,-5040,15750,127.0,0
6133,1160,203,107,-9800,-5390,17150,127.0,0
6143,1152,178,120,-11200,-4130,18200,135.0,0
6158,1085,177,98,-10430,-1260,19810,147.0,0
6173,1034,139,69,-5460,630,20090,147.0,0
6188,1001,134,99,1470,4410,19880,149.0,0
6203,913,117,74,5460,6160,19390,152.0,0
6218,885,115,113,12250,8540,17920,158.0,0
6233,817,150,128,13510,9520,17080,158.0,0
6243,748,126,126,13090,10150,16170,163.0,0
6258,682,130,135,9520,10430,13230,161.0,0
6273,563,98,133,7490,10850,9800,164.0,0
6288,470,94,111,6230,11480,8050,164.0,0
6298,455,69,123,6230,11620,6510,165.0,0
6313,450,80,137,3920,11200,3430,167.0,0
6328,474,57,123,2030,10640,2450,167.0,0
6338,481,4,122,1260,10150,980,176.0,0
6353,478,7,109,4130,9380,-2730,180.0,0
6368,496,-34,73,6580,9170,-4690,180.0,0
6378,518,-55,84,8680,9380,-9590,180.0,0
6393,608,-25,60,12040,9030,-11900,177.0,0
6408,676,-33,51,11620,10150,-16030,177.0,0
6418,723,-18,80,10290,10010,-17850,170.0,0
6433,778,-53,53,7420,9660,-19880,163.0,0
6450,813,-77,56,5040,10430,-24570,156.0,0
6465,869,-50,40,4760,10430,-28210,156.0,0
6475,879,-48,27,4690,11270,-29330,146.0,0
6490,906,-42,-21,4340,12250,-30030,140.0,0
6505,962,-48,7,4200,14280,-31710,140.0,0
6515,1002,-40,10,4270,15050,-32480,130.0,0
6530,992,-86,21,4340,15540,-33600,121.0,0
6545,1060,-213,-33,-28420,-27230,-25410,121.0,0
6555,499,-68,83,-153790,-141750,-18060,113.0,0
6570,-159,281,-167,-2590,111510,11270,112.0,0
6585,945,-750,157,-10780,-21840,14140,112.0,0
6595,552,-26,-170,140,-15540,6440,115.0,0
6610,1250,518,-579,11830,-14910,15680,115.0,0
6625,1005,186,-190,18830,-6860,16520,115.0,0
6635,939,611,-383,9170,-6790,17920,110.0,0
6650,1101,340,-85,-9730,-3430,22050,115.0,0
6665,979,-140,87,-5390,-910,23100,115.0,0
6675,945,-61,84,700,-2240,22680,112.0,0
6690,952,-206,366,2590,-8190,18340,112.0,0
6711,928,-59,288,7070,-15540,11690,110.0,0
6726,1114,-153,105,2520,-22680,5530,110.0,0
6741,975,0,160,3920,-21910,4340,110.0,0
6751,1042,105,-7,3990,-23170,3850,109.0,0
6766,1093,26,-158,4970,-18690,4130,111.0,0
6781,1073,46,-94,3640,-15540,4760,111.0,0
6791,1113,28,-271,3010,-13440,5390,110.0,0
6806,1025,-5,-53,3150,-7000,5180,110.0,0
6821,1032,25,-129,3010,-3080,4060,110.0,0
6831,1025,30,3,2730,-2450,3640,111.0,0
6846,1021,34,-14,2170,-1890,3150,115.0,0
6861,1012,45,45,2240,-1680,3080,115.0,0
6871,1024,55,24,2240,-1400,3430,112.0,0
6886,1014,33,48,2100,-1400,3640,108.0,0
6901,1014,25,60,2450,-2240,3220,108.0,0
6911,1011,26,40,2800,-2870,2870,108.0,0
6926,1017,37,22,2660,-3080,2660,111.0,0
6941,1029,72,-8,2800,-3150,2870,111.0,0
6954,1026,83,-26,2870,-2660,3990,111.0,0
6969,1027,68,-19,2940,-980,4480,112.0,0
6984,1030,64,11,2100,420,5180,109.0,0
6999,1027,64,11,700,840,5390,109.0,0
7009,1020,23,20,1820,630,5390,109.0,0
7024,1003,-42,24,5110,-630,4270,110.0,0
7039,1011,6,-21,7070,-1120,3640,110.0,0
7055,1048,136,50,7490,-910,3850,113.0,0
7070,1055,144,70,6720,-1050,5670,110.0,0
7085,1028,62,77,3080,-1680,6370,115.0,0
7100,979,-15,81,-1050,-1960,6020,115.0,0
7110,933,-69,87,-2100,-2590,5320,111.0,0
7125,1060,89,9,-3570,-2310,4550,109.0,0
7140,1090,162,10,-6230,-1330,5110,112.0,0
7155,1016,28,-4,-6090,-1190,5810,112.0,0
7165,996,-26,-17,-5110,-1120,6160,111.0,0
7180,1009,-77,0,-1190,-1400,5040,111.0,0
7195,967,-80,-76,1750,-1820,3500,111.0,0
7210,1087,116,-103,3360,1400,3360,113.0,0
7225,1096,137,-98,2310,5180,5180,113.0,0
7240,1076,143,-28,1470,6650,6510,112.0,0
7255,1049,109,-3,-630,8540,8750,112.0,0
7265,1009,52,37,-1540,8890,8820,115.0,0
7280,970,-31,17,-2240,9170,8610,111.0,0
7295,1010,78,9,-5740,11480,8120,111.0,0
7305,1061,68,55,-8330,12670,8330,115.0,0
7320,1083,211,108,-7910,10290,12880,117.0,0
7335,1151,221,197,-12110,9450,20300,117.0,0
7345,1472,-625,161,-15330,5530,21350,115.0,0
7360,1249,294,-18,-23450,5740,12740,116.0,0
7375,1011,384,245,-27720,4480,14560,116.0,0
7385,1081,147,66,-34580,5040,17360,118.0,0
7400,1087,143,254,-48160,2870,16800,124.0,0
7415,1244,162,326,-54250,280,16870,124.0,0
7425,1190,142,315,-59500,-1890,14560,125.0,0
7440,1030,57,169,-65800,-6790,11970,133.0,0
7455,948,115,164,-62930,-7210,9310,129.0,0
7472,978,30,161,-53060,-5740,8470,129.0,0
7482,937,71,159,-45500,-5600,7000,139.0,0
7497,924,54,197,-25480,-6580,5950,141.0,0
