t_ms,ax_mg,ay_mg,az_mg,gx_mdps,gy_mdps,gz_mdps,dist_mm
48,1018,55,-53,1610,-1260,1750,103.0
64,1018,52,-44,1540,-770,1820,103.0
79,1017,56,-34,1540,-630,1890,103.0
94,1015,58,-22,1540,-770,2030,106.0
109,1012,57,-20,1610,-910,2100,105.0
124,1013,56,-21,1540,-1330,2170,105.0
134,1015,50,-24,1610,-1470,2240,107.0
149,1017,51,-28,1610,-1680,2240,104.0
164,1017,47,-33,1610,-1610,2170,104.0
174,1017,44,-31,1610,-1610,2100,102.0
189,1016,51,-35,1680,-1610,2030,105.0
204,1016,52,-39,1610,-1540,1960,105.0
214,1017,52,-41,1610,-1400,1960,101.0
229,1017,45,-31,1540,-1190,1890,104.0
244,1016,52,-31,1610,-1190,1890,104.0
254,1015,54,-31,1680,-1190,1890,104.0
275,1016,46,-27,1610,-1330,1680,102.0
290,1017,55,-36,1610,-1260,1680,102.0
305,1017,54,-33,1470,-1260,1750,102.0
315,1016,57,-33,1470,-1190,1750,104.0
330,1015,54,-29,1470,-1190,1820,104.0
345,1014,47,-16,1540,-1470,1750,106.0
360,1010,48,-18,1540,-1960,1540,106.0
370,1015,52,-18,1540,-2100,1540,103.0
385,1012,72,-19,1540,-2380,1680,104.0
400,1016,58,-19,1470,-2870,2100,104.0
410,1016,44,-22,1470,-3080,2030,107.0
425,1014,63,-29,1540,-3220,2100,107.0
440,1013,63,-30,1540,-3430,2450,107.0
450,1016,58,-37,1610,-3430,2590,105.0
465,1016,60,-38,1610,-3360,2800,101.0
480,1015,56,-42,1890,-3220,2870,101.0
490,1016,60,-45,2030,-3150,2940,103.0
505,1015,56,-35,1820,-3080,3150,106.0
522,1016,54,-46,1960,-3010,3220,102.0
537,1022,43,-57,2030,-2730,3080,102.0
547,1010,42,-86,1890,-2310,2940,103.0
562,1027,32,-38,1820,-1680,2380,104.0
577,1012,51,-45,2170,-1540,2030,104.0
587,1017,16,-41,1470,-1540,1680,105.0
602,1016,67,-51,1680,-1050,1750,102.0
617,1015,51,-59,1400,-560,2240,102.0
627,1017,60,-29,1680,-420,2520,104.0
642,1020,27,-59,1750,-210,2450,105.0
657,1016,12,-54,1540,70,1470,105.0
667,1019,29,-48,1610,490,1120,106.0
682,1012,84,-56,1610,700,1260,101.0
697,1014,100,-43,1610,1120,2450,101.0
707,1016,81,-54,1680,1400,3010,104.0
722,1017,47,-42,1540,1680,3220,103.0
737,1013,38,-6,1750,1470,3010,103.0
747,1017,27,-16,1890,1190,2660,105.0
762,1012,16,0,1680,910,2170,106.0
781,1005,50,42,1680,-770,1400,108.0
796,1004,49,22,1680,-2730,1400,108.0
806,1007,81,2,1750,-3570,1610,104.0
821,1013,73,-27,1610,-4200,2240,102.0
836,1012,31,4,1400,-4410,2100,102.0
846,1015,44,8,1680,-4970,1890,106.0
861,1006,44,24,1680,-6440,1610,102.0
876,1017,81,-6,2030,-7350,1680,101.0
891,1018,101,-38,2310,-8050,2870,101.0
901,1005,91,-94,3570,-7910,3430,104.0
