t_ms,ax_mg,ay_mg,az_mg,gx_mdps,gy_mdps,gz_mdps,dist_mm
30038,917,19,124,51940,14350,-65170,94.0
30098,888,16,118,53620,10920,-61740,94.0
30113,840,15,88,57400,9520,-59850,113.0
30132,815,18,51,64540,7770,-55580,115.0
30147,791,16,67,74200,6510,-50890,110.0
30162,755,46,48,78610,5740,-48440,116.0
30195,761,86,63,84770,2240,-39410,99.0
30210,771,90,44,83650,1470,-37730,99.0
30225,792,91,70,80220,210,-35420,105.0
30240,848,78,49,78260,-700,-34580,144.0
30255,860,97,20,74200,-1820,-33600,144.0
30265,871,109,29,72590,-1750,-32690,145.0
30280,870,51,133,71470,-2170,-31640,142.0
30295,889,72,63,69650,-4410,-31570,142.0
30305,906,53,57,68320,-4900,-31290,122.0
30320,929,42,54,66850,-6090,-31080,94.0
30335,1022,39,58,66640,-7210,-30870,94.0
30345,1080,19,122,66780,-7980,-30590,92.0
30360,1130,25,145,69370,-11830,-29960,90.0
30375,1166,-27,168,71960,-14070,-29680,81.0
30392,1122,-43,127,82040,-18900,-28700,81.0
30403,1090,-76,126,88200,-20790,-27930,83.0
30418,1057,-69,127,98420,-24570,-26390,74.0
30433,1043,-72,127,102550,-26250,-24150,87.0
30448,1031,-98,106,110600,-28840,-22680,87.0
30458,1019,-106,131,114870,-29890,-21210,85.0
30473,1026,-59,70,118370,-31010,-17850,86.0
30488,1126,28,135,118720,-30310,-15750,86.0
30498,1989,493,210,108150,-35840,-11760,90.0
30513,676,-938,1403,28420,-34650,8190,92.0
30528,751,795,202,25550,-13160,12040,92.0
30538,1094,-463,227,25760,-3080,25550,95.0
30553,1205,46,518,23380,7280,32550,98.0
30568,1174,-115,387,17570,4690,42560,100.0
30583,887,770,-524,19390,6790,37800,100.0
30593,865,436,-51,20930,12320,39550,104.0
30608,1076,-164,-204,20510,15050,38640,106.0
30623,725,251,-243,16310,16380,36820,106.0
30633,1170,-7,-490,3430,14630,33040,109.0
30652,952,163,-67,-14280,15890,33670,109.0
30667,887,286,-152,-44310,11760,31850,110.0
30682,1026,115,-228,-62790,9660,31780,110.0
30692,1043,117,-256,-76580,9100,31920,109.0
30707,1000,126,-208,-100590,8260,31500,108.0
30722,1015,4,-135,-107800,9030,29330,108.0
30732,986,48,-12,-109760,9730,28070,109.0
30747,986,190,415,-67480,12390,25620,109.0
30762,968,-100,725,-1260,18760,25480,109.0
30772,1206,-599,93,8330,17710,24290,107.0
30787,915,316,266,7210,13930,23100,108.0
30802,983,78,161,-6790,5950,19880,108.0
30812,1004,164,78,-14000,2520,17990,108.0
30827,954,41,138,-17570,980,15260,109.0
30842,1028,-28,40,-16170,-2170,14980,109.0
30852,1028,-50,137,-10010,-1540,15260,110.0
30867,1006,15,135,-3220,-980,16170,109.0
30882,1003,26,91,10010,-840,16590,108.0
30897,996,44,97,15820,-1820,16100,108.0
30910,990,95,96,15610,-2870,15190,109.0
30925,998,102,73,12390,-5530,13580,111.0
30940,1023,222,-80,8750,-6440,12810,111.0
30950,1008,172,-56,1330,-7210,12040,110.0
30965,1024,85,2,-490,-6020,11900,107.0
30980,1046,99,-99,3640,-4410,12250,107.0
30990,1019,157,-98,2590,-3010,11830,109.0
31005,1032,51,3,-1190,-1260,11830,109.0
31020,1023,83,0,770,0,11970,108.0
31035,1026,101,-37,-630,700,12040,108.0
31045,1029,95,-39,-1400,1400,12250,104.0
31060,1032,113,-65,-2380,3780,12390,106.0
31075,1032,282,-101,-7350,3850,11760,106.0
31085,1031,304,-166,-18620,3150,10220,105.0
31100,1035,191,-54,-44030,1400,6860,105.0
31115,1040,129,-90,-52710,840,5040,105.0
31125,1058,63,-94,-56840,1470,5040,106.0
31140,1017,1,32,-55510,3780,5110,108.0
31155,1025,-18,40,-52290,5390,5460,108.0
31170,1011,-17,100,-43470,5880,5740,108.0
31191,998,7,90,-35910,5460,5880,107.0
31206,1000,39,91,-29400,4900,6370,107.0
31221,995,52,103,-26600,4690,7280,106.0
31236,1010,76,72,-23730,3710,7490,106.0
31246,975,106,112,-24080,3080,7630,105.0
31261,974,124,98,-27580,630,7420,106.0
31276,996,95,82,-29610,-700,7280,105.0
31291,984,80,100,-31710,-2450,7000,105.0
31301,979,46,101,-31290,-3430,6790,107.0
31316,1007,-24,113,-28770,-3850,6930,105.0
31331,1027,-242,205,-16730,-3920,7980,105.0
31341,1063,-303,172,-1750,-3010,9660,106.0
