t_ms,ax_mg,ay_mg,az_mg,gx_mdps,gy_mdps,gz_mdps,dist_mm
56,1150,-300,-861,-218330,-42630,1470,98.0
72,885,-814,-538,-236180,-36680,6580,98.0
87,1154,258,-166,-223860,-47460,4340,109.0
102,991,-121,426,-181860,-32830,15540,106.0
117,1098,-270,9,-162540,-35560,18130,99.0
132,1090,-459,-46,-112420,-25620,21350,99.0
142,1158,-396,168,-85890,-20580,24780,96.0
157,1055,-523,195,-59990,-11410,29470,101.0
172,1009,-268,209,-2590,-7980,31640,101.0
182,1107,-334,85,20370,-5740,33880,96.0
197,1088,-246,22,51590,-2310,35350,102.0
212,993,-34,58,57960,-2870,35420,102.0
222,1005,-31,103,61600,-3850,34860,98.0
237,1024,129,8,57050,-5600,32130,101.0
252,986,30,0,53900,-6860,29190,101.0
271,987,85,55,45080,-8890,26110,98.0
286,1002,82,45,38290,-10920,24850,98.0
301,1001,45,30,35000,-12390,22470,95.0
316,1004,25,44,32200,-13020,21630,99.0
331,1010,11,43,31570,-14350,20020,99.0
341,1103,158,-1,24850,-14910,17850,97.0
356,1025,180,-295,7420,-16590,15960,97.0
371,1040,-94,88,2310,-14630,16170,97.0
381,1100,-149,-245,7490,-13650,16030,99.0
396,1064,25,-153,2800,-12110,14210,98.0
411,1041,43,-113,2800,-10500,13860,98.0
421,1031,-16,-83,2590,-9590,13020,96.0
436,1015,-62,27,2310,-10010,10920,97.0
451,1046,-46,-99,2870,-9590,9730,97.0
461,1025,-37,-55,2800,-8750,8540,97.0
476,1027,-30,-109,2660,-7070,6440,94.0
491,1028,-22,-114,2520,-5670,5390,97.0
506,1026,-19,-133,2030,-2800,3710,97.0
520,1024,-10,-116,1820,-1260,3010,98.0
535,1024,6,-87,1540,1260,2030,96.0
550,1019,6,-67,1610,2030,1400,94.0
565,1017,24,-28,1680,2660,1190,94.0
575,1016,31,-13,1610,2590,1120,96.0
590,1014,32,-3,1610,1820,1260,96.0
605,1012,38,16,1960,1120,1400,96.0
615,1011,38,28,2030,420,1680,95.0
630,1009,41,38,2800,-1610,2170,97.0
645,1011,44,35,3150,-2660,2590,97.0
655,1012,54,35,3080,-3570,2940,94.0
670,1017,54,-5,3150,-5180,3850,96.0
685,1024,47,-6,2800,-5460,4270,96.0
695,1021,47,2,1540,-5670,4340,98.0
710,1010,2,-32,560,-5810,4410,96.0
725,1009,7,-22,1610,-6230,4340,96.0
735,1019,36,-23,1050,-6160,4340,97.0
750,1021,17,-72,560,-5810,4340,98.0
765,1018,0,-78,1400,-4760,4060,98.0
783,1016,-3,-61,1260,-3710,3220,97.0
798,1008,-17,-50,910,-3360,2730,97.0
813,1007,-10,-70,1050,-2870,1820,96.0
828,1019,0,-77,1120,-2380,1470,95.0
843,1019,-7,-82,1260,-1120,840,95.0
853,1012,-12,-76,1330,-490,420,94.0
868,1015,3,-72,1610,490,-140,95.0
883,1018,27,-64,1610,910,-140,95.0
893,1011,10,-53,1260,1470,-140,96.0
908,1015,11,-55,1890,1820,-350,95.0
923,1014,5,-34,2100,1960,-420,95.0
933,1035,77,-19,2100,1820,-770,101.0
948,1005,103,-12,2240,1260,-1330,95.0
963,1018,2,9,1050,630,-1120,95.0
973,1013,8,61,1890,-280,-1540,96.0
988,997,43,-17,1470,-1890,-1680,97.0
1003,1029,53,0,1680,-2940,-1260,97.0
1038,1027,68,-101,1680,-1750,-280,96.0
1057,1027,48,-105,1890,560,700,96.0
1072,1020,64,-34,2240,2030,1750,96.0
1087,1028,57,-69,2240,2240,2170,97.0
1102,1026,52,-37,2310,3500,3290,97.0
1117,1016,38,-35,2380,3570,4060,97.0
1127,1021,52,-21,2310,3640,4480,94.0
1142,1012,14,-12,2590,3290,4760,93.0
1157,1014,27,15,2730,2240,4550,93.0
1167,1014,31,10,2660,1680,4340,97.0
1182,1012,33,23,2660,1190,4130,94.0
1197,1014,22,-5,2520,-140,3920,94.0
1207,1015,24,-10,2450,-420,3850,91.0
1222,1015,23,-8,2520,-700,3710,94.0
1237,1015,21,-16,2450,-1050,3640,94.0
1247,1017,26,-16,2380,-1260,3640,98.0
1262,1017,20,-25,2170,-1260,3500,96.0
1277,1022,23,-39,1820,-1120,3430,96.0
1287,1022,28,-42,1750,-910,3430,97.0
1302,1026,37,-53,1610,-140,3710,95.0
1321,1028,46,-52,1750,630,4410,94.0
1336,1024,26,-87,2450,910,4760,94.0
