t_ms,ax_mg,ay_mg,az_mg,gx_mdps,gy_mdps,gz_mdps,dist_mm,event
790,1017,23,-3,1680,-2310,1960,113.0,0
805,1016,21,-7,1680,-2310,1960,109.0,0
820,1019,22,-18,1610,-2310,1960,109.0,0
830,1019,22,-19,1680,-2100,1960,111.0,0
845,1018,26,-14,1610,-1820,2030,111.0,0
860,1018,27,-12,1610,-1750,2100,111.0,0
870,1018,25,-11,1680,-1610,2240,111.0,0
885,1016,34,2,1750,-1680,2520,111.0,0
900,1016,30,3,1750,-2030,2870,111.0,0
910,1017,29,8,1820,-2380,3080,110.0,0
925,1014,47,34,1960,-2940,3500,108.0,0
940,1013,45,53,2310,-4620,4550,113.0,0
955,1011,55,82,2660,-5880,5250,113.0,0
965,1025,65,84,3640,-7140,5950,109.0,0
980,1018,49,88,3220,-10010,7210,111.0,0
995,1017,21,84,3430,-11480,7210,111.0,0
1005,1017,-29,67,3290,-13020,5250,107.0,0
1031,964,-108,-300,-770,-13930,4900,108.0,0
1049,1050,-144,-590,-2310,-3500,630,110.0,0
1064,1049,-77,-662,-1120,14210,-4340,108.0,0
1079,1067,-240,-578,-7070,25270,-5950,112.0,0
1094,1118,-130,-555,-9450,42420,-11970,112.0,0
1104,1343,-434,-122,-4060,47110,-15680,108.0,0
1119,1095,238,450,1610,49630,-20580,111.0,0
1134,1108,871,515,-32690,30800,-21980,111.0,0
1144,1275,675,826,-55300,23870,-21910,112.0,0
1159,706,516,369,-75880,8050,-14560,115.0,0
1174,710,329,631,-88410,-6510,-9800,115.0,0
1184,743,370,486,-88340,-15050,-5180,116.0,0
1199,831,284,326,-78050,-25410,5880,116.0,0
1214,921,151,245,-75530,-32340,8120,116.0,0
1224,1326,-702,-226,-64890,-37450,12320,113.0,0
1239,986,-226,-10,-22820,-30450,25830,111.0,0
1254,1065,-181,-797,-21770,-31990,22960,111.0,0
1264,973,15,148,-8050,-20510,22540,111.0,0
1279,1197,-306,-458,630,-16870,21280,109.0,0
1294,1158,-357,-68,9170,-9520,14420,109.0,0
1309,1045,48,-316,3710,-5670,11830,112.0,0
1324,1019,-95,-132,2380,490,7840,110.0,0
1339,1052,-88,-382,560,4480,5180,110.0,0
1354,1065,-119,-350,-630,15190,-420,107.0,0
1369,1193,-33,-401,-5460,20300,-5460,107.0,0
1379,1173,96,-39,-17570,27370,-8960,114.0,0
1394,1135,497,282,-62370,36050,-17220,112.0,0
1409,969,-26,-464,-65520,20090,-13300,112.0,0
1419,822,-31,-215,-58100,9940,-14420,115.0,0
1434,777,978,769,-104580,-3850,-16940,112.0,0
1449,754,493,477,-127960,-21280,-8750,112.0,0
1459,785,194,300,-136990,-29610,-7700,111.0,0
1474,1173,330,23,-141400,-39410,-4620,111.0,0
1489,1279,-1752,898,-58030,-31920,23520,111.0,0
1499,1029,718,-674,-41440,-33950,20230,111.0,0
1514,984,151,-509,-9870,-22890,23170,111.0,0
1529,1209,-367,-559,32970,-7350,21560,111.0,0
1539,1194,119,-437,39970,-630,19600,108.0,0
1554,1125,-412,-579,3500,8260,14070,108.0,0
1571,1005,-211,-247,1540,9030,10500,111.0,0
1586,1081,109,-51,-3150,15680,3150,111.0,0
1596,1284,94,96,-14350,18130,-490,107.0,0
1611,1131,265,99,-33320,24570,-6790,111.0,0
1626,1044,173,368,-70070,27300,-11970,111.0,0
1636,1026,-111,-457,-73710,24640,-14770,112.0,0
1651,985,-366,-443,-39620,14280,-9030,116.0,0
1666,1005,404,661,-57260,8120,-11270,116.0,0
1676,968,755,640,-72100,280,-13790,114.0,0
1691,747,500,793,-85750,-15050,-13230,114.0,0
1706,787,493,465,-87080,-29820,-13510,114.0,0
1716,1303,428,485,-87430,-38430,-15470,113.0,0
1731,898,681,192,-61740,-46340,-15120,114.0,0
1746,833,70,-144,8330,-36890,-10920,114.0,0
1756,778,207,-131,42770,-29540,-12180,112.0,0
1771,1237,-1321,-236,82600,-18970,630,114.0,0
1786,1079,-7,-51,119210,-2520,1750,114.0,0
1796,1037,669,-56,109760,4830,2730,114.0,0
1811,1156,509,95,94150,10780,-420,113.0,0
1830,1217,618,25,58520,21000,-10990,113.0,0
1845,1127,528,-42,20090,31150,-19460,113.0,0
1855,842,484,-2,-560,36610,-23940,114.0,0
1870,640,407,-21,-21350,45500,-33670,115.0,0
1885,953,617,116,-58730,48300,-36960,115.0,0
1895,1748,-619,-1130,-93030,14560,-23940,117.0,0
1910,411,-787,1,-139440,21000,-15330,115.0,0
1925,1096,-1482,-1830,-160510,-7980,1960,116.0,0
1940,1466,120,387,-150290,-560,1050,116.0,0
1950,840,246,-369,-132510,3920,6440,115.0,0
1965,1071,-607,174,-105910,6020,9380,117.0,0
1980,1129,-426,168,-60200,14000,13090,117.0,0
1990,1008,-291,185,-41930,15190,13930,116.0,0
2005,931,-108,224,-31220,11480,12180,120.0,0
2026,911,-25,587,-15190,2100,11970,119.0,0
2041,749,103,743,-12880,-5740,11970,119.0,0
2051,628,49,952,-14910,-15470,11270,116.0,0
2066,617,-58,826,-21070,-46130,4480,115.0,0
2083,549,-227,648,49280,-65240,4270,115.0,0
2098,927,-356,399,81970,-70770,3080,115.0,0
2108,1836,863,443,85750,-74200,6020,111.0,0
2123,1284,-540,-453,122290,-51800,10780,110.0,0
2138,1068,413,-303,156450,-32410,18760,110.0,0
2148,1168,322,-1331,177590,-17220,22820,113.0,0
2163,1227,-29,-549,188930,14490,22330,110.0,0
2178,1276,-347,-1444,160650,35490,20160,110.0,0
2188,940,519,-994,79240,39620,18550,109.0,0
2203,1437,-360,-222,23380,40670,16940,112.0,0
2218,1240,8,696,-23380,41160,6790,112.0,0
2228,1210,963,-862,-39900,33250,3780,112.0,0
2243,899,-54,-140,-52850,35700,3780,111.0,0
2258,857,384,538,-106960,18200,-5810,111.0,0
2268,671,127,750,-118860,11060,-10360,113.0,0
2283,546,281,702,-135800,-16450,-20230,115.0,0
2298,764,61,527,-154280,-25480,-23660,115.0,0
2308,705,315,493,-148400,-33600,-27650,112.0,0
2323,871,-152,217,-132930,-42980,-23030,112.0,0
2342,1514,-933,-945,-73010,-32060,-210,112.0,0
2357,1174,85,955,4340,-21910,4830,112.0,0
2367,960,750,-989,38290,-19390,3430,113.0,0
2382,915,85,-17,96670,1260,9800,111.0,0
2397,1098,25,-265,112070,6300,8190,113.0,0
2412,1155,5,-330,122080,17990,8400,113.0,0
2422,1097,-168,-25,117950,22960,8610,112.0,0
2437,1028,190,-474,87220,16800,6860,112.0,0
2452,1065,266,-260,7070,10290,6580,112.0,0
2462,1073,610,469,-8120,9380,2730,113.0,0
2477,958,238,51,-39480,2520,-2240,114.0,0
2492,885,217,209,-49840,-980,-3430,114.0,0
2502,962,259,266,-57680,-4130,-4480,115.0,0
2517,967,30,80,-66780,-10430,-5810,114.0,0
2532,972,113,100,-68250,-13230,-3920,114.0,0
2542,1085,-332,0,-61110,-14770,1540,114.0,0
2557,1094,-192,220,3990,-5740,4900,112.0,0
2572,963,362,-180,10500,-3710,6580,112.0,0
2582,988,478,-303,-8820,-5040,6860,110.0,0
2603,1014,85,247,8330,-5390,9100,114.0,0
2618,983,246,32,14420,-7000,11130,114.0,0
2633,993,0,454,12880,-12040,11690,114.0,0
2643,1010,-57,724,32130,-14350,12460,110.0,0
2658,979,-87,434,58800,-17640,14280,110.0,0
2673,985,-29,285,115430,-16940,15330,112.0,0
2688,992,-63,95,154140,-15400,17640,112.0,0
2698,996,35,19,163100,-14700,19110,107.0,0
2713,1116,226,-682,148890,-18060,18760,108.0,0
2728,942,-496,39,420,-21700,20510,108.0,0
2738,1064,267,-236,4270,-15610,16100,107.0,0
2753,994,-176,-1453,13160,-9870,12670,108.0,0
2768,1087,-50,-532,-350,16940,9450,108.0,0
2778,1152,-307,-687,-2170,27300,6370,108.0,0
2793,1038,-175,53,560,39830,-2240,108.0,0
2808,1042,-173,-86,1120,42560,-6160,108.0,0
2818,1111,124,343,1260,42350,-10150,108.0,0
2833,1170,97,-1,1400,31360,-7980,110.0,0
2850,854,113,579,7280,18340,-1890,112.0,0
2865,646,151,943,6440,5110,280,112.0,0
2875,793,262,707,6160,-7490,3220,110.0,0
2890,820,144,608,4830,-27790,7280,110.0,0
2905,883,-53,471,15610,-40320,8890,110.0,0
2915,1542,1044,472,19530,-53340,10570,109.0,0
2930,927,-313,238,19040,-49910,12180,109.0,0
2945,1276,231,-314,25970,-51450,9170,109.0,0
2955,973,-724,-938,25060,-46410,5040,110.0,0
2970,1068,82,-740,74410,-34090,2730,109.0,0
2985,1014,-71,-710,92680,-17080,-280,109.0,0
2995,991,-155,-438,80850,-8540,-1820,108.0,0
3010,1018,-59,-396,58380,1120,-3010,109.0,0
3029,1061,28,-340,12670,19810,-5880,110.0,0
3044,1055,42,-579,-280,34160,-7630,110.0,0
3054,1042,-30,-132,2100,40530,-8330,108.0,0
3069,1126,-70,427,-4480,43540,-7770,110.0,0
3084,1011,304,296,70,35560,-5670,110.0,0
3098,959,88,571,-1470,30030,-3990,108.0,0
3113,934,371,674,4970,10430,1610,111.0,0
3128,899,214,482,2310,-5530,5670,111.0,0
3143,1050,65,103,560,-9800,7000,111.0,0
3153,1050,-37,-233,-280,-10990,7980,110.0,0
3168,1067,-143,-308,-910,-2380,4900,114.0,0
3183,1075,-156,-394,-910,3710,1890,114.0,0
3193,1070,-124,-368,-1400,9800,-1540,108.0,0
3208,1176,-62,-12,-15540,21980,-10850,113.0,0
3223,1240,104,-343,-21980,23800,-13090,113.0,0
3233,1102,-312,-337,-16940,24920,-9240,114.0,0
3248,828,786,456,-16590,18270,-9590,115.0,0
3263,922,850,219,-41230,3360,-7000,115.0,0
3273,955,823,234,-95900,-2310,-4060,113.0,0
3288,968,627,526,-111790,-7350,-420,111.0,0
3303,979,806,200,-118160,-14910,4970,116.0,0
3318,960,702,426,-118370,-14000,6090,116.0,0
3328,828,507,40,-115010,-19880,7140,117.0,0
3343,644,431,138,-102550,-18760,3640,116.0,0
3360,690,446,40,-85330,-14560,0,116.0,0
3370,795,399,41,-70630,-11620,-1260,116.0,0
3385,1010,390,112,-45150,-8680,-1260,116.0,0
3400,1063,194,232,29190,-2660,2030,116.0,0
3410,1222,-481,-221,54600,-5180,7000,115.0,0
3425,1219,218,-254,64960,-7420,8050,113.0,0
3440,764,65,-128,95550,-9030,9940,113.0,0
3450,1272,-259,116,103320,-9380,7770,107.0,0
3465,1070,-336,-386,98000,-8400,6580,110.0,0
3480,1183,-456,-400,67410,-13790,6160,109.0,0
3495,618,-390,154,29610,-15050,3570,109.0,0
3505,1488,-1844,-184,47600,-8610,11760,109.0,0
3520,950,-1762,-225,54110,-8330,13860,112.0,0
3535,1232,466,413,72520,-10150,22260,112.0,0
3545,941,-166,529,45430,-7000,12320,109.0,0
3560,885,-607,-223,37870,-10710,1820,109.0,0
3575,1008,-182,-22,35700,-12110,-5600,109.0,0
3585,1051,-173,-51,39060,-11900,-10570,109.0,0
3600,990,-290,-24,49630,-13230,-18480,110.0,0
3619,1051,-33,493,-12110,-10080,-16660,111.0,0
3634,1037,477,-177,1960,-8750,-17780,111.0,0
3644,1026,-49,243,7210,-6930,-14070,108.0,0
3659,1076,-135,184,36190,-6370,-8680,107.0,0
3674,895,262,244,56350,-5950,-4760,107.0,0
3684,945,150,217,72870,-7140,-560,109.0,0
3699,1049,129,-100,93520,-10150,4970,107.0,0
3714,956,346,-202,78820,-19390,8610,107.0,0
3724,1007,238,-479,37730,-19600,11270,112.0,0
3739,1067,272,-318,7070,-15680,10220,110.0,0
3754,1058,-76,-841,4340,-700,11410,110.0,0
3764,1024,-48,-587,1820,8050,10010,109.0,0
3779,1020,-110,-670,420,17010,8330,110.0,0
3794,1019,-146,-188,-70,30590,2940,110.0,0
3804,1040,-54,-137,-1890,33390,630,110.0,0
3819,1017,34,62,-2170,34440,70,109.0,0
3834,982,141,590,-140,26670,770,109.0,0
3844,944,215,505,1960,17500,3290,111.0,0
3859,877,140,756,23030,-8890,11410,110.0,0
3878,985,510,746,52570,-30170,16800,111.0,0
3893,1087,-98,-78,83650,-40810,20160,111.0,0
3903,962,78,-146,111230,-47040,21980,114.0,0
3918,1037,-64,-509,141610,-48160,22260,109.0,0
3933,1015,-56,-508,137620,-41650,21000,114.0,0
3948,1017,-225,-602,104230,-18410,16310,114.0,0
3958,1009,-312,-542,79310,-4550,13020,111.0,0
3973,958,-389,-507,53410,8400,3710,116.0,0
3988,983,-291,-235,3710,29890,-1610,116.0,0
3998,1001,-182,-124,-17430,36750,-5740,113.0,0
4013,1006,-59,-7,-46410,42840,-9800,113.0,0
4032,1158,-13,614,-35560,32270,-10010,114.0,0
4047,985,167,-1,840,18900,-5740,114.0,0
4057,881,79,870,23450,8820,980,113.0,0
4072,982,455,766,13790,-15400,9380,113.0,0
4087,964,151,640,2170,-22890,14420,113.0,0
4097,1063,5,40,13090,-33950,20650,114.0,0
4112,984,-100,-435,45780,-38500,20160,112.0,0
4129,989,-262,-672,65170,-27930,15120,112.0,0
4139,1001,-368,-746,63840,-17430,10150,113.0,0
4154,996,-286,-681,53830,-5110,5390,112.0,0
4169,1001,-435,-556,18690,18970,-4480,114.0,0
4184,977,-420,-527,-140,30380,-14700,114.0,0
4194,954,-119,-313,-18690,40460,-18830,113.0,0
4209,984,-28,-24,-29120,42840,-25690,112.0,0
4224,1186,235,-318,-1960,34090,-25410,112.0,0
4234,1318,176,578,-3570,30310,-20020,111.0,0
4249,845,257,392,1400,19460,-14560,114.0,0
4264,856,132,528,13930,2730,-5180,114.0,0
4274,860,67,565,24010,-6720,0,113.0,0
4289,785,86,451,33950,-17150,4130,112.0,0
4304,987,-116,329,40670,-32480,8400,112.0,0
4314,1421,836,118,38150,-39270,7420,111.0,0
4329,1182,145,383,4480,-28000,9380,110.0,0
4344,1001,-377,-916,-28560,-19390,7630,110.0,0
4354,918,-466,-379,-38360,-8540,4340,112.0,0
4369,1018,-359,-448,-38150,6790,-7770,114.0,0
4388,1046,-242,-600,-8680,20020,-17080,110.0,0
4403,1018,-135,-169,12880,21840,-18130,110.0,0
4413,991,37,432,13860,23520,-18340,113.0,0
4428,1034,269,119,-1750,17360,-16030,110.0,0
4443,1058,479,340,3010,12740,-5110,110.0,0
4453,950,305,558,1400,7630,560,109.0,0
4468,981,295,361,2590,-6090,5810,108.0,0
4483,1000,128,197,2030,-14560,12740,108.0,0
4493,1033,27,-17,2590,-14980,13230,109.0,0
4508,1044,-120,-128,1400,-14420,11970,109.0,0
4523,1045,-155,-266,-3500,-8330,4970,109.0,0
4533,1023,-252,-315,-2100,-4690,560,109.0,0
4548,1038,-150,-180,560,-980,-3990,107.0,0
4563,1034,-126,-105,-1050,3920,-11270,108.0,0
4578,1026,-48,-43,-2240,5320,-14630,108.0,0
4588,1025,26,38,-2450,4550,-14630,111.0,0
4603,1025,23,6,-2940,3780,-14210,111.0,0
4618,1029,21,66,-5740,1190,-11130,111.0,0
4628,963,278,93,-24710,-3780,-8890,109.0,0
4647,998,443,-111,-100380,-17220,-1050,109.0,0
4662,932,411,30,-127820,-23030,3640,110.0,0
4677,937,378,374,-128800,-25480,14910,110.0,0
4687,950,299,434,-108430,-27160,21210,107.0,0
4702,976,184,950,-31430,-17430,23450,110.0,0
4717,1002,-382,-428,-350,-20090,30170,110.0,0
4727,1124,382,103,-8260,-15470,29470,110.0,0
4742,1210,303,-365,-210,-11340,27930,109.0,0
4757,949,-354,-322,-6300,-4200,26530,109.0,0
4767,967,-244,-292,-7210,280,22960,109.0,0
4782,1023,-37,-386,-20230,11690,17780,109.0,0
4797,976,-226,-175,-28910,16870,15190,109.0,0
4807,1026,-242,-32,-38570,20790,12390,110.0,0
4822,1000,-76,-400,-33250,19950,5880,110.0,0
4837,987,-298,-379,-11970,20160,3430,110.0,0
4847,978,-226,95,9170,18830,1610,113.0,0
4862,1033,94,174,-6020,15540,280,110.0,0
4877,1033,-9,-87,-210,11480,2660,110.0,0
4887,1058,133,54,6510,8050,6370,112.0,0
4904,1071,512,338,3290,4480,17290,110.0,0
4919,973,76,195,-4690,-2730,23100,114.0,0
4934,1062,195,2,-1540,-7210,32760,114.0,0
4944,1166,439,-58,1470,-5670,37310,112.0,0
4959,1026,-19,-108,-7560,-3080,40390,117.0,0
4974,1015,-102,-140,-11060,1960,40460,117.0,0
4984,1037,-27,43,-17990,5250,38150,117.0,0
4999,1102,347,240,-40950,10220,33040,118.0,0
5014,1080,-2,-113,-108990,23100,20370,118.0,0
5029,1020,-155,-171,-135030,31360,6020,116.0,0
5044,1073,-36,-194,-168490,44800,-560,119.0,0
5059,1078,-56,-232,-176820,51170,-8610,118.0,0
5074,1072,-71,-223,-175490,51310,-9450,118.0,0
5084,1115,19,-201,-166110,50120,-7490,119.0,0
5099,1090,116,-66,-134190,41230,4830,123.0,0
5114,918,-4,287,-116410,33180,13790,123.0,0
5129,888,-63,625,-79870,13860,29050,123.0,0
5139,782,-214,533,-57260,-770,38220,124.0,0
5160,710,-520,179,-6510,-26250,52920,126.0,0
5175,801,-563,67,34230,-39480,58450,128.0,0
5190,1082,-271,-241,49140,-41440,59500,128.0,0
5200,1114,-197,-285,60130,-41020,60200,125.0,0
5215,1078,-221,-186,66920,-34580,59290,128.0,0
5230,1011,-234,-142,63490,-30030,57190,128.0,0
5240,1058,-165,-138,56420,-24850,51450,129.0,0
5255,1114,-24,-128,34510,-13160,48440,129.0,0
5270,1095,-51,-113,21560,-1260,42630,129.0,0
5280,1057,-114,-110,7980,4690,39550,131.0,0
5295,1009,-176,-43,-17640,9660,36470,133.0,0
5310,981,-229,-19,-36120,16450,30310,133.0,0
5320,938,-303,25,-42560,18130,27300,133.0,0
5335,915,-345,43,-47180,19040,24710,134.0,0
5350,926,-339,23,-51870,19740,20930,134.0,0
5360,916,-351,41,-52990,19880,19670,137.0,0
5375,943,-313,20,-53480,19740,18200,136.0,0
5390,1014,-228,-17,-53410,19670,17850,134.0,0
5409,1000,-269,-43,-50260,19390,17990,134.0,0
5419,1019,-282,-81,-47810,19530,18410,138.0,0
5434,1044,-272,-130,-40740,20790,19250,138.0,0
5449,1067,-344,-138,-35980,21700,19250,143.0,0
5464,985,-407,-70,-25830,21490,16800,143.0,0
5474,963,-511,75,-20230,20230,14070,141.0,0
5489,1085,-498,316,-7910,18900,9380,143.0,0
5504,1211,-193,241,83300,10430,-1890,143.0,0
5514,1267,-110,360,123760,6440,-7700,143.0,0
5529,749,613,50,150850,-2660,-15260,146.0,0
5544,1718,513,444,151480,-9450,-24990,146.0,0
5554,884,642,87,141540,-11200,-28420,145.0,0
5569,485,326,0,107870,-11970,-36400,143.0,0
5584,9,537,67,85400,-7490,-42140,143.0,0
5594,-305,445,-55,62230,-4270,-48370,138.0,0
5609,-556,457,-46,14350,6440,-64120,126.0,0
5624,1221,-620,564,-84350,5110,-58940,126.0,0
5634,961,-1725,-245,-283080,8050,-7140,124.0,0
5649,-181,454,207,-282730,42000,-10430,125.0,0
5668,1508,-404,-673,-259560,11340,-20720,128.0,0
5683,1018,-343,-246,-241640,7840,-13020,128.0,0
5693,889,-594,-274,-209580,350,-7910,131.0,0
5708,820,-1005,-398,-131320,-4970,-2380,129.0,0
5723,940,-881,-428,-49350,-16590,5390,129.0,0
5733,1037,-747,-437,-9380,-21840,9310,132.0,0
5748,932,-743,-252,26950,-26530,12740,131.0,0
5763,883,-624,-88,86520,-36820,18270,131.0,0
5773,871,-546,-64,107240,-41090,19880,129.0,0
5788,946,-405,-81,121030,-43750,20650,129.0,0
5803,1040,-106,-76,126840,-43400,20720,129.0,0
5813,1131,48,-110,118930,-39970,20230,123.0,0
5828,1186,211,-124,81900,-25690,17500,123.0,0
5843,1252,343,-86,55090,-15960,15400,121.0,0
5858,1190,299,61,-7770,4620,7980,121.0,0
5868,1098,200,72,-41090,14350,3850,120.0,0
5883,1110,163,61,-73290,23310,-910,124.0,0
5898,1124,54,-32,-126210,37940,-8540,124.0,0
5908,1081,-51,-58,-145880,43680,-11410,127.0,0
5927,1046,-161,-93,-170870,51380,-16520,131.0,0
5942,1044,-208,-113,-176330,54600,-18550,132.0,0
5957,987,-261,7,-170870,52990,-17710,132.0,0
5967,921,-378,113,-157220,47880,-15820,134.0,0
5982,834,-482,222,-111230,28350,-10850,131.0,0
5997,676,-800,368,-81620,15470,-8610,131.0,0
6007,644,-927,363,-46480,1750,-6650,134.0,0
6022,725,-874,188,55370,-24570,-5670,135.0,0
6048,749,-473,4,105840,-50050,2240,134.0,0
6063,815,-778,177,84770,-51310,8750,132.0,0
6078,925,37,-130,83160,-50330,10640,132.0,0
6088,1429,333,-315,73570,-43960,11830,129.0,0
6103,1230,260,-226,59990,-37590,12110,128.0,0
6118,1120,109,-61,16730,-20020,9800,128.0,0
6128,1098,147,-135,-6230,-11760,7560,126.0,0
6143,1227,189,-182,-28910,-3150,2940,126.0,0
6158,1173,24,-233,-66080,13370,1050,126.0,0
6171,1106,-85,-218,-79800,20650,-770,128.0,0
6186,1075,-206,-172,-93730,31150,-3430,129.0,0
6201,1138,-179,76,-76510,34790,-8260,133.0,0
6216,1295,-39,377,8890,35420,-11340,133.0,0
6226,1334,131,443,49700,31920,-14980,130.0,0
6241,1057,451,525,89880,19810,-18690,136.0,0
6256,1379,500,684,89740,10850,-25760,136.0,0
6266,1181,445,294,86870,840,-31220,134.0,0
6281,787,291,146,88830,-10220,-37590,138.0,0
6296,473,363,258,90440,-10850,-42350,138.0,0
6306,401,251,155,92330,-13160,-52080,134.0,0
6321,345,289,122,92960,-12530,-57400,135.0,0
6336,353,254,-16,94500,-9520,-65520,127.0,0
6351,453,151,50,105490,-8470,-69580,127.0,0
6361,627,101,24,115850,-7630,-73220,122.0,0
6376,1539,-695,428,-30170,-46060,-83580,119.0,0
6391,595,125,-114,-176610,7630,-52920,119.0,0
6401,646,-1351,-285,-173110,-6860,-42350,117.0,0
6416,1202,-477,446,11760,17640,-45780,116.0,0
6435,975,-172,-49,122010,12460,-47460,115.0,0
6450,1055,153,243,137130,8890,-47180,115.0,0
6460,931,54,143,150710,10220,-49070,115.0,0
6475,1478,-146,-302,155120,1680,-46130,114.0,0
6490,1349,496,32,101220,0,-43400,114.0,0
6500,1004,-55,257,57890,1960,-44800,117.0,0
6515,668,118,279,60830,2450,-44730,117.0,0
6530,741,342,49,43260,1820,-53970,117.0,0
6540,1178,188,-144,-4550,-3640,-51310,117.0,0
6555,1152,-261,-37,-64470,-2660,-49210,120.0,0
6570,1046,-573,-365,-122780,-5390,-36190,120.0,0
6580,989,-751,-423,-120820,-7700,-27300,121.0,0
6595,1067,-929,-387,-111020,-9240,-10500,121.0,0
6610,1033,-944,-78,-86100,-13090,-3710,121.0,0
6620,974,-753,111,-66080,-13930,1960,119.0,0
6635,1006,-689,271,-27020,-12740,12250,120.0,0
6650,1074,-753,260,-14560,-12110,16590,120.0,0
6660,1039,-312,439,12740,-10570,17990,119.0,0
6675,967,-432,288,66360,-9030,19460,119.0,0
6694,985,-264,199,102060,-10290,20230,119.0,0
6709,984,-55,139,113890,-10780,21350,119.0,0
6719,991,35,97,121100,-11830,23170,116.0,0
6734,1048,241,-5,121450,-14420,22820,116.0,0
6749,1267,869,-51,109970,-15890,12810,116.0,0
6759,977,1086,-194,77770,-15750,6720,112.0,0
6774,1243,-762,302,93030,-9310,12460,115.0,0
6789,928,-149,-63,124460,-3220,10150,114.0,0
6804,1163,-257,-268,131950,1190,12110,114.0,0
6814,1054,-158,-62,145950,7350,11900,114.0,0
6829,1082,21,-429,140070,10010,10780,114.0,0
6844,1021,115,-84,135450,13370,8820,114.0,0
6854,1098,-59,-180,121030,12600,7000,112.0,0
6869,1018,179,-339,76580,10990,4690,112.0,0
6884,1002,276,-458,38710,4620,1190,112.0,0
6894,1080,197,-559,-24220,6790,-980,115.0,0
6909,1087,-234,186,-15960,10780,-1680,114.0,0
6924,1085,-81,-99,910,13790,-2870,114.0,0
6934,1028,339,3,-10850,12740,-3500,114.0,0
6951,964,705,-82,-34790,3570,-6230,114.0,0
6966,823,470,321,-83300,-1820,-5810,119.0,0
6981,788,472,346,-107380,-16450,-2380,119.0,0
6991,769,296,601,-113750,-26950,-700,115.0,0
7006,1062,-604,300,-103040,-34510,3430,117.0,0
7021,1058,-1000,955,-13860,-35490,21560,117.0,0
7031,1100,512,-110,8750,-40390,19180,113.0,0
7052,1050,-288,594,79450,-35140,22400,113.0,0
7067,1097,-195,-168,144620,-27580,22120,112.0,0
7082,1038,-37,-338,164010,-21980,23310,112.0,0
7092,1039,-1,-474,175560,-15960,24430,113.0,0
7107,1404,-128,-1748,124250,-14000,24150,113.0,0
7122,1034,-376,-806,17920,-13510,26250,113.0,0
7132,1161,267,562,-2730,1820,20370,115.0,0
7147,965,-421,-662,12740,11970,19320,109.0,0
7162,1125,9,200,9310,23450,11760,109.0,0
7172,1014,23,-672,9170,30800,9730,110.0,0
7187,1093,-238,261,11620,35000,5600,112.0,0
7206,991,-69,424,10010,34160,1330,111.0,0
7221,1001,26,242,11550,22610,2590,111.0,0
