t_ms,ax_mg,ay_mg,az_mg,gx_mdps,gy_mdps,gz_mdps,dist_mm
302745,1014,28,-148,7560,19390,10500,108.0
302760,983,90,-176,1470,17780,9520,108.0
302770,986,93,-157,-4830,16100,9240,113.0
302785,977,123,-116,-18270,12040,9240,110.0
302806,980,83,-94,-28840,7840,9030,111.0
302821,982,68,-78,-32200,4620,8750,111.0
302831,1008,68,-100,-31080,3850,8820,108.0
302846,962,113,-102,-28350,3430,9100,109.0
302861,1158,-46,194,-16590,3850,10010,109.0
302871,1001,535,-280,-11480,1050,7490,107.0
302886,1153,-201,-81,-8820,1540,11760,107.0
302901,969,328,-301,-2730,-2310,12600,111.0
302916,936,162,-56,3920,-1260,15260,111.0
302926,946,189,129,3080,-4550,16940,109.0
302941,961,231,-75,4410,-4830,18900,108.0
302956,961,241,-120,630,-8260,23590,108.0
302966,962,205,-104,280,-9170,26460,108.0
302981,1022,226,-187,-70,-10290,33320,103.0
302996,1061,328,30,-1330,-8400,33950,103.0
303006,1081,147,-413,-9450,-9730,34580,109.0
303021,1104,92,-344,-6860,-2100,32900,108.0
303036,1020,-142,-275,-20300,1540,31010,108.0
303049,932,-164,-409,-26670,4970,26880,110.0
303064,998,-64,-363,-26880,10850,24850,104.0
303079,1016,-24,-357,-13090,15820,22050,108.0
303094,985,-7,-417,-5040,18410,21350,108.0
303104,1020,82,-344,1820,20790,21210,109.0
303119,1026,127,-339,3360,26670,23450,107.0
303134,1012,120,-285,-2030,30240,25410,107.0
303144,1032,152,-223,-10290,33530,27720,109.0
303159,1033,129,-214,-30240,39900,32550,109.0
303174,1022,129,-209,-41300,45990,37380,109.0
303184,1028,157,-194,-53060,48930,39620,109.0
303199,1022,91,-75,-79100,52150,41510,109.0
303214,1184,-249,151,-90650,55090,40110,109.0
303224,1162,290,147,-61320,45640,33740,109.0
303239,1462,419,184,-71750,54530,35910,110.0
303254,1170,88,1,-98630,56070,41090,110.0
303264,995,213,211,-124320,58730,39200,112.0
303279,713,41,277,-141540,56630,31920,114.0
303294,956,95,120,-172270,54950,30450,114.0
303313,1162,310,120,-197680,55160,34160,114.0
303323,1005,156,-85,-207690,53620,36820,118.0
303338,734,179,61,-215950,49070,35350,121.0
303353,1278,147,265,-230930,48370,35350,121.0
303368,1033,164,51,-218610,41790,35000,121.0
303378,1146,-82,-186,-203420,43190,34370,124.0
303393,1209,-142,-165,-176470,37870,37590,128.0
303408,1151,-255,71,-93450,41300,40110,128.0
303418,1158,-145,85,-47040,41370,39550,131.0
303433,1124,-171,225,-4900,40390,37240,137.0
303452,1068,8,279,53130,35490,32690,136.0
303467,999,167,243,73500,28140,30520,136.0
303477,997,132,161,74620,24780,29260,142.0
303492,964,47,151,70630,21770,24570,142.0
303507,881,122,146,65380,18900,21420,142.0
303517,840,107,136,59570,17360,19530,144.0
303532,803,38,122,47180,14070,14490,143.0
303547,753,-10,185,40460,12600,11200,143.0
303561,759,-14,184,28560,6090,4410,150.0
303576,820,-39,224,23660,3150,1470,151.0
303591,853,-106,195,18480,-3990,-4690,143.0
303606,894,-194,218,17920,-7140,-13090,143.0
303616,893,-211,176,19740,-13580,-17990,149.0
303631,881,-219,172,27650,-16730,-23030,148.0
303646,903,-265,112,41790,-21280,-31640,148.0
303656,904,-221,116,49910,-22960,-35210,154.0
303671,896,-202,29,58030,-23730,-38360,151.0
303686,894,-191,-44,72660,-23380,-43820,151.0
303696,918,-186,-61,78750,-22050,-46340,143.0
303711,955,-120,-100,83930,-20300,-50260,147.0
303726,938,-125,-153,87570,-14630,-52150,141.0
303741,918,-94,-129,86940,-8120,-56420,141.0
303751,894,-85,-118,86310,-5460,-58030,145.0
303766,847,-45,-116,85470,-2870,-59360,139.0
303781,845,144,-92,77770,1820,-59010,139.0
303791,913,-84,-151,69510,5180,-60480,140.0
303806,1020,-30,96,59150,6230,-61390,137.0
303823,1187,88,108,36050,4550,-63070,137.0
303833,1248,99,144,24290,3290,-63000,137.0
303848,1302,106,140,1960,-210,-62580,134.0
303863,1308,45,194,-7560,-3080,-62860,134.0
303873,1306,36,229,-15890,-5880,-63280,133.0
303888,1311,24,208,-25410,-12810,-63840,132.0
303903,1311,-25,213,-26530,-15680,-64050,136.0
303918,1288,6,205,-24010,-21420,-63070,136.0
303928,1259,-66,219,-20230,-24360,-62090,137.0
303943,1223,-6,210,-16870,-30450,-62160,138.0
303958,1119,4,144,-10850,-32410,-61390,138.0
303968,1068,7,94,-8050,-34090,-60760,140.0
303983,1001,33,56,-3500,-34370,-58800,140.0
303998,866,22,-15,-1610,-32900,-57610,140.0
304008,809,33,1,0,-31290,-56700,144.0
304023,767,25,-20,3570,-28770,-54740,141.0
304038,709,48,14,6370,-27020,-51940,141.0
304048,683,29,3,9310,-26180,-50680,148.0
304063,674,42,55,15120,-24570,-49140,143.0
304082,773,125,69,21140,-24430,-45360,150.0
304097,831,126,96,23590,-25130,-39830,150.0
304107,850,147,103,26040,-25690,-36960,144.0
304122,844,208,176,26250,-26740,-33810,143.0
304137,850,231,176,24430,-29330,-28210,143.0
304147,899,-39,86,21700,-26740,-28350,145.0
304162,856,229,-16,18830,-26320,-26320,141.0
304177,867,238,24,13860,-20930,-19460,141.0
304187,866,181,0,10570,-18620,-16730,143.0
304202,893,194,59,6790,-14840,-13370,141.0
304217,999,205,64,630,-13160,-11340,138.0
304232,1033,160,128,-2240,-11620,-7140,138.0
304242,1068,195,101,-2450,-10990,-5250,133.0
304257,1128,193,29,-70,-10360,-3640,133.0
304272,1152,241,127,7070,-5740,3990,133.0
304282,1120,146,109,11410,-5460,6930,128.0
304297,1139,139,65,14910,-5040,11270,125.0
304312,1120,177,120,19600,-3500,13790,125.0
304322,1584,724,-190,22540,-4060,15890,126.0
304341,1909,-718,751,86030,8400,63630,126.0
304356,191,546,-761,92120,8680,57120,123.0
304371,657,925,103,91980,14070,60480,123.0
304381,820,-335,-191,89390,12250,59010,123.0
304396,1063,338,88,96530,12110,48930,121.0
304411,1037,105,10,92120,14770,49910,121.0
304421,1043,99,-91,85750,13510,49420,119.0
304436,1133,194,-79,68180,11900,46480,117.0
304455,950,252,-263,35280,6160,42840,116.0
304470,983,267,-152,17710,4130,39900,116.0
304480,1028,196,-234,-2730,1260,39340,115.0
304495,972,251,-191,-40040,-4270,38640,114.0
304510,955,213,-215,-58380,-10150,36540,114.0
304520,975,192,-145,-87360,-12740,35280,113.0
304535,1030,72,-117,-96670,-14700,34440,112.0
304550,1021,93,-85,-103040,-16520,32690,112.0
304560,1010,77,-92,-101220,-16240,31570,112.0
304575,1048,-37,-55,-95690,-15050,29960,115.0
304592,1037,-61,-41,-80010,-11900,26530,112.0
304607,1034,-30,-77,-58310,-6930,23450,112.0
304617,1041,-13,-63,-46620,-3850,22330,113.0
304632,1016,5,-32,-34300,-840,21420,109.0
304647,1024,34,-41,-11480,4130,20300,109.0
304657,1031,39,4,-1750,6020,20090,111.0
304672,996,73,16,6370,7140,19670,109.0
304687,1005,105,37,18690,7840,19880,109.0
304697,1015,88,54,23240,7770,20160,111.0
304712,995,111,10,28490,7070,20580,110.0
304727,998,98,-37,29330,7070,20580,110.0
304737,1019,68,-78,28910,7210,20370,111.0
304752,1031,76,-102,26250,8470,19880,107.0
304767,1016,72,-86,23310,8820,19530,107.0
304777,1020,75,-95,19250,8820,19040,112.0
304792,1019,98,-23,9310,8610,18200,110.0
304807,1037,68,-2,2660,7420,17780,109.0
304822,988,90,178,-5390,4410,17780,109.0
304832,975,48,222,-1540,2520,18200,110.0
304851,974,121,120,4340,-2660,18760,106.0
304866,963,110,146,3220,-8120,19600,110.0
304881,988,121,96,4970,-10430,20440,110.0
304891,976,118,35,5950,-11830,21490,107.0
304906,987,155,35,5810,-13650,24080,111.0
304921,1051,33,52,6300,-14420,25550,111.0
304931,1121,-65,133,4830,-15470,26600,108.0
304946,1020,99,10,4200,-18970,27650,105.0
304961,1074,-105,5,2590,-22820,27300,105.0
304971,1112,-96,-81,4130,-22960,26320,109.0
304986,1075,-4,-105,2800,-21840,24640,108.0
305001,1073,14,-149,-5180,-17080,21350,108.0
305011,1034,-149,-254,-2170,-14420,19950,103.0
305026,1032,-20,-326,5040,-10990,18970,107.0
305041,1033,4,-209,2660,-4970,18690,107.0
305051,1029,-30,-250,-560,-1890,18900,109.0
305066,1044,56,-221,2240,210,20160,111.0
305081,1045,128,-64,1400,3150,21770,111.0
305091,1066,143,-106,-1050,3710,23730,108.0
305108,1065,73,-105,-1260,5740,26670,107.0
305123,1035,-4,-70,-280,5670,27370,110.0
305138,1061,47,-79,-5040,6790,28000,110.0
305148,1064,99,-172,-6720,7560,29190,108.0
305163,1089,343,-171,-9590,12250,31290,110.0
305178,1107,119,92,-40740,16310,32760,110.0
305188,1077,291,-136,-56490,19320,33110,107.0
305203,1082,220,-124,-85890,27440,33740,115.0
305218,1107,132,-201,-94080,30380,35490,115.0
305228,1109,215,-186,-99890,33460,37380,114.0
305243,1100,89,-88,-108150,39620,40530,115.0
305258,1028,7,-105,-115220,40740,40810,115.0
305268,961,96,-32,-122570,41650,38990,117.0
305283,961,268,34,-131740,39970,36680,118.0
305298,1078,98,144,-156940,39970,38570,118.0
305308,1360,-92,275,-163730,42560,41160,120.0
305323,1219,232,-35,-163940,38080,38990,122.0
305338,1090,162,151,-129360,37450,37940,122.0
305348,1170,78,115,-94640,39480,39130,125.0
305367,1109,-77,69,-13930,40040,36610,127.0
305382,1140,-7,327,24920,41370,35910,129.0
305397,1151,113,312,83510,39270,30660,129.0
305407,1119,194,337,100660,36260,27440,135.0
305422,1107,239,278,109200,30170,20580,131.0
305437,915,106,297,109690,27790,16660,137.0
305458,983,323,246,100590,21490,9170,140.0
305473,983,209,243,88340,17640,4550,140.0
305483,904,253,180,80570,15050,1960,142.0
305498,812,208,218,72170,13650,-3290,142.0
305513,747,195,203,54740,8610,-5950,142.0
305523,723,130,200,46550,6160,-8400,146.0
305538,715,107,170,39970,1890,-12880,144.0
305553,756,-21,146,32410,350,-15260,144.0
305563,802,-49,143,30450,-1330,-18410,144.0
305578,858,-94,202,30310,-5180,-25270,138.0
305593,944,-183,222,32550,-8190,-28980,138.0
305603,982,-198,215,36680,-11760,-32900,143.0
305622,993,-243,172,51380,-19040,-40530,142.0
305637,999,-309,149,70700,-25130,-48300,140.0
305652,975,-294,123,79380,-28070,-57540,140.0
305662,966,-251,121,86100,-30660,-61670,140.0
305677,1005,-193,72,92960,-35490,-65590,136.0
305692,1011,-148,44,93380,-38080,-71400,138.0
305707,993,-179,-38,92820,-38360,-74270,138.0
305717,956,-74,-49,92680,-37660,-76580,134.0
305732,927,-116,-89,92400,-35560,-78820,138.0
305747,920,-25,-145,91140,-33600,-78960,138.0
305757,910,21,-128,87920,-30590,-78680,132.0
305772,898,31,-48,75110,-26390,-79520,129.0
305787,1007,-15,-44,67900,-23240,-81410,129.0
305797,1010,-36,37,59990,-23170,-83510,131.0
305812,1063,44,49,42840,-23730,-85050,126.0
305827,1111,60,90,24080,-24430,-86170,126.0
305837,1147,73,87,15120,-24500,-86100,128.0
305852,1164,103,59,6860,-23730,-85540,128.0
305867,1170,72,45,-5530,-22470,-83720,128.0
305880,1137,74,49,-9450,-21350,-82530,128.0
305895,1092,87,33,-15050,-19180,-79380,129.0
305910,1031,102,60,-17990,-18130,-77070,129.0
305925,1009,99,72,-24850,-16940,-73010,129.0
305935,1002,103,116,-28280,-16730,-70910,129.0
305950,1082,85,129,-31150,-17430,-66010,132.0
305965,1186,78,160,-31010,-19810,-62790,132.0
305975,1196,93,185,-27720,-21420,-59290,128.0
305990,1188,69,179,-18340,-25550,-51940,140.0
306005,1116,76,129,-13090,-27020,-48090,140.0
306015,1066,59,100,-7700,-28140,-44170,131.0
306030,1001,64,59,4200,-29470,-36680,139.0
306045,872,45,37,9870,-29330,-33250,139.0
306055,825,36,-27,15050,-28630,-26670,135.0
306070,758,39,21,23870,-25340,-23660,135.0
306085,719,31,44,27230,-24010,-17990,135.0
306095,709,60,-1,29330,-22540,-15330,136.0
306110,710,56,21,29750,-21070,-12740,136.0
306125,716,75,31,27860,-18970,-7560,132.0
306146,844,298,34,21490,-16170,-840,128.0
306161,1994,1314,-25,22470,-24500,42700,128.0
306171,105,-737,335,19530,11550,36190,126.0
306186,556,947,-706,17850,-1960,50050,127.0
306201,505,397,205,23030,-7630,49210,127.0
306211,412,-153,319,20650,-13860,44450,126.0
306226,949,773,-494,23380,-4550,43260,123.0
306241,1017,61,-76,22750,-2800,45500,123.0
306251,1227,41,-365,20160,-2170,47670,124.0
306266,831,500,-437,17500,2940,49210,120.0
306281,821,300,-358,7280,6300,48020,120.0
306291,1007,346,-352,1680,7840,49000,121.0
306306,973,339,-261,-3920,12180,49560,119.0
306321,945,278,-284,-13860,13440,49070,119.0
306336,972,263,-225,-20860,15610,47530,119.0
306346,1000,221,-162,-23590,16170,46620,122.0
306361,943,239,-125,-26460,16450,45640,120.0
306376,926,212,-86,-32970,15260,42770,120.0
306389,952,195,-73,-36330,14490,41650,123.0
306404,985,190,-83,-41580,13230,40180,117.0
306419,997,195,-55,-43120,12600,39830,117.0
306429,974,203,-33,-44100,12110,39480,116.0
306444,932,204,-16,-43960,10990,39060,117.0
306473,1008,112,7,-37030,10990,38080,114.0
306488,1015,120,2,-33460,11270,37520,113.0
306503,967,150,25,-26810,11690,37030,114.0
306518,977,147,37,-24710,10920,36260,114.0
306528,998,143,33,-23030,10290,36120,111.0
306543,1051,166,104,-21140,9800,35910,112.0
306558,1047,106,206,-3710,9730,35420,111.0
306573,977,95,111,1540,8540,35700,111.0
306583,960,244,187,1120,6230,35980,113.0
306598,921,379,228,-14140,-2730,34790,111.0
306613,891,336,185,-24500,-7980,33110,111.0
306623,943,204,164,-33670,-16800,32620,110.0
306638,983,-136,202,-39480,-19740,32410,109.0
306655,1010,-393,171,-11830,-21420,33390,109.0
306665,1030,-147,76,10220,-20580,33810,110.0
306680,1056,126,-54,22190,-18270,31290,105.0
306695,1015,79,-269,7490,-17150,29540,105.0
306705,1064,31,-192,-1610,-15960,28000,109.0
306720,1078,-54,-168,3010,-9660,26950,108.0
306735,1055,19,-233,6510,-6230,26390,105.0
306750,1033,48,-144,140,-2240,24500,105.0
306760,1024,52,-99,-1470,-770,23730,106.0
306775,1043,-47,-98,-210,700,23100,106.0
306790,1038,-17,-141,-770,3360,20860,106.0
306800,1156,-159,-72,-3640,4340,19250,105.0
306815,1093,-219,1,-2100,6160,14840,108.0
306830,1061,-23,-129,-420,7350,12040,108.0
306840,1045,-127,-51,-2660,8470,9380,107.0
306855,1031,-165,-55,-1190,9380,4480,106.0
306870,1037,-109,-52,-490,9940,2170,106.0
306880,1024,-133,-52,490,10220,140,108.0
306895,1014,-134,37,2800,10010,-3640,107.0
306914,997,45,52,1470,8750,-5040,108.0
306929,983,88,86,210,7910,-4760,108.0
306939,970,106,114,-140,6650,-2940,107.0
306954,959,166,144,-560,3220,-1470,108.0
306969,954,167,148,-280,-910,3010,108.0
306979,959,206,146,280,-2870,5530,106.0
306994,947,139,161,-980,-5040,7490,107.0
307009,991,69,95,-350,-9030,10290,107.0
307019,1021,60,33,1120,-10290,11410,108.0
307034,1040,99,-15,1330,-11060,12390,105.0
307049,1055,146,-51,1540,-10570,15120,105.0
307059,1050,129,-45,910,-9800,16800,106.0
307074,1077,114,-60,280,-9030,20510,106.0
307089,1099,247,-24,-3570,-6790,21910,107.0
307104,1087,60,-126,-7000,-4550,24920,107.0
307114,1089,9,-133,-7280,-2660,25620,108.0
307129,1133,481,29,-16940,-910,25270,106.0
307144,1130,231,-23,-40040,4130,25900,106.0
307154,1064,175,-125,-44100,5320,27160,106.0
307171,1066,69,-178,-43960,7840,31710,112.0
307186,1113,20,-276,-33530,8890,34510,112.0
307196,1100,8,-262,-25970,10290,37310,110.0
307211,1080,-13,-258,-12810,13650,42350,112.0
307226,1117,79,-241,-9940,16170,44030,112.0
307236,1143,156,-243,-10780,19880,45430,113.0
307251,1138,211,-114,-21630,28280,47740,114.0
307266,1106,237,-69,-30940,32760,48720,116.0
307281,1079,235,0,-58590,42210,48300,116.0
307291,1080,266,53,-74200,46340,47880,118.0
307306,1066,287,20,-103740,51380,47530,120.0
307321,1018,201,143,-116060,51800,47110,120.0
307331,986,193,262,-128310,51450,49350,129.0
307346,842,-126,387,-147210,43820,47390,130.0
307361,584,287,314,-150150,36190,42840,130.0
307371,1245,23,327,-154350,28070,40320,129.0
307386,1056,148,360,-149520,17080,32970,134.0
307401,1170,55,178,-135660,5040,32410,134.0
307411,1170,-93,203,-108990,2660,31990,137.0
307430,1160,-277,158,-25410,1960,28700,137.0
307445,1107,-117,172,62860,1260,27370,138.0
307466,1054,46,211,115780,-1190,24430,147.0
307481,1025,151,141,131320,-4690,22470,147.0
307491,992,121,6,131180,-5460,21490,147.0
307506,918,76,230,126560,-3990,17010,144.0
307521,899,178,54,113190,-6930,15820,144.0
307531,856,134,143,105700,-6650,15190,146.0
307546,856,111,51,90370,-7420,11970,149.0
307561,833,40,134,82950,-7700,10080,149.0
307576,862,19,98,69020,-9450,4270,149.0
307586,866,-11,142,62860,-10920,910,154.0
307601,922,-72,131,57540,-12600,-2730,150.0
307616,958,-160,204,49350,-15680,-10710,150.0
307626,967,-156,156,46970,-18830,-15540,143.0
307641,983,-257,156,44730,-20790,-26950,146.0
307656,925,-257,101,44520,-26110,-32760,146.0
307666,898,-222,127,45290,-27650,-38570,146.0
307683,905,-206,43,47040,-30100,-49490,144.0
307698,907,-191,49,47950,-30310,-58660,143.0
307713,905,-141,0,48230,-30170,-62580,143.0
307723,902,-150,-17,46830,-29330,-66290,146.0
307738,901,-112,-47,44800,-26390,-72870,142.0
307753,881,-95,-76,40810,-24500,-75180,142.0
307763,866,-119,-105,39200,-21980,-77560,143.0
307778,839,-131,-16,36540,-15890,-82110,140.0
307793,786,-144,-127,31010,-14070,-81620,140.0
307803,791,115,-36,23940,-10920,-82460,137.0
307818,867,21,99,5320,-8680,-85120,135.0
307833,1050,-11,89,-3290,-9380,-86940,135.0
307843,1114,44,93,-9870,-10010,-86730,134.0
307858,1223,15,49,-20440,-10220,-86310,130.0
307873,1271,24,87,-28770,-9800,-85050,130.0
307883,1306,36,108,-32060,-10080,-83930,129.0
307898,1285,47,113,-35000,-10220,-82390,131.0
307913,1263,52,102,-41790,-11270,-79310,131.0
307923,1238,47,108,-45150,-11550,-77630,128.0
307944,1206,53,138,-50470,-12740,-74410,130.0
307959,1206,21,137,-49140,-15190,-70280,131.0
307974,1234,4,149,-46410,-16590,-68320,131.0
307989,1267,18,171,-35280,-20020,-63280,131.0
307999,1255,12,121,-28630,-22120,-60620,133.0
308014,1178,41,131,-21980,-23380,-57680,137.0
308029,1120,24,58,-8960,-25200,-51310,137.0
308039,1047,-34,-8,-1820,-25060,-48580,138.0
308054,957,48,-21,8120,-23940,-41510,139.0
308069,882,24,-55,29750,-20020,-37730,139.0
308079,861,8,-50,40320,-17920,-34160,143.0
308094,815,0,-23,60760,-14770,-28000,145.0
308109,723,64,-42,68740,-13650,-24780,145.0
308119,690,96,-17,74060,-12320,-21700,140.0
308134,678,83,43,78960,-10290,-15820,147.0
308149,608,57,51,79870,-10500,-13230,147.0
308159,619,80,33,80290,-10920,-10220,144.0
308174,752,150,88,79240,-12250,-8050,144.0
308193,881,217,167,77140,-14700,-2660,140.0
308208,933,170,14,74550,-15330,2310,140.0
308218,933,302,100,69160,-15750,5250,137.0
308233,965,257,115,51940,-16520,7700,138.0
308248,978,235,73,27020,-15330,9100,137.0
308263,1099,317,54,14420,-14560,10570,137.0
308273,1137,332,52,2590,-12810,12320,134.0
308288,1153,338,58,-23660,-8400,14910,129.0
308303,1146,342,58,-38150,-6300,15820,129.0
308313,1126,340,55,-53270,-4200,15610,127.0
308328,1073,327,62,-83720,70,14840,126.0
308343,1081,337,52,-97860,4760,13510,126.0
308353,1080,348,42,-123340,7420,13090,123.0
308368,1473,453,-154,-131600,9450,12250,120.0
308383,1936,-1881,-1646,158550,7840,56700,120.0
308393,1290,416,960,115080,17010,52640,122.0
308408,876,1036,-1526,102130,770,49490,121.0
308423,258,584,-133,107660,6720,40600,121.0
308433,974,-18,-193,86170,14000,39760,120.0
308450,1340,84,-134,66080,10920,40320,119.0
308469,908,364,-284,33950,8470,38850,119.0
308484,967,308,-390,15960,9170,38220,114.0
308499,1036,165,-381,-15260,9240,37310,114.0
308509,1042,292,-311,-29330,9520,36820,117.0
308524,966,272,-235,-44590,9170,35630,118.0
308539,979,232,-217,-75110,5320,35280,118.0
308549,989,197,-156,-88130,3430,34930,116.0
308564,979,173,-75,-98840,-1190,34160,116.0
308579,983,122,-2,-112000,-3360,33670,116.0
308589,1003,82,46,-113680,-5320,33040,114.0
308604,1020,27,59,-108920,-8470,31290,113.0
308619,1009,25,177,-103320,-10080,29960,113.0
308629,1017,2,75,-98210,-11760,28700,116.0
308644,1034,30,46,-76160,-10850,25550,114.0
308659,982,20,120,-63000,-7910,24150,114.0
308669,1001,8,-2,-49700,-3850,23660,116.0
308684,1020,36,94,-19600,-1330,23520,111.0
308703,1016,94,75,6370,2240,23730,112.0
308718,887,79,95,28000,4200,24360,112.0
308728,930,329,80,34720,5530,26110,112.0
308743,1101,245,63,44380,4690,27090,111.0
